"rowGrp","colGrp","rowLevels","colLevels","totEXP","totEXP_se"
"Condition","ind","Acute Bronchitis and URI","Total",11073019258.9926,1411074398.75839
"Condition","ind","Allergic reactions","Total",3728340923.97768,437736459.04122
"Condition","ind","Anemia and other deficiencies","Total",4926681924.64942,1327675806.81265
"Condition","ind","Appendicitis","Total",5851611720.50385,2573315689.73135
"Condition","ind","Back problems","Total",47737705590.529,4872531433.07571
"Condition","ind","Cancer","Total",87818463462.3922,9288623766.59619
"Condition","ind","Cataract","Total",9121347461.05222,1049149652.23884
"Condition","ind","Cerebrovascular disease","Total",28365192587.494,6067540174.14728
"Condition","ind","Complications of pregnancy and birth","Total",5646805322.85248,2249854481.26297
"Condition","ind","Complications of surgery or device","Total",3678317181.85737,1285826870.99836
"Condition","ind","Congenital anomalies","Total",8684977663.68053,3897117198.90265
"Condition","ind","COPD, asthma","Total",82392428161.31,6619486728.50683
"Condition","ind","Diabetes mellitus","Total",91262155735.3124,14144224397.749
"Condition","ind","Disorders of mouth and esophagus","Total",1425912558.80092,798720053.162946
"Condition","ind","Disorders of teeth and jaws","Total",3524947984.51941,1305263518.32843
"Condition","ind","Disorders of the upper GI","Total",35200017225.6475,6908602393.39116
"Condition","ind","Epilepsy and convulsions","Total",6687563516.24898,2125218394.32698
"Condition","ind","Female genital disorders, and contraception","Total",11437503238.7676,1035383215.19896
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",30138742143.9552,13506026508.5257
"Condition","ind","Glaucoma","Total",3628671582.55145,440512813.778392
"Condition","ind","Headache","Total",7776374290.665,1360814687.88215
"Condition","ind","Heart disease","Total",105411897873.289,8852108696.59356
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",18411665603.458,10604576512.8911
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",15329489383.11,3439404836.26203
"Condition","ind","Hernias","Total",13736952014.944,2781403359.49992
"Condition","ind","Hyperlipidemia","Total",36250709290.2848,2094238725.64591
"Condition","ind","Hypertension","Total",50351120709.9752,4938035199.23624
"Condition","ind","Infectious diseases","Total",40847069576.7893,10001571597.9227
"Condition","ind","Influenza","Total",3435329188.94574,476196273.357256
"Condition","ind","Intestinal infection","Total",3646514987.00034,1063876257.1476
"Condition","ind","Kidney Disease","Total",32625192734.4644,4323109338.47581
"Condition","ind","Male genital disorders","Total",5187598685.27601,731416095.560041
"Condition","ind","Mental disorders","Total",110015772863.759,6954549028.4854
"Condition","ind","Non-malignant breast disease","Total",2478839923.78763,885476233.093255
"Condition","ind","Non-malignant neoplasm","Total",5529792004.67872,1061026243.48269
"Condition","ind","Normal birth/live born","Total",35556589486.8892,3841610349.66438
"Condition","ind","Osteoarthritis and other non-traumatic joint disorders","Total",80251095013.5,5234457191.39081
"Condition","ind","Other bone and musculoskeletal disease","Total",11251159639.1459,1577863596.84504
"Condition","ind","Other care and screening","Total",22926439990.17,2151665425.19662
"Condition","ind","Other circulatory conditions arteries, veins, and lymphatics","Total",25165316343.8625,2925776223.24529
"Condition","ind","Other CNS disorders","Total",33292861582.6076,4045809640.98822
"Condition","ind","Other endocrine, nutritional & immune disorder","Total",27743113377.1574,5210695258.73586
