"rowGrp","colGrp","rowLevels","colLevels","totEVT","totEVT_se"
"Condition","ind","Acute Bronchitis and URI","Total",79560864.339863,4247970.03360014
"Condition","ind","Allergic reactions","Total",20541643.090317,1579076.73159473
"Condition","ind","Anemia and other deficiencies","Total",12188686.637373,1679386.83183967
"Condition","ind","Appendicitis","Total",1216255.17183,344578.787171874
"Condition","ind","Back problems","Total",177299930.44205,9605782.61546688
"Condition","ind","Cancer","Total",93670710.345611,6632060.97425407
"Condition","ind","Cataract","Total",26266981.727126,2115391.34920813
"Condition","ind","Cerebrovascular disease","Total",23036314.450068,3447050.06245224
"Condition","ind","Complications of pregnancy and birth","Total",4476964.893269,741901.678787997
"Condition","ind","Complications of surgery or device","Total",4998485.017931,1035116.56570158
"Condition","ind","Congenital anomalies","Total",8597835.230151,1524465.64353362
"Condition","ind","COPD, asthma","Total",218715421.223381,9712564.09596231
"Condition","ind","Diabetes mellitus","Total",197571082.891439,8106118.23940742
"Condition","ind","Disorders of mouth and esophagus","Total",2293037.672403,379241.205711602
"Condition","ind","Disorders of teeth and jaws","Total",17183054.7262,1024113.59272505
"Condition","ind","Disorders of the upper GI","Total",76209846.272827,3785248.48398481
"Condition","ind","Epilepsy and convulsions","Total",10892689.467761,1226651.50823137
"Condition","ind","Female genital disorders, and contraception","Total",37269787.154147,2100957.20508968
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",15517486.969768,2096938.99975436
"Condition","ind","Glaucoma","Total",17478941.084441,1556478.580613
"Condition","ind","Headache","Total",33572894.238917,3557699.46312107
"Condition","ind","Heart disease","Total",149770328.650077,7474724.21228143
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",6343958.664481,1297189.86127459
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",21343572.445817,3981306.38193341
"Condition","ind","Hernias","Total",9098695.428529,1343496.32622534
"Condition","ind","Hyperlipidemia","Total",159895105.532555,6073136.48321474
"Condition","ind","Hypertension","Total",295495482.677072,10197670.8566497
"Condition","ind","Infectious diseases","Total",52815638.729725,2843447.80420723
"Condition","ind","Influenza","Total",16775056.222731,1342625.33105141
"Condition","ind","Intestinal infection","Total",6117070.647811,576502.5603985
"Condition","ind","Kidney Disease","Total",74121506.978338,10192711.1249973
"Condition","ind","Male genital disorders","Total",18055150.348159,1534366.51266457
"Condition","ind","Mental disorders","Total",385437200.834318,20865821.9894856
"Condition","ind","Non-malignant breast disease","Total",3686592.65977,466777.4810203
"Condition","ind","Non-malignant neoplasm","Total",7914001.667772,847379.376364672
"Condition","ind","Normal birth/live born","Total",44778231.725632,3560158.44146365
"Condition","ind","Osteoarthritis and other non-traumatic joint disorders","Total",227587984.359601,10009024.8861856
