"rowGrp","colGrp","rowLevels","colLevels","totPOP","totPOP_se"
"TC1name","ind","Alternative Medicines","Total",343203.722686,57373.1435341945
"TC1name","ind","Anti-Infectives","Total",75301605.070123,2201945.40442783
"TC1name","ind","Antineoplastics","Total",4112311.46354,248280.42616248
"TC1name","ind","Biologicals","Total",352058.486679,79211.8017832492
"TC1name","ind","Cardiovascular Agents","Total",59446849.623654,1617815.04030064
"TC1name","ind","Central Nervous System Agents","Total",77155358.119555,1979071.30764781
"TC1name","ind","Coagulation Modifiers","Total",8486986.36102,417686.009148441
"TC1name","ind","Gastrointestinal Agents","Total",28913159.177716,893721.13814151
"TC1name","ind","Hormones/Hormone Modifiers","Total",48390438.378369,1386672.97807066
"TC1name","ind","Immunologic Agents","Total",454073.530264,71421.5093706568
"TC1name","ind","Metabolic Agents","Total",43755872.309865,1242062.36850671
"TC1name","ind","Miscellaneous Agents","Total",9272953.556298,423747.423870125
"TC1name","ind","Not Ascertained","Total",13143256.283852,480839.258047638
"TC1name","ind","Nutritional Products","Total",17353285.285096,590231.458326819
"TC1name","ind","Psychotherapeutic Agents","Total",26701262.365661,880780.824636115
"TC1name","ind","Respiratory Agents","Total",45542427.949582,1325261.87352371
"TC1name","ind","Topical Agents","Total",42983097.97353,1329652.51168076
"RXDRGNAM","ind","ABACAVIR","Total",58069.62054,21807.2033060385
"RXDRGNAM","ind","ABACAVIR-LAMIVUDINE","Total",36238.254543,18206.914817203
"RXDRGNAM","ind","ABACAVIR/LAMIVUDINE/ZIDOVUDINE","Total",15035.925948,11908.9187289693
"RXDRGNAM","ind","ACAMPROSATE","Total",30263.834889,18547.1540664172
"RXDRGNAM","ind","ACARBOSE","Total",95312.847939,28323.969145699
"RXDRGNAM","ind","ACEBUTOLOL","Total",137604.736301,43548.9199773617
"RXDRGNAM","ind","ACETAMINOPHEN","Total",2537674.487677,183920.85113389
"RXDRGNAM","ind","ACETAMINOPHEN-BUTALBITAL","Total",46999.223229,22305.866818482
"RXDRGNAM","ind","ACETAMINOPHEN-CODEINE","Total",5560485.377797,285046.728026716
"RXDRGNAM","ind","ACETAMINOPHEN-HYDROCODONE","Total",18084586.37778,715260.663816777
"RXDRGNAM","ind","ACETAMINOPHEN-OXYCODONE","Total",6124208.110681,397342.650453004
"RXDRGNAM","ind","ACETAMINOPHEN-PENTAZOCINE","Total",22029.973095,14775.4246911709
"RXDRGNAM","ind","ACETAMINOPHEN-PHENYLTOLOXAMINE","Total",41556.831854,25985.9817311264
"RXDRGNAM","ind","ACETAMINOPHEN-PROPOXYPHENE","Total",4283886.016056,262222.83788133
"RXDRGNAM","ind","ACETAMINOPHEN-TRAMADOL","Total",655647.741071,94089.4476602202
"RXDRGNAM","ind","ACETAZOLAMIDE","Total",75743.673609,33436.5343068981
"RXDRGNAM","ind","ACETIC ACID-HYDROCORTISONE OTIC","Total",129076.890561,63499.8407016129
"RXDRGNAM","ind","ACETIC ACID OTIC","Total",18350.934169,13658.5226686609
"RXDRGNAM","ind","ACETIC ACID TOPICAL","Total",40648.919476,31700.0985783294
"RXDRGNAM","ind","ACETYLCYSTEINE","Total",76449.753683,56113.2561548992
"RXDRGNAM","ind","ACITRETIN","Total",35215.745736,20746.6522735733
"RXDRGNAM","ind","ACRIVASTINE-PSEUDOEPHEDRINE","Total",9584.160129,9584.160129
"RXDRGNAM","ind","ACYCLOVIR","Total",786268.341057,124194.373878704
"RXDRGNAM","ind","ACYCLOVIR TOPICAL","Total",171780.232681,48335.4040863147
"RXDRGNAM","ind","ADALIMUMAB","Total",67204.59744,27713.811957761
"RXDRGNAM","ind","ADAPALENE TOPICAL","Total",504303.125819,86171.4655598145
"RXDRGNAM","ind","ADEFOVIR","Total",38097.207528,22230.1585096459
"RXDRGNAM","ind","AL HYDROXIDE/ASA/CA CARBONATE/MG HYDROXIDE","Total",16776.201201,12891.8432443308
"RXDRGNAM","ind","AL HYDROXIDE/MG HYDROXIDE/SIMETHICONE","Total",136383.769969,41043.3255737712
"RXDRGNAM","ind","ALBUTEROL","Total",13246793.146335,592202.152642442
"RXDRGNAM","ind","ALBUTEROL-IPRATROPIUM","Total",1516254.355155,132955.531759525
"RXDRGNAM","ind","ALCLOMETASONE TOPICAL","Total",24878.52162,11667.7625828082
"RXDRGNAM","ind","ALENDRONATE","Total",4261051.254542,223615.489268167
"RXDRGNAM","ind","ALENDRONATE-CHOLECALCIFEROL","Total",327743.994979,74390.1655056877
"RXDRGNAM","ind","ALFUZOSIN","Total",251278.787377,59095.9893519154
"RXDRGNAM","ind","ALLOPURINOL","Total",1691588.437117,152098.074365551
"RXDRGNAM","ind","ALMOTRIPTAN","Total",92901.066551,32542.0659573762
"RXDRGNAM","ind","ALOE VERA","Total",880.19585,880.19585
"RXDRGNAM","ind","ALOH/DIPHENHYD/LIDOCAINE/MGOH/SIMETH TOPICAL","Total",14957.178209,14957.178209
"RXDRGNAM","ind","ALPRAZOLAM","Total",3478212.514208,259943.193679542
"RXDRGNAM","ind","ALPROSTADIL","Total",5788.552309,5788.552309
"RXDRGNAM","ind","ALUMINUM CHLORIDE HEXAHYDRATE TOPICAL","Total",92094.546183,30700.6473859464
"RXDRGNAM","ind","ALUMINUM HYDROXIDE-MAGNESIUM HYDROXIDE","Total",28024.237236,13105.5971623295
"RXDRGNAM","ind","ALUMINUM SULFATE-CALCIUM ACETATE TOPICAL","Total",19403.007292,12774.5002556391
"RXDRGNAM","ind","AMANTADINE","Total",154432.440319,42181.1845459376
"RXDRGNAM","ind","AMCINONIDE TOPICAL","Total",18167.537633,18167.537633
"RXDRGNAM","ind","AMILORIDE-HYDROCHLOROTHIAZIDE","Total",27272.317983,14575.9530661187
"RXDRGNAM","ind","AMINO ACIDS-UREA TOPICAL","Total",25180.019714,18756.1231757559
"RXDRGNAM","ind","AMIODARONE","Total",513713.521807,81804.6096308115
