"rowGrp","colGrp","rowLevels","colLevels","totEVT","totEVT_se"
"Condition","ind","Acute Bronchitis and URI","Total",94123436.464993,3956911.84567542
"Condition","ind","Allergic reactions","Total",17879360.124091,1267789.80546797
"Condition","ind","Anemia and other deficiencies","Total",10509604.658323,1173354.66856534
"Condition","ind","Appendicitis","Total",1274189.581024,344449.537441352
"Condition","ind","Back problems","Total",159646777.133056,7928892.82659003
"Condition","ind","Cancer","Total",74465805.619058,5493187.72340646
"Condition","ind","Cataract","Total",16337104.634766,1370656.62532366
"Condition","ind","Cerebrovascular disease","Total",17587973.140368,2203174.37197274
"Condition","ind","CNS infection","Total",835004.371901,294649.685047128
"Condition","ind","Coma, brain damage","Total",189395.07348,93349.0042425914
"Condition","ind","Complications of pregnancy and birth","Total",2965370.013055,501908.422740823
"Condition","ind","Complications of surgery or device","Total",2940731.9139,718332.583812793
"Condition","ind","Congenital anomalies","Total",8044458.408957,1483378.36828843
"Condition","ind","COPD, asthma","Total",225397197.266418,8773914.24028094
"Condition","ind","Diabetes mellitus","Total",161424057.709336,7532178.93655402
"Condition","ind","Disorders of mouth and esophagus","Total",2833135.308813,523943.914947099
"Condition","ind","Disorders of teeth and jaws","Total",14192795.343878,989148.176995252
"Condition","ind","Disorders of the upper GI","Total",64160134.473986,2344550.04880061
"Condition","ind","Epilepsy and convulsions","Total",12270510.599219,1303575.98547751
"Condition","ind","Female genital disorders, and contraception","Total",39513750.984578,2048527.81967116
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",12811645.58303,1153996.28273556
"Condition","ind","Glaucoma","Total",16851365.405655,1339139.201953
"Condition","ind","Headache","Total",32638794.621871,2302727.82562735
"Condition","ind","Heart disease","Total",128614145.798472,6503655.00279411
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",4648321.773125,777206.458015765
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",19000340.310959,2437628.06024398
"Condition","ind","Hernias","Total",8400823.78661,1020884.73057528
"Condition","ind","Hyperlipidemia","Total",114755954.280474,4610769.19120689
"Condition","ind","Hypertension","Total",246029153.831106,8176226.44608182
"Condition","ind","Infectious diseases","Total",50566002.087288,2926896.18297183
"Condition","ind","Influenza","Total",6800994.802498,567309.896503652
"Condition","ind","Intestinal infection","Total",14125724.595743,741566.117156468
"Condition","ind","Kidney Disease","Total",49596658.894896,6896984.91030886
"Condition","ind","Male genital disorders","Total",14629821.320116,1130740.03685137
"Condition","ind","Mental disorders","Total",242116381.524058,11993575.2199051
"Condition","ind","Non-malignant breast disease","Total",5904455.11274,615806.220673527
"Condition","ind","Non-malignant neoplasm","Total",11069015.487835,852798.850986396
"Condition","ind","Normal birth/live born","Total",56962745.283956,4116658.99627238
"Condition","ind","Osteoarthritis and other non-traumatic joint disorders","Total",121205865.679934,5937462.79753886
"Condition","ind","Other bone and musculoskeletal disease","Total",38653735.456608,2484165.76579298
"Condition","ind","Other care and screening","Total",85407872.530413,4509475.90182816
"Condition","ind","Other circulatory conditions arteries, veins, and lymphatics","Total",33635175.712947,2522684.60000334
"Condition","ind","Other CNS disorders","Total",64186681.169119,3684833.38422084
"Condition","ind","Other endocrine, nutritional & immune disorder","Total",41702325.873232,2501897.68922888
"Condition","ind","Other eye disorders","Total",39765121.410562,2065866.51382389
"Condition","ind","Other GI","Total",24102497.877252,1511239.41181199
"Condition","ind","Other stomach and intestinal disorders","Total",10074021.057548,1286147.8348508
"Condition","ind","Other urinary","Total",16498503.304391,1429756.91384162
"Condition","ind","Otitis media","Total",33077007.372903,2050563.0421503
"Condition","ind","Paralysis","Total",2248943.675331,550324.08261024
"Condition","ind","Perinatal Conditions","Total",500325.717149,157042.513121573
"Condition","ind","Pneumonia","Total",15351524.658522,1437823.4129057
"Condition","ind","Poisoning by medical and non-medical substances","Total",6072366.313391,738969.811443203
"Condition","ind","Residual Codes","Total",69025577.755094,3950811.89406009
"Condition","ind","Skin disorders","Total",70271598.262422,2980888.22168938
"Condition","ind","Symptoms","Total",17552933.884806,1593918.75093517
"Condition","ind","Systemic lupus and connective tissues disorders","Total",82714274.211993,4945071.27274541
"Condition","ind","Thyroid disease","Total",54093844.970514,2763323.66604932
"Condition","ind","Tonsillitis","Total",4278611.353707,705210.949703263
"Condition","ind","Trauma-related disorders","Total",185668388.02076,8782730.56390986
"Condition","ind","Urinary tract infections","Total",21996133.382604,1342127.51088127
"Condition","event","Acute Bronchitis and URI","ERT",1571953.218048,143203.615040872
"Condition","event","Allergic reactions","ERT",498259.312562,73757.0335919352
"Condition","event","Anemia and other deficiencies","ERT",115711.8689,44907.906190276
"Condition","event","Appendicitis","ERT",290344.385861,85517.6816665918
"Condition","event","Back problems","ERT",1426480.036996,189329.426852556
"Condition","event","Cancer","ERT",365754.206895,99033.8773853446
"Condition","event","Cataract","ERT",5117.911974,5117.911974
"Condition","event","Cerebrovascular disease","ERT",661058.245723,109110.567628783
"Condition","event","CNS infection","ERT",21199.830162,14168.2694120682
"Condition","event","Coma, brain damage","ERT",87738.61326,49253.5948115688
"Condition","event","Complications of pregnancy and birth","ERT",186842.181804,46372.733659807
"Condition","event","Complications of surgery or device","ERT",97577.343885,38070.7680019147
"Condition","event","Congenital anomalies","ERT",100363.412471,32735.7711609366
"Condition","event","COPD, asthma","ERT",3477672.002375,233969.483642419
"Condition","event","Diabetes mellitus","ERT",648749.836685,99646.1052375039
"Condition","event","Disorders of mouth and esophagus","ERT",42431.467958,19471.8952893572
"Condition","event","Disorders of teeth and jaws","ERT",534284.299467,106894.409710788
"Condition","event","Disorders of the upper GI","ERT",1219387.885095,139655.102514421
"Condition","event","Epilepsy and convulsions","ERT",529401.538189,134509.966023334
"Condition","event","Female genital disorders, and contraception","ERT",840703.387339,148536.598671121
"Condition","event","Gallbladder, pancreatic, and liver disease","ERT",731372.967637,115716.122556202
"Condition","event","Glaucoma","ERT",6564.65439,6564.65439
"Condition","event","Headache","ERT",1496647.558876,271895.93576208
"Condition","event","Heart disease","ERT",3693105.935968,280524.258387028
