"rowGrp","colGrp","rowLevels","colLevels","pctPOP","pctPOP_se"
"ind","insurance","Total","Any private, all ages",0.732754352994548,0.00722539590356168
"ind","insurance","Total","Public only, all ages",0.14478834015273,0.0053830589900688
"ind","insurance","Total","Uninsured, all ages",0.122457306852722,0.00432139269814459
"ind","ins_lt65","Total","<65, Any private",0.741862043140924,0.00795634937069171
"ind","ins_lt65","Total","<65, Public only",0.118560947039848,0.00572274534637665
"ind","ins_lt65","Total","<65, Uninsured",0.139577009819228,0.00479872052938588
"ind","ins_lt65","Total","65+, Medicare only",0,0
"ind","ins_lt65","Total","65+, Medicare and private",0,0
"ind","ins_lt65","Total","65+, Medicare and other public",0,0
"ind","ins_lt65","Total","65+, No medicare",0,0
"ind","ins_ge65","Total","<65, Any private",0,0
"ind","ins_ge65","Total","<65, Public only",0,0
"ind","ins_ge65","Total","<65, Uninsured",0,0
"ind","ins_ge65","Total","65+, Medicare only",0.221294701361462,0.0118093709129502
"ind","ins_ge65","Total","65+, Medicare and private",0.663281784323333,0.0130166779225364
"ind","ins_ge65","Total","65+, Medicare and other public",0.104394829132153,0.00757595359740449
"ind","ins_ge65","Total","65+, No medicare",0.0110286851830514,0.00233903570277704
"agegrps","insurance","Under 5","Any private, all ages",0.637908204963831,0.0174970231025771
"agegrps","insurance","Under 5","Public only, all ages",0.271962416136666,0.0163576257115729
"agegrps","insurance","Under 5","Uninsured, all ages",0.0901293788995023,0.00959251976228418
"agegrps","insurance","5-17","Any private, all ages",0.703579104691762,0.0130486628677633
"agegrps","insurance","5-17","Public only, all ages",0.183902063960917,0.0106564674105796
"agegrps","insurance","5-17","Uninsured, all ages",0.11251883134732,0.00734479948080543
"agegrps","insurance","18-44","Any private, all ages",0.743749735791977,0.00825217089214839
"agegrps","insurance","18-44","Public only, all ages",0.0828475418612039,0.00502547658538827
"agegrps","insurance","18-44","Uninsured, all ages",0.17340272234682,0.00636672387661457
"agegrps","insurance","45-64","Any private, all ages",0.812549915541194,0.00885667285477369
"agegrps","insurance","45-64","Public only, all ages",0.0721095931822132,0.00506118414541665
"agegrps","insurance","45-64","Uninsured, all ages",0.115340491276593,0.00663236582332887
"agegrps","insurance","65+","Any private, all ages",0.669934842811275,0.0129710992831179
"agegrps","insurance","65+","Public only, all ages",0.325689530493615,0.0128661317124097
"agegrps","insurance","65+","Uninsured, all ages",0.00437562669510988,0.00158146057873291
"agegrps","ins_lt65","Under 5","<65, Any private",0.637908204963831,0.0174970231025771
"agegrps","ins_lt65","Under 5","<65, Public only",0.271962416136666,0.0163576257115729
"agegrps","ins_lt65","Under 5","<65, Uninsured",0.0901293788995023,0.00959251976228418
"agegrps","ins_lt65","Under 5","65+, Medicare only",0,0
"agegrps","ins_lt65","Under 5","65+, Medicare and private",0,0
"agegrps","ins_lt65","Under 5","65+, Medicare and other public",0,0
"agegrps","ins_lt65","Under 5","65+, No medicare",0,0
"agegrps","ins_lt65","5-17","<65, Any private",0.703579104691762,0.0130486628677633
"agegrps","ins_lt65","5-17","<65, Public only",0.183902063960917,0.0106564674105796
"agegrps","ins_lt65","5-17","<65, Uninsured",0.11251883134732,0.00734479948080543
"agegrps","ins_lt65","5-17","65+, Medicare only",0,0
"agegrps","ins_lt65","5-17","65+, Medicare and private",0,0
"agegrps","ins_lt65","5-17","65+, Medicare and other public",0,0
"agegrps","ins_lt65","5-17","65+, No medicare",0,0
"agegrps","ins_lt65","18-44","<65, Any private",0.743749735791977,0.00825217089214839
"agegrps","ins_lt65","18-44","<65, Public only",0.0828475418612039,0.00502547658538827
"agegrps","ins_lt65","18-44","<65, Uninsured",0.17340272234682,0.00636672387661457
"agegrps","ins_lt65","18-44","65+, Medicare only",0,0
"agegrps","ins_lt65","18-44","65+, Medicare and private",0,0
"agegrps","ins_lt65","18-44","65+, Medicare and other public",0,0
"agegrps","ins_lt65","18-44","65+, No medicare",0,0
"agegrps","ins_lt65","45-64","<65, Any private",0.812549915541194,0.00885667285477369
"agegrps","ins_lt65","45-64","<65, Public only",0.0721095931822132,0.00506118414541665
"agegrps","ins_lt65","45-64","<65, Uninsured",0.115340491276593,0.00663236582332887
"agegrps","ins_lt65","45-64","65+, Medicare only",0,0
"agegrps","ins_lt65","45-64","65+, Medicare and private",0,0
"agegrps","ins_lt65","45-64","65+, Medicare and other public",0,0
"agegrps","ins_lt65","45-64","65+, No medicare",0,0
"agegrps","ins_ge65","65+","<65, Any private",0,0
"agegrps","ins_ge65","65+","<65, Public only",0,0
"agegrps","ins_ge65","65+","<65, Uninsured",0,0
"agegrps","ins_ge65","65+","65+, Medicare only",0.221294701361462,0.0118093709129502
"agegrps","ins_ge65","65+","65+, Medicare and private",0.663281784323333,0.0130166779225364
"agegrps","ins_ge65","65+","65+, Medicare and other public",0.104394829132153,0.00757595359740449
"agegrps","ins_ge65","65+","65+, No medicare",0.0110286851830514,0.00233903570277704
"region","insurance","Northeast","Any private, all ages",0.752321002742113,0.013861178791204
"region","insurance","Northeast","Public only, all ages",0.153397326144068,0.00970738107905731
"region","insurance","Northeast","Uninsured, all ages",0.0942816711138187,0.00787399418967363
"region","insurance","Midwest","Any private, all ages",0.792571649063649,0.0154921998323779
"region","insurance","Midwest","Public only, all ages",0.120438949743034,0.0118574556919753
"region","insurance","Midwest","Uninsured, all ages",0.0869894011933163,0.00769885590495827
"region","insurance","South","Any private, all ages",0.70781228945275,0.0130602788631379
"region","insurance","South","Public only, all ages",0.145426357074673,0.0101351632835949
"region","insurance","South","Uninsured, all ages",0.146761353472577,0.00799644425739969
"region","insurance","West","Any private, all ages",0.692605357318801,0.0132832219655081
"region","insurance","West","Public only, all ages",0.161664988345585,0.00958416540633486
"region","insurance","West","Uninsured, all ages",0.145729654335613,0.00880926045904403
"region","ins_lt65","Northeast","<65, Any private",0.767274252974037,0.0156232103647541
"region","ins_lt65","Northeast","<65, Public only",0.12458854188098,0.0105656810965962
"region","ins_lt65","Northeast","<65, Uninsured",0.108137205144983,0.00874218377159294
"region","ins_lt65","Northeast","65+, Medicare only",0,0
"region","ins_lt65","Northeast","65+, Medicare and private",0,0
"region","ins_lt65","Northeast","65+, Medicare and other public",0,0
"region","ins_lt65","Northeast","65+, No medicare",0,0
"region","ins_lt65","Midwest","<65, Any private",0.80321910374379,0.0161898729814848
"region","ins_lt65","Midwest","<65, Public only",0.0965952868642395,0.011906552422983
"region","ins_lt65","Midwest","<65, Uninsured",0.100185609391971,0.00881494076364293
"region","ins_lt65","Midwest","65+, Medicare only",0,0
"region","ins_lt65","Midwest","65+, Medicare and private",0,0
"region","ins_lt65","Midwest","65+, Medicare and other public",0,0
"region","ins_lt65","Midwest","65+, No medicare",0,0
"region","ins_lt65","South","<65, Any private",0.713525938061576,0.0147349211968729
"region","ins_lt65","South","<65, Public only",0.118821258929178,0.0110994164174484
"region","ins_lt65","South","<65, Uninsured",0.167652803009245,0.0086506607316037
"region","ins_lt65","South","65+, Medicare only",0,0
"region","ins_lt65","South","65+, Medicare and private",0,0
"region","ins_lt65","South","65+, Medicare and other public",0,0
"region","ins_lt65","South","65+, No medicare",0,0
"region","ins_lt65","West","<65, Any private",0.702033632398707,0.0139357400968148
"region","ins_lt65","West","<65, Public only",0.135306014552996,0.00930107567338401
"region","ins_lt65","West","<65, Uninsured",0.162660353048297,0.0098102321076974
"region","ins_lt65","West","65+, Medicare only",0,0
"region","ins_lt65","West","65+, Medicare and private",0,0
"region","ins_lt65","West","65+, Medicare and other public",0,0
"region","ins_lt65","West","65+, No medicare",0,0
"region","ins_ge65","Northeast","<65, Any private",0,0
"region","ins_ge65","Northeast","<65, Public only",0,0
"region","ins_ge65","Northeast","<65, Uninsured",0,0
"region","ins_ge65","Northeast","65+, Medicare only",0.236856969141679,0.0246166553480153
"region","ins_ge65","Northeast","65+, Medicare and private",0.652690810630412,0.0246999300019914
"region","ins_ge65","Northeast","65+, Medicare and other public",0.0963039915860001,0.0160482347304569
"region","ins_ge65","Northeast","65+, No medicare",0.0141482286419084,0.00644320474665066
"region","ins_ge65","Midwest","<65, Any private",0,0
"region","ins_ge65","Midwest","<65, Public only",0,0
"region","ins_ge65","Midwest","<65, Uninsured",0,0
"region","ins_ge65","Midwest","65+, Medicare only",0.196885472318918,0.0237831540766303
"region","ins_ge65","Midwest","65+, Medicare and private",0.718488852187373,0.0252604429884737
"region","ins_ge65","Midwest","65+, Medicare and other public",0.0770299694516696,0.0125487642478524
"region","ins_ge65","Midwest","65+, No medicare",0.00759570604203963,0.00342859074957956
"region","ins_ge65","South","<65, Any private",0,0
"region","ins_ge65","South","<65, Public only",0,0
"region","ins_ge65","South","<65, Uninsured",0,0
"region","ins_ge65","South","65+, Medicare only",0.21430863061169,0.0202665076680231
"region","ins_ge65","South","65+, Medicare and private",0.660594025162963,0.0230782164962862
"region","ins_ge65","South","65+, Medicare and other public",0.115531415040415,0.0139776795947544
"region","ins_ge65","South","65+, No medicare",0.0095659291849318,0.0033344833528547
"region","ins_ge65","West","<65, Any private",0,0
"region","ins_ge65","West","<65, Public only",0,0
"region","ins_ge65","West","<65, Uninsured",0,0
"region","ins_ge65","West","65+, Medicare only",0.248046421352321,0.0256944582709275
"region","ins_ge65","West","65+, Medicare and private",0.609174995272147,0.0307921841949632
