"rowGrp","colGrp","rowLevels","colLevels","totPOP","totPOP_se"
"ind","insurance","Total","Any private, all ages",214446396.028833,6141087.52779
"ind","insurance","Total","Public only, all ages",80827517.303133,2472249.56831247
"ind","insurance","Total","Uninsured, all ages",26149337.591072,1099078.11792996
"ind","ins_lt65","Total","<65, Any private",187012025.014292,5704599.60224228
"ind","ins_lt65","Total","<65, Public only",58936674.102479,2102811.39417967
"ind","ins_lt65","Total","<65, Uninsured",25881216.175843,1095611.89597193
"ind","ins_lt65","Total","65+, Medicare only",0,0
"ind","ins_lt65","Total","65+, Medicare and private",0,0
"ind","ins_lt65","Total","65+, Medicare and other public",0,0
"ind","ins_lt65","Total","65+, No medicare",0,0
"ind","ins_ge65","Total","<65, Any private",0,0
"ind","ins_ge65","Total","<65, Public only",0,0
"ind","ins_ge65","Total","<65, Uninsured",0,0
"ind","ins_ge65","Total","65+, Medicare only",16426681.693995,727341.169044181
"ind","ins_ge65","Total","65+, Medicare and private",26928798.798261,1123152.93535154
"ind","ins_ge65","Total","65+, Medicare and other public",5464161.506659,319891.886901718
"ind","ins_ge65","Total","65+, No medicare",773693.631509,130625.437129637
"agegrps","insurance","Under 5","Any private, all ages",10503661.311563,642328.453544707
"agegrps","insurance","Under 5","Public only, all ages",8635455.289302,449291.589072987
"agegrps","insurance","Under 5","Uninsured, all ages",783634.388661,134251.0352262
"agegrps","insurance","5-17","Any private, all ages",32041164.432795,1566927.02062375
"agegrps","insurance","5-17","Public only, all ages",20336285.95805,886825.288699243
"agegrps","insurance","5-17","Uninsured, all ages",1877667.265679,203238.724384346
"agegrps","insurance","18-44","Any private, all ages",80353981.367222,2763115.97525271
"agegrps","insurance","18-44","Public only, all ages",17658409.677703,794335.299858189
"agegrps","insurance","18-44","Uninsured, all ages",15393637.428099,695996.766488929
"agegrps","insurance","45-64","Any private, all ages",64113217.902712,1955788.64823287
"agegrps","insurance","45-64","Public only, all ages",12306523.177424,566942.136223518
"agegrps","insurance","45-64","Uninsured, all ages",7826277.093404,434565.414702866
"agegrps","insurance","65+","Any private, all ages",27434371.014541,1155519.34481759
"agegrps","insurance","65+","Public only, all ages",21890843.200654,842014.789937829
"agegrps","insurance","65+","Uninsured, all ages",268121.415229,53941.449407998
"agegrps","ins_lt65","Under 5","<65, Any private",10503661.311563,642328.453544707
"agegrps","ins_lt65","Under 5","<65, Public only",8635455.289302,449291.589072987
"agegrps","ins_lt65","Under 5","<65, Uninsured",783634.388661,134251.0352262
"agegrps","ins_lt65","Under 5","65+, Medicare only",0,0
"agegrps","ins_lt65","Under 5","65+, Medicare and private",0,0
"agegrps","ins_lt65","Under 5","65+, Medicare and other public",0,0
"agegrps","ins_lt65","Under 5","65+, No medicare",0,0
"agegrps","ins_lt65","5-17","<65, Any private",32041164.432795,1566927.02062375
"agegrps","ins_lt65","5-17","<65, Public only",20336285.95805,886825.288699243
"agegrps","ins_lt65","5-17","<65, Uninsured",1877667.265679,203238.724384346
"agegrps","ins_lt65","5-17","65+, Medicare only",0,0
"agegrps","ins_lt65","5-17","65+, Medicare and private",0,0
"agegrps","ins_lt65","5-17","65+, Medicare and other public",0,0
"agegrps","ins_lt65","5-17","65+, No medicare",0,0
"agegrps","ins_lt65","18-44","<65, Any private",80353981.367222,2763115.97525271
"agegrps","ins_lt65","18-44","<65, Public only",17658409.677703,794335.299858189
"agegrps","ins_lt65","18-44","<65, Uninsured",15393637.428099,695996.766488929
"agegrps","ins_lt65","18-44","65+, Medicare only",0,0
"agegrps","ins_lt65","18-44","65+, Medicare and private",0,0
"agegrps","ins_lt65","18-44","65+, Medicare and other public",0,0
"agegrps","ins_lt65","18-44","65+, No medicare",0,0
"agegrps","ins_lt65","45-64","<65, Any private",64113217.902712,1955788.64823287
"agegrps","ins_lt65","45-64","<65, Public only",12306523.177424,566942.136223518
"agegrps","ins_lt65","45-64","<65, Uninsured",7826277.093404,434565.414702866
"agegrps","ins_lt65","45-64","65+, Medicare only",0,0
