"rowGrp","colGrp","rowLevels","colLevels","totPOP","totPOP_se"
"Condition","ind","Acute Bronchitis and URI","Total",33201273.414383,1650874.80887981
"Condition","ind","Allergic reactions","Total",5406659.3291,343926.562556459
"Condition","ind","Anemia and other deficiencies","Total",2098088.049545,208492.538632457
"Condition","ind","Appendicitis","Total",291394.939584,56798.4601371079
"Condition","ind","Back problems","Total",14139488.824517,790033.844374236
"Condition","ind","Cancer","Total",9273335.445479,534426.576786715
"Condition","ind","Cataract","Total",3319907.442649,229199.086521116
"Condition","ind","Cerebrovascular disease","Total",2372825.065418,205917.642032989
"Condition","ind","CNS infection","Total",175888.963564,48335.7147108547
"Condition","ind","Coma, brain damage","Total",66467.454265,26705.7389517553
"Condition","ind","Complications of pregnancy and birth","Total",1116077.041012,177574.593464244
"Condition","ind","Complications of surgery or device","Total",930751.908022,116023.532272334
"Condition","ind","Congenital anomalies","Total",1244497.88747,161340.192849718
"Condition","ind","COPD, asthma","Total",43161818.15925,1832884.17665193
"Condition","ind","Diabetes mellitus","Total",11851739.525883,638054.233434295
"Condition","ind","Disorders of mouth and esophagus","Total",1385906.879032,152173.838581903
"Condition","ind","Disorders of teeth and jaws","Total",7526790.552217,553071.247447537
"Condition","ind","Disorders of the upper GI","Total",13249313.730751,699212.866215436
"Condition","ind","Epilepsy and convulsions","Total",2185353.615459,253523.968759969
"Condition","ind","Female genital disorders, and contraception","Total",16924392.302582,901868.636308271
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",2063542.093516,190487.375947624
"Condition","ind","Glaucoma","Total",2912784.338628,268962.797103643
"Condition","ind","Headache","Total",6801387.449281,436079.893507496
"Condition","ind","Heart disease","Total",17249043.524955,855644.951069368
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",1300057.875675,155147.726905555
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",1245911.46662,133142.813082466
"Condition","ind","Hernias","Total",2567029.005655,224838.972501353
"Condition","ind","Hyperlipidemia","Total",13751402.802637,758307.271207584
"Condition","ind","Hypertension","Total",31679642.678697,1444247.63536662
"Condition","ind","Infectious diseases","Total",16141961.367664,1050480.24810481
"Condition","ind","Influenza","Total",4343537.26679,402815.700805304
"Condition","ind","Intestinal infection","Total",8268436.013371,522251.15532626
"Condition","ind","Kidney Disease","Total",2527340.702918,189679.574881214
"Condition","ind","Male genital disorders","Total",3129947.187028,254934.901721114
"Condition","ind","Mental disorders","Total",23817391.612358,1264159.71008361
"Condition","ind","Non-malignant breast disease","Total",2453707.574941,257750.411501972
"Condition","ind","Non-malignant neoplasm","Total",3901180.892387,295503.328684627
"Condition","ind","Normal birth/live born","Total",6846715.806865,459683.8592918
"Condition","ind","Osteoarthritis and other non-traumatic joint disorders","Total",19378976.786434,823219.942206377
"Condition","ind","Other bone and musculoskeletal disease","Total",5506781.336411,293024.039180442
"Condition","ind","Other care and screening","Total",24250837.779234,1606061.68651071
"Condition","ind","Other circulatory conditions arteries, veins, and lymphatics","Total",5856721.961914,378191.968638144
"Condition","ind","Other CNS disorders","Total",12525623.04891,590357.481561813
"Condition","ind","Other endocrine, nutritional & immune disorder","Total",11562860.708716,737220.455742258
"Condition","ind","Other eye disorders","Total",13857270.207423,900449.255003439
"Condition","ind","Other GI","Total",8138640.589572,459292.81922988
"Condition","ind","Other stomach and intestinal disorders","Total",1539879.218807,148934.288832385
"Condition","ind","Other urinary","Total",3821410.981033,283427.077076994
"Condition","ind","Otitis media","Total",12283889.272157,724311.051948791
"Condition","ind","Paralysis","Total",410330.338414,100791.025214106
"Condition","ind","Perinatal Conditions","Total",134709.020872,42515.5098201605
"Condition","ind","Pneumonia","Total",3813094.455536,280725.529283636
"Condition","ind","Poisoning by medical and non-medical substances","Total",1508539.659902,145249.750765849
"Condition","ind","Residual Codes","Total",15789688.705667,860490.318137072
"Condition","ind","Skin disorders","Total",22167285.989574,1062519.25069258
"Condition","ind","Symptoms","Total",5081500.06331,337298.228056905
"Condition","ind","Systemic lupus and connective tissues disorders","Total",11800386.330442,655174.939343081
"Condition","ind","Thyroid disease","Total",10494324.012463,553774.341073616
"Condition","ind","Tonsillitis","Total",1284793.508838,154983.871227433
"Condition","ind","Trauma-related disorders","Total",32710221.646051,1850967.76754827
"Condition","ind","Urinary tract infections","Total",7240915.678145,516274.830690047
"Condition","event","Acute Bronchitis and URI","ERT",1138543.491202,131402.377147456
"Condition","event","Allergic reactions","ERT",353440.371825,76850.0227668646
"Condition","event","Anemia and other deficiencies","ERT",24470.987985,15161.626443614
"Condition","event","Appendicitis","ERT",222505.884562,50138.8795242423
"Condition","event","Back problems","ERT",993838.694024,150897.680129182
"Condition","event","Cancer","ERT",352145.238866,82299.4631876319
"Condition","event","Cerebrovascular disease","ERT",652066.227157,94270.1090401617
"Condition","event","CNS infection","ERT",13464.895896,9524.75180197147
"Condition","event","Coma, brain damage","ERT",19158.753424,12449.336231496
"Condition","event","Complications of pregnancy and birth","ERT",319761.313129,117075.134868472
"Condition","event","Complications of surgery or device","ERT",89838.28931,38153.4446335091
"Condition","event","Congenital anomalies","ERT",38193.205277,22061.9341927855
"Condition","event","COPD, asthma","ERT",2626178.533711,254932.154415386
"Condition","event","Diabetes mellitus","ERT",366222.574119,72203.3975881021
"Condition","event","Disorders of mouth and esophagus","ERT",41686.212259,23679.9257333201
"Condition","event","Disorders of teeth and jaws","ERT",211958.675383,67400.5934379172
"Condition","event","Disorders of the upper GI","ERT",919803.069016,138095.711530011
"Condition","event","Epilepsy and convulsions","ERT",236807.707947,61033.3768748863
"Condition","event","Female genital disorders, and contraception","ERT",318745.384614,71372.0819232041
"Condition","event","Gallbladder, pancreatic, and liver disease","ERT",411561.581015,83619.7490843288
"Condition","event","Headache","ERT",479423.65683,80785.1557008501
"Condition","event","Heart disease","ERT",2610122.902719,254267.009579817
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","ERT",33095.521697,16188.3597778497
"Condition","event","Hereditary, degenerative and other nervous system disorders","ERT",35329.008243,25002.7599940019
"Condition","event","Hernias","ERT",176086.789483,49937.9642027381
"Condition","event","Hyperlipidemia","ERT",7924.742979,7924.742979
"Condition","event","Hypertension","ERT",597023.320994,91722.2089925056
"Condition","event","Infectious diseases","ERT",759838.341368,100371.069967887
"Condition","event","Influenza","ERT",198064.221131,53494.7260010574
"Condition","event","Intestinal infection","ERT",1039518.578549,120282.578097454
"Condition","event","Kidney Disease","ERT",605812.376176,107874.171882838
"Condition","event","Male genital disorders","ERT",141016.388136,44179.1472591623
"Condition","event","Mental disorders","ERT",612126.15127,100275.640887894
"Condition","event","Non-malignant neoplasm","ERT",50910.612839,32784.7655185116
"Condition","event","Normal birth/live born","ERT",674163.51636,107469.794497322
"Condition","event","Osteoarthritis and other non-traumatic joint disorders","ERT",529703.715174,88683.3341524365
"Condition","event","Other bone and musculoskeletal disease","ERT",99964.002217,43653.2957439323
"Condition","event","Other care and screening","ERT",164637.419261,48706.8162073045
"Condition","event","Other circulatory conditions arteries, veins, and lymphatics","ERT",455532.987593,90736.9229562935
"Condition","event","Other CNS disorders","ERT",953456.98715,134834.563014953
"Condition","event","Other endocrine, nutritional & immune disorder","ERT",626581.838494,102988.805530384
"Condition","event","Other eye disorders","ERT",459091.770273,92153.4784088577
"Condition","event","Other GI","ERT",624252.454451,99151.9343584153
"Condition","event","Other stomach and intestinal disorders","ERT",202094.00268,64419.5826799605
"Condition","event","Other urinary","ERT",125596.853922,57004.004427691
"Condition","event","Otitis media","ERT",1026819.997791,121471.778180996
"Condition","event","Paralysis","ERT",33519.274076,24182.6793867946
"Condition","event","Perinatal Conditions","ERT",9106.34787,9106.34787
"Condition","event","Pneumonia","ERT",957550.587214,122862.045446989
"Condition","event","Poisoning by medical and non-medical substances","ERT",526448.10163,109761.159456222
"Condition","event","Residual Codes","ERT",454272.527586,81395.8346200285
"Condition","event","Skin disorders","ERT",706168.595946,111990.545342532
"Condition","event","Symptoms","ERT",817143.100101,115681.690392962
"Condition","event","Systemic lupus and connective tissues disorders","ERT",568254.464155,95497.8556254938
"Condition","event","Thyroid disease","ERT",25625.615936,17040.9555986097
"Condition","event","Tonsillitis","ERT",98748.560596,39094.4804030832
"Condition","event","Trauma-related disorders","ERT",12015151.790516,722330.871844444
"Condition","event","Urinary tract infections","ERT",774391.285097,106894.25414479
"Condition","event","Acute Bronchitis and URI","HHT",24712.344958,16453.7654009436
"Condition","event","Allergic reactions","HHT",12654.543196,12654.543196
"Condition","event","Anemia and other deficiencies","HHT",43828.296111,33644.3209814807
"Condition","event","Appendicitis","HHT",12125.596079,12125.596079
"Condition","event","Back problems","HHT",101575.115759,36071.1042873212
"Condition","event","Cancer","HHT",450352.348147,78355.2259071208
"Condition","event","Cataract","HHT",19811.537574,11742.6304075338
"Condition","event","Cerebrovascular disease","HHT",283383.596868,71074.5473621483
"Condition","event","CNS infection","HHT",15096.928383,10761.7839102958
"Condition","event","Complications of pregnancy and birth","HHT",34562.371304,26855.3162451524
"Condition","event","Complications of surgery or device","HHT",32040.937242,18561.7762448113
"Condition","event","Congenital anomalies","HHT",26383.868055,12989.9750441396
"Condition","event","COPD, asthma","HHT",550062.013777,88120.7996600369
"Condition","event","Diabetes mellitus","HHT",305432.745982,69526.8913836921
"Condition","event","Disorders of mouth and esophagus","HHT",19366.588417,16506.6376009612
"Condition","event","Disorders of the upper GI","HHT",118422.484941,40789.5964184871
"Condition","event","Epilepsy and convulsions","HHT",180694.273322,76321.2968042596
"Condition","event","Female genital disorders, and contraception","HHT",53656.206004,28179.5958877229
"Condition","event","Gallbladder, pancreatic, and liver disease","HHT",60316.075947,29044.4807040247
"Condition","event","Glaucoma","HHT",37841.233371,18952.3282603644
"Condition","event","Headache","HHT",12034.345106,8694.24682123093
"Condition","event","Heart disease","HHT",614826.363341,109214.595477022
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","HHT",31126.117363,23571.993315203
"Condition","event","Hereditary, degenerative and other nervous system disorders","HHT",189788.332314,41347.8258716619
"Condition","event","Hernias","HHT",27001.787968,17360.7024417
"Condition","event","Hyperlipidemia","HHT",61987.657554,30696.3357172195
"Condition","event","Hypertension","HHT",360041.042242,75376.752369008
"Condition","event","Infectious diseases","HHT",120320.025795,44462.3474756922
"Condition","event","Influenza","HHT",20216.493395,15616.5578515115
"Condition","event","Kidney Disease","HHT",8023.855889,5674.41639608659
"Condition","event","Male genital disorders","HHT",40258.087004,22656.1977385835
"Condition","event","Mental disorders","HHT",896542.102505,148238.377873055
"Condition","event","Non-malignant breast disease","HHT",7800.378686,7800.378686
"Condition","event","Non-malignant neoplasm","HHT",20239.829238,20239.829238
"Condition","event","Normal birth/live born","HHT",134015.045066,45693.6194052166
"Condition","event","Osteoarthritis and other non-traumatic joint disorders","HHT",649001.526883,105258.959285728
"Condition","event","Other bone and musculoskeletal disease","HHT",94045.332918,27355.6012135292
"Condition","event","Other care and screening","HHT",151578.076303,46356.0497761
"Condition","event","Other circulatory conditions arteries, veins, and lymphatics","HHT",243039.223331,77950.9714542358
"Condition","event","Other CNS disorders","HHT",206403.580424,59675.1201880485
"Condition","event","Other endocrine, nutritional & immune disorder","HHT",140880.427952,49597.6170874729
"Condition","event","Other eye disorders","HHT",106140.187761,38118.887578491
"Condition","event","Other GI","HHT",152677.558422,45993.1431511019
"Condition","event","Other stomach and intestinal disorders","HHT",49829.919987,30744.6000672718
"Condition","event","Other urinary","HHT",48201.97963,21287.1671593372
"Condition","event","Otitis media","HHT",19746.765645,13963.0995584033
"Condition","event","Paralysis","HHT",207563.118318,82778.6936564305
"Condition","event","Perinatal Conditions","HHT",42523.066467,25235.8300632814
"Condition","event","Pneumonia","HHT",109715.749176,43968.6277138527
"Condition","event","Poisoning by medical and non-medical substances","HHT",19240.419293,19240.419293
"Condition","event","Residual Codes","HHT",186208.770676,47026.4584722986
"Condition","event","Skin disorders","HHT",199685.881205,59911.2134714113
"Condition","event","Symptoms","HHT",48750.540671,27339.3359396513
"Condition","event","Systemic lupus and connective tissues disorders","HHT",231039.256688,68439.3278227414
"Condition","event","Thyroid disease","HHT",81029.826726,35062.9820243729
"Condition","event","Trauma-related disorders","HHT",737451.287803,118387.488378132
"Condition","event","Urinary tract infections","HHT",50395.903799,21351.0150621898
"Condition","event","Acute Bronchitis and URI","IPT",136872.326386,46767.0692724592
"Condition","event","Allergic reactions","IPT",32915.182242,25808.028017002
"Condition","event","Anemia and other deficiencies","IPT",40665.13901,19023.3479069047
"Condition","event","Appendicitis","IPT",227249.089735,53980.1088899368
"Condition","event","Back problems","IPT",513684.480299,101096.151369729
"Condition","event","Cancer","IPT",1115463.678483,116903.535904861
"Condition","event","Cataract","IPT",52400.005509,41004.5489185544
"Condition","event","Cerebrovascular disease","IPT",725636.255924,114725.37919793
"Condition","event","CNS infection","IPT",21354.557534,16190.6133358778
"Condition","event","Coma, brain damage","IPT",23408.043446,13154.5596009866
"Condition","event","Complications of pregnancy and birth","IPT",131982.202528,45921.8634138833
"Condition","event","Complications of surgery or device","IPT",74742.767925,38006.187133311
"Condition","event","Congenital anomalies","IPT",106589.196245,38441.2441961849
"Condition","event","COPD, asthma","IPT",1407993.592453,181190.872243971
"Condition","event","Diabetes mellitus","IPT",493534.048996,91915.5098538502
"Condition","event","Disorders of mouth and esophagus","IPT",84081.612654,56788.8044468126
"Condition","event","Disorders of teeth and jaws","IPT",59918.032685,40706.2036747689
"Condition","event","Disorders of the upper GI","IPT",345890.796333,78521.2141534874
"Condition","event","Epilepsy and convulsions","IPT",167436.261975,71517.1347794683
"Condition","event","Female genital disorders, and contraception","IPT",460106.231207,126439.206143427
"Condition","event","Gallbladder, pancreatic, and liver disease","IPT",574732.698454,94564.5425451262
"Condition","event","Headache","IPT",106257.820615,48975.3346058314
"Condition","event","Heart disease","IPT",2909908.153151,260034.418678341
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","IPT",89039.808172,33827.9515098023
