"rowGrp","colGrp","rowLevels","colLevels","n","n_se"
"Condition","ind","Acute Bronchitis and URI","Total",2621,0
"Condition","ind","Allergic reactions","Total",428,0
"Condition","ind","Anemia and other deficiencies","Total",197,0
"Condition","ind","Appendicitis","Total",27,0
"Condition","ind","Back problems","Total",1168,0
"Condition","ind","Cancer","Total",757,0
"Condition","ind","Cataract","Total",274,0
"Condition","ind","Cerebrovascular disease","Total",194,0
"Condition","ind","CNS infection","Total",17,0
"Condition","ind","Coma, brain damage","Total",8,0
"Condition","ind","Complications of pregnancy and birth","Total",81,0
"Condition","ind","Complications of surgery or device","Total",80,0
"Condition","ind","Congenital anomalies","Total",102,0
"Condition","ind","COPD, asthma","Total",3603,0
"Condition","ind","Diabetes mellitus","Total",1112,0
"Condition","ind","Disorders of mouth and esophagus","Total",103,0
"Condition","ind","Disorders of teeth and jaws","Total",633,0
"Condition","ind","Disorders of the upper GI","Total",1137,0
"Condition","ind","Epilepsy and convulsions","Total",178,0
"Condition","ind","Female genital disorders, and contraception","Total",1365,0
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",185,0
"Condition","ind","Glaucoma","Total",238,0
"Condition","ind","Headache","Total",578,0
"Condition","ind","Heart disease","Total",1439,0
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",116,0
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",99,0
"Condition","ind","Hernias","Total",213,0
"Condition","ind","Hyperlipidemia","Total",1095,0
"Condition","ind","Hypertension","Total",2702,0
"Condition","ind","Infectious diseases","Total",1273,0
"Condition","ind","Influenza","Total",391,0
"Condition","ind","Intestinal infection","Total",746,0
"Condition","ind","Kidney Disease","Total",220,0
"Condition","ind","Male genital disorders","Total",253,0
"Condition","ind","Mental disorders","Total",1907,0
"Condition","ind","Non-malignant breast disease","Total",199,0
"Condition","ind","Non-malignant neoplasm","Total",277,0
"Condition","ind","Normal birth/live born","Total",562,0
"Condition","ind","Osteoarthritis and other non-traumatic joint disorders","Total",1645,0
"Condition","ind","Other bone and musculoskeletal disease","Total",428,0
