"rowGrp","colGrp","rowLevels","colLevels","n","n_se"
"Condition","ind","Acute Bronchitis and URI","Total",3529,0
"Condition","ind","Allergic reactions","Total",614,0
"Condition","ind","Anemia and other deficiencies","Total",306,0
"Condition","ind","Appendicitis","Total",34,0
"Condition","ind","Back problems","Total",1967,0
"Condition","ind","Cancer","Total",1005,0
"Condition","ind","Cataract","Total",386,0
"Condition","ind","Cerebrovascular disease","Total",246,0
"Condition","ind","CNS infection","Total",24,0
"Condition","ind","Coma, brain damage","Total",13,0
"Condition","ind","Complications of pregnancy and birth","Total",107,0
"Condition","ind","Complications of surgery or device","Total",108,0
"Condition","ind","Congenital anomalies","Total",141,0
"Condition","ind","COPD, asthma","Total",5097,0
"Condition","ind","Diabetes mellitus","Total",1953,0
"Condition","ind","Disorders of mouth and esophagus","Total",117,0
"Condition","ind","Disorders of teeth and jaws","Total",792,0
"Condition","ind","Disorders of the upper GI","Total",2229,0
"Condition","ind","Epilepsy and convulsions","Total",246,0
"Condition","ind","Female genital disorders, and contraception","Total",1437,0
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",328,0
"Condition","ind","Glaucoma","Total",338,0
"Condition","ind","Headache","Total",775,0
"Condition","ind","Heart disease","Total",1968,0
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",92,0
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",218,0
"Condition","ind","Hernias","Total",238,0
"Condition","ind","Hyperlipidemia","Total",2688,0
"Condition","ind","Hypertension","Total",4724,0
"Condition","ind","Infectious diseases","Total",1629,0
"Condition","ind","Influenza","Total",660,0
"Condition","ind","Intestinal infection","Total",883,0
"Condition","ind","Kidney Disease","Total",400,0
"Condition","ind","Male genital disorders","Total",346,0
"Condition","ind","Mental disorders","Total",3607,0
"Condition","ind","Non-malignant breast disease","Total",219,0
"Condition","ind","Non-malignant neoplasm","Total",355,0
"Condition","ind","Normal birth/live born","Total",788,0
"Condition","ind","Osteoarthritis and other non-traumatic joint disorders","Total",2306,0
"Condition","ind","Other bone and musculoskeletal disease","Total",871,0
"Condition","ind","Other care and screening","Total",2404,0
"Condition","ind","Other circulatory conditions arteries, veins, and lymphatics","Total",743,0
"Condition","ind","Other CNS disorders","Total",1396,0
"Condition","ind","Other endocrine, nutritional & immune disorder","Total",1204,0
"Condition","ind","Other eye disorders","Total",1513,0
"Condition","ind","Other GI","Total",839,0
"Condition","ind","Other stomach and intestinal disorders","Total",187,0
"Condition","ind","Other urinary","Total",481,0
"Condition","ind","Otitis media","Total",1175,0
"Condition","ind","Paralysis","Total",33,0
"Condition","ind","Perinatal Conditions","Total",24,0
"Condition","ind","Pneumonia","Total",458,0
"Condition","ind","Poisoning by medical and non-medical substances","Total",239,0
"Condition","ind","Residual Codes","Total",1844,0
"Condition","ind","Skin disorders","Total",2225,0
"Condition","ind","Symptoms","Total",856,0
"Condition","ind","Systemic lupus and connective tissues disorders","Total",1457,0
"Condition","ind","Thyroid disease","Total",1283,0
"Condition","ind","Tonsillitis","Total",127,0
"Condition","ind","Trauma-related disorders","Total",3465,0
"Condition","ind","Urinary tract infections","Total",816,0
"Condition","event","Acute Bronchitis and URI","ERT",199,0
"Condition","event","Allergic reactions","ERT",63,0
"Condition","event","Anemia and other deficiencies","ERT",10,0
"Condition","event","Appendicitis","ERT",20,0
"Condition","event","Back problems","ERT",144,0
"Condition","event","Cancer","ERT",39,0
"Condition","event","Cerebrovascular disease","ERT",65,0
"Condition","event","CNS infection","ERT",12,0
"Condition","event","Coma, brain damage","ERT",5,0
"Condition","event","Complications of pregnancy and birth","ERT",22,0
"Condition","event","Complications of surgery or device","ERT",18,0
"Condition","event","Congenital anomalies","ERT",3,0
"Condition","event","COPD, asthma","ERT",425,0
"Condition","event","Diabetes mellitus","ERT",49,0
"Condition","event","Disorders of mouth and esophagus","ERT",4,0
"Condition","event","Disorders of teeth and jaws","ERT",50,0
"Condition","event","Disorders of the upper GI","ERT",139,0
"Condition","event","Epilepsy and convulsions","ERT",40,0
"Condition","event","Female genital disorders, and contraception","ERT",54,0
"Condition","event","Gallbladder, pancreatic, and liver disease","ERT",61,0
"Condition","event","Glaucoma","ERT",1,0
"Condition","event","Headache","ERT",80,0
"Condition","event","Heart disease","ERT",290,0
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","ERT",9,0
"Condition","event","Hereditary, degenerative and other nervous system disorders","ERT",7,0
"Condition","event","Hernias","ERT",24,0
"Condition","event","Hyperlipidemia","ERT",7,0
"Condition","event","Hypertension","ERT",90,0
"Condition","event","Infectious diseases","ERT",126,0
"Condition","event","Influenza","ERT",70,0
"Condition","event","Intestinal infection","ERT",148,0
"Condition","event","Kidney Disease","ERT",91,0
"Condition","event","Male genital disorders","ERT",13,0
"Condition","event","Mental disorders","ERT",129,0
"Condition","event","Non-malignant breast disease","ERT",8,0
"Condition","event","Non-malignant neoplasm","ERT",4,0
"Condition","event","Normal birth/live born","ERT",115,0
"Condition","event","Osteoarthritis and other non-traumatic joint disorders","ERT",64,0
"Condition","event","Other bone and musculoskeletal disease","ERT",10,0
"Condition","event","Other care and screening","ERT",19,0
"Condition","event","Other circulatory conditions arteries, veins, and lymphatics","ERT",61,0
"Condition","event","Other CNS disorders","ERT",90,0
"Condition","event","Other endocrine, nutritional & immune disorder","ERT",86,0
"Condition","event","Other eye disorders","ERT",51,0
"Condition","event","Other GI","ERT",79,0
"Condition","event","Other stomach and intestinal disorders","ERT",31,0
"Condition","event","Other urinary","ERT",15,0
