"rowGrp","colGrp","rowLevels","colLevels","meanEXP","meanEXP_se"
"Condition","ind","Acute Bronchitis and URI","Total",259.417384359748,15.4067667073367
"Condition","ind","Allergic reactions","Total",263.138409334071,38.1374836362008
"Condition","ind","Anemia and other deficiencies","Total",1925.99286234764,497.48939873012
"Condition","ind","Appendicitis","Total",6624.44903939995,927.426207198973
"Condition","ind","Back problems","Total",1578.24507369465,112.815904493185
"Condition","ind","Cancer","Total",6350.39107466599,703.898782289444
"Condition","ind","Cataract","Total",1298.42178669672,120.598330895878
"Condition","ind","Cerebrovascular disease","Total",6236.17015347123,902.84692847002
"Condition","ind","CNS infection","Total",9791.81226092486,3891.37460093941
"Condition","ind","Coma, brain damage","Total",70246.1280312777,48859.971792852
"Condition","ind","Complications of pregnancy and birth","Total",931.148204510522,192.084587372034
"Condition","ind","Complications of surgery or device","Total",2518.80571381498,644.407749661972
"Condition","ind","Congenital anomalies","Total",4322.35066635445,1551.3942587736
"Condition","ind","COPD, asthma","Total",1105.57891667061,118.35157638665
"Condition","ind","Diabetes mellitus","Total",2014.60830248903,144.600189491348
"Condition","ind","Disorders of mouth and esophagus","Total",326.951114823021,152.60155074858
"Condition","ind","Disorders of teeth and jaws","Total",409.913934391117,149.079872359495
"Condition","ind","Disorders of the upper GI","Total",1195.2917234202,128.797964610383
"Condition","ind","Epilepsy and convulsions","Total",5987.88084427837,3367.32647141718
"Condition","ind","Female genital disorders, and contraception","Total",782.13484624933,80.8669086066199
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",5494.24758759399,1684.86130787345
"Condition","ind","Glaucoma","Total",1071.10916714026,146.048849365435
"Condition","ind","Headache","Total",888.729288694142,104.178657707359
"Condition","ind","Heart disease","Total",3988.05233207522,367.133084451883
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",8182.30548596533,5291.48589706393
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",4297.24640148795,680.49452085648
"Condition","ind","Hernias","Total",3615.25104634825,810.414124217904
"Condition","ind","Hyperlipidemia","Total",844.85721912408,30.7417852268542
"Condition","ind","Hypertension","Total",935.562331176212,50.37582314024
"Condition","ind","Infectious diseases","Total",1025.9229292728,151.037357055665
"Condition","ind","Influenza","Total",328.878324840261,59.3615077345401
"Condition","ind","Intestinal infection","Total",829.597034870438,377.081923061908
"Condition","ind","Kidney Disease","Total",7907.92978396695,1273.99064019274
"Condition","ind","Male genital disorders","Total",845.869316676458,132.92193033973
"Condition","ind","Mental disorders","Total",1560.31314715707,75.1815447967287
"Condition","ind","Non-malignant breast disease","Total",1118.85653024488,219.717789899408
"Condition","ind","Non-malignant neoplasm","Total",1255.12670189754,201.922241386096
"Condition","ind","Normal birth/live born","Total",4676.51831002553,242.736401878278
"Condition","ind","Osteoarthritis and other non-traumatic joint disorders","Total",1552.87640928446,120.521877424949
"Condition","ind","Other bone and musculoskeletal disease","Total",945.971713641518,64.0912183889343
"Condition","ind","Other care and screening","Total",751.96273817787,46.8095425360363
"Condition","ind","Other circulatory conditions arteries, veins, and lymphatics","Total",2771.49138520803,344.987155241897
"Condition","ind","Other CNS disorders","Total",1283.4631111502,111.070387718977
"Condition","ind","Other endocrine, nutritional & immune disorder","Total",1233.47779700415,202.100674403426
"Condition","ind","Other eye disorders","Total",511.47340704642,42.20965498651
"Condition","ind","Other GI","Total",1227.39223810238,192.97717554388
"Condition","ind","Other stomach and intestinal disorders","Total",4576.95303438081,1145.33841097222
"Condition","ind","Other urinary","Total",1245.86087958221,124.818553306626
"Condition","ind","Otitis media","Total",292.254152557568,22.1488750895158
"Condition","ind","Paralysis","Total",11558.4806562743,4707.55206561572
"Condition","ind","Perinatal Conditions","Total",8199.11825779641,3417.49615851263
"Condition","ind","Pneumonia","Total",3317.03879451208,591.841064004785
"Condition","ind","Poisoning by medical and non-medical substances","Total",1290.21328590838,358.231753121575
"Condition","ind","Residual Codes","Total",903.304132110424,77.752141668772
"Condition","ind","Skin disorders","Total",1012.43227777647,162.468081986541
"Condition","ind","Symptoms","Total",1099.07396319469,186.547517289762
"Condition","ind","Systemic lupus and connective tissues disorders","Total",1247.97618932779,145.487424545842
"Condition","ind","Thyroid disease","Total",448.947050540168,39.0390210914439
"Condition","ind","Tonsillitis","Total",1078.72168044602,263.269463583038
"Condition","ind","Trauma-related disorders","Total",2021.55040918723,133.247910998128
"Condition","ind","Urinary tract infections","Total",977.874375016907,236.099639228016
"Condition","event","Acute Bronchitis and URI","ERT",383.482001473838,39.9574731005938
"Condition","event","Allergic reactions","ERT",229.759881128521,34.9878336038979
"Condition","event","Anemia and other deficiencies","ERT",367.214268016218,145.353680100084
"Condition","event","Appendicitis","ERT",734.09174768633,169.35463680368
"Condition","event","Back problems","ERT",604.329477984411,99.7955554276302
"Condition","event","Cancer","ERT",1461.78358457275,327.494167365378
"Condition","event","Cerebrovascular disease","ERT",554.365607729563,155.626906116038
"Condition","event","CNS infection","ERT",1164.85761198661,457.888355632964
"Condition","event","Coma, brain damage","ERT",434.373639904234,239.476888998194
"Condition","event","Complications of pregnancy and birth","ERT",1050.50293280475,356.134532749831
"Condition","event","Complications of surgery or device","ERT",659.190970970628,163.361059987033
"Condition","event","Congenital anomalies","ERT",126.467210239562,28.4523878183236
"Condition","event","COPD, asthma","ERT",800.26927076246,153.231461615524
"Condition","event","Diabetes mellitus","ERT",713.362819197889,281.037250283511
"Condition","event","Disorders of mouth and esophagus","ERT",42.7726196278275,31.8292216500949
"Condition","event","Disorders of teeth and jaws","ERT",284.242634057399,65.5117040745874
"Condition","event","Disorders of the upper GI","ERT",743.827821110722,101.480436206927
"Condition","event","Epilepsy and convulsions","ERT",863.119352326936,218.81726213427
"Condition","event","Female genital disorders, and contraception","ERT",1085.61552266896,181.859099017642
"Condition","event","Gallbladder, pancreatic, and liver disease","ERT",961.237353604218,269.939926294732
"Condition","event","Glaucoma","ERT",168.43,2.8421709430404e-14
"Condition","event","Headache","ERT",863.067678804855,182.274123557102
"Condition","event","Heart disease","ERT",1038.78979940948,133.687604050445
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","ERT",1788.44816190887,844.396400648025
"Condition","event","Hereditary, degenerative and other nervous system disorders","ERT",631.891777841066,121.846506939075
"Condition","event","Hernias","ERT",801.830095607047,235.433645408594
"Condition","event","Hyperlipidemia","ERT",578.818895700397,363.897549715289
"Condition","event","Hypertension","ERT",1047.0891630219,352.026719582436
"Condition","event","Infectious diseases","ERT",566.889694275568,128.177235015935
"Condition","event","Influenza","ERT",521.687393524304,90.4146767875407
"Condition","event","Intestinal infection","ERT",671.785294709878,82.4908402942903
"Condition","event","Kidney Disease","ERT",1322.45187291533,199.678550726147
"Condition","event","Male genital disorders","ERT",337.924806147554,76.8400139887121
"Condition","event","Mental disorders","ERT",739.997261570164,94.1160792647369
"Condition","event","Non-malignant breast disease","ERT",361.009855644248,128.881425893322
