"rowGrp","colGrp","rowLevels","colLevels","meanEXP","meanEXP_se"
"Condition","ind","Acute Bronchitis and URI","Total",319.23700566883,22.2340322105506
"Condition","ind","Allergic reactions","Total",377.592259816793,43.9815734921655
"Condition","ind","Anemia and other deficiencies","Total",1895.76066536982,540.293173601623
"Condition","ind","Appendicitis","Total",9030.47908576069,1933.6154282812
"Condition","ind","Back problems","Total",1877.85278846832,153.973252672838
"Condition","ind","Cancer","Total",5537.15522476181,559.568592357791
"Condition","ind","Cataract","Total",1695.69086365789,160.548192066037
"Condition","ind","Cerebrovascular disease","Total",4691.73128505797,522.361334668343
"Condition","ind","CNS infection","Total",8834.64040845476,4326.10866695994
"Condition","ind","Coma, brain damage","Total",27781.8937451053,18814.8872334538
"Condition","ind","Complications of pregnancy and birth","Total",1643.55397039503,316.286003188877
"Condition","ind","Complications of surgery or device","Total",3185.07849480734,1038.03577872469
"Condition","ind","Congenital anomalies","Total",1998.17047992625,391.904065525913
"Condition","ind","COPD, asthma","Total",1604.39943763794,112.711636234027
"Condition","ind","Diabetes mellitus","Total",2316.77739100412,120.030349573171
"Condition","ind","Disorders of mouth and esophagus","Total",649.8487688986,314.661034603079
"Condition","ind","Disorders of teeth and jaws","Total",282.184531233893,69.9473297930928
"Condition","ind","Disorders of the upper GI","Total",1000.50321103299,70.6440390308586
"Condition","ind","Epilepsy and convulsions","Total",2977.67089905875,444.184125130416
"Condition","ind","Female genital disorders, and contraception","Total",1037.66759756643,109.338118813831
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",7649.58312896031,2204.63429160654
"Condition","ind","Glaucoma","Total",973.53295847093,129.304479341601
"Condition","ind","Headache","Total",997.409502344445,157.593346779014
"Condition","ind","Heart disease","Total",4885.88995494916,509.970564470373
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",13850.1330925376,10728.8871481686
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",6184.23812531457,1105.60341308063
"Condition","ind","Hernias","Total",3534.55286951621,564.691931423827
"Condition","ind","Hyperlipidemia","Total",811.629784644805,26.4146006927867
"Condition","ind","Hypertension","Total",707.275363787732,39.4564954850608
"Condition","ind","Infectious diseases","Total",1621.11592965422,222.50418579264
"Condition","ind","Influenza","Total",296.517225906657,38.6460286523782
"Condition","ind","Intestinal infection","Total",489.394403122314,109.636316918182
"Condition","ind","Kidney Disease","Total",6546.27859877728,1578.1288104491
"Condition","ind","Male genital disorders","Total",816.486899819747,103.271941492309
"Condition","ind","Mental disorders","Total",1803.51326468651,91.1468172266254
"Condition","ind","Non-malignant breast disease","Total",997.006680260654,213.593663644008
"Condition","ind","Non-malignant neoplasm","Total",1578.67794049724,241.915599931914
"Condition","ind","Normal birth/live born","Total",6341.3862032531,409.478478086235
"Condition","ind","Osteoarthritis and other non-traumatic joint disorders","Total",2024.16043642269,194.088105153021
"Condition","ind","Other bone and musculoskeletal disease","Total",1854.86925719578,468.206888845648
"Condition","ind","Other care and screening","Total",694.348470630128,66.9989103413171
"Condition","ind","Other circulatory conditions arteries, veins, and lymphatics","Total",2807.58943477499,383.160349446399
"Condition","ind","Other CNS disorders","Total",1748.38664778113,426.111168598672
"Condition","ind","Other endocrine, nutritional & immune disorder","Total",1071.0462519912,107.88645908023
"Condition","ind","Other eye disorders","Total",1085.69018401028,207.681263736224
"Condition","ind","Other GI","Total",1200.10980798271,111.056405346068
"Condition","ind","Other stomach and intestinal disorders","Total",5918.68448486854,785.338964657558
"Condition","ind","Other urinary","Total",970.681195579425,109.663377806315
"Condition","ind","Otitis media","Total",474.959047217278,83.1705292388964
"Condition","ind","Paralysis","Total",5827.62240146091,1664.91405696447
"Condition","ind","Perinatal Conditions","Total",22350.1707418647,10667.1156131593
"Condition","ind","Pneumonia","Total",3484.94767027176,500.62253245259
"Condition","ind","Poisoning by medical and non-medical substances","Total",1296.27299189775,326.025997968585
"Condition","ind","Residual Codes","Total",1032.87737584292,111.832162723452
"Condition","ind","Skin disorders","Total",1034.2015658404,110.703248526503
"Condition","ind","Symptoms","Total",1127.77877332408,179.114470237864
"Condition","ind","Systemic lupus and connective tissues disorders","Total",2206.29473477938,404.07523848532
"Condition","ind","Thyroid disease","Total",508.703945117413,92.2082350015311
"Condition","ind","Tonsillitis","Total",1739.35632901519,569.01830131752
"Condition","ind","Trauma-related disorders","Total",2391.86492322279,154.560185666689
"Condition","ind","Urinary tract infections","Total",1259.18218553281,264.699045036448
"Condition","event","Acute Bronchitis and URI","ERT",705.154910646374,108.587425972801
"Condition","event","Allergic reactions","ERT",531.460200559229,109.280094213715
"Condition","event","Anemia and other deficiencies","ERT",1191.55749974565,617.211534495195
"Condition","event","Appendicitis","ERT",2759.66386573586,1041.12942052871
"Condition","event","Back problems","ERT",889.669670463468,99.0187557952036
"Condition","event","Cancer","ERT",1610.16398420186,380.317113976264
"Condition","event","Cataract","ERT",497.06,0
"Condition","event","Cerebrovascular disease","ERT",1854.72542102203,875.823428925496
"Condition","event","CNS infection","ERT",1354.29247889696,414.065232243664
"Condition","event","Coma, brain damage","ERT",3166.56919743283,2272.28280760159
"Condition","event","Complications of pregnancy and birth","ERT",793.281312375694,147.715589053567
"Condition","event","Complications of surgery or device","ERT",2607.28204829513,909.052010630903
"Condition","event","Congenital anomalies","ERT",573.167765403002,182.676967829304
"Condition","event","COPD, asthma","ERT",1052.57281446476,166.892385929416
"Condition","event","Diabetes mellitus","ERT",1052.08320720303,236.958463834997
"Condition","event","Disorders of mouth and esophagus","ERT",525.433018175773,201.04394715129
"Condition","event","Disorders of teeth and jaws","ERT",825.032459408657,388.356674130549
"Condition","event","Disorders of the upper GI","ERT",1345.35347951696,200.469231371079
"Condition","event","Epilepsy and convulsions","ERT",1903.03404901974,582.648126002489
"Condition","event","Female genital disorders, and contraception","ERT",1094.93502851285,188.457558012789
"Condition","event","Gallbladder, pancreatic, and liver disease","ERT",1643.51719558394,403.527903211079
"Condition","event","Glaucoma","ERT",332.42683369853,154.927507795339
"Condition","event","Headache","ERT",1590.27338357575,404.386575801648
"Condition","event","Heart disease","ERT",1577.43492159322,167.460422247903
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","ERT",863.922765596552,161.711022440789
"Condition","event","Hereditary, degenerative and other nervous system disorders","ERT",552.601146692303,145.817894864218
"Condition","event","Hernias","ERT",1507.44863959814,535.768334385731
"Condition","event","Hyperlipidemia","ERT",307.562813586438,142.659095527317
"Condition","event","Hypertension","ERT",1892.29799644058,690.471047784087
"Condition","event","Infectious diseases","ERT",769.949073104678,112.131418987545
"Condition","event","Influenza","ERT",935.552139427634,266.407122054145
"Condition","event","Intestinal infection","ERT",767.791431116704,118.69786465733
"Condition","event","Kidney Disease","ERT",1819.77780749285,321.208309642951
"Condition","event","Male genital disorders","ERT",359.133157189966,135.518135843777
"Condition","event","Mental disorders","ERT",913.534216951514,130.734450304774
"Condition","event","Non-malignant breast disease","ERT",261.195429349396,51.9284127588971
"Condition","event","Non-malignant neoplasm","ERT",2436.22649707143,1393.41999520174
"Condition","event","Normal birth/live born","ERT",880.446257965031,335.574120754392
"Condition","event","Osteoarthritis and other non-traumatic joint disorders","ERT",914.973798752033,142.929649060912
"Condition","event","Other bone and musculoskeletal disease","ERT",925.50294784244,199.439595064599
"Condition","event","Other care and screening","ERT",1543.0164283431,483.94073588479
"Condition","event","Other circulatory conditions arteries, veins, and lymphatics","ERT",1133.46439992586,222.418765857706
"Condition","event","Other CNS disorders","ERT",1160.75869503275,151.201693936429
"Condition","event","Other endocrine, nutritional & immune disorder","ERT",938.227547282966,143.343553745614
"Condition","event","Other eye disorders","ERT",838.25598470656,165.397548780595
"Condition","event","Other GI","ERT",892.79329722261,184.758741749814
"Condition","event","Other stomach and intestinal disorders","ERT",1371.76330389447,329.435114204539
"Condition","event","Other urinary","ERT",1333.49671798373,560.837004029566
"Condition","event","Otitis media","ERT",444.050622171913,72.3750528344957
"Condition","event","Paralysis","ERT",1984.84864231018,479.104301254628
"Condition","event","Perinatal Conditions","ERT",256.828230877246,109.747168088804
"Condition","event","Pneumonia","ERT",551.956373498612,71.6331813594248
"Condition","event","Poisoning by medical and non-medical substances","ERT",660.798881025189,136.481539175423
"Condition","event","Residual Codes","ERT",828.499235686022,194.724500061575
"Condition","event","Skin disorders","ERT",772.421504902035,183.876510458307
"Condition","event","Symptoms","ERT",953.75138878748,156.542702827075
"Condition","event","Systemic lupus and connective tissues disorders","ERT",1030.86311029465,254.315966418515
"Condition","event","Thyroid disease","ERT",413.735656196029,84.7373818455194
