"rowGrp","colGrp","rowLevels","colLevels","n","n_se"
"Condition","ind","Acute Bronchitis and URI","Total",2642,0
"Condition","ind","Allergic reactions","Total",540,0
"Condition","ind","Anemia and other deficiencies","Total",374,0
"Condition","ind","Appendicitis","Total",29,0
"Condition","ind","Back problems","Total",1700,0
"Condition","ind","Cancer","Total",1271,0
"Condition","ind","Cataract","Total",391,0
"Condition","ind","Cerebrovascular disease","Total",362,0
"Condition","ind","CNS infection","Total",13,0
"Condition","ind","Coma, brain damage","Total",8,0
"Condition","ind","Complications of pregnancy and birth","Total",164,0
"Condition","ind","Complications of surgery or device","Total",87,0
"Condition","ind","Congenital anomalies","Total",150,0
"Condition","ind","COPD, asthma","Total",4528,0
"Condition","ind","Diabetes mellitus","Total",2571,0
"Condition","ind","Disorders of mouth and esophagus","Total",82,0
"Condition","ind","Disorders of teeth and jaws","Total",671,0
"Condition","ind","Disorders of the upper GI","Total",2142,0
"Condition","ind","Epilepsy and convulsions","Total",248,0
"Condition","ind","Female genital disorders, and contraception","Total",1192,0
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",292,0
"Condition","ind","Glaucoma","Total",344,0
"Condition","ind","Headache","Total",756,0
"Condition","ind","Heart disease","Total",2171,0
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",110,0
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",240,0
"Condition","ind","Hernias","Total",171,0
"Condition","ind","Hyperlipidemia","Total",4358,0
"Condition","ind","Hypertension","Total",5890,0
"Condition","ind","Infectious diseases","Total",1451,0
"Condition","ind","Influenza","Total",200,0
"Condition","ind","Intestinal infection","Total",749,0
"Condition","ind","Kidney Disease","Total",450,0
"Condition","ind","Male genital disorders","Total",367,0
"Condition","ind","Mental disorders","Total",3693,0
"Condition","ind","Non-malignant breast disease","Total",152,0
"Condition","ind","Non-malignant neoplasm","Total",289,0
"Condition","ind","Normal birth/live born","Total",667,0
"Condition","ind","Osteoarthritis and other non-traumatic joint disorders","Total",3508,0
"Condition","ind","Other bone and musculoskeletal disease","Total",599,0
"Condition","ind","Other care and screening","Total",1909,0
"Condition","ind","Other circulatory conditions arteries, veins, and lymphatics","Total",577,0
"Condition","ind","Other CNS disorders","Total",1373,0
"Condition","ind","Other endocrine, nutritional & immune disorder","Total",1342,0
"Condition","ind","Other eye disorders","Total",1406,0
"Condition","ind","Other GI","Total",803,0
"Condition","ind","Other stomach and intestinal disorders","Total",176,0
"Condition","ind","Other urinary","Total",461,0
"Condition","ind","Otitis media","Total",986,0
"Condition","ind","Paralysis","Total",33,0
"Condition","ind","Perinatal Conditions","Total",31,0
"Condition","ind","Pneumonia","Total",382,0
"Condition","ind","Poisoning by medical and non-medical substances","Total",160,0
"Condition","ind","Residual Codes","Total",2092,0
"Condition","ind","Skin disorders","Total",2011,0
"Condition","ind","Symptoms","Total",817,0
"Condition","ind","Systemic lupus and connective tissues disorders","Total",1411,0
"Condition","ind","Thyroid disease","Total",1386,0
"Condition","ind","Tonsillitis","Total",101,0
"Condition","ind","Trauma-related disorders","Total",2969,0
"Condition","ind","Urinary tract infections","Total",678,0
"Condition","event","Acute Bronchitis and URI","ERT",186,0
"Condition","event","Allergic reactions","ERT",71,0
"Condition","event","Anemia and other deficiencies","ERT",18,0
"Condition","event","Appendicitis","ERT",20,0
"Condition","event","Back problems","ERT",130,0
"Condition","event","Cancer","ERT",29,0
"Condition","event","Cataract","ERT",1,0
"Condition","event","Cerebrovascular disease","ERT",64,0
"Condition","event","CNS infection","ERT",3,0
"Condition","event","Coma, brain damage","ERT",3,0
"Condition","event","Complications of pregnancy and birth","ERT",45,0
"Condition","event","Complications of surgery or device","ERT",13,0
"Condition","event","Congenital anomalies","ERT",5,0
"Condition","event","COPD, asthma","ERT",409,0
"Condition","event","Diabetes mellitus","ERT",84,0
"Condition","event","Disorders of mouth and esophagus","ERT",5,0
"Condition","event","Disorders of teeth and jaws","ERT",58,0
"Condition","event","Disorders of the upper GI","ERT",120,0
"Condition","event","Epilepsy and convulsions","ERT",55,0
"Condition","event","Female genital disorders, and contraception","ERT",55,0
"Condition","event","Gallbladder, pancreatic, and liver disease","ERT",79,0
"Condition","event","Glaucoma","ERT",2,0
"Condition","event","Headache","ERT",70,0
"Condition","event","Heart disease","ERT",302,0
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","ERT",14,0
"Condition","event","Hereditary, degenerative and other nervous system disorders","ERT",8,0
"Condition","event","Hernias","ERT",22,0
"Condition","event","Hyperlipidemia","ERT",10,0
"Condition","event","Hypertension","ERT",102,0
"Condition","event","Infectious diseases","ERT",140,0
"Condition","event","Influenza","ERT",24,0
