"rowGrp","colGrp","rowLevels","colLevels","n","n_se"
"TC1name","ind","Alternative Medicines","Total",123,0
"TC1name","ind","Anti-Infectives","Total",6762,0
"TC1name","ind","Antineoplastics","Total",360,0
"TC1name","ind","Biologicals","Total",11,0
"TC1name","ind","Cardiovascular Agents","Total",6979,0
"TC1name","ind","Central Nervous System Agents","Total",8647,0
"TC1name","ind","Coagulation Modifiers","Total",946,0
"TC1name","ind","Gastrointestinal Agents","Total",2989,0
"TC1name","ind","Genitourinary Tract Agents","Total",371,0
"TC1name","ind","Hormones/Hormone Modifiers","Total",4034,0
"TC1name","ind","Immunologic Agents","Total",99,0
"TC1name","ind","Metabolic Agents","Total",5470,0
"TC1name","ind","Miscellaneous Agents","Total",555,0
"TC1name","ind","Not Ascertained","Total",1429,0
"TC1name","ind","Nutritional Products","Total",2213,0
"TC1name","ind","Psychotherapeutic Agents","Total",2841,0
"TC1name","ind","Respiratory Agents","Total",3778,0
"TC1name","ind","Topical Agents","Total",3932,0
"RXDRGNAM","ind","ABACAVIR","Total",3,0
"RXDRGNAM","ind","ABACAVIR-LAMIVUDINE","Total",5,0
"RXDRGNAM","ind","ACAMPROSATE","Total",1,0
"RXDRGNAM","ind","ACARBOSE","Total",11,0
"RXDRGNAM","ind","ACEBUTOLOL","Total",5,0
"RXDRGNAM","ind","ACETAMINOPHEN","Total",373,0
"RXDRGNAM","ind","ACETAMINOPHEN-BUTALBITAL","Total",8,0
"RXDRGNAM","ind","ACETAMINOPHEN-CODEINE","Total",546,0
"RXDRGNAM","ind","ACETAMINOPHEN-HYDROCODONE","Total",1810,0
"RXDRGNAM","ind","ACETAMINOPHEN-OXYCODONE","Total",621,0
"RXDRGNAM","ind","ACETAMINOPHEN-PENTAZOCINE","Total",1,0
"RXDRGNAM","ind","ACETAMINOPHEN-PROPOXYPHENE","Total",2,0
"RXDRGNAM","ind","ACETAMINOPHEN-TRAMADOL","Total",50,0
"RXDRGNAM","ind","ACETAMINOPHEN/ASPIRIN/CAFFEINE","Total",6,0
"RXDRGNAM","ind","ACETAMINOPHEN/BUTALBITAL/CAFFEINE","Total",88,0
"RXDRGNAM","ind","ACETAMINOPHEN/BUTALBITAL/CAFFEINE/CODEINE","Total",1,0
"RXDRGNAM","ind","ACETAMINOPHEN/CAFFEINE/ISOMETHEPTENE MUCATE","Total",12,0
"RXDRGNAM","ind","ACETAMINOPHEN/CHLORPHENIRAMINE/PHENYLEPHRINE","Total",3,0
"RXDRGNAM","ind","ACETAMINOPHEN/CPM/PE/PHENYLTOLOXAMINE","Total",2,0
"RXDRGNAM","ind","ACETAZOLAMIDE","Total",12,0
"RXDRGNAM","ind","ACETIC ACID-ALUMINUM ACETATE OTIC","Total",3,0
"RXDRGNAM","ind","ACETIC ACID-HYDROCORTISONE OTIC","Total",7,0
