"rowGrp","colGrp","rowLevels","colLevels","totPOP","totPOP_se"
"TC1name","ind","Alternative Medicines","Total",1405631.703051,186372.840593583
"TC1name","ind","Anti-Infectives","Total",70561253.604829,2045127.95933437
"TC1name","ind","Antineoplastics","Total",4000304.315184,284350.888329223
"TC1name","ind","Biologicals","Total",85114.214808,27708.990615033
"TC1name","ind","Cardiovascular Agents","Total",69338471.807349,1841658.91904943
"TC1name","ind","Central Nervous System Agents","Total",84495688.954759,2116633.54490088
"TC1name","ind","Coagulation Modifiers","Total",10534442.112715,491871.082225311
"TC1name","ind","Gastrointestinal Agents","Total",30584097.314682,1053231.18802088
"TC1name","ind","Genitourinary Tract Agents","Total",4364705.368951,320137.233388624
"TC1name","ind","Hormones/Hormone Modifiers","Total",46204913.982766,1318783.82855516
"TC1name","ind","Immunologic Agents","Total",1140272.12281,150629.935256377
"TC1name","ind","Metabolic Agents","Total",55480997.92138,1463153.99350479
"TC1name","ind","Miscellaneous Agents","Total",6468570.421919,381993.901517848
"TC1name","ind","Not Ascertained","Total",14055972.173164,639286.724798009
"TC1name","ind","Nutritional Products","Total",21163458.144321,737317.195008515
"TC1name","ind","Psychotherapeutic Agents","Total",32997758.99462,1095408.98304959
"TC1name","ind","Respiratory Agents","Total",35124246.70885,1133262.36254193
"TC1name","ind","Topical Agents","Total",40783610.590664,1360351.89116326
"RXDRGNAM","ind","ABACAVIR","Total",22058.325526,15226.9797494057
"RXDRGNAM","ind","ABACAVIR-LAMIVUDINE","Total",36103.676794,19658.7691674032
"RXDRGNAM","ind","ACAMPROSATE","Total",2909.00792,2909.00792
"RXDRGNAM","ind","ACARBOSE","Total",83902.00282,27840.3670768175
"RXDRGNAM","ind","ACEBUTOLOL","Total",77598.439101,41740.2923582608
"RXDRGNAM","ind","ACETAMINOPHEN","Total",2440470.018317,259052.306118255
"RXDRGNAM","ind","ACETAMINOPHEN-BUTALBITAL","Total",62647.179117,28318.9261569784
"RXDRGNAM","ind","ACETAMINOPHEN-CODEINE","Total",5096460.653445,345450.709302129
"RXDRGNAM","ind","ACETAMINOPHEN-HYDROCODONE","Total",18796094.140947,732987.73744266
"RXDRGNAM","ind","ACETAMINOPHEN-OXYCODONE","Total",6767375.693869,410047.937852839
"RXDRGNAM","ind","ACETAMINOPHEN-PENTAZOCINE","Total",4413.716621,4413.716621
"RXDRGNAM","ind","ACETAMINOPHEN-PROPOXYPHENE","Total",9341.987193,7192.90217074626
"RXDRGNAM","ind","ACETAMINOPHEN-TRAMADOL","Total",421105.531357,75170.1859465945
"RXDRGNAM","ind","ACETAMINOPHEN/ASPIRIN/CAFFEINE","Total",43235.564107,21911.9249116179
"RXDRGNAM","ind","ACETAMINOPHEN/BUTALBITAL/CAFFEINE","Total",900825.298669,131186.189712388
"RXDRGNAM","ind","ACETAMINOPHEN/BUTALBITAL/CAFFEINE/CODEINE","Total",3352.38823,3352.38823
"RXDRGNAM","ind","ACETAMINOPHEN/CAFFEINE/ISOMETHEPTENE MUCATE","Total",108995.122188,42705.6506262589
"RXDRGNAM","ind","ACETAMINOPHEN/CHLORPHENIRAMINE/PHENYLEPHRINE","Total",20648.059875,11959.142715357
"RXDRGNAM","ind","ACETAMINOPHEN/CPM/PE/PHENYLTOLOXAMINE","Total",29020.174669,24753.7382533515
"RXDRGNAM","ind","ACETAZOLAMIDE","Total",122658.701951,38800.2638085104
"RXDRGNAM","ind","ACETIC ACID-ALUMINUM ACETATE OTIC","Total",48152.679385,36651.6281147604
"RXDRGNAM","ind","ACETIC ACID-HYDROCORTISONE OTIC","Total",75269.053665,34258.215319646
"RXDRGNAM","ind","ACETIC ACID OTIC","Total",68324.216285,44384.5209664974
"RXDRGNAM","ind","ACETIC ACID TOPICAL","Total",18067.126974,11330.6855786632
"RXDRGNAM","ind","ACITRETIN","Total",72744.754779,39896.4468158639
"RXDRGNAM","ind","ACRIVASTINE-PSEUDOEPHEDRINE","Total",13255.575978,13255.575978
"RXDRGNAM","ind","ACYCLOVIR","Total",1119827.452236,116703.793714886
"RXDRGNAM","ind","ACYCLOVIR TOPICAL","Total",109529.891656,45669.8771438989
"RXDRGNAM","ind","ADALIMUMAB","Total",193950.205135,51867.0914750196
"RXDRGNAM","ind","ADAPALENE-BENZOYL PEROXIDE TOPICAL","Total",233998.422124,84956.2978864515
"RXDRGNAM","ind","ADAPALENE TOPICAL","Total",311269.193813,80024.4596990155
"RXDRGNAM","ind","AL HYDROXIDE/MG HYDROXIDE/SIMETHICONE","Total",106701.6408,26762.9543996492
"RXDRGNAM","ind","ALBUTEROL","Total",13716638.479282,604400.526889698
"RXDRGNAM","ind","ALBUTEROL-IPRATROPIUM","Total",1049305.023317,130477.499835588
"RXDRGNAM","ind","ALCAFTADINE OPHTHALMIC","Total",42892.74168,22353.0947337448
"RXDRGNAM","ind","ALCLOMETASONE TOPICAL","Total",71838.382773,29013.7388915732
"RXDRGNAM","ind","ALENDRONATE","Total",2350772.685493,172330.589106285
"RXDRGNAM","ind","ALENDRONATE-CHOLECALCIFEROL","Total",9834.110905,7713.87490561822
"RXDRGNAM","ind","ALFUZOSIN","Total",212701.341693,65962.2190975114
"RXDRGNAM","ind","ALISKIREN","Total",149194.18445,39847.7569870794
