"rowGrp","colGrp","rowLevels","colLevels","totEXP","totEXP_se"
"TC1name","ind","Alternative Medicines","Total",400466449.462579,83334904.9313259
"TC1name","ind","Anti-Infectives","Total",10799556184.0777,1462821131.72175
"TC1name","ind","Antineoplastics","Total",10106958202.9366,2142506583.58765
"TC1name","ind","Biologicals","Total",1504615415.72879,504983057.155242
"TC1name","ind","Cardiovascular Agents","Total",29239207859.4341,1046911232.39685
"TC1name","ind","Central Nervous System Agents","Total",34367487598.7071,1722390349.63684
"TC1name","ind","Coagulation Modifiers","Total",5546423424.17795,377640439.253072
"TC1name","ind","Gastrointestinal Agents","Total",18945200870.6108,856396552.019301
"TC1name","ind","Hormones/Hormone Modifiers","Total",17030978136.7182,845072941.848917
"TC1name","ind","Immunologic Agents","Total",3091292887.56605,680645786.434153
"TC1name","ind","Metabolic Agents","Total",41156587232.585,1338144682.59642
"TC1name","ind","Miscellaneous Agents","Total",10599544115.8045,901022418.676856
"TC1name","ind","Not Ascertained","Total",3275583482.0342,221772309.971742
"TC1name","ind","Nutritional Products","Total",2163108169.78405,140324771.648771
"TC1name","ind","Psychotherapeutic Agents","Total",18090658428.9051,847603775.263314
"TC1name","ind","Respiratory Agents","Total",17785262064.6706,909238090.281578
"TC1name","ind","Topical Agents","Total",8536540226.97852,366877645.970349
"RXDRGNAM","ind","ABACAVIR","Total",228216094.158752,103220085.776415
"RXDRGNAM","ind","ABACAVIR-LAMIVUDINE","Total",164691167.516427,130243729.721473
"RXDRGNAM","ind","ACAMPROSATE","Total",24254450.9147547,14215805.4940496
"RXDRGNAM","ind","ACARBOSE","Total",56342389.3704852,25050067.6215296
"RXDRGNAM","ind","ACEBUTOLOL","Total",8606906.76501997,3525300.18349453
"RXDRGNAM","ind","ACETAMINOPHEN","Total",24900642.6971615,2969009.41709657
"RXDRGNAM","ind","ACETAMINOPHEN-BUTALBITAL","Total",1577121.10997289,563225.406252202
"RXDRGNAM","ind","ACETAMINOPHEN-CODEINE","Total",101577116.266854,16278148.3923923
"RXDRGNAM","ind","ACETAMINOPHEN-HYDROCODONE","Total",896704730.754055,63013425.2246324
"RXDRGNAM","ind","ACETAMINOPHEN-OXYCODONE","Total",445612930.27547,65077336.8025758
"RXDRGNAM","ind","ACETAMINOPHEN-PENTAZOCINE","Total",586630.267646534,586630.267646534
"RXDRGNAM","ind","ACETAMINOPHEN-PHENYLTOLOXAMINE","Total",279670.479706522,200878.84708455
"RXDRGNAM","ind","ACETAMINOPHEN-PROPOXYPHENE","Total",243402092.698316,47990117.8119093
"RXDRGNAM","ind","ACETAMINOPHEN-TRAMADOL","Total",172112985.391122,62695298.7649906
"RXDRGNAM","ind","ACETAZOLAMIDE","Total",2995346.71060744,1519613.95670987
"RXDRGNAM","ind","ACETIC ACID-ALUMINUM ACETATE OTIC","Total",277875.203740175,200129.707432033
"RXDRGNAM","ind","ACETIC ACID-HYDROCORTISONE OTIC","Total",1541956.91239411,622508.55226589
"RXDRGNAM","ind","ACETIC ACID OTIC","Total",212319.006564601,125694.998256201
"RXDRGNAM","ind","ACETIC/ANTIPYRINE/BENZOCAINE/POLYCOS OTIC","Total",402904.686072298,402904.686072298
"RXDRGNAM","ind","ACETYLCYSTEINE","Total",13002840.2503404,12777840.6544972
"RXDRGNAM","ind","ACRIVASTINE-PSEUDOEPHEDRINE","Total",638917.819822522,457298.819313922
"RXDRGNAM","ind","ACYCLOVIR","Total",94241201.8232586,20516711.2313354
"RXDRGNAM","ind","ACYCLOVIR TOPICAL","Total",32671769.2695636,14094573.1199821
"RXDRGNAM","ind","ADALIMUMAB","Total",1117144081.53553,326440475.179802
"RXDRGNAM","ind","ADAPALENE TOPICAL","Total",98351461.0613445,24908292.9342034
"RXDRGNAM","ind","ADEFOVIR","Total",11146999.6481369,11146999.6481369
"RXDRGNAM","ind","AL HYDROXIDE/MG HYDROXIDE/SIMETHICONE","Total",706470.870670245,238835.620848799
"RXDRGNAM","ind","ALBUTEROL","Total",1162351014.17925,76853491.1516091
"RXDRGNAM","ind","ALBUTEROL-IPRATROPIUM","Total",810945091.4665,127271220.259264
"RXDRGNAM","ind","ALCLOMETASONE TOPICAL","Total",1172356.06283143,577945.33365943
"RXDRGNAM","ind","ALENDRONATE","Total",2197619128.4568,189853891.739216
"RXDRGNAM","ind","ALENDRONATE-CHOLECALCIFEROL","Total",299989462.194511,59042905.7937221
"RXDRGNAM","ind","ALFUZOSIN","Total",107701627.06887,28081879.5465218
"RXDRGNAM","ind","ALISKIREN","Total",25015071.2630765,11023924.4486115
"RXDRGNAM","ind","ALLOPURINOL","Total",92746569.7158304,10765170.9584033
"RXDRGNAM","ind","ALMOTRIPTAN","Total",72981041.3727005,38370707.2458264
"RXDRGNAM","ind","ALOE VERA TOPICAL","Total",819382.76321997,716046.673698807
"RXDRGNAM","ind","ALOH/DIPHENHYD/LIDOCAINE/MGOH/SIMETH TOPICAL","Total",767905.050696383,488274.098064919
"RXDRGNAM","ind","ALPRAZOLAM","Total",595861432.481021,68604710.2156987
"RXDRGNAM","ind","ALPROSTADIL","Total",52853246.0193433,31318273.5933407
"RXDRGNAM","ind","ALUMINUM CHLORIDE HEXAHYDRATE TOPICAL","Total",929624.696555556,399703.479014931
"RXDRGNAM","ind","ALUMINUM SULFATE-CALCIUM ACETATE TOPICAL","Total",354821.013207542,354821.013207542
"RXDRGNAM","ind","AMANTADINE","Total",15506749.9843826,7157475.59323296
"RXDRGNAM","ind","AMILORIDE-HYDROCHLOROTHIAZIDE","Total",3855278.3419027,1494870.93527354
"RXDRGNAM","ind","AMIODARONE","Total",142451767.74525,31682247.4741664
"RXDRGNAM","ind","AMITRIPTYLINE","Total",119273954.823033,14269545.5424648
"RXDRGNAM","ind","AMITRIPTYLINE-CHLORDIAZEPOXIDE","Total",2999715.39447487,2350324.86640685
"RXDRGNAM","ind","AMITRIPTYLINE-PERPHENAZINE","Total",4328257.27994682,2495399.20942096
"RXDRGNAM","ind","AMLODIPINE","Total",2023795522.54748,143322284.134801
"RXDRGNAM","ind","AMLODIPINE-ATORVASTATIN","Total",628137590.096431,113545113.668472
"RXDRGNAM","ind","AMLODIPINE-BENAZEPRIL","Total",1728116422.08898,184189263.837774
"RXDRGNAM","ind","AMLODIPINE-VALSARTAN","Total",27610191.9195238,9788194.80124455
"RXDRGNAM","ind","AMMONIUM LACTATE TOPICAL","Total",27136793.0514409,11525868.2053181
"RXDRGNAM","ind","AMOXICILLIN","Total",253566091.278291,11910552.2270886
"RXDRGNAM","ind","AMOXICILLIN-CLAVULANATE","Total",271369442.956794,24774995.3446058
"RXDRGNAM","ind","AMOXICILLIN/CLARITHROMYCIN/LANSOPRAZOLE","Total",57320323.9172629,20339964.9560969
"RXDRGNAM","ind","AMPHETAMINE-DEXTROAMPHETAMINE","Total",1181051892.96471,191527675.28431
"RXDRGNAM","ind","AMPICILLIN","Total",8922628.07879863,2356359.27568516
"RXDRGNAM","ind","ANAKINRA","Total",48454371.2374153,48454371.2374153
"RXDRGNAM","ind","ANASTROZOLE","Total",859143931.842319,180365879.505013
"RXDRGNAM","ind","ANTIPYRINE-BENZOCAINE OTIC","Total",6855062.5897439,2975793.26143484
"RXDRGNAM","ind","APAP/ASA/CAFFEINE/SALICYLAMIDE","Total",550369.008674799,550369.008674799
"RXDRGNAM","ind","APAP/BUTALBITAL/CAFFEINE","Total",44896037.2318606,9897037.97913146
"RXDRGNAM","ind","APAP/BUTALBITAL/CAFFEINE/CODEINE","Total",460101.328688788,348753.537690287
"RXDRGNAM","ind","APAP/CAFFEINE/PHENYLTOLOXAMINE/SALICYLAMIDE","Total",47293.9562216668,47293.9562216668
"RXDRGNAM","ind","APAP/CHLORPHENIRAMINE/DEXTROMETHORPHAN/PSE","Total",1047260.66051573,295525.418061621
"RXDRGNAM","ind","APAP/CHLORPHENIRAMINE/PE/PHENYLTOLOXAMINE","Total",106039.775489155,106039.775489155
"RXDRGNAM","ind","APAP/CHLORPHENIRAMINE/PHENYLEPHRINE","Total",367142.174547659,233630.263736676
"RXDRGNAM","ind","APAP/DICHLORALPHENAZONE/ISOMETHEPTENE","Total",16870608.3498546,4059393.23500726
"RXDRGNAM","ind","APREPITANT","Total",118101856.202185,42438077.3912738
"RXDRGNAM","ind","ARIPIPRAZOLE","Total",1500770327.28354,273572522.237198
"RXDRGNAM","ind","ASA/BUTALBITAL/CAFFEINE","Total",17110039.9036351,9863959.86946847
"RXDRGNAM","ind","ASA/BUTALBITAL/CAFFEINE/CODEINE","Total",6330912.86638822,4298656.23531575
"RXDRGNAM","ind","ASA/CAFFEINE/ORPHENADRINE","Total",244688.548282656,244688.548282656
"RXDRGNAM","ind","ASCORBIC ACID","Total",4175315.52666999,2121471.81123109
"RXDRGNAM","ind","ASCORBIC ACID-IRON POLYSACCHARIDE","Total",5935860.79370403,3397037.40348558
"RXDRGNAM","ind","ASPIRIN","Total",46202080.9487131,5644386.87592458
"RXDRGNAM","ind","ASPIRIN-CARISOPRODOL","Total",233557.732249737,233557.732249737
"RXDRGNAM","ind","ASPIRIN-DIPYRIDAMOLE","Total",274910986.632947,92936792.0351413
"RXDRGNAM","ind","ATAZANAVIR","Total",228825696.271288,120205394.51971
"RXDRGNAM","ind","ATENOLOL","Total",681474646.881799,47474406.1116651
"RXDRGNAM","ind","ATENOLOL-CHLORTHALIDONE","Total",68616857.9730027,17462065.8743481
"RXDRGNAM","ind","ATOMOXETINE","Total",328143246.481721,59188649.2010423
"RXDRGNAM","ind","ATORVASTATIN","Total",9910093357.7542,528338653.903797
"RXDRGNAM","ind","ATOVAQUONE-PROGUANIL","Total",2734751.74276671,2734751.74276671
"RXDRGNAM","ind","ATROPINE-DIPHENOXYLATE","Total",35448404.3392383,9217264.95480095
"RXDRGNAM","ind","ATROPINE OPHTHALMIC","Total",4414953.1681288,2190075.39141277
"RXDRGNAM","ind","ATROPINE/CPM/HYOSCYAMINE/PE/PPA/SCOPOLAMINE","Total",914495.016450175,647072.465059043
"RXDRGNAM","ind","ATROPINE/HYOSCYAMINE/PB/SCOPOLAMINE","Total",9363587.21660655,4943998.80247719
"RXDRGNAM","ind","AZATHIOPRINE","Total",99366375.5671,38842207.1371835
"RXDRGNAM","ind","AZELAIC ACID TOPICAL","Total",14498301.8447949,5727549.45044132
"RXDRGNAM","ind","AZELASTINE NASAL","Total",210028614.257308,58515894.1845785
"RXDRGNAM","ind","AZELASTINE OPHTHALMIC","Total",38348919.333307,12488747.6066868
"RXDRGNAM","ind","AZITHROMYCIN","Total",896236339.776513,40525568.1088589
"RXDRGNAM","ind","AZITHROMYCIN OPHTHALMIC","Total",141774.004528176,101278.74327758
"RXDRGNAM","ind","BACITRACIN","Total",2934992.73702169,2157060.52140114
