"rowGrp","colGrp","rowLevels","colLevels","totPOP","totPOP_se"
"TC1name","ind","Alternative Medicines","Total",866038.462260089,121327.137648591
"TC1name","ind","Anti-Infectives","Total",73004110.9965628,1803332.29439041
"TC1name","ind","Antineoplastics","Total",4496609.97132194,242577.851487173
"TC1name","ind","Biologicals","Total",218663.881100025,55824.1119557201
"TC1name","ind","Cardiovascular Agents","Total",62028123.5712746,1452309.10466626
"TC1name","ind","Central Nervous System Agents","Total",77270515.1789978,1715948.88806374
"TC1name","ind","Coagulation Modifiers","Total",8675770.24236515,424594.051796134
"TC1name","ind","Gastrointestinal Agents","Total",28984254.4879195,764334.159329613
"TC1name","ind","Hormones/Hormone Modifiers","Total",47419147.8163916,1193788.4187333
"TC1name","ind","Immunologic Agents","Total",657526.035030178,95686.8698742577
"TC1name","ind","Metabolic Agents","Total",46435140.8070892,1118909.0225257
"TC1name","ind","Miscellaneous Agents","Total",10493358.5098589,459977.100397731
"TC1name","ind","Not Ascertained","Total",13573622.9581336,479507.640298857
"TC1name","ind","Nutritional Products","Total",17248452.1547673,545152.408452128
"TC1name","ind","Psychotherapeutic Agents","Total",26289182.9740009,771943.147285732
"TC1name","ind","Respiratory Agents","Total",41556871.930977,1123897.57374283
"TC1name","ind","Topical Agents","Total",42734414.1963447,1187497.44800573
"RXDRGNAM","ind","ABACAVIR","Total",60335.6322102205,24371.9083907252
"RXDRGNAM","ind","ABACAVIR-LAMIVUDINE","Total",27301.9642986629,18224.5807775862
"RXDRGNAM","ind","ACAMPROSATE","Total",26869.6890382596,15972.8156726557
"RXDRGNAM","ind","ACARBOSE","Total",121396.456142254,34998.1754536114
"RXDRGNAM","ind","ACEBUTOLOL","Total",91535.3888044581,33469.4641478051
"RXDRGNAM","ind","ACETAMINOPHEN","Total",2270095.36516189,172569.297044389
"RXDRGNAM","ind","ACETAMINOPHEN-BUTALBITAL","Total",89107.3923575162,29819.9516686816
"RXDRGNAM","ind","ACETAMINOPHEN-CODEINE","Total",5068137.6287925,272863.673838649
"RXDRGNAM","ind","ACETAMINOPHEN-HYDROCODONE","Total",18963218.9257932,630544.464279639
"RXDRGNAM","ind","ACETAMINOPHEN-OXYCODONE","Total",6025972.61366623,350053.989629218
"RXDRGNAM","ind","ACETAMINOPHEN-PENTAZOCINE","Total",7784.37191675337,7784.37191675337
