"rowGrp","colGrp","rowLevels","colLevels","totPOP","totPOP_se"
"Condition","ind","Acute Bronchitis and URI","Total",37252454.3053339,1076276.52618643
"Condition","ind","Allergic reactions","Total",6155312.08834258,351133.188617562
"Condition","ind","Anemia and other deficiencies","Total",1818405.76793634,154257.466951769
"Condition","ind","Appendicitis","Total",276801.928681,52853.4076278358
"Condition","ind","Back problems","Total",13219634.2614389,510142.151321427
"Condition","ind","Cancer","Total",8731679.36092124,386110.893149414
"Condition","ind","Cataract","Total",3699599.80594346,217742.525383097
"Condition","ind","Cerebrovascular disease","Total",2250038.09703007,166869.649133584
"Condition","ind","CNS infection","Total",141563.470871492,33631.3824529438
"Condition","ind","Coma, brain damage","Total",122440.219644503,40284.8391734092
"Condition","ind","Complications of pregnancy and birth","Total",992132.379922,122865.568735845
"Condition","ind","Complications of surgery or device","Total",820089.042282367,96513.0650788187
"Condition","ind","Congenital anomalies","Total",1417363.33216058,153831.158790811
"Condition","ind","COPD, asthma","Total",41475022.8344442,1065379.47166452
"Condition","ind","Diabetes mellitus","Total",9938140.76878796,385348.192023832
"Condition","ind","Disorders of mouth and esophagus","Total",1137943.45514592,133932.070640807
"Condition","ind","Disorders of teeth and jaws","Total",8434764.70027896,378809.992067817
"Condition","ind","Disorders of the upper GI","Total",9866860.84541984,402324.019442572
"Condition","ind","Epilepsy and convulsions","Total",2312119.59034957,186847.260612059
"Condition","ind","Female genital disorders, and contraception","Total",14885375.121742,541158.694075373
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",2181701.35203092,173056.202700277
"Condition","ind","Glaucoma","Total",2965277.06136161,186862.127666531
"Condition","ind","Headache","Total",6940236.58851864,359440.937960258
"Condition","ind","Heart disease","Total",17017234.615254,559199.8934342
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",803447.520334023,100052.702896782
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",911228.29184916,103661.11339559
"Condition","ind","Hernias","Total",2737044.65309945,174506.82029339
"Condition","ind","Hyperlipidemia","Total",8581068.56839742,404698.341851968
"Condition","ind","Hypertension","Total",27420878.113011,860522.018762537
"Condition","ind","Infectious diseases","Total",16441747.1908888,572766.745280998
"Condition","ind","Influenza","Total",4211459.8923,280020.711268608
"Condition","ind","Intestinal infection","Total",9890687.037304,451703.053283299
"Condition","ind","Kidney Disease","Total",2238260.6022651,205784.600216813
"Condition","ind","Male genital disorders","Total",3034865.63556292,211570.659811311
"Condition","ind","Mental disorders","Total",20028519.3842259,673096.821204163
"Condition","ind","Non-malignant breast disease","Total",2181526.606055,170717.134680607
"Condition","ind","Non-malignant neoplasm","Total",3189593.597313,208772.998823953
"Condition","ind","Normal birth/live born","Total",5850922.005865,298396.212575885
"Condition","ind","Osteoarthritis and other non-traumatic joint disorders","Total",16057614.4845966,588262.966112769
"Condition","ind","Other bone and musculoskeletal disease","Total",4258234.72576549,229465.796380839
"Condition","ind","Other care and screening","Total",19007599.1418654,675432.48079272
"Condition","ind","Other circulatory conditions arteries, veins, and lymphatics","Total",5976520.99023645,313065.383709733
"Condition","ind","Other CNS disorders","Total",12514340.7039288,481752.983655168
"Condition","ind","Other endocrine, nutritional & immune disorder","Total",11844710.7992852,464039.431181406
"Condition","ind","Other eye disorders","Total",16955613.6058197,701159.78284723
"Condition","ind","Other GI","Total",6731017.71674468,309842.108400817
"Condition","ind","Other stomach and intestinal disorders","Total",1361229.13742119,118098.885259454
"Condition","ind","Other urinary","Total",2836250.78005856,205443.252623038
"Condition","ind","Otitis media","Total",13895830.4266662,556212.152225512
"Condition","ind","Paralysis","Total",308377.798937,58152.712297527
"Condition","ind","Perinatal Conditions","Total",119848.412393,42674.1961138669
"Condition","ind","Pneumonia","Total",3983909.73134706,231919.172866561
"Condition","ind","Poisoning by medical and non-medical substances","Total",2505119.825466,188772.888588375
"Condition","ind","Residual Codes","Total",13475261.1712661,472593.813322955
"Condition","ind","Skin disorders","Total",19571984.8550612,622420.758314027
"Condition","ind","Symptoms","Total",6147906.8786183,320223.962806561
"Condition","ind","Systemic lupus and connective tissues disorders","Total",11785251.0097784,418984.577743623
"Condition","ind","Thyroid disease","Total",8139898.80555426,341276.458633105
"Condition","ind","Tonsillitis","Total",1683071.688986,158792.733028527
"Condition","ind","Trauma-related disorders","Total",35688038.3623486,1010594.77607291
"Condition","ind","Urinary tract infections","Total",7830197.32172449,347412.747379354
"Condition","event","Acute Bronchitis and URI","ERT",1352379.245013,129380.225077419
"Condition","event","Allergic reactions","ERT",412832.567613,88607.6867029974
"Condition","event","Anemia and other deficiencies","ERT",21481.125969,11066.0109701252
"Condition","event","Appendicitis","ERT",99525.346451,31473.8877068588
"Condition","event","Back problems","ERT",916823.302325,108119.722876261
"Condition","event","Cancer","ERT",269701.008768099,62009.1504982873
"Condition","event","Cataract","ERT",27526.489357,19745.9629273981
"Condition","event","Cerebrovascular disease","ERT",528770.133739412,83182.4840382152
"Condition","event","CNS infection","ERT",10452.61859,7876.78252486729
"Condition","event","Coma, brain damage","ERT",26536.2892895031,14486.4457677455
"Condition","event","Complications of pregnancy and birth","ERT",213338.384392,49811.3000555807
"Condition","event","Complications of surgery or device","ERT",41714.813631,19845.2110081928
"Condition","event","Congenital anomalies","ERT",107721.642363,34201.9789802302
"Condition","event","COPD, asthma","ERT",2487488.91879077,191483.125209995
"Condition","event","Diabetes mellitus","ERT",399000.232942,63812.6440658168
"Condition","event","Disorders of mouth and esophagus","ERT",10841.680747,7076.42456646955
"Condition","event","Disorders of teeth and jaws","ERT",213036.148693,42356.1432927147
"Condition","event","Disorders of the upper GI","ERT",823284.533611433,93191.6854442536
"Condition","event","Epilepsy and convulsions","ERT",331723.869607,72477.1588994732
"Condition","event","Female genital disorders, and contraception","ERT",437643.041894,80064.2949381344
"Condition","event","Gallbladder, pancreatic, and liver disease","ERT",429591.209152508,61686.983810797
"Condition","event","Glaucoma","ERT",4231.406238,4231.406238
"Condition","event","Headache","ERT",654896.622067,99863.1170969891
"Condition","event","Heart disease","ERT",2061505.13607252,163380.267205871
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","ERT",34496.45771,18703.0105528503
"Condition","event","Hereditary, degenerative and other nervous system disorders","ERT",35508.5541068051,20188.003458208
"Condition","event","Hernias","ERT",164923.265498425,36837.2356497206
