"rowGrp","colGrp","rowLevels","colLevels","meanEXP","meanEXP_se"
"Condition","ind","Acute Bronchitis and URI","Total",152.392528940187,7.100000126565
"Condition","ind","Allergic reactions","Total",139.825778065659,14.2117696971866
"Condition","ind","Anemia and other deficiencies","Total",1544.51290555433,948.513032255382
"Condition","ind","Appendicitis","Total",4478.93639391816,791.150870373137
"Condition","ind","Back problems","Total",982.128435479304,81.5915825928935
"Condition","ind","Cancer","Total",5213.93973890257,895.990520482934
"Condition","ind","Cataract","Total",1264.8486273276,121.883404108423
"Condition","ind","Cerebrovascular disease","Total",7259.12081728886,1049.86676870429
"Condition","ind","CNS infection","Total",947.510714630461,253.289911728501
"Condition","ind","Coma, brain damage","Total",3748.52776268402,1121.23655038453
"Condition","ind","Complications of pregnancy and birth","Total",2052.13878549452,481.681227097676
"Condition","ind","Complications of surgery or device","Total",677.013709613253,172.41431351145
"Condition","ind","Congenital anomalies","Total",2380.91840679479,523.965243827759
"Condition","ind","COPD, asthma","Total",698.594620184591,57.0597456742947
"Condition","ind","Diabetes mellitus","Total",1978.21200335427,556.149479049267
"Condition","ind","Disorders of mouth and esophagus","Total",252.0346153069,160.041610289706
"Condition","ind","Disorders of teeth and jaws","Total",139.455614560312,39.7223706882035
"Condition","ind","Disorders of the upper GI","Total",818.175359406015,93.8092198949462
"Condition","ind","Epilepsy and convulsions","Total",1442.81653942204,269.310800497388
"Condition","ind","Female genital disorders, and contraception","Total",540.229503415099,62.5690141880794
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",3802.70489991009,580.484582716295
"Condition","ind","Glaucoma","Total",557.045231998097,70.2331015590348
"Condition","ind","Headache","Total",489.926861353576,66.9089566339076
"Condition","ind","Heart disease","Total",3379.28762838955,346.244460049598
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",1701.96105588787,580.668172368782
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",3830.4619579025,593.300758684279
"Condition","ind","Hernias","Total",1499.26888992624,173.507944549158
"Condition","ind","Hyperlipidemia","Total",545.177266819815,22.1310271229088
"Condition","ind","Hypertension","Total",665.232262542107,32.2163807134447
"Condition","ind","Infectious diseases","Total",350.467422997405,39.7857219360501
"Condition","ind","Influenza","Total",131.272834198023,27.715314174712
"Condition","ind","Intestinal infection","Total",231.134160343656,41.475886721885
"Condition","ind","Kidney Disease","Total",4348.02114168794,641.123675054678
"Condition","ind","Male genital disorders","Total",631.455831284066,86.8194169353576
"Condition","ind","Mental disorders","Total",1484.44871638929,128.146748527347
"Condition","ind","Non-malignant breast disease","Total",585.386211402456,91.2495818882635
"Condition","ind","Non-malignant neoplasm","Total",1098.3045742018,186.33656111472
"Condition","ind","Normal birth/live born","Total",2872.36899286359,332.554361323215
"Condition","ind","Osteoarthritis and other non-traumatic joint disorders","Total",1015.49980664498,79.2056780581193
"Condition","ind","Other bone and musculoskeletal disease","Total",983.587664403149,117.097490252745
"Condition","ind","Other care and screening","Total",310.475252513891,19.5714863328039
"Condition","ind","Other circulatory conditions arteries, veins, and lymphatics","Total",2675.79899731942,366.41356535629
"Condition","ind","Other CNS disorders","Total",723.77096814974,60.9477145548242
"Condition","ind","Other endocrine, nutritional & immune disorder","Total",634.323634863102,89.8407478997253
"Condition","ind","Other eye disorders","Total",425.556798391423,112.256892055753
"Condition","ind","Other GI","Total",780.957175451949,91.2344674937777
"Condition","ind","Other stomach and intestinal disorders","Total",2423.83455708545,385.862969063214
"Condition","ind","Other urinary","Total",605.666473657183,96.5854914127131
"Condition","ind","Otitis media","Total",236.219895084245,37.1660253886788
"Condition","ind","Paralysis","Total",5749.00428105144,2629.57141103791
"Condition","ind","Perinatal Conditions","Total",7790.41397482246,5724.34151242994
"Condition","ind","Pneumonia","Total",4083.19408860674,1417.60516227605
"Condition","ind","Poisoning by medical and non-medical substances","Total",455.652122624909,86.7481461269469
"Condition","ind","Residual Codes","Total",735.448662368245,178.505887316007
"Condition","ind","Skin disorders","Total",447.181452063817,38.4549058628897
"Condition","ind","Symptoms","Total",695.446452084578,110.80468953511
"Condition","ind","Systemic lupus and connective tissues disorders","Total",657.670911307358,52.8338145743494
"Condition","ind","Thyroid disease","Total",270.343398699476,27.065982335787
"Condition","ind","Tonsillitis","Total",637.140978266878,140.641130060986
"Condition","ind","Trauma-related disorders","Total",1207.19289985786,115.303236563381
"Condition","ind","Urinary tract infections","Total",421.944131717507,52.2045524124885
"Condition","event","Acute Bronchitis and URI","ERT",244.709010888311,30.1035287334087
"Condition","event","Allergic reactions","ERT",196.203286361457,31.1366765715497
"Condition","event","Anemia and other deficiencies","ERT",678.822274213134,126.994767509838
"Condition","event","Appendicitis","ERT",1834.32000459305,1398.21365267702
"Condition","event","Back problems","ERT",469.563226326103,67.3000645376956
"Condition","event","Cancer","ERT",713.70782533074,165.199348501607
"Condition","event","Cataract","ERT",684.42088533115,393.269557777242
"Condition","event","Cerebrovascular disease","ERT",821.971570397247,389.482869004289
"Condition","event","CNS infection","ERT",741.319334554228,243.249831320906
"Condition","event","Coma, brain damage","ERT",221.576402422812,94.9590692071958
"Condition","event","Complications of pregnancy and birth","ERT",615.491151690599,151.953305345302
"Condition","event","Complications of surgery or device","ERT",604.535750172392,275.865727810256
"Condition","event","Congenital anomalies","ERT",707.799539757013,201.771225271352
"Condition","event","COPD, asthma","ERT",438.441623290462,52.9429059382598
"Condition","event","Diabetes mellitus","ERT",483.687779821455,129.663208000545
"Condition","event","Disorders of mouth and esophagus","ERT",138.909455495028,127.139094005298
"Condition","event","Disorders of teeth and jaws","ERT",199.146708647125,29.6305420740352
"Condition","event","Disorders of the upper GI","ERT",446.041217884977,78.7231281140571
"Condition","event","Epilepsy and convulsions","ERT",377.222009696536,66.0053009309697
"Condition","event","Female genital disorders, and contraception","ERT",448.650056513376,125.356683948648
"Condition","event","Gallbladder, pancreatic, and liver disease","ERT",665.333109806682,115.275095988647
"Condition","event","Glaucoma","ERT",995.16,1.13686837721616e-13
"Condition","event","Headache","ERT",333.77842434589,48.8205484156522
"Condition","event","Heart disease","ERT",963.416243416285,181.479087331177
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","ERT",187.018988785961,90.4440320977171
"Condition","event","Hereditary, degenerative and other nervous system disorders","ERT",550.865193302601,265.528309381796
"Condition","event","Hernias","ERT",614.584492583715,215.68197310841
"Condition","event","Hyperlipidemia","ERT",1314.0322057635,950.195996259226
"Condition","event","Hypertension","ERT",1180.49857247236,560.120320405074
"Condition","event","Infectious diseases","ERT",356.263256937925,64.6929575778422
"Condition","event","Influenza","ERT",261.066849870853,47.7767394734948
"Condition","event","Intestinal infection","ERT",495.863689579956,139.847770266388
"Condition","event","Kidney Disease","ERT",801.406859365875,137.720324377887
"Condition","event","Male genital disorders","ERT",725.745982650718,277.312048274965
"Condition","event","Mental disorders","ERT",523.430173086523,155.245183551896
"Condition","event","Non-malignant breast disease","ERT",31.6064970677386,10.1279044196894
"Condition","event","Non-malignant neoplasm","ERT",189.399961649023,61.4239418421756
"Condition","event","Normal birth/live born","ERT",565.914111508014,186.882097086883
"Condition","event","Osteoarthritis and other non-traumatic joint disorders","ERT",292.272754692167,42.1615594439443
"Condition","event","Other bone and musculoskeletal disease","ERT",967.482284340663,388.506181637495
"Condition","event","Other care and screening","ERT",1066.09367310679,226.858146680632
"Condition","event","Other circulatory conditions arteries, veins, and lymphatics","ERT",578.185043230215,128.138359931633
"Condition","event","Other CNS disorders","ERT",722.474500973948,140.637307632892
"Condition","event","Other endocrine, nutritional & immune disorder","ERT",639.266561977429,308.725691123411
"Condition","event","Other eye disorders","ERT",314.378098349174,129.255442871768
