"rowGrp","colGrp","rowLevels","colLevels","totPOP","totPOP_se"
"ind","usc","Total","No usual source of health care",63270786.273544,2042251.74487845
"ind","usc","Total","Office-based",197578887.949518,5171472.45837515
"ind","usc","Total","Hospital (not ER)",34784430.404544,1554472.39445735
"ind","usc","Total","Emergency room",1300044.610083,196269.400957478
"ind","usc","Total","Missing",0,0
"ind","difficulty","Total","delay_ANY",30583139.214828,1057115.77216862
"ind","difficulty","Total","delay_MD",13827742.116332,641566.474004674
"ind","difficulty","Total","delay_DN",16910571.094155,777599.121439008
"ind","difficulty","Total","delay_PM",9397929.707621,501747.307443417
"ind","rsn_MD","Total","afford_MD",6313724.354455,399463.507241945
"ind","rsn_MD","Total","insure_MD",1654802.291527,188946.854238664
"ind","rsn_MD","Total","other_MD",6072145.777093,383404.086440756
"ind","rsn_DN","Total","afford_DN",11600375.105939,677404.870185819
"ind","rsn_DN","Total","insure_DN",1128505.148904,147565.875310272
"ind","rsn_DN","Total","other_DN",4449847.078581,331996.398291814
"ind","rsn_PM","Total","afford_PM",4890360.740646,331418.682111621
"ind","rsn_PM","Total","insure_PM",1486354.239144,150759.87207927
"ind","rsn_PM","Total","other_PM",3057692.8229,297540.370407126
"ind","adult_nosmok","Total","Told to quit",13925490.661334,583305.499755581
"ind","adult_nosmok","Total","Not told to quit",5572754.732009,303437.282669767
"ind","adult_nosmok","Total","Had no visits in the last 12 months",1548127.682158,162077.00906586
"ind","adult_nosmok","Total","Not ascertained",1202959.513994,137955.691378464
"ind","adult_nosmok","Total","Inapplicable",0,0
"ind","child_dental","Total","One or more dental visits",32539510.511597,1267216.1419846
"ind","child_dental","Total","No dental visits in past year",33496878.033719,1245171.1183093
"ind","diab_a1c","Total","Had measurement",12696427.372499,507823.153030004
"ind","diab_a1c","Total","Did not have measurement",2013268.992798,176681.420983266
"ind","diab_a1c","Total","Don't know/Non-response",5362563.715741,307320.211379713
"ind","diab_a1c","Total","Inapplicable",0,0
"ind","diab_chol","Total","Don't know/Non-response",180506.136408,51234.7136132764
"ind","diab_chol","Total","In the past year",17867048.417697,646257.487533067
"ind","diab_chol","Total","Missing",0,0
"ind","diab_chol","Total","More than 1 year ago",1434741.850602,136508.270252409
"ind","diab_chol","Total","Never had cholesterol checked",589963.676331,94360.7957986644
"ind","diab_eye","Total","Don't know/Non-response",213214.495132,56955.75863475
"ind","diab_eye","Total","In the past year",13400433.616838,543735.865186231
"ind","diab_eye","Total","Missing",0,0
"ind","diab_eye","Total","More than 1 year ago",4095157.851617,262054.568587787
"ind","diab_eye","Total","Never had eye exam",2363454.117451,191161.979314241
"ind","diab_foot","Total","Don't know/Non-response",194716.853383,58921.72925403
"ind","diab_foot","Total","In the past year",13868570.044884,555464.353733374
"ind","diab_foot","Total","Inapplicable",0,0
"ind","diab_foot","Total","More than 1 year ago",1678948.762473,162665.489181491
"ind","diab_foot","Total","Never had feet checked",4330024.420298,287364.661534482
"ind","diab_flu","Total","Don't know/Non-response",193750.298724,51415.1719653911
"ind","diab_flu","Total","In the past year",12696908.954339,528204.007966799
"ind","diab_flu","Total","Missing",0,0
"ind","diab_flu","Total","More than 1 year ago",2492630.72396,227381.752048312
"ind","diab_flu","Total","Never had flu shot",4688970.104015,302122.348137107
"ind","adult_routine","Total","Always",72761725.08796,1891755.93197795
"ind","adult_routine","Total","Usually",41926574.761157,1159561.1721914
"ind","adult_routine","Total","Sometimes/Never",21175581.465902,734586.133678636
"ind","adult_routine","Total","Don't know/Non-response",7345723.507552,390803.978051591
"ind","adult_routine","Total","Inapplicable",0,0
"ind","adult_illness","Total","Always",34091610.120139,1146293.71815546
"ind","adult_illness","Total","Usually",15530628.483161,607870.11817819
"ind","adult_illness","Total","Sometimes/Never",9049591.83556,454402.888556633
"ind","adult_illness","Total","Don't know/Non-response",3051350.777409,209536.046967414
"ind","adult_illness","Total","Inapplicable",0,0
"ind","adult_listen","Total","Always",90625989.218876,2212857.31013694
"ind","adult_listen","Total","Usually",47868908.066828,1369564.37030817
"ind","adult_listen","Total","Sometimes/Never",13431918.425642,551285.613466533
"ind","adult_listen","Total","Don't know/Non-response",2123146.401076,202255.707927537
"ind","adult_listen","Total","Inapplicable",0,0
"ind","adult_explain","Total","Always",89859793.317247,2272917.08199764
"ind","adult_explain","Total","Usually",49554802.027367,1301210.92656899
"ind","adult_explain","Total","Sometimes/Never",12916780.3969,496334.83101474
"ind","adult_explain","Total","Don't know/Non-response",1718586.370908,190188.090970509
"ind","adult_explain","Total","Inapplicable",0,0
"ind","adult_respect","Total","Always",95630598.981358,2388296.17463783
"ind","adult_respect","Total","Usually",45350845.405595,1241712.74949969
"ind","adult_respect","Total","Sometimes/Never",11316261.426195,491055.785654286
"ind","adult_respect","Total","Don't know/Non-response",1752256.299274,184962.280744226
"ind","adult_respect","Total","Inapplicable",0,0
"ind","adult_time","Total","Always",76223078.068619,2122331.76892862
"ind","adult_time","Total","Usually",55958447.006178,1438783.2554484
"ind","adult_time","Total","Sometimes/Never",20066421.178395,697184.019499091
"ind","adult_time","Total","Don't know/Non-response",1802015.85923,175985.27454476
"ind","adult_time","Total","Inapplicable",0,0
"ind","adult_rating","Total","0-6 rating",20421096.934839,736535.570564329
"ind","adult_rating","Total","7-8 rating",57520692.994094,1622015.46159014
"ind","adult_rating","Total","9-10 rating",74123344.837787,1929415.00210368
"ind","adult_rating","Total","Don't know/Non-response",1984827.345702,176363.321731776
"ind","adult_rating","Total","Inapplicable",0,0
"ind","child_routine","Total","Always",36398794.785343,1362642.29332129
"ind","child_routine","Total","Usually",8204625.873889,468529.054438423
"ind","child_routine","Total","Sometimes/Never",3057464.582621,211675.92967778
"ind","child_routine","Total","Don't know/Non-response",95085.811183,33291.7282829136
"ind","child_routine","Total","Inapplicable",0,0
"ind","child_illness","Total","Always",12806689.010783,602902.011348891
"ind","child_illness","Total","Usually",1788555.499917,159648.290510695
"ind","child_illness","Total","Sometimes/Never",872666.07275,107655.832777589
"ind","child_illness","Total","Don't know/Non-response",2235.983832,2235.983832
"ind","child_illness","Total","Inapplicable",0,0
"ind","child_listen","Total","Always",44082513.573367,1497677.55640214
"ind","child_listen","Total","Usually",9434820.886411,545964.367409923
"ind","child_listen","Total","Sometimes/Never",2334112.223795,206461.624053735
"ind","child_listen","Total","Don't know/Non-response",215849.133463,49485.910298363
"ind","child_listen","Total","Inapplicable",0,0
"ind","child_explain","Total","Always",44501645.993794,1507558.62401206
"ind","child_explain","Total","Usually",9312804.762902,510387.142399926
"ind","child_explain","Total","Sometimes/Never",2060183.387124,185653.199231487
"ind","child_explain","Total","Don't know/Non-response",192661.673216,46393.0905908372
"ind","child_explain","Total","Inapplicable",0,0
"ind","child_respect","Total","Always",45173024.297828,1516388.14602477
"ind","child_respect","Total","Usually",8644892.361384,514934.465543643
"ind","child_respect","Total","Sometimes/Never",2075707.433823,193502.147714302
"ind","child_respect","Total","Don't know/Non-response",173671.724001,44293.0771773114
"ind","child_respect","Total","Inapplicable",0,0
"ind","child_time","Total","Always",41516876.177349,1458251.81154985
"ind","child_time","Total","Usually",11131095.204117,579803.397201509
"ind","child_time","Total","Sometimes/Never",3237975.015863,238360.640272117
"ind","child_time","Total","Don't know/Non-response",181349.419707,46583.2973266352
"ind","child_time","Total","Inapplicable",0,0
"ind","child_rating","Total","0-6 rating",2805762.750669,252032.268471618
"ind","child_rating","Total","7-8 rating",13394895.686663,647888.400008733
"ind","child_rating","Total","9-10 rating",39765436.139383,1399089.02152076
"ind","child_rating","Total","Don't know/Non-response",101201.240321,35376.2807476385
"ind","child_rating","Total","Inapplicable",0,0
"agegrps","usc","Under 5","No usual source of health care",1399711.247747,161663.763128439
"agegrps","usc","Under 5","Office-based",15275621.617543,685877.895007959
"agegrps","usc","Under 5","Hospital (not ER)",2737847.537078,229531.234812144
"agegrps","usc","Under 5","Emergency room",114286.672337,55660.2202244623
"agegrps","usc","Under 5","Missing",0,0
"agegrps","usc","5-17","No usual source of health care",6415764.070402,496792.241534715
"agegrps","usc","5-17","Office-based",39061089.424563,1538548.17608898
"agegrps","usc","5-17","Hospital (not ER)",7216664.668241,519010.495396563
"agegrps","usc","5-17","Emergency room",161451.470981,53959.7974563996
"agegrps","usc","5-17","Missing",0,0
"agegrps","usc","18-44","No usual source of health care",39186426.713002,1271843.17616789
"agegrps","usc","18-44","Office-based",58076299.075149,1734760.59449336
"agegrps","usc","18-44","Hospital (not ER)",11131392.812701,606259.569441694
"agegrps","usc","18-44","Emergency room",622818.057154,109763.115918645
"agegrps","usc","18-44","Missing",0,0
"agegrps","usc","45-64","No usual source of health care",13637120.488121,617258.768909079
"agegrps","usc","45-64","Office-based",54824280.005679,1785870.73617549
"agegrps","usc","45-64","Hospital (not ER)",9016587.627289,487403.131884163
"agegrps","usc","45-64","Emergency room",299226.39051,92102.1045245669
"agegrps","usc","45-64","Missing",0,0
"agegrps","usc","65+","No usual source of health care",2631763.754272,228507.070715175
"agegrps","usc","65+","Office-based",30341597.826584,1292689.03127698
"agegrps","usc","65+","Hospital (not ER)",4681937.759235,396744.663679052
"agegrps","usc","65+","Emergency room",102262.019101,37699.2443609372
"agegrps","usc","65+","Missing",0,0
"agegrps","difficulty","Under 5","delay_ANY",634859.186768,98739.0414599228
"agegrps","difficulty","Under 5","delay_MD",333933.195655,61176.7620772923
"agegrps","difficulty","Under 5","delay_DN",256319.569444,73565.5036480474
"agegrps","difficulty","Under 5","delay_PM",86415.012046,30251.3029757735
"agegrps","difficulty","5-17","delay_ANY",2762579.401092,246486.80011629
"agegrps","difficulty","5-17","delay_MD",982271.368813,155070.392744447
"agegrps","difficulty","5-17","delay_DN",1846583.536907,218369.596781058
"agegrps","difficulty","5-17","delay_PM",364231.979736,75621.9748145045
"agegrps","difficulty","18-44","delay_ANY",12555219.515639,577089.152657963
"agegrps","difficulty","18-44","delay_MD",5856816.457442,372673.435800734
"agegrps","difficulty","18-44","delay_DN",7469988.885351,465676.841982781
"agegrps","difficulty","18-44","delay_PM",3335703.778648,226019.101585963
"agegrps","difficulty","45-64","delay_ANY",11238411.263107,509326.208250257
"agegrps","difficulty","45-64","delay_MD",5321865.650336,317488.880771939
"agegrps","difficulty","45-64","delay_DN",5882167.096019,369562.59114763
"agegrps","difficulty","45-64","delay_PM",4392775.994274,341791.36124052
"agegrps","difficulty","65+","delay_ANY",3392069.848222,244354.666181159
"agegrps","difficulty","65+","delay_MD",1332855.444086,128677.509624569
"agegrps","difficulty","65+","delay_DN",1455512.006434,165251.353951497
"agegrps","difficulty","65+","delay_PM",1218802.942917,153054.665543104
"agegrps","rsn_MD","Under 5","afford_MD",121207.099348,42558.5797505581
"agegrps","rsn_MD","Under 5","insure_MD",14182.26573,7331.54435855822
"agegrps","rsn_MD","Under 5","other_MD",194341.530253,42792.6111748708
"agegrps","rsn_MD","5-17","afford_MD",259537.352956,64169.7280203969
"agegrps","rsn_MD","5-17","insure_MD",171160.061837,65799.3853389564
"agegrps","rsn_MD","5-17","other_MD",551573.95402,104046.290841132
"agegrps","rsn_MD","18-44","afford_MD",3190953.121508,256420.348821214
"agegrps","rsn_MD","18-44","insure_MD",589305.572647,106281.437405783
"agegrps","rsn_MD","18-44","other_MD",2160068.24265,212508.289039874
"agegrps","rsn_MD","45-64","afford_MD",2559710.685313,223372.937645471
"agegrps","rsn_MD","45-64","insure_MD",696235.335732,110706.344592725
"agegrps","rsn_MD","45-64","other_MD",2194186.944028,199959.614572173
"agegrps","rsn_MD","65+","afford_MD",182316.09533,44037.2316185875
"agegrps","rsn_MD","65+","insure_MD",183919.055581,58693.2724137343
"agegrps","rsn_MD","65+","other_MD",971975.106142,120195.190050157
"agegrps","rsn_DN","Under 5","afford_DN",146562.738198,62717.0004501188
"agegrps","rsn_DN","Under 5","insure_DN",12131.025487,9349.519293023
"agegrps","rsn_DN","Under 5","other_DN",95029.681582,37206.2872345207
"agegrps","rsn_DN","5-17","afford_DN",1092866.853113,158019.668581878
"agegrps","rsn_DN","5-17","insure_DN",119261.023628,38929.2550050603
"agegrps","rsn_DN","5-17","other_DN",666977.859038,151408.836192439
"agegrps","rsn_DN","18-44","afford_DN",5457943.76282,393068.672940063
"agegrps","rsn_DN","18-44","insure_DN",549078.882393,103400.140236573
"agegrps","rsn_DN","18-44","other_DN",1578669.099398,187432.69360737
"agegrps","rsn_DN","45-64","afford_DN",4065752.264162,315852.990475857
"agegrps","rsn_DN","45-64","insure_DN",385964.690295,84799.4674770083
"agegrps","rsn_DN","45-64","other_DN",1517455.986153,178082.728662062
"agegrps","rsn_DN","65+","afford_DN",837249.487646,111120.391144962
"agegrps","rsn_DN","65+","insure_DN",62069.527101,23599.6573770395
"agegrps","rsn_DN","65+","other_DN",591714.45241,115084.602208251
"agegrps","rsn_PM","Under 5","afford_PM",30501.918719,18444.8567791246
"agegrps","rsn_PM","Under 5","insure_PM",4765.56488,4765.56488
"agegrps","rsn_PM","Under 5","other_PM",55913.093327,25428.2521348191
"agegrps","rsn_PM","5-17","afford_PM",228581.025574,60869.497342512
"agegrps","rsn_PM","5-17","insure_PM",24645.080788,12516.6676428399
"agegrps","rsn_PM","5-17","other_PM",119525.183192,47237.5700648081
"agegrps","rsn_PM","18-44","afford_PM",2107972.116838,173177.234195689
"agegrps","rsn_PM","18-44","insure_PM",455548.488315,88502.1040695719
"agegrps","rsn_PM","18-44","other_PM",775203.979709,121594.228222615
"agegrps","rsn_PM","45-64","afford_PM",2220557.972789,240388.854251939
"agegrps","rsn_PM","45-64","insure_PM",761021.490198,113906.277976709
"agegrps","rsn_PM","45-64","other_PM",1407920.272111,185528.335700859
"agegrps","rsn_PM","65+","afford_PM",302747.706726,66997.2770268014
"agegrps","rsn_PM","65+","insure_PM",240373.614963,64635.5555365296
"agegrps","rsn_PM","65+","other_PM",699130.294561,111132.322803772
"agegrps","adult_nosmok","18-44","Told to quit",4917635.548517,326816.565672868
"agegrps","adult_nosmok","18-44","Not told to quit",2738604.892352,235860.516154456
"agegrps","adult_nosmok","18-44","Had no visits in the last 12 months",977930.784652,121243.543392248
"agegrps","adult_nosmok","18-44","Not ascertained",487469.902918,79756.7706071717
