"rowGrp","colGrp","rowLevels","n","n_se"
"ind","usc","Total",30471,0
"ind","difficulty","Total",30904,0
"ind","rsn_MD","Total",1328,0
"ind","rsn_DN","Total",1656,0
"ind","rsn_PM","Total",871,0
"ind","adult_nosmok","Total",1985,0
"ind","child_dental","Total",8166,0
"ind","diab_a1c","Total",1841,0
"ind","diab_chol","Total",1841,0
"ind","diab_eye","Total",1841,0
"ind","diab_foot","Total",1841,0
"ind","diab_flu","Total",1841,0
"ind","adult_routine","Total",12142,0
"ind","adult_illness","Total",5505,0
"ind","adult_listen","Total",13192,0
"ind","adult_explain","Total",13192,0
"ind","adult_respect","Total",13192,0
"ind","adult_time","Total",13192,0
"ind","adult_rating","Total",13192,0
"ind","child_routine","Total",5466,0
"ind","child_illness","Total",1782,0
"ind","child_listen","Total",6597,0
"ind","child_explain","Total",6597,0
"ind","child_respect","Total",6597,0
"ind","child_time","Total",6597,0
"ind","child_rating","Total",6597,0
"agegrps","usc","Under 5",2370,0
"agegrps","usc","5-17",6526,0
"agegrps","usc","18-44",11109,0
"agegrps","usc","45-64",7214,0
"agegrps","usc","65+",3252,0
"agegrps","difficulty","Under 5",2388,0
"agegrps","difficulty","5-17",6583,0
"agegrps","difficulty","18-44",11302,0
"agegrps","difficulty","45-64",7335,0
"agegrps","difficulty","65+",3296,0
"agegrps","rsn_MD","Under 5",43,0
"agegrps","rsn_MD","5-17",109,0
"agegrps","rsn_MD","18-44",553,0
"agegrps","rsn_MD","45-64",506,0
"agegrps","rsn_MD","65+",117,0
"agegrps","rsn_DN","Under 5",26,0
"agegrps","rsn_DN","5-17",202,0
"agegrps","rsn_DN","18-44",723,0
"agegrps","rsn_DN","45-64",558,0
"agegrps","rsn_DN","65+",147,0
"agegrps","rsn_PM","Under 5",11,0
"agegrps","rsn_PM","5-17",42,0
"agegrps","rsn_PM","18-44",305,0
"agegrps","rsn_PM","45-64",393,0
"agegrps","rsn_PM","65+",120,0
"agegrps","adult_nosmok","18-44",862,0
"agegrps","adult_nosmok","45-64",894,0
"agegrps","adult_nosmok","65+",229,0
"agegrps","child_dental","Under 5",1572,0
"agegrps","child_dental","5-17",6594,0
"agegrps","diab_a1c","18-44",278,0
"agegrps","diab_a1c","45-64",886,0
"agegrps","diab_a1c","65+",677,0
"agegrps","diab_chol","18-44",278,0
"agegrps","diab_chol","45-64",886,0
"agegrps","diab_chol","65+",677,0
"agegrps","diab_eye","18-44",278,0
"agegrps","diab_eye","45-64",886,0
"agegrps","diab_eye","65+",677,0
"agegrps","diab_foot","18-44",278,0
"agegrps","diab_foot","45-64",886,0
"agegrps","diab_foot","65+",677,0
"agegrps","diab_flu","18-44",278,0
"agegrps","diab_flu","45-64",886,0
"agegrps","diab_flu","65+",677,0
"agegrps","adult_routine","18-44",5096,0
"agegrps","adult_routine","45-64",4581,0
"agegrps","adult_routine","65+",2465,0
"agegrps","adult_illness","18-44",2534,0
"agegrps","adult_illness","45-64",1967,0
"agegrps","adult_illness","65+",1004,0
"agegrps","adult_listen","18-44",5771,0
"agegrps","adult_listen","45-64",4854,0
"agegrps","adult_listen","65+",2567,0
