"rowGrp","colGrp","rowLevels","colLevels","totEXP","totEXP_se"
"TC1name","ind","Anti-Infectives","Total",5884719968.50786,692925395.145125
"TC1name","ind","Antihyperlipidemic Agents","Total",8258391799.71906,420118814.388865
"TC1name","ind","Antineoplastics","Total",1520344282.22895,148336368.178455
"TC1name","ind","Biologicals","Total",120437058.949895,43595145.412914
"TC1name","ind","Cardiovascular Agents","Total",19249604702.5003,912597656.469246
"TC1name","ind","Central Nervous System Agents","Total",13312927110.1939,781652444.452734
"TC1name","ind","Coagulation Modifiers","Total",1583533211.30456,189789786.304851
"TC1name","ind","Gastrointestinal Agents","Total",7007154985.91541,369101690.975044
"TC1name","ind","Hormones/Hormone Modifiers","Total",15851927366.0277,975860515.365181
"TC1name","ind","Immunologic Agents","Total",363624503.340386,119612030.726307
"TC1name","ind","Miscellaneous Agents","Total",1694065496.5927,177549654.518829
"TC1name","ind","Not Ascertained","Total",1449446169.89915,102690608.543539
"TC1name","ind","Nutritional Products","Total",1134112962.47448,106768333.976869
"TC1name","ind","Psychotherapeutic Agents","Total",13163227214.3524,1338830676.17185
"TC1name","ind","Respiratory Agents","Total",8003721330.28413,559988953.917009
"TC1name","ind","Topical Agents","Total",4393686664.77316,263108097.653921
"RXDRGNAM","ind","ABACAVIR","Total",22104431.4553429,19523473.2679193
"RXDRGNAM","ind","ACARBOSE","Total",8145106.33812214,3815966.85368649
"RXDRGNAM","ind","ACEBUTOLOL","Total",47096217.2041543,22843161.9995886
"RXDRGNAM","ind","ACETAMINOPHEN","Total",20398701.5713499,3470590.64251927
"RXDRGNAM","ind","ACETAMINOPHEN-BUTALBITAL","Total",6274758.37970196,1702855.37967771
"RXDRGNAM","ind","ACETAMINOPHEN-CODEINE","Total",71064297.1341763,8843037.38195884
"RXDRGNAM","ind","ACETAMINOPHEN-HYDROCODONE","Total",518051267.226444,85128247.6925088
"RXDRGNAM","ind","ACETAMINOPHEN-OXYCODONE","Total",153843136.867868,27324208.8044549
"RXDRGNAM","ind","ACETAMINOPHEN-PENTAZOCINE","Total",4076440.12515112,2487377.13163408
"RXDRGNAM","ind","ACETAMINOPHEN-PHENYLTOLOXAMINE","Total",7609935.38242131,3243213.21912081
"RXDRGNAM","ind","ACETAMINOPHEN-PROPOXYPHENE","Total",260624165.999244,31276811.840259
"RXDRGNAM","ind","ACETAZOLAMIDE","Total",6054590.25212254,5211626.62107539
"RXDRGNAM","ind","ACETIC ACID-ALUMINUM ACETATE OTIC","Total",394702.9415928,350261.587765679
"RXDRGNAM","ind","ACETIC ACID-HYDROCORTISONE OTIC","Total",846205.6813674,482896.663277544
"RXDRGNAM","ind","ACETIC ACID OTIC","Total",57473.09279661,57473.09279661
"RXDRGNAM","ind","ACRIVASTINE-PSEUDOEPHEDRINE","Total",4360337.31332629,2932666.6695176
"RXDRGNAM","ind","ACYCLOVIR","Total",49251088.4310876,9756668.76263587
"RXDRGNAM","ind","ACYCLOVIR TOPICAL","Total",4815676.9427944,2115648.99360579
"RXDRGNAM","ind","ADAPALENE TOPICAL","Total",28667768.5498662,6529955.84204887
"RXDRGNAM","ind","AL HYDROXIDE/ASA/CA CARBONATE/MG HYDROXIDE","Total",355742.50523775,198074.845493309
"RXDRGNAM","ind","AL HYDROXIDE/MG HYDROXIDE/SIMETHICONE","Total",1306558.65204417,787124.067951935
"RXDRGNAM","ind","ALBUTEROL","Total",781184159.335513,72190285.7651524
"RXDRGNAM","ind","ALBUTEROL-IPRATROPIUM","Total",153348325.373379,33073609.0065942
"RXDRGNAM","ind","ALCLOMETASONE TOPICAL","Total",8275629.51292398,3215428.59363484
"RXDRGNAM","ind","ALENDRONATE","Total",677573882.510403,75784898.2902153
"RXDRGNAM","ind","ALGINIC ACID/AL HYDROXIDE/MG CARBONATE","Total",2585026.89162321,1805174.97781402
"RXDRGNAM","ind","ALLOPURINOL","Total",130847000.953239,24038723.7409944
