"rowGrp","colGrp","rowLevels","colLevels","totEVT","totEVT_se"
"TC1name","ind","Anti-Infectives","Total",130743703.919813,6659486.79356529
"TC1name","ind","Antihyperlipidemic Agents","Total",101386821.963974,4773876.57707471
"TC1name","ind","Antineoplastics","Total",24580002.813943,2223816.79348438
"TC1name","ind","Biologicals","Total",792011.946692,249141.790238422
"TC1name","ind","Cardiovascular Agents","Total",459204542.367186,20569695.0261556
"TC1name","ind","Central Nervous System Agents","Total",311466223.356295,16775389.7775169
"TC1name","ind","Coagulation Modifiers","Total",28462234.849739,2335150.23832323
"TC1name","ind","Gastrointestinal Agents","Total",94235473.402873,4339242.08338539
"TC1name","ind","Hormones/Hormone Modifiers","Total",390510343.002269,20013891.1038024
"TC1name","ind","Immunologic Agents","Total",1785975.067744,496216.887196689
"TC1name","ind","Miscellaneous Agents","Total",27376651.626904,1859416.7058252
"TC1name","ind","Not Ascertained","Total",44363464.348587,3027394.08876467
"TC1name","ind","Nutritional Products","Total",62634739.027043,4425205.90954999
"TC1name","ind","Psychotherapeutic Agents","Total",172168007.58906,12888247.6682941
"TC1name","ind","Respiratory Agents","Total",184969267.926887,9948000.31475554
"TC1name","ind","Topical Agents","Total",132254268.312093,6893853.9300549
"RXDRGNAM","ind","ABACAVIR","Total",68117.530396,60179.6348453117
"RXDRGNAM","ind","ACARBOSE","Total",155305.685295,72673.9602653544
"RXDRGNAM","ind","ACEBUTOLOL","Total",713011.28046,279615.494612475
"RXDRGNAM","ind","ACETAMINOPHEN","Total",3574464.603289,478974.466173499
"RXDRGNAM","ind","ACETAMINOPHEN-BUTALBITAL","Total",359927.519312,101120.023921486
"RXDRGNAM","ind","ACETAMINOPHEN-CODEINE","Total",7389948.84889,672631.685085334
"RXDRGNAM","ind","ACETAMINOPHEN-HYDROCODONE","Total",21612069.347872,2462179.33628466
"RXDRGNAM","ind","ACETAMINOPHEN-OXYCODONE","Total",6528839.315948,1018576.59645738
"RXDRGNAM","ind","ACETAMINOPHEN-PENTAZOCINE","Total",94589.132131,62044.9375984329
"RXDRGNAM","ind","ACETAMINOPHEN-PHENYLTOLOXAMINE","Total",268463.025528,121460.913009041
"RXDRGNAM","ind","ACETAMINOPHEN-PROPOXYPHENE","Total",8594902.187954,864866.172009415
