"rowGrp","colGrp","rowLevels","colLevels","pctPOP","pctPOP_se"
"ind","insurance","Total","Any private, all ages",0.730149840281786,0.00599381714889349
"ind","insurance","Total","Public only, all ages",0.146440776573441,0.00433476299929741
"ind","insurance","Total","Uninsured, all ages",0.123409383144773,0.00359274697726548
"ind","ins_lt65","Total","<65, Any private",0.742519002728715,0.00645995703149133
"ind","ins_lt65","Total","<65, Public only",0.117013415156583,0.00454221588093571
"ind","ins_lt65","Total","<65, Uninsured",0.140467582114702,0.00404546832337405
"ind","ins_lt65","Total","65+, Medicare only",0,0
"ind","ins_lt65","Total","65+, Medicare and private",0,0
"ind","ins_lt65","Total","65+, Medicare and other public",0,0
"ind","ins_lt65","Total","65+, No medicare",0,0
"ind","ins_ge65","Total","<65, Any private",0,0
"ind","ins_ge65","Total","<65, Public only",0,0
"ind","ins_ge65","Total","<65, Uninsured",0,0
"ind","ins_ge65","Total","65+, Medicare only",0.250096304567413,0.0105250206685578
"ind","ins_ge65","Total","65+, Medicare and private",0.636012294116624,0.0122124387457703
"ind","ins_ge65","Total","65+, Medicare and other public",0.10043867679193,0.00658363761744012
"ind","ins_ge65","Total","65+, No medicare",0.0134527245240341,0.00257689191482647
"agegrps","insurance","Under 5","Any private, all ages",0.627091824400379,0.0145788276747677
"agegrps","insurance","Under 5","Public only, all ages",0.270985887356228,0.0131661463710108
"agegrps","insurance","Under 5","Uninsured, all ages",0.101922288243393,0.00852403677915891
"agegrps","insurance","5-17","Any private, all ages",0.708229309515222,0.0100264943261723
"agegrps","insurance","5-17","Public only, all ages",0.181393933738018,0.00866153707539729
"agegrps","insurance","5-17","Uninsured, all ages",0.11037675674676,0.00606968565588908
"agegrps","insurance","18-44","Any private, all ages",0.744635789939947,0.00705425356956403
"agegrps","insurance","18-44","Public only, all ages",0.07925931829482,0.00382681861420273
"agegrps","insurance","18-44","Uninsured, all ages",0.176104891765233,0.00555555933821217
"agegrps","insurance","45-64","Any private, all ages",0.810383937716288,0.00682961859578081
"agegrps","insurance","45-64","Public only, all ages",0.0766979658204437,0.00431894038370956
"agegrps","insurance","45-64","Uninsured, all ages",0.112918096463268,0.00529755100008881
"agegrps","insurance","65+","Any private, all ages",0.644363203222735,0.0119608365532888
