"rowGrp","colGrp","rowLevels","colLevels","n_exp","n_exp_se"
"ind","ind","Total","Total",18680,0
"ind","event","Total","TOT",18680,0
"ind","event","Total","DVT",8346,0
"ind","event","Total","RX",13879,0
"ind","event","Total","OBV",15306,0
"ind","event","Total","OBD",14503,0
"ind","event","Total","OBO",4917,0
"ind","event","Total","OPT",3073,0
"ind","event","Total","OPY",1743,0
"ind","event","Total","OPZ",1770,0
"ind","event","Total","ERT",2713,0
"ind","event","Total","IPT",1786,0
"ind","event","Total","HHT",536,0
"ind","event","Total","OMA",3804,0
"ind","sop","Total","EXP",18680,0
"ind","sop","Total","SLF",16824,0
"ind","sop","Total","PTR",11536,0
"ind","sop","Total","MCR",2967,0
"ind","sop","Total","MCD",3685,0
"ind","sop","Total","OTZ",3371,0
"ind","agegrps","Total","Under 5",1462,0
"ind","agegrps","Total","5-17",4013,0
"ind","agegrps","Total","18-44",6431,0
"ind","agegrps","Total","45-64",4141,0
"ind","agegrps","Total","65+",2633,0
"event","sop","TOT","EXP",18680,0
"event","sop","TOT","SLF",16824,0
"event","sop","TOT","PTR",11536,0
"event","sop","TOT","MCR",2967,0
"event","sop","TOT","MCD",3685,0
"event","sop","TOT","OTZ",3371,0
"event","sop","DVT","EXP",8346,0
"event","sop","DVT","SLF",5672,0
"event","sop","DVT","PTR",4741,0
"event","sop","DVT","MCR",74,0
"event","sop","DVT","MCD",942,0
"event","sop","DVT","OTZ",403,0
"event","sop","RX","EXP",13879,0
"event","sop","RX","SLF",13172,0
"event","sop","RX","PTR",6666,0
"event","sop","RX","MCR",656,0
"event","sop","RX","MCD",2240,0
"event","sop","RX","OTZ",353,0
"event","sop","OBV","EXP",15306,0
"event","sop","OBV","SLF",11228,0
"event","sop","OBV","PTR",9232,0
"event","sop","OBV","MCR",2638,0
"event","sop","OBV","MCD",2730,0
"event","sop","OBV","OTZ",2126,0
"event","sop","OBD","EXP",14503,0
"event","sop","OBD","SLF",10399,0
"event","sop","OBD","PTR",8736,0
"event","sop","OBD","MCR",2567,0
"event","sop","OBD","MCD",2573,0
"event","sop","OBD","OTZ",1841,0
"event","sop","OBO","EXP",4917,0
"event","sop","OBO","SLF",3003,0
"event","sop","OBO","PTR",2808,0
"event","sop","OBO","MCR",762,0
"event","sop","OBO","MCD",571,0
"event","sop","OBO","OTZ",572,0
"event","sop","OPT","EXP",3073,0
"event","sop","OPT","SLF",1403,0
"event","sop","OPT","PTR",1887,0
"event","sop","OPT","MCR",903,0
"event","sop","OPT","MCD",507,0
"event","sop","OPT","OTZ",576,0
"event","sop","OPY","EXP",1743,0
"event","sop","OPY","SLF",772,0
"event","sop","OPY","PTR",1013,0
"event","sop","OPY","MCR",484,0
"event","sop","OPY","MCD",318,0
"event","sop","OPY","OTZ",367,0
"event","sop","OPZ","EXP",1770,0
"event","sop","OPZ","SLF",713,0
"event","sop","OPZ","PTR",1168,0
"event","sop","OPZ","MCR",549,0
"event","sop","OPZ","MCD",238,0
"event","sop","OPZ","OTZ",255,0
"event","sop","ERT","EXP",2713,0
"event","sop","ERT","SLF",1227,0
"event","sop","ERT","PTR",1437,0
"event","sop","ERT","MCR",502,0
"event","sop","ERT","MCD",618,0
"event","sop","ERT","OTZ",504,0
"event","sop","IPT","EXP",1786,0
"event","sop","IPT","SLF",709,0
"event","sop","IPT","PTR",922,0
"event","sop","IPT","MCR",665,0
"event","sop","IPT","MCD",546,0
"event","sop","IPT","OTZ",383,0
"event","sop","HHT","EXP",536,0
"event","sop","HHT","SLF",129,0
"event","sop","HHT","PTR",75,0
"event","sop","HHT","MCR",288,0
"event","sop","HHT","MCD",168,0
"event","sop","HHT","OTZ",143,0
"event","sop","OMA","EXP",3804,0
"event","sop","OMA","SLF",3096,0
"event","sop","OMA","PTR",981,0
"event","sop","OMA","MCR",149,0
"event","sop","OMA","MCD",395,0
"event","sop","OMA","OTZ",126,0
"event","agegrps","TOT","Under 5",1462,0
"event","agegrps","TOT","5-17",4013,0
"event","agegrps","TOT","18-44",6431,0
"event","agegrps","TOT","45-64",4141,0
"event","agegrps","TOT","65+",2633,0
"event","agegrps","DVT","Under 5",221,0
"event","agegrps","DVT","5-17",2223,0
"event","agegrps","DVT","18-44",2937,0
"event","agegrps","DVT","45-64",2000,0
"event","agegrps","DVT","65+",965,0
"event","agegrps","RX","Under 5",986,0
"event","agegrps","RX","5-17",2358,0
"event","agegrps","RX","18-44",4675,0
"event","agegrps","RX","45-64",3443,0
"event","agegrps","RX","65+",2417,0
"event","agegrps","OBV","Under 5",1305,0
"event","agegrps","OBV","5-17",3042,0
"event","agegrps","OBV","18-44",5006,0
"event","agegrps","OBV","45-64",3513,0
"event","agegrps","OBV","65+",2440,0
"event","agegrps","OBD","Under 5",1278,0
"event","agegrps","OBD","5-17",2830,0
"event","agegrps","OBD","18-44",4631,0
"event","agegrps","OBD","45-64",3378,0
"event","agegrps","OBD","65+",2386,0
"event","agegrps","OBO","Under 5",194,0
"event","agegrps","OBO","5-17",757,0
"event","agegrps","OBO","18-44",1648,0
"event","agegrps","OBO","45-64",1377,0
"event","agegrps","OBO","65+",941,0
"event","agegrps","OPT","Under 5",112,0
"event","agegrps","OPT","5-17",286,0
"event","agegrps","OPT","18-44",844,0
"event","agegrps","OPT","45-64",1012,0
"event","agegrps","OPT","65+",819,0
"event","agegrps","OPY","Under 5",77,0
"event","agegrps","OPY","5-17",194,0
"event","agegrps","OPY","18-44",486,0
"event","agegrps","OPY","45-64",538,0
"event","agegrps","OPY","65+",448,0
"event","agegrps","OPZ","Under 5",43,0
"event","agegrps","OPZ","5-17",111,0
"event","agegrps","OPZ","18-44",459,0
"event","agegrps","OPZ","45-64",635,0
"event","agegrps","OPZ","65+",522,0
"event","agegrps","ERT","Under 5",282,0
"event","agegrps","ERT","5-17",484,0
"event","agegrps","ERT","18-44",996,0
"event","agegrps","ERT","45-64",518,0
"event","agegrps","ERT","65+",433,0
"event","agegrps","IPT","Under 5",107,0
"event","agegrps","IPT","5-17",120,0
"event","agegrps","IPT","18-44",595,0
"event","agegrps","IPT","45-64",400,0
"event","agegrps","IPT","65+",564,0
"event","agegrps","HHT","Under 5",17,0
"event","agegrps","HHT","5-17",15,0
"event","agegrps","HHT","18-44",49,0
"event","agegrps","HHT","45-64",80,0
"event","agegrps","HHT","65+",375,0
"event","agegrps","OMA","Under 5",46,0
"event","agegrps","OMA","5-17",561,0
"event","agegrps","OMA","18-44",1346,0
"event","agegrps","OMA","45-64",1087,0
"event","agegrps","OMA","65+",764,0
"sop","agegrps","EXP","Under 5",1462,0
"sop","agegrps","EXP","5-17",4013,0
"sop","agegrps","EXP","18-44",6431,0
"sop","agegrps","EXP","45-64",4141,0
"sop","agegrps","EXP","65+",2633,0
"sop","agegrps","SLF","Under 5",1123,0
"sop","agegrps","SLF","5-17",3176,0
"sop","agegrps","SLF","18-44",5960,0
"sop","agegrps","SLF","45-64",4005,0
"sop","agegrps","SLF","65+",2560,0
"sop","agegrps","PTR","Under 5",723,0
"sop","agegrps","PTR","5-17",2306,0
"sop","agegrps","PTR","18-44",4166,0
"sop","agegrps","PTR","45-64",2992,0
"sop","agegrps","PTR","65+",1349,0
"sop","agegrps","MCR","Under 5",38,0
"sop","agegrps","MCR","5-17",36,0
"sop","agegrps","MCR","18-44",164,0
"sop","agegrps","MCR","45-64",358,0
"sop","agegrps","MCR","65+",2371,0
"sop","agegrps","MCD","Under 5",623,0
"sop","agegrps","MCD","5-17",1163,0
"sop","agegrps","MCD","18-44",924,0
"sop","agegrps","MCD","45-64",504,0
"sop","agegrps","MCD","65+",471,0
"sop","agegrps","OTZ","Under 5",208,0
"sop","agegrps","OTZ","5-17",471,0
"sop","agegrps","OTZ","18-44",1126,0
"sop","agegrps","OTZ","45-64",762,0
"sop","agegrps","OTZ","65+",804,0
"ind","region","Total","Northeast",3471,0
"ind","region","Total","Midwest",3922,0
"ind","region","Total","South",6645,0
"ind","region","Total","West",4642,0
"ind","married","Total","Married",7669,0
"ind","married","Total","Widowed",1186,0
"ind","married","Total","Divorced",1478,0
"ind","married","Total","Separated",320,0
"ind","married","Total","Never married",3168,0
"ind","married","Total","Inapplicable (age < 16)",4859,0
"ind","race","Total","Hispanic",3900,0
"ind","race","Total","Black",2565,0
"ind","race","Total","White and other",12215,0
"ind","sex","Total","Male",8272,0
"ind","sex","Total","Female",10408,0
"ind","education","Total","Less than high school",3032,0
"ind","education","Total","High school",4305,0
"ind","education","Total","Some college",5826,0
"ind","education","Total","Inapplicable (age < 18)",5475,0
"ind","education","Total","Missing",42,0
"ind","employed","Total","Employed",8065,0
"ind","employed","Total","Not employed",5768,0
"ind","employed","Total","Inapplicable (age < 16)",4843,0
"ind","employed","Total","Missing",4,0
"ind","insurance","Total","Any private, all ages",12699,0
"ind","insurance","Total","Public only, all ages",4135,0
"ind","insurance","Total","Uninsured, all ages",1846,0
"ind","poverty","Total","Negative or poor",3005,0
"ind","poverty","Total","Near-poor",978,0
"ind","poverty","Total","Low income",2805,0
"ind","poverty","Total","Middle income",5855,0
"ind","poverty","Total","High income",6037,0
"ind","health","Total","Excellent",5581,0
"ind","health","Total","Very good",5546,0
"ind","health","Total","Good",4863,0
"ind","health","Total","Fair",1838,0
"ind","health","Total","Poor",780,0
"ind","health","Total","Missing",72,0
"ind","mnhlth","Total","Excellent",7383,0
"ind","mnhlth","Total","Very good",5379,0
"ind","mnhlth","Total","Good",4458,0
"ind","mnhlth","Total","Fair",1014,0
"ind","mnhlth","Total","Poor",374,0
"ind","mnhlth","Total","Missing",72,0
"ind","agegrps_v2X","Total","Under 18",5475,0
"ind","agegrps_v2X","Total","18-64",10572,0
"ind","agegrps_v2X","Total","65+",2633,0
"ind","insurance_v2X","Total","<65, Any private",11272,0
"ind","insurance_v2X","Total","<65, Public only",2937,0
"ind","insurance_v2X","Total","<65, Uninsured",1838,0
"ind","insurance_v2X","Total","65+, Medicare only",764,0
"ind","insurance_v2X","Total","65+, Medicare and private",1405,0
"ind","insurance_v2X","Total","65+, Medicare and other public",434,0
"ind","insurance_v2X","Total","65+, No medicare",30,0
"event","region","TOT","Northeast",3471,0
"event","region","TOT","Midwest",3922,0
"event","region","TOT","South",6645,0
"event","region","TOT","West",4642,0
"event","region","DVT","Northeast",1640,0
"event","region","DVT","Midwest",2007,0
"event","region","DVT","South",2584,0
"event","region","DVT","West",2115,0
"event","region","RX","Northeast",2419,0
"event","region","RX","Midwest",2943,0
"event","region","RX","South",5142,0
"event","region","RX","West",3375,0
"event","region","OBV","Northeast",2829,0
"event","region","OBV","Midwest",3265,0
"event","region","OBV","South",5414,0
"event","region","OBV","West",3798,0
"event","region","OBD","Northeast",2718,0
"event","region","OBD","Midwest",3035,0
"event","region","OBD","South",5202,0
"event","region","OBD","West",3548,0
"event","region","OBO","Northeast",870,0
"event","region","OBO","Midwest",1271,0
"event","region","OBO","South",1476,0
"event","region","OBO","West",1300,0
"event","region","OPT","Northeast",722,0
"event","region","OPT","Midwest",777,0
"event","region","OPT","South",1046,0
"event","region","OPT","West",528,0
"event","region","OPY","Northeast",426,0
"event","region","OPY","Midwest",404,0
"event","region","OPY","South",602,0
"event","region","OPY","West",311,0
"event","region","OPZ","Northeast",404,0
"event","region","OPZ","Midwest",517,0
"event","region","OPZ","South",562,0
"event","region","OPZ","West",287,0
"event","region","ERT","Northeast",483,0
"event","region","ERT","Midwest",584,0
"event","region","ERT","South",1039,0
"event","region","ERT","West",607,0
"event","region","IPT","Northeast",316,0
"event","region","IPT","Midwest",352,0
"event","region","IPT","South",741,0
"event","region","IPT","West",377,0
"event","region","HHT","Northeast",98,0
"event","region","HHT","Midwest",111,0
"event","region","HHT","South",228,0
"event","region","HHT","West",99,0
"event","region","OMA","Northeast",742,0
"event","region","OMA","Midwest",923,0
"event","region","OMA","South",1296,0
"event","region","OMA","West",843,0
"event","married","TOT","Married",7669,0
"event","married","TOT","Widowed",1186,0
"event","married","TOT","Divorced",1478,0
"event","married","TOT","Separated",320,0
"event","married","TOT","Never married",3168,0
"event","married","TOT","Inapplicable (age < 16)",4859,0
"event","married","DVT","Married",3709,0
"event","married","DVT","Widowed",354,0
"event","married","DVT","Divorced",614,0
"event","married","DVT","Separated",112,0
"event","married","DVT","Never married",1427,0
"event","married","DVT","Inapplicable (age < 16)",2130,0
"event","married","RX","Married",6153,0
"event","married","RX","Widowed",1085,0
"event","married","RX","Divorced",1227,0
"event","married","RX","Separated",264,0
"event","married","RX","Never married",2177,0
"event","married","RX","Inapplicable (age < 16)",2973,0
"event","married","OBV","Married",6425,0
"event","married","OBV","Widowed",1073,0
"event","married","OBV","Divorced",1256,0
"event","married","OBV","Separated",257,0
"event","married","OBV","Never married",2418,0
"event","married","OBV","Inapplicable (age < 16)",3877,0
"event","married","OBD","Married",6100,0
"event","married","OBD","Widowed",1056,0
"event","married","OBD","Divorced",1204,0
"event","married","OBD","Separated",239,0
"event","married","OBD","Never married",2226,0
"event","married","OBD","Inapplicable (age < 16)",3678,0
"event","married","OBO","Married",2434,0
"event","married","OBO","Widowed",377,0
"event","married","OBO","Divorced",480,0
"event","married","OBO","Separated",66,0
"event","married","OBO","Never married",757,0
"event","married","OBO","Inapplicable (age < 16)",803,0
"event","married","OPT","Married",1616,0
"event","married","OPT","Widowed",346,0
"event","married","OPT","Divorced",352,0
"event","married","OPT","Separated",48,0
"event","married","OPT","Never married",354,0
"event","married","OPT","Inapplicable (age < 16)",357,0
"event","married","OPY","Married",879,0
"event","married","OPY","Widowed",180,0
"event","married","OPY","Divorced",192,0
"event","married","OPY","Separated",31,0
"event","married","OPY","Never married",217,0
"event","married","OPY","Inapplicable (age < 16)",244,0
"event","married","OPZ","Married",994,0
"event","married","OPZ","Widowed",230,0
"event","married","OPZ","Divorced",211,0
"event","married","OPZ","Separated",23,0
"event","married","OPZ","Never married",175,0
"event","married","OPZ","Inapplicable (age < 16)",137,0
"event","married","ERT","Married",972,0
"event","married","ERT","Widowed",239,0
"event","married","ERT","Divorced",267,0
"event","married","ERT","Separated",58,0
"event","married","ERT","Never married",492,0
"event","married","ERT","Inapplicable (age < 16)",685,0
"event","married","IPT","Married",832,0
"event","married","IPT","Widowed",275,0
"event","married","IPT","Divorced",193,0
"event","married","IPT","Separated",41,0
"event","married","IPT","Never married",252,0
"event","married","IPT","Inapplicable (age < 16)",193,0
"event","married","HHT","Married",157,0
"event","married","HHT","Widowed",216,0
"event","married","HHT","Divorced",66,0
"event","married","HHT","Separated",9,0
"event","married","HHT","Never married",58,0
"event","married","HHT","Inapplicable (age < 16)",30,0
"event","married","OMA","Married",1815,0
"event","married","OMA","Widowed",363,0
"event","married","OMA","Divorced",382,0
"event","married","OMA","Separated",80,0
"event","married","OMA","Never married",698,0
"event","married","OMA","Inapplicable (age < 16)",466,0
"event","race","TOT","Hispanic",3900,0
"event","race","TOT","Black",2565,0
"event","race","TOT","White and other",12215,0
"event","race","DVT","Hispanic",1291,0
"event","race","DVT","Black",896,0
"event","race","DVT","White and other",6159,0
"event","race","RX","Hispanic",2780,0
"event","race","RX","Black",1801,0
"event","race","RX","White and other",9298,0
"event","race","OBV","Hispanic",3020,0
"event","race","OBV","Black",1961,0
"event","race","OBV","White and other",10325,0
"event","race","OBD","Hispanic",2875,0
"event","race","OBD","Black",1873,0
"event","race","OBD","White and other",9755,0
"event","race","OBO","Hispanic",597,0
"event","race","OBO","Black",398,0
"event","race","OBO","White and other",3922,0
"event","race","OPT","Hispanic",415,0
"event","race","OPT","Black",354,0
"event","race","OPT","White and other",2304,0
"event","race","OPY","Hispanic",302,0
"event","race","OPY","Black",247,0
"event","race","OPY","White and other",1194,0
"event","race","OPZ","Hispanic",151,0
"event","race","OPZ","Black",139,0
"event","race","OPZ","White and other",1480,0
"event","race","ERT","Hispanic",552,0
"event","race","ERT","Black",438,0
"event","race","ERT","White and other",1723,0
"event","race","IPT","Hispanic",364,0
"event","race","IPT","Black",275,0
"event","race","IPT","White and other",1147,0
"event","race","HHT","Hispanic",76,0
"event","race","HHT","Black",97,0
