"rowGrp","colGrp","rowLevels","colLevels","avgEVT","avgEVT_se"
"ind","ind","Total","Total",13.7429586263806,0.249315788753207
"ind","event","Total","DVT",1.05688087420989,0.0232140216408466
"ind","event","Total","RX",7.20232321797808,0.171415045677952
"ind","event","Total","OBV",4.65658036757099,0.0978860344055676
"ind","event","Total","OBD",3.2361961614549,0.0580360878673033
"ind","event","Total","OBO",1.3604481797247,0.057300366762671
"ind","event","Total","OPT",0.461164906999293,0.0250408793976635
"ind","event","Total","OPY",0.165092889268889,0.0105574214581973
"ind","event","Total","OPZ",0.282007634337512,0.0207981539442625
"ind","event","Total","ERT",0.160209928657367,0.00444469180919451
"ind","event","Total","IPT",0.0980664193697571,0.00357159623483463
"ind","event","Total","HHT",0.107732911595244,0.008311342708697
"ind","sop","Total","EXP",13.1560117685652,0.240516754982192
"ind","sop","Total","SLF",9.75903185357056,0.187624858531263
"ind","sop","Total","MCR",1.45793819500354,0.0714597410946793
"ind","sop","Total","MCD",1.43652821767071,0.093606194530805
"ind","sop","Total","PTR",5.99074150450881,0.135503965667305
"ind","sop","Total","OTZ",0.779488774138249,0.0367579063737594
"ind","agegrps","Total","Under 5",6.56128550839927,0.221973389545967
"ind","agegrps","Total","5-17",6.38302307211107,0.174950583478956
"ind","agegrps","Total","18-44",9.39767218392664,0.233543364917754
"ind","agegrps","Total","45-64",20.1461077229008,0.506139424957931
"ind","agegrps","Total","65+",32.1248776066212,0.838208531721857
"ind","region","Total","Northeast",13.3460310251488,0.652020849506424
"ind","region","Total","Midwest",14.6981622211806,0.359692587021669
"ind","region","Total","South",14.1141706894458,0.412367000351009
"ind","region","Total","West",12.5172049103058,0.585257952976815
"ind","married","Total","Married",16.3555079497727,0.319644242377105
"ind","married","Total","Widowed",32.3911135648971,1.11164124661767
"ind","married","Total","Divorced",20.7229244158451,0.928879442927483
"ind","married","Total","Separated",17.3750900279805,1.79821066505921
"ind","married","Total","Never married",8.83721210861118,0.312192007480853
"ind","married","Total","Inapplicable (age < 16)",6.32778654283626,0.158661462042915
"ind","race","Total","Hispanic",8.27550389199557,0.360274421653131
"ind","race","Total","Black",10.4024550042237,0.457450217601703
"ind","race","Total","White and other",15.1456508232501,0.274358112760365
"ind","sex","Total","Male",10.8026851272815,0.24829252552112
"ind","sex","Total","Female",16.5507357989643,0.310942324195055
"ind","education","Total","Less than high school",19.3295045024462,0.688382977464603
"ind","education","Total","High school",15.8727517109465,0.439047630112545
"ind","education","Total","Some college",15.5274301013168,0.354727593990065
"ind","education","Total","Inapplicable (age < 18)",6.43069738276606,0.150554450152668
"ind","education","Total","Missing",27.1383321477545,13.8565476893908
"ind","employed","Total","Employed",11.3613651212567,0.234092539436321
"ind","employed","Total","Not employed",24.272563125126,0.571865506379197
