"rowGrp","colGrp","rowLevels","colLevels","totEXP","totEXP_se"
"ind","ind","Total","Total",560596271801,19404570885.9323
"ind","event","Total","TOT",560596271801,19404570885.9323
"ind","event","Total","DVT",49043182206.3845,2338105901.25262
"ind","event","Total","RX",77982049173.2499,2670649466.38367
"ind","event","Total","OBV",111623783750.67,4383660966.91651
"ind","event","Total","OBD",85731234625.1861,3442196071.96445
"ind","event","Total","OBO",24971370609.0923,1487280871.87166
"ind","event","Total","OPT",59681225788.9658,2772212670.83124
"ind","event","Total","OPY",39747684329.6433,1984431783.31773
"ind","event","Total","OPZ",19254493607.8871,1766299440.21222
"ind","event","Total","ERT",16713898361.5732,735983929.180289
"ind","event","Total","IPT",210583350931.23,13159517947.0458
"ind","event","Total","HHT",22091363472.8088,2909270678.62219
"ind","event","Total","OMA",12878572379.8074,621952076.638057
"ind","sop","Total","EXP",560596271801,19404570885.9323
"ind","sop","Total","SLF",108142586058.538,3763366009.37081
"ind","sop","Total","PTR",216694495586.845,9480523678.73727
"ind","sop","Total","MCR",134985656819.166,10770764072.1711
"ind","sop","Total","MCD",48171491353.0732,4078101686.2399
"ind","sop","Total","OTZ",52608117342.5134,4199846727.35434
"ind","agegrps","Total","Under 5",16200061542.7669,2518186978.15262
"ind","agegrps","Total","5-17",37454374158.5668,2035822979.71533
"ind","agegrps","Total","18-44",147196095904.647,7399372660.43412
"ind","agegrps","Total","45-64",155135496629.97,7387754649.98938
"ind","agegrps","Total","65+",204610243565.049,12939262195.2287
"event","sop","TOT","EXP",560596271801,19404570885.9323
"event","sop","TOT","SLF",108142586058.538,3763366009.37081
"event","sop","TOT","PTR",216694495586.845,9480523678.73727
"event","sop","TOT","MCR",134985656819.166,10770764072.1711
"event","sop","TOT","MCD",48171491353.0732,4078101686.2399
"event","sop","TOT","OTZ",52608117342.5134,4199846727.35434
"event","sop","DVT","EXP",49043182206.3845,2338105901.25262
"event","sop","DVT","SLF",25344210885.8184,1418717357.06198
"event","sop","DVT","PTR",20577125615.8957,1078114952.9167
"event","sop","DVT","MCR",129272753.792479,28349813.7872506
"event","sop","DVT","MCD",1496070850.97776,148925623.588823
"event","sop","DVT","OTZ",1497136035.37894,194718442.89923
"event","sop","RX","EXP",77982049173.2499,2670649466.38367
"event","sop","RX","SLF",37446803383.1299,1336461231.55527
"event","sop","RX","PTR",26265587764.5799,1048556801.52922
"event","sop","RX","MCR",3148235961.83254,315472981.512027
"event","sop","RX","MCD",9070871920.85257,813508061.710987
"event","sop","RX","OTZ",2052837901.3441,389119936.838668
"event","sop","OBV","EXP",111623783750.67,4383660966.91651
"event","sop","OBV","SLF",21488894292.0173,1040797766.73468
"event","sop","OBV","PTR",52337096008.5792,2477408087.89801
"event","sop","OBV","MCR",18411838456.5086,1116818475.50114
"event","sop","OBV","MCD",8445393541.22165,751240253.887648
"event","sop","OBV","OTZ",10942638760.0976,877353141.890713
"event","sop","OBD","EXP",85731234625.1861,3442196071.96445
"event","sop","OBD","SLF",15592335585.7641,844958295.599794
"event","sop","OBD","PTR",40587452740.2392,2027894045.07383
"event","sop","OBD","MCR",15538669536.8353,980081094.079384
"event","sop","OBD","MCD",6422934456.51097,529021203.942763
"event","sop","OBD","OTZ",7591592906.67724,535551086.579759
"event","sop","OBO","EXP",24971370609.0923,1487280871.87166
"event","sop","OBO","SLF",5581739607.16988,418960284.707823
"event","sop","OBO","PTR",11366805324.1791,778331064.711327
"event","sop","OBO","MCR",2742480235.68114,305662272.089147
"event","sop","OBO","MCD",1956960797.88398,392489962.583773
"event","sop","OBO","OTZ",3323923454.63489,574620842.016788
"event","sop","OPT","EXP",59681225788.9658,2772212670.83124
"event","sop","OPT","SLF",4558686068.75704,611224748.678929
"event","sop","OPT","PTR",34868900369.9424,2190709904.44928
"event","sop","OPT","MCR",9516123213.62694,765545691.228472
"event","sop","OPT","MCD",3420260171.87199,712568296.4251
"event","sop","OPT","OTZ",7317955089.59741,847971427.355048
"event","sop","OPY","EXP",39747684329.6433,1984431783.31773
"event","sop","OPY","SLF",3366947396.74839,591392581.288942
"event","sop","OPY","PTR",23153769536.7392,1502753602.38083
"event","sop","OPY","MCR",5521604531.63205,588507984.493704
"event","sop","OPY","MCD",2315178268.55975,437136456.610474
"event","sop","OPY","OTZ",5390295019.97583,752485552.368732
"event","sop","OPZ","EXP",19254493607.8871,1766299440.21222
"event","sop","OPZ","SLF",1118913381.05358,110317233.604935
"event","sop","OPZ","PTR",11416841011.757,1438205770.582
"event","sop","OPZ","MCR",3760540002.35221,413138827.522673
"event","sop","OPZ","MCD",1064737299.14262,325774589.683844
"event","sop","OPZ","OTZ",1893583401.55976,373229235.9716
"event","sop","ERT","EXP",16713898361.5732,735983929.180289
"event","sop","ERT","SLF",2523023287.67224,233346080.490519
"event","sop","ERT","PTR",8863821623.77633,498787698.49167
"event","sop","ERT","MCR",1831892745.60901,159799387.172901
"event","sop","ERT","MCD",1324870698.60251,138142239.0318
"event","sop","ERT","OTZ",2170477005.33057,230848300.550522
"event","sop","IPT","EXP",210583350931.23,13159517947.0458
"event","sop","IPT","SLF",6196939446.71411,1230769953.00551
"event","sop","IPT","PTR",69190250546.2394,6059982113.11378
"event","sop","IPT","MCR",93290871745.8566,9871522471.19733
"event","sop","IPT","MCD",17567117604.4619,1798106129.11153
"event","sop","IPT","OTZ",24338262615.932,3503192868.44583
"event","sop","HHT","EXP",22091363472.8088,2909270678.62219
"event","sop","HHT","SLF",2123830656.78527,472026552.535995
"event","sop","HHT","PTR",2238625824.01823,756085603.925551
"event","sop","HHT","MCR",7804678681.84255,1022390264.04535
"event","sop","HHT","MCD",6074244399.51937,1431797528.12206
"event","sop","HHT","OTZ",3849978326.99128,1587378998.31854
"event","sop","OMA","EXP",12878572379.8074,621952076.638057
"event","sop","OMA","SLF",8460295043.39802,553498015.806159
"event","sop","OMA","PTR",2353925729.33375,137432398.718162
"event","sop","OMA","MCR",853114130.522387,313033816.681397
"event","sop","OMA","MCD",772621003.194329,139580952.079532
"event","sop","OMA","OTZ",438857470.36208,144265316.327647
"event","agegrps","TOT","Under 5",16200061542.7669,2518186978.15262
"event","agegrps","TOT","5-17",37454374158.5668,2035822979.71533
"event","agegrps","TOT","18-44",147196095904.647,7399372660.43412
"event","agegrps","TOT","45-64",155135496629.97,7387754649.98938
"event","agegrps","TOT","65+",204610243565.049,12939262195.2287
"event","agegrps","DVT","Under 5",450890383.391512,47669433.2532777
"event","agegrps","DVT","5-17",11894607840.605,995407566.555549
"event","agegrps","DVT","18-44",16425702106.2311,882097033.024005
"event","agegrps","DVT","45-64",13686493507.2211,917180433.280164
"event","agegrps","DVT","65+",6585488368.9358,785831124.380157
"event","agegrps","RX","Under 5",900488439.3277,74561926.7512787
"event","agegrps","RX","5-17",3514438052.23956,220928259.578658
"event","agegrps","RX","18-44",18260148554.3921,1003206812.2304
"event","agegrps","RX","45-64",28223930082.0515,1465566924.48497
"event","agegrps","RX","65+",27083044045.2391,1379570926.73285
"event","agegrps","OBV","Under 5",4191779751.42436,290473212.738125
"event","agegrps","OBV","5-17",9589166490.99783,836848446.124463
"event","agegrps","OBV","18-44",35980258850.7033,1924332555.09836
"event","agegrps","OBV","45-64",33023005756.5597,1954187748.31772
"event","agegrps","OBV","65+",28839572900.985,1724671846.4485
"event","agegrps","OBD","Under 5",3725310546.77514,263848061.030464
"event","agegrps","OBD","5-17",6847167891.35482,597354698.889189
"event","agegrps","OBD","18-44",26531590517.2667,1489422679.47053
"event","agegrps","OBD","45-64",24487247489.0669,1559844397.9176
"event","agegrps","OBD","65+",24139918180.7226,1539766489.95183
"event","agegrps","OBO","Under 5",412307238.127907,68322783.6546763
"event","agegrps","OBO","5-17",2690724561.79308,391851512.814665
"event","agegrps","OBO","18-44",9187261749.14879,747308890.446718
