"rowGrp","colGrp","rowLevels","colLevels","meanEXP0","meanEXP0_se"
"ind","ind","Total","Total",2255.33214534201,65.1125668174963
"ind","event","Total","TOT",2255.33214534201,65.1125668174963
"ind","event","Total","DVT",199.531113275436,6.94899838543786
"ind","event","Total","RX",369.936047774798,8.89568832163687
"ind","event","Total","OBV",452.384024080117,12.1738738147052
"ind","event","Total","OBD",347.894714054791,9.58524288869091
"ind","event","Total","OBO",101.104612054156,6.07016056660786
"ind","event","Total","OPT",197.120996119441,10.8050000246788
"ind","event","Total","OPY",126.287858465354,7.36389315458256
"ind","event","Total","OPZ",66.0516871338671,6.31344484941718
"ind","event","Total","ERT",69.1366299277264,3.34025272468939
"ind","event","Total","IPT",826.955326669879,50.5064230047499
"ind","event","Total","HHT",92.0969129604635,13.6943955197737
"ind","event","Total","OMA",48.1740918645696,1.69024175585981
"ind","sop","Total","EXP",2255.33214534201,65.1125668174963
"ind","sop","Total","SLF",436.881985440383,9.20714734190785
"ind","sop","Total","PTR",913.371949752611,36.7330041583942
"ind","sop","Total","MCR",471.343207162277,30.0802384640565
"ind","sop","Total","MCD",220.401553823141,18.2791774553934
"ind","sop","Total","OTZ",213.34751436792,24.5515181525461
"ind","agegrps","Total","Under 5",1061.76102203932,184.921687648499
"ind","agegrps","Total","5-17",867.287011558955,45.9116008406769
"ind","agegrps","Total","18-44",1480.56186843338,64.7968610641451
"ind","agegrps","Total","45-64",3154.25384282718,156.371566581169
"ind","agegrps","Total","65+",5864.09317380241,265.331939708595
"event","sop","TOT","EXP",2255.33214534201,65.1125668174963
"event","sop","TOT","SLF",436.881985440383,9.20714734190785
"event","sop","TOT","PTR",913.371949752611,36.7330041583942
"event","sop","TOT","MCR",471.343207162277,30.0802384640565
"event","sop","TOT","MCD",220.401553823141,18.2791774553934
"event","sop","TOT","OTZ",213.34751436792,24.5515181525461
"event","sop","DVT","EXP",199.531113275436,6.94899838543786
"event","sop","DVT","SLF",98.4390472834434,3.84548053894197
"event","sop","DVT","PTR",84.2141150902017,4.27545052571587
"event","sop","DVT","MCR",0.98801053487318,0.268504928725029
"event","sop","DVT","MCD",8.04564098271117,1.67109424462973
"event","sop","DVT","OTZ",7.84792316151884,0.796316757218909
"event","sop","RX","EXP",369.936047774798,8.89568832163687
"event","sop","RX","SLF",170.635122308225,4.35659103890958
"event","sop","RX","PTR",125.477401961987,4.86047082059773
"event","sop","RX","MCR",16.8895208320053,1.93364855173686
"event","sop","RX","MCD",41.348080126269,3.51141268387033
"event","sop","RX","OTZ",15.5895688019625,1.40641917254558
"event","sop","OBV","EXP",452.384024080117,12.1738738147052
"event","sop","OBV","SLF",80.5852675860569,2.87598180157244
"event","sop","OBV","PTR",219.499301261912,9.06643881709929
"event","sop","OBV","MCR",75.7881881354102,4.60160544658299
"event","sop","OBV","MCD",26.171031284421,1.89663441160678
"event","sop","OBV","OTZ",50.3456025971052,4.39004588892396
"event","sop","OBD","EXP",347.894714054791,9.58524288869091
"event","sop","OBD","SLF",58.5126252607716,2.16714668571558
"event","sop","OBD","PTR",172.202556487378,6.99777088499459
"event","sop","OBD","MCR",58.9669306562937,2.68363702368617
"event","sop","OBD","MCD",20.9402585499495,1.51583203766417
"event","sop","OBD","OTZ",37.2753862269076,3.68380716104655
"event","sop","OBO","EXP",101.104612054156,6.07016056660786
"event","sop","OBO","SLF",21.1291367125725,1.44529559516747
"event","sop","OBO","PTR",45.4098050903363,4.07913794721426
"event","sop","OBO","MCR",16.4623217376584,2.88935463846013
"event","sop","OBO","MCD",5.14326253352873,0.667168851975556
"event","sop","OBO","OTZ",12.9617491785118,1.78113939894829
"event","sop","OPT","EXP",197.120996119441,10.8050000246788
"event","sop","OPT","SLF",14.8671839121015,1.96670601076554
"event","sop","OPT","PTR",104.208329450498,5.94794267708122
"event","sop","OPT","MCR",43.7584099193032,5.2685485082061
"event","sop","OPT","MCD",9.90130182793008,1.33683374894886
"event","sop","OPT","OTZ",24.3845658832335,4.04586339923056
