"rowGrp","colGrp","rowLevels","colLevels","n_exp","n_exp_se"
"ind","ind","Total","Total",19380,0
"ind","event","Total","TOT",19380,0
"ind","event","Total","DVT",8712,0
"ind","event","Total","RX",14442,0
"ind","event","Total","OBV",15932,0
"ind","event","Total","OBD",15115,0
"ind","event","Total","OBO",4844,0
"ind","event","Total","OPT",2916,0
"ind","event","Total","OPY",1721,0
"ind","event","Total","OPZ",1615,0
"ind","event","Total","ERT",2742,0
"ind","event","Total","IPT",1772,0
"ind","event","Total","HHT",413,0
"ind","event","Total","OMA",4049,0
"ind","sop","Total","EXP",19380,0
"ind","sop","Total","SLF",17726,0
"ind","sop","Total","PTR",12437,0
"ind","sop","Total","MCR",2988,0
"ind","sop","Total","MCD",3259,0
"ind","sop","Total","OTZ",3763,0
"ind","agegrps","Total","Under 5",1529,0
"ind","agegrps","Total","5-17",3939,0
"ind","agegrps","Total","18-44",6585,0
"ind","agegrps","Total","45-64",4566,0
"ind","agegrps","Total","65+",2761,0
"event","sop","TOT","EXP",19380,0
"event","sop","TOT","SLF",17726,0
"event","sop","TOT","PTR",12437,0
"event","sop","TOT","MCR",2988,0
"event","sop","TOT","MCD",3259,0
"event","sop","TOT","OTZ",3763,0
"event","sop","DVT","EXP",8712,0
"event","sop","DVT","SLF",6043,0
"event","sop","DVT","PTR",4974,0
"event","sop","DVT","MCR",92,0
"event","sop","DVT","MCD",827,0
"event","sop","DVT","OTZ",606,0
"event","sop","RX","EXP",14442,0
"event","sop","RX","SLF",13708,0
"event","sop","RX","PTR",7599,0
"event","sop","RX","MCR",782,0
"event","sop","RX","MCD",1944,0
"event","sop","RX","OTZ",810,0
"event","sop","OBV","EXP",15932,0
"event","sop","OBV","SLF",12286,0
"event","sop","OBV","PTR",10088,0
"event","sop","OBV","MCR",2659,0
"event","sop","OBV","MCD",2347,0
"event","sop","OBV","OTZ",2345,0
"event","sop","OBD","EXP",15115,0
"event","sop","OBD","SLF",11509,0
"event","sop","OBD","PTR",9631,0
"event","sop","OBD","MCR",2594,0
"event","sop","OBD","MCD",2185,0
"event","sop","OBD","OTZ",2095,0
"event","sop","OBO","EXP",4844,0
"event","sop","OBO","SLF",3090,0
"event","sop","OBO","PTR",2767,0
"event","sop","OBO","MCR",841,0
"event","sop","OBO","MCD",486,0
"event","sop","OBO","OTZ",582,0
"event","sop","OPT","EXP",2916,0
"event","sop","OPT","SLF",1355,0
"event","sop","OPT","PTR",1909,0
"event","sop","OPT","MCR",844,0
"event","sop","OPT","MCD",367,0
"event","sop","OPT","OTZ",563,0
"event","sop","OPY","EXP",1721,0
"event","sop","OPY","SLF",781,0
"event","sop","OPY","PTR",1080,0
"event","sop","OPY","MCR",460,0
"event","sop","OPY","MCD",233,0
"event","sop","OPY","OTZ",366,0
"event","sop","OPZ","EXP",1615,0
"event","sop","OPZ","SLF",651,0
"event","sop","OPZ","PTR",1094,0
"event","sop","OPZ","MCR",539,0
"event","sop","OPZ","MCD",167,0
"event","sop","OPZ","OTZ",254,0
"event","sop","ERT","EXP",2742,0
"event","sop","ERT","SLF",1228,0
"event","sop","ERT","PTR",1504,0
"event","sop","ERT","MCR",524,0
"event","sop","ERT","MCD",589,0
"event","sop","ERT","OTZ",477,0
"event","sop","IPT","EXP",1772,0
"event","sop","IPT","SLF",746,0
"event","sop","IPT","PTR",1003,0
"event","sop","IPT","MCR",610,0
"event","sop","IPT","MCD",457,0
"event","sop","IPT","OTZ",339,0
"event","sop","HHT","EXP",413,0
"event","sop","HHT","SLF",92,0
"event","sop","HHT","PTR",64,0
"event","sop","HHT","MCR",175,0
"event","sop","HHT","MCD",152,0
"event","sop","HHT","OTZ",97,0
"event","sop","OMA","EXP",4049,0
"event","sop","OMA","SLF",3401,0
"event","sop","OMA","PTR",954,0
"event","sop","OMA","MCR",162,0
"event","sop","OMA","MCD",359,0
"event","sop","OMA","OTZ",183,0
"event","agegrps","TOT","Under 5",1529,0
"event","agegrps","TOT","5-17",3939,0
"event","agegrps","TOT","18-44",6585,0
"event","agegrps","TOT","45-64",4566,0
"event","agegrps","TOT","65+",2761,0
"event","agegrps","DVT","Under 5",252,0
"event","agegrps","DVT","5-17",2297,0
"event","agegrps","DVT","18-44",2905,0
"event","agegrps","DVT","45-64",2182,0
"event","agegrps","DVT","65+",1076,0
"event","agegrps","RX","Under 5",1036,0
"event","agegrps","RX","5-17",2287,0
"event","agegrps","RX","18-44",4748,0
"event","agegrps","RX","45-64",3813,0
"event","agegrps","RX","65+",2558,0
"event","agegrps","OBV","Under 5",1387,0
"event","agegrps","OBV","5-17",3011,0
"event","agegrps","OBV","18-44",5096,0
"event","agegrps","OBV","45-64",3891,0
"event","agegrps","OBV","65+",2547,0
"event","agegrps","OBD","Under 5",1345,0
"event","agegrps","OBD","5-17",2810,0
"event","agegrps","OBD","18-44",4727,0
"event","agegrps","OBD","45-64",3731,0
"event","agegrps","OBD","65+",2502,0
"event","agegrps","OBO","Under 5",197,0
"event","agegrps","OBO","5-17",652,0
"event","agegrps","OBO","18-44",1538,0
"event","agegrps","OBO","45-64",1431,0
"event","agegrps","OBO","65+",1026,0
"event","agegrps","OPT","Under 5",116,0
"event","agegrps","OPT","5-17",241,0
"event","agegrps","OPT","18-44",788,0
"event","agegrps","OPT","45-64",967,0
"event","agegrps","OPT","65+",804,0
"event","agegrps","OPY","Under 5",85,0
"event","agegrps","OPY","5-17",149,0
"event","agegrps","OPY","18-44",494,0
"event","agegrps","OPY","45-64",544,0
"event","agegrps","OPY","65+",449,0
"event","agegrps","OPZ","Under 5",39,0
"event","agegrps","OPZ","5-17",98,0
"event","agegrps","OPZ","18-44",370,0
"event","agegrps","OPZ","45-64",593,0
"event","agegrps","OPZ","65+",515,0
"event","agegrps","ERT","Under 5",243,0
"event","agegrps","ERT","5-17",501,0
"event","agegrps","ERT","18-44",941,0
"event","agegrps","ERT","45-64",572,0
"event","agegrps","ERT","65+",485,0
"event","agegrps","IPT","Under 5",102,0
"event","agegrps","IPT","5-17",103,0
"event","agegrps","IPT","18-44",608,0
"event","agegrps","IPT","45-64",412,0
"event","agegrps","IPT","65+",547,0
"event","agegrps","HHT","Under 5",25,0
"event","agegrps","HHT","5-17",17,0
"event","agegrps","HHT","18-44",44,0
"event","agegrps","HHT","45-64",73,0
"event","agegrps","HHT","65+",254,0
"event","agegrps","OMA","Under 5",34,0
"event","agegrps","OMA","5-17",584,0
"event","agegrps","OMA","18-44",1375,0
"event","agegrps","OMA","45-64",1286,0
