"rowGrp","colGrp","rowLevels","colLevels","n","n_se"
"ind","ind","Total","Total",23839,0
"ind","event","Total","TOT",19565,0
"ind","event","Total","DVT",9033,0
"ind","event","Total","RX",14442,0
"ind","event","Total","OBT",16313,0
"ind","event","Total","OBD",15470,0
"ind","event","Total","OBO",5132,0
"ind","event","Total","OPT",3006,0
"ind","event","Total","OPD",1782,0
"ind","event","Total","OPO",1668,0
"ind","event","Total","ERT",2977,0
"ind","event","Total","IPD",1808,0
"ind","event","Total","HHT",444,0
"ind","event","Total","OMA",4049,0
"ind","sop","Total","EXP",19380,0
"ind","sop","Total","SLF",17726,0
"ind","sop","Total","PTR",12437,0
"ind","sop","Total","MCR",2988,0
"ind","sop","Total","MCD",3259,0
"ind","sop","Total","OTZ",3763,0
"ind","agegrps","Total","Under 5",1803,0
"ind","agegrps","Total","5-17",5127,0
"ind","agegrps","Total","18-44",8795,0
"ind","agegrps","Total","45-64",5218,0
"ind","agegrps","Total","65+",2896,0
"event","sop","TOT","EXP",19380,0
"event","sop","TOT","SLF",17726,0
"event","sop","TOT","PTR",12437,0
"event","sop","TOT","MCR",2988,0
"event","sop","TOT","MCD",3259,0
"event","sop","TOT","OTZ",3763,0
"event","sop","DVT","EXP",8712,0
"event","sop","DVT","SLF",6043,0
"event","sop","DVT","PTR",4974,0
"event","sop","DVT","MCR",92,0
"event","sop","DVT","MCD",827,0
"event","sop","DVT","OTZ",606,0
"event","sop","RX","EXP",14442,0
"event","sop","RX","SLF",13708,0
"event","sop","RX","PTR",7599,0
"event","sop","RX","MCR",782,0
"event","sop","RX","MCD",1944,0
"event","sop","RX","OTZ",810,0
"event","sop","OBV","EXP",15932,0
"event","sop","OBV","SLF",12286,0
"event","sop","OBV","PTR",10088,0
"event","sop","OBV","MCR",2659,0
"event","sop","OBV","MCD",2347,0
"event","sop","OBV","OTZ",2345,0
"event","sop","OBD","EXP",15115,0
"event","sop","OBD","SLF",11509,0
"event","sop","OBD","PTR",9631,0
"event","sop","OBD","MCR",2594,0
"event","sop","OBD","MCD",2185,0
"event","sop","OBD","OTZ",2095,0
"event","sop","OBO","EXP",4844,0
"event","sop","OBO","SLF",3090,0
"event","sop","OBO","PTR",2767,0
"event","sop","OBO","MCR",841,0
"event","sop","OBO","MCD",486,0
"event","sop","OBO","OTZ",582,0
"event","sop","OPT","EXP",2916,0
"event","sop","OPT","SLF",1355,0
"event","sop","OPT","PTR",1909,0
"event","sop","OPT","MCR",844,0
"event","sop","OPT","MCD",367,0
"event","sop","OPT","OTZ",563,0
"event","sop","OPY","EXP",1721,0
"event","sop","OPY","SLF",781,0
"event","sop","OPY","PTR",1080,0
"event","sop","OPY","MCR",460,0
"event","sop","OPY","MCD",233,0
"event","sop","OPY","OTZ",366,0
"event","sop","OPZ","EXP",1615,0
"event","sop","OPZ","SLF",651,0
"event","sop","OPZ","PTR",1094,0
"event","sop","OPZ","MCR",539,0
"event","sop","OPZ","MCD",167,0
"event","sop","OPZ","OTZ",254,0
"event","sop","ERT","EXP",2742,0
"event","sop","ERT","SLF",1228,0
"event","sop","ERT","PTR",1504,0
"event","sop","ERT","MCR",524,0
"event","sop","ERT","MCD",589,0
"event","sop","ERT","OTZ",477,0
"event","sop","IPT","EXP",1772,0
"event","sop","IPT","SLF",746,0
"event","sop","IPT","PTR",1003,0
"event","sop","IPT","MCR",610,0
"event","sop","IPT","MCD",457,0
"event","sop","IPT","OTZ",339,0
"event","sop","HHT","EXP",413,0
"event","sop","HHT","SLF",92,0
"event","sop","HHT","PTR",64,0
"event","sop","HHT","MCR",175,0
"event","sop","HHT","MCD",152,0
"event","sop","HHT","OTZ",97,0
"event","sop","OMA","EXP",4049,0
"event","sop","OMA","SLF",3401,0
"event","sop","OMA","PTR",954,0
"event","sop","OMA","MCR",162,0
"event","sop","OMA","MCD",359,0
"event","sop","OMA","OTZ",183,0
"event","agegrps","TOT","Under 5",1553,0
"event","agegrps","TOT","5-17",3995,0
"event","agegrps","TOT","18-44",6667,0
"event","agegrps","TOT","45-64",4587,0
"event","agegrps","TOT","65+",2763,0
"event","agegrps","DVT","Under 5",263,0
"event","agegrps","DVT","5-17",2400,0
"event","agegrps","DVT","18-44",3030,0
"event","agegrps","DVT","45-64",2235,0
"event","agegrps","DVT","65+",1105,0
"event","agegrps","RX","Under 5",1036,0
"event","agegrps","RX","5-17",2287,0
"event","agegrps","RX","18-44",4748,0
"event","agegrps","RX","45-64",3813,0
"event","agegrps","RX","65+",2558,0
"event","agegrps","OBT","Under 5",1431,0
"event","agegrps","OBT","5-17",3125,0
"event","agegrps","OBT","18-44",5261,0
"event","agegrps","OBT","45-64",3940,0
"event","agegrps","OBT","65+",2556,0
"event","agegrps","OBD","Under 5",1389,0
"event","agegrps","OBD","5-17",2919,0
"event","agegrps","OBD","18-44",4871,0
"event","agegrps","OBD","45-64",3780,0
"event","agegrps","OBD","65+",2511,0
"event","agegrps","OBO","Under 5",223,0
"event","agegrps","OBO","5-17",703,0
"event","agegrps","OBO","18-44",1663,0
"event","agegrps","OBO","45-64",1486,0
"event","agegrps","OBO","65+",1057,0
"event","agegrps","OPT","Under 5",128,0
"event","agegrps","OPT","5-17",255,0
"event","agegrps","OPT","18-44",818,0
"event","agegrps","OPT","45-64",988,0
"event","agegrps","OPT","65+",817,0
"event","agegrps","OPD","Under 5",91,0
"event","agegrps","OPD","5-17",159,0
"event","agegrps","OPD","18-44",513,0
"event","agegrps","OPD","45-64",561,0
"event","agegrps","OPD","65+",458,0
"event","agegrps","OPO","Under 5",46,0
"event","agegrps","OPO","5-17",102,0
"event","agegrps","OPO","18-44",391,0
"event","agegrps","OPO","45-64",607,0
"event","agegrps","OPO","65+",522,0
"event","agegrps","ERT","Under 5",265,0
"event","agegrps","ERT","5-17",526,0
"event","agegrps","ERT","18-44",1064,0
"event","agegrps","ERT","45-64",611,0
"event","agegrps","ERT","65+",511,0
"event","agegrps","IPD","Under 5",106,0
"event","agegrps","IPD","5-17",106,0
"event","agegrps","IPD","18-44",627,0
"event","agegrps","IPD","45-64",420,0
"event","agegrps","IPD","65+",549,0
"event","agegrps","HHT","Under 5",25,0
"event","agegrps","HHT","5-17",14,0
"event","agegrps","HHT","18-44",53,0
"event","agegrps","HHT","45-64",88,0
"event","agegrps","HHT","65+",264,0
"event","agegrps","OMA","Under 5",34,0
"event","agegrps","OMA","5-17",584,0
"event","agegrps","OMA","18-44",1375,0
"event","agegrps","OMA","45-64",1286,0
"event","agegrps","OMA","65+",770,0
"sop","agegrps","EXP","Under 5",1529,0
"sop","agegrps","EXP","5-17",3939,0
"sop","agegrps","EXP","18-44",6585,0
"sop","agegrps","EXP","45-64",4566,0
"sop","agegrps","EXP","65+",2761,0
"sop","agegrps","SLF","Under 5",1231,0
"sop","agegrps","SLF","5-17",3206,0
"sop","agegrps","SLF","18-44",6152,0
"sop","agegrps","SLF","45-64",4442,0
"sop","agegrps","SLF","65+",2695,0
"sop","agegrps","PTR","Under 5",812,0
"sop","agegrps","PTR","5-17",2349,0
"sop","agegrps","PTR","18-44",4459,0
"sop","agegrps","PTR","45-64",3426,0
"sop","agegrps","PTR","65+",1391,0
"sop","agegrps","MCR","Under 5",31,0
"sop","agegrps","MCR","5-17",31,0
"sop","agegrps","MCR","18-44",141,0
"sop","agegrps","MCR","45-64",316,0
"sop","agegrps","MCR","65+",2469,0
"sop","agegrps","MCD","Under 5",580,0
"sop","agegrps","MCD","5-17",1065,0
"sop","agegrps","MCD","18-44",784,0
"sop","agegrps","MCD","45-64",417,0
"sop","agegrps","MCD","65+",413,0
"sop","agegrps","OTZ","Under 5",203,0
"sop","agegrps","OTZ","5-17",503,0
"sop","agegrps","OTZ","18-44",1138,0
"sop","agegrps","OTZ","45-64",904,0
"sop","agegrps","OTZ","65+",1015,0
"ind","region","Total","Northeast",3746,0
"ind","region","Total","Midwest",4951,0
"ind","region","Total","South",8901,0
"ind","region","Total","West",6241,0
"ind","married","Total","Married",9824,0
"ind","married","Total","Widowed",1267,0
"ind","married","Total","Divorced",1750,0
"ind","married","Total","Separated",339,0
"ind","married","Total","Never married",4451,0
"ind","married","Total","Inapplicable (age < 16)",6207,0
"ind","married","Total","Missing",1,0
"ind","race","Total","Hispanic",5936,0
"ind","race","Total","Black",3471,0
"ind","race","Total","White and other",14432,0
"ind","sex","Total","Male",11445,0
"ind","sex","Total","Female",12394,0
"ind","education","Total","Less than high school",4513,0
"ind","education","Total","High school",5383,0
"ind","education","Total","Some college",6865,0
"ind","education","Total","Inapplicable (age < 18)",6930,0
"ind","education","Total","Missing",148,0
"ind","employed","Total","Employed",11068,0
"ind","employed","Total","Not employed",6558,0
"ind","employed","Total","Inapplicable (age < 16)",6207,0
"ind","employed","Total","Missing",6,0
"ind","insurance","Total","Any private, all ages",15913,0
"ind","insurance","Total","Public only, all ages",4522,0
"ind","insurance","Total","Uninsured, all ages",3404,0
"ind","poverty","Total","Negative or poor",3655,0
"ind","poverty","Total","Near-poor",1272,0
"ind","poverty","Total","Low income",3776,0
"ind","poverty","Total","Middle income",7520,0
"ind","poverty","Total","High income",7616,0
"ind","health","Total","Excellent",7225,0
"ind","health","Total","Very good",7822,0
"ind","health","Total","Good",6153,0
"ind","health","Total","Fair",1875,0
"ind","health","Total","Poor",707,0
"ind","health","Total","Missing",57,0
"ind","mnhlth","Total","Excellent",9525,0
"ind","mnhlth","Total","Very good",7513,0
"ind","mnhlth","Total","Good",5412,0
"ind","mnhlth","Total","Fair",1005,0
"ind","mnhlth","Total","Poor",325,0
"ind","mnhlth","Total","Missing",59,0
"ind","agegrps_v2X","Total","Under 18",6930,0
"ind","agegrps_v2X","Total","18-64",14013,0
"ind","agegrps_v2X","Total","65+",2896,0
"ind","insurance_v2X","Total","<65, Any private",14366,0
"ind","insurance_v2X","Total","<65, Public only",3189,0
"ind","insurance_v2X","Total","<65, Uninsured",3388,0
"ind","insurance_v2X","Total","65+, Medicare only",938,0
"ind","insurance_v2X","Total","65+, Medicare and private",1522,0
"ind","insurance_v2X","Total","65+, Medicare and other public",395,0
"ind","insurance_v2X","Total","65+, No medicare",41,0
"event","region","TOT","Northeast",3228,0
"event","region","TOT","Midwest",4304,0
"event","region","TOT","South",7141,0
"event","region","TOT","West",4892,0
"event","region","DVT","Northeast",1678,0
"event","region","DVT","Midwest",2267,0
"event","region","DVT","South",2917,0
"event","region","DVT","West",2171,0
"event","region","RX","Northeast",2382,0
"event","region","RX","Midwest",3191,0
"event","region","RX","South",5426,0
"event","region","RX","West",3443,0
"event","region","OBT","Northeast",2760,0
"event","region","OBT","Midwest",3624,0
"event","region","OBT","South",5903,0
"event","region","OBT","West",4026,0
"event","region","OBD","Northeast",2665,0
"event","region","OBD","Midwest",3462,0
"event","region","OBD","South",5599,0
"event","region","OBD","West",3744,0
"event","region","OBO","Northeast",872,0
"event","region","OBO","Midwest",1216,0
"event","region","OBO","South",1763,0
"event","region","OBO","West",1281,0
"event","region","OPT","Northeast",622,0
"event","region","OPT","Midwest",826,0
"event","region","OPT","South",959,0
"event","region","OPT","West",599,0
"event","region","OPD","Northeast",370,0
"event","region","OPD","Midwest",451,0
"event","region","OPD","South",578,0
"event","region","OPD","West",383,0
"event","region","OPO","Northeast",365,0
"event","region","OPO","Midwest",513,0
"event","region","OPO","South",506,0
"event","region","OPO","West",284,0
"event","region","ERT","Northeast",495,0
"event","region","ERT","Midwest",660,0
"event","region","ERT","South",1179,0
"event","region","ERT","West",643,0
"event","region","IPD","Northeast",280,0
"event","region","IPD","Midwest",411,0
"event","region","IPD","South",733,0
"event","region","IPD","West",384,0
"event","region","HHT","Northeast",82,0
"event","region","HHT","Midwest",107,0
"event","region","HHT","South",166,0
"event","region","HHT","West",89,0
"event","region","OMA","Northeast",717,0
"event","region","OMA","Midwest",1011,0
"event","region","OMA","South",1455,0
"event","region","OMA","West",866,0
"event","married","TOT","Married",8368,0
"event","married","TOT","Widowed",1190,0
"event","married","TOT","Divorced",1490,0
"event","married","TOT","Separated",273,0
"event","married","TOT","Never married",3236,0
"event","married","TOT","Inapplicable (age < 16)",5008,0
"event","married","DVT","Married",4064,0
"event","married","DVT","Widowed",416,0
"event","married","DVT","Divorced",661,0
"event","married","DVT","Separated",74,0
"event","married","DVT","Never married",1450,0
"event","married","DVT","Inapplicable (age < 16)",2368,0
"event","married","RX","Married",6652,0
"event","married","RX","Widowed",1106,0
"event","married","RX","Divorced",1253,0
"event","married","RX","Separated",221,0
"event","married","RX","Never married",2209,0
"event","married","RX","Inapplicable (age < 16)",3001,0
"event","married","OBT","Married",7106,0
"event","married","OBT","Widowed",1089,0
"event","married","OBT","Divorced",1274,0
"event","married","OBT","Separated",227,0
"event","married","OBT","Never married",2472,0
"event","married","OBT","Inapplicable (age < 16)",4145,0
"event","married","OBD","Married",6771,0
"event","married","OBD","Widowed",1065,0
"event","married","OBD","Divorced",1205,0
"event","married","OBD","Separated",218,0
"event","married","OBD","Never married",2286,0
"event","married","OBD","Inapplicable (age < 16)",3925,0
"event","married","OBO","Married",2609,0
"event","married","OBO","Widowed",433,0
"event","married","OBO","Divorced",470,0
"event","married","OBO","Separated",60,0
"event","married","OBO","Never married",756,0
"event","married","OBO","Inapplicable (age < 16)",804,0
"event","married","OPT","Married",1641,0
"event","married","OPT","Widowed",335,0
"event","married","OPT","Divorced",292,0
"event","married","OPT","Separated",43,0
"event","married","OPT","Never married",345,0
"event","married","OPT","Inapplicable (age < 16)",350,0
"event","married","OPD","Married",932,0
"event","married","OPD","Widowed",191,0
"event","married","OPD","Divorced",176,0
"event","married","OPD","Separated",32,0
"event","married","OPD","Never married",218,0
"event","married","OPD","Inapplicable (age < 16)",233,0
"event","married","OPO","Married",979,0
"event","married","OPO","Widowed",214,0
"event","married","OPO","Divorced",170,0
"event","married","OPO","Separated",16,0
"event","married","OPO","Never married",155,0
"event","married","OPO","Inapplicable (age < 16)",134,0
"event","married","ERT","Married",1134,0
"event","married","ERT","Widowed",236,0
"event","married","ERT","Divorced",278,0
"event","married","ERT","Separated",62,0
"event","married","ERT","Never married",551,0
"event","married","ERT","Inapplicable (age < 16)",716,0
"event","married","IPD","Married",942,0
"event","married","IPD","Widowed",234,0
"event","married","IPD","Divorced",169,0
"event","married","IPD","Separated",28,0
"event","married","IPD","Never married",254,0
"event","married","IPD","Inapplicable (age < 16)",181,0
"event","married","HHT","Married",151,0
"event","married","HHT","Widowed",143,0
"event","married","HHT","Divorced",46,0
"event","married","HHT","Separated",10,0
"event","married","HHT","Never married",59,0
"event","married","HHT","Inapplicable (age < 16)",35,0
"event","married","OMA","Married",1972,0
"event","married","OMA","Widowed",354,0
"event","married","OMA","Divorced",392,0
"event","married","OMA","Separated",54,0
"event","married","OMA","Never married",792,0
"event","married","OMA","Inapplicable (age < 16)",485,0
"event","race","TOT","Hispanic",4242,0
"event","race","TOT","Black",2612,0
"event","race","TOT","White and other",12711,0
"event","race","DVT","Hispanic",1479,0
"event","race","DVT","Black",882,0
"event","race","DVT","White and other",6672,0
"event","race","RX","Hispanic",2870,0
"event","race","RX","Black",1853,0
"event","race","RX","White and other",9719,0
"event","race","OBT","Hispanic",3433,0
"event","race","OBT","Black",2097,0
"event","race","OBT","White and other",10783,0
"event","race","OBD","Hispanic",3252,0
"event","race","OBD","Black",1998,0
"event","race","OBD","White and other",10220,0
"event","race","OBO","Hispanic",718,0
"event","race","OBO","Black",439,0
"event","race","OBO","White and other",3975,0
"event","race","OPT","Hispanic",448,0
"event","race","OPT","Black",327,0
"event","race","OPT","White and other",2231,0
"event","race","OPD","Hispanic",323,0
"event","race","OPD","Black",229,0
"event","race","OPD","White and other",1230,0
"event","race","OPO","Hispanic",173,0
"event","race","OPO","Black",132,0
"event","race","OPO","White and other",1363,0
"event","race","ERT","Hispanic",637,0
"event","race","ERT","Black",508,0
"event","race","ERT","White and other",1832,0
"event","race","IPD","Hispanic",329,0
"event","race","IPD","Black",293,0
"event","race","IPD","White and other",1186,0
"event","race","HHT","Hispanic",66,0
"event","race","HHT","Black",73,0
"event","race","HHT","White and other",305,0
"event","race","OMA","Hispanic",659,0
"event","race","OMA","Black",435,0
"event","race","OMA","White and other",2955,0
"event","sex","TOT","Male",8807,0
"event","sex","TOT","Female",10758,0
"event","sex","DVT","Male",3959,0
"event","sex","DVT","Female",5074,0
"event","sex","RX","Male",6157,0
"event","sex","RX","Female",8285,0
"event","sex","OBT","Male",7079,0
"event","sex","OBT","Female",9234,0
"event","sex","OBD","Male",6687,0
"event","sex","OBD","Female",8783,0
"event","sex","OBO","Male",1941,0
"event","sex","OBO","Female",3191,0
"event","sex","OPT","Male",1125,0
"event","sex","OPT","Female",1881,0
"event","sex","OPD","Male",757,0
"event","sex","OPD","Female",1025,0
"event","sex","OPO","Male",526,0
"event","sex","OPO","Female",1142,0
"event","sex","ERT","Male",1317,0
"event","sex","ERT","Female",1660,0
"event","sex","IPD","Male",665,0
"event","sex","IPD","Female",1143,0
"event","sex","HHT","Male",159,0
"event","sex","HHT","Female",285,0
"event","sex","OMA","Male",1638,0
"event","sex","OMA","Female",2411,0
"event","education","TOT","Less than high school",3448,0
"event","education","TOT","High school",4373,0
"event","education","TOT","Some college",6087,0
"event","education","TOT","Inapplicable (age < 18)",5548,0
"event","education","TOT","Missing",109,0
"event","education","DVT","Less than high school",1003,0
"event","education","DVT","High school",1846,0
"event","education","DVT","Some college",3493,0
"event","education","DVT","Inapplicable (age < 18)",2663,0
"event","education","DVT","Missing",28,0
"event","education","RX","Less than high school",2831,0
"event","education","RX","High school",3480,0
"event","education","RX","Some college",4730,0
"event","education","RX","Inapplicable (age < 18)",3323,0
"event","education","RX","Missing",78,0
"event","education","OBT","Less than high school",2893,0
"event","education","OBT","High school",3650,0
"event","education","OBT","Some college",5133,0
"event","education","OBT","Inapplicable (age < 18)",4556,0
"event","education","OBT","Missing",81,0
"event","education","OBD","Less than high school",2754,0
"event","education","OBD","High school",3465,0
"event","education","OBD","Some college",4867,0
"event","education","OBD","Inapplicable (age < 18)",4308,0
"event","education","OBD","Missing",76,0
"event","education","OBO","Less than high school",823,0
"event","education","OBO","High school",1310,0
"event","education","OBO","Some college",2056,0
"event","education","OBO","Inapplicable (age < 18)",926,0
"event","education","OBO","Missing",17,0
"event","education","OPT","Less than high school",629,0
"event","education","OPT","High school",829,0
"event","education","OPT","Some college",1143,0
"event","education","OPT","Inapplicable (age < 18)",383,0
"event","education","OPT","Missing",22,0
"event","education","OPD","Less than high school",378,0
"event","education","OPD","High school",467,0
"event","education","OPD","Some college",671,0
"event","education","OPD","Inapplicable (age < 18)",250,0
"event","education","OPD","Missing",16,0
"event","education","OPO","Less than high school",341,0
"event","education","OPO","High school",498,0
"event","education","OPO","Some college",673,0
"event","education","OPO","Inapplicable (age < 18)",148,0
"event","education","OPO","Missing",8,0
"event","education","ERT","Less than high school",726,0
"event","education","ERT","High school",701,0
"event","education","ERT","Some college",735,0
"event","education","ERT","Inapplicable (age < 18)",791,0
"event","education","ERT","Missing",24,0
