"rowGrp","colGrp","rowLevels","colLevels","totEXP","totEXP_se"
"Condition","ind","Acute Bronchitis and URI","Total",8789008493.13465,1109160340.81753
"Condition","ind","Allergic reactions","Total",2326561721.88819,353007794.711284
"Condition","ind","Anemia and other deficiencies","Total",4656083072.27158,2389413153.30432
"Condition","ind","Appendicitis","Total",3505658442.28923,1028501801.41213
"Condition","ind","Back problems","Total",34981739741.7885,3744828175.61426
"Condition","ind","Cancer","Total",72157410736.1418,7462169378.07617
"Condition","ind","Cataract","Total",6498005773.46852,1311527329.67246
"Condition","ind","Cerebrovascular disease","Total",18835254122.4101,3039490207.04866
"Condition","ind","CNS infection","Total",1324933162.92164,550610290.916354
"Condition","ind","Coma, brain damage","Total",308683917.953053,215691314.593213
"Condition","ind","Complications of pregnancy and birth","Total",2678399817.29264,642276884.520908
"Condition","ind","Complications of surgery or device","Total",3060318295.04288,844461163.932694
"Condition","ind","Congenital anomalies","Total",8774648916.80289,3120334513.90672
"Condition","ind","COPD, asthma","Total",53702749857.1663,3624223589.09436
"Condition","ind","Diabetes mellitus","Total",45895050466.1491,2789554391.73111
"Condition","ind","Disorders of mouth and esophagus","Total",1343338306.76859,922589952.059176
"Condition","ind","Disorders of teeth and jaws","Total",2572421787.88172,1004492578.52569
"Condition","ind","Disorders of the upper GI","Total",27230226032.6814,1909236239.60451
"Condition","ind","Epilepsy and convulsions","Total",8185489403.04991,1165460580.88697
"Condition","ind","Female genital disorders, and contraception","Total",11940788688.2013,1372992519.02418
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",15146840937.7468,2414629040.31505
"Condition","ind","Glaucoma","Total",2876745572.34774,378275467.730664
"Condition","ind","Headache","Total",6695545294.91747,662594845.326016
"Condition","ind","Heart disease","Total",95577041546.9545,8691168532.31108
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",2243292834.59918,797964715.446427
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",12241599057.2259,2496658928.89018
"Condition","ind","Hernias","Total",10206049598.5391,2248182237.89262
"Condition","ind","Hyperlipidemia","Total",38603348148.4227,1965694507.48065
"Condition","ind","Hypertension","Total",47381400330.3461,2918800108.46435
"Condition","ind","Infectious diseases","Total",16202126803.9279,1758896505.0043
"Condition","ind","Influenza","Total",780530276.520951,104850826.753664
"Condition","ind","Intestinal infection","Total",5973985026.80677,1351101594.3681
"Condition","ind","Kidney Disease","Total",19859230333.2509,2808461489.98713
"Condition","ind","Male genital disorders","Total",4125166536.04283,557487552.262207
"Condition","ind","Mental disorders","Total",72103074419.2668,4274190931.00202
"Condition","ind","Non-malignant breast disease","Total",2905139930.80763,667278561.464883
"Condition","ind","Non-malignant neoplasm","Total",5282658455.94456,911839606.668162
"Condition","ind","Normal birth/live born","Total",34550726882.0362,3208180224.73994
"Condition","ind","Osteoarthritis and other non-traumatic joint disorders","Total",56968795986.2517,4322558149.44377
"Condition","ind","Other bone and musculoskeletal disease","Total",7108530820.53878,550332793.734795
"Condition","ind","Other care and screening","Total",12052210046.943,1586838212.0311
"Condition","ind","Other circulatory conditions arteries, veins, and lymphatics","Total",17555430231.926,2757620435.89164
"Condition","ind","Other CNS disorders","Total",20407788269.3477,2506902161.55138
"Condition","ind","Other endocrine, nutritional & immune disorder","Total",12613078843.3222,1610930649.21735
"Condition","ind","Other eye disorders","Total",9458135239.07821,1063993646.25774
"Condition","ind","Other GI","Total",12301907057.5068,1758223732.44488
"Condition","ind","Other stomach and intestinal disorders","Total",9378082890.51653,1821907134.26348
"Condition","ind","Other urinary","Total",8091177012.75778,1896263701.42479
"Condition","ind","Otitis media","Total",3384860115.67958,384265373.922553
"Condition","ind","Paralysis","Total",4918377890.92245,2102816177.4428
"Condition","ind","Perinatal Conditions","Total",2861282993.82315,1734344866.31387
"Condition","ind","Pneumonia","Total",13968289576.3821,2206698412.04211
"Condition","ind","Poisoning by medical and non-medical substances","Total",3416139424.97839,1126613372.95438
"Condition","ind","Residual Codes","Total",18410980410.4213,2270177058.11463
"Condition","ind","Skin disorders","Total",24155899732.1396,3212794042.68231
"Condition","ind","Symptoms","Total",6827094386.16287,902651040.355309
"Condition","ind","Systemic lupus and connective tissues disorders","Total",18774314280.2442,1748301581.59477
"Condition","ind","Thyroid disease","Total",5194324376.29784,402714051.631319
"Condition","ind","Tonsillitis","Total",1261483249.03106,290044688.533694
"Condition","ind","Trauma-related disorders","Total",74290998503.7692,8431908469.99545
"Condition","ind","Urinary tract infections","Total",8550729707.42365,1509945290.27905
"Condition","event","Acute Bronchitis and URI","ERT",905264659.383943,117391981.811503
"Condition","event","Allergic reactions","ERT",271130208.051638,52141111.2962822
"Condition","event","Anemia and other deficiencies","ERT",31440931.8109587,14814775.5921789
"Condition","event","Appendicitis","ERT",376296307.776203,181181575.844278
"Condition","event","Back problems","ERT",704186547.842443,138414582.075363
"Condition","event","Cancer","ERT",531718316.867476,172086366.501536
"Condition","event","Cataract","ERT",0,0
"Condition","event","Cerebrovascular disease","ERT",931036886.240312,356807950.260224
"Condition","event","CNS infection","ERT",69030475.0936189,29034867.7620298
"Condition","event","Coma, brain damage","ERT",12072283.6825329,8958544.31545584
