"rowGrp","colGrp","rowLevels","colLevels","meanEXP","meanEXP_se"
"Condition","ind","Acute Bronchitis and URI","Total",285.955509218576,35.1020662213829
"Condition","ind","Allergic reactions","Total",351.231322529623,51.7843903021391
"Condition","ind","Anemia and other deficiencies","Total",1516.89754035698,765.080446943281
"Condition","ind","Appendicitis","Total",11479.227651341,2232.17919430101
"Condition","ind","Back problems","Total",1954.75701864798,192.088410320187
"Condition","ind","Cancer","Total",4661.35323392649,476.612527735296
"Condition","ind","Cataract","Total",1439.28158716428,271.99488629957
"Condition","ind","Cerebrovascular disease","Total",5112.28845741744,812.236038093357
"Condition","ind","CNS infection","Total",4818.49532743194,1234.304138864
"Condition","ind","Coma, brain damage","Total",4231.42872455163,1508.84835247674
"Condition","ind","Complications of pregnancy and birth","Total",1959.0389127103,395.895285223571
"Condition","ind","Complications of surgery or device","Total",3497.390707451,837.50023067003
"Condition","ind","Congenital anomalies","Total",5298.47284865037,1761.29256383725
"Condition","ind","COPD, asthma","Total",1155.07367828568,67.3656389920705
"Condition","ind","Diabetes mellitus","Total",2169.18088958214,111.408365522055
"Condition","ind","Disorders of mouth and esophagus","Total",1251.75534822481,862.441123981801
"Condition","ind","Disorders of teeth and jaws","Total",350.88496953372,132.988287476614
"Condition","ind","Disorders of the upper GI","Total",1209.09046428011,80.3803398320991
"Condition","ind","Epilepsy and convulsions","Total",3303.84366746424,416.892446301476
"Condition","ind","Female genital disorders, and contraception","Total",875.108838084569,90.3612987599725
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",5215.49795391776,701.341146606052
"Condition","ind","Glaucoma","Total",786.709898990486,77.6531205138955
"Condition","ind","Headache","Total",917.550746086914,74.1692215384667
"Condition","ind","Heart disease","Total",4113.63836710052,334.266379919167
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",2575.94416184881,862.302671895808
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",4402.75750560844,757.297096931894
"Condition","ind","Hernias","Total",4539.46595871736,887.477848189531
"Condition","ind","Hyperlipidemia","Total",869.422508735853,34.3600284288107
"Condition","ind","Hypertension","Total",858.342778512885,47.340844980059
"Condition","ind","Infectious diseases","Total",980.345554465924,104.946259434592
"Condition","ind","Influenza","Total",243.786720794959,27.2829181160428
"Condition","ind","Intestinal infection","Total",614.285331119877,142.258178504336
"Condition","ind","Kidney Disease","Total",4680.87161613925,574.881572041932
"Condition","ind","Male genital disorders","Total",852.299410418292,106.443661542425
"Condition","ind","Mental disorders","Total",1907.52319052435,96.1579963188973
"Condition","ind","Non-malignant breast disease","Total",1589.51457506058,338.031985626311
"Condition","ind","Non-malignant neoplasm","Total",1341.81032371394,202.164790705459
"Condition","ind","Normal birth/live born","Total",5714.71772714285,398.809101780619
"Condition","ind","Osteoarthritis and other non-traumatic joint disorders","Total",1625.00530146589,111.254405573209
"Condition","ind","Other bone and musculoskeletal disease","Total",823.617053833719,51.7262729036218
"Condition","ind","Other care and screening","Total",699.911719634153,93.0648716008632
"Condition","ind","Other circulatory conditions arteries, veins, and lymphatics","Total",3181.92007954032,457.224016901068
"Condition","ind","Other CNS disorders","Total",1316.29980592166,150.442329541186
"Condition","ind","Other endocrine, nutritional & immune disorder","Total",1086.50591665696,128.982743074316
"Condition","ind","Other eye disorders","Total",586.88847748979,63.9547720878507
"Condition","ind","Other GI","Total",1428.40059505959,182.793840886952
"Condition","ind","Other stomach and intestinal disorders","Total",4161.23147526265,668.779702481963
"Condition","ind","Other urinary","Total",1656.69982242062,357.143470997012
"Condition","ind","Otitis media","Total",351.860843589288,34.3495459557969
"Condition","ind","Paralysis","Total",12240.5872248563,4320.6901107552
"Condition","ind","Perinatal Conditions","Total",16721.6465116091,9676.69252740143
"Condition","ind","Pneumonia","Total",3911.44770074197,556.977379617102
"Condition","ind","Poisoning by medical and non-medical substances","Total",1569.10262641123,493.966483919255
"Condition","ind","Residual Codes","Total",963.521521527686,116.312936126975
"Condition","ind","Skin disorders","Total",1099.18035048465,144.670277831444
"Condition","ind","Symptoms","Total",1005.60418495484,131.711996876331
"Condition","ind","Systemic lupus and connective tissues disorders","Total",1283.66260468461,109.345941992169
"Condition","ind","Thyroid disease","Total",336.538647197466,24.235869666113
"Condition","ind","Tonsillitis","Total",1025.90332558644,201.103672697326
"Condition","ind","Trauma-related disorders","Total",2241.7317497944,244.809862736813
"Condition","ind","Urinary tract infections","Total",1086.62975597649,183.836585410158
"Condition","event","Acute Bronchitis and URI","ERT",482.938595133733,53.3822794584685
"Condition","event","Allergic reactions","ERT",415.017886511149,48.0894755318188
"Condition","event","Anemia and other deficiencies","ERT",442.660220447371,143.72008905279
"Condition","event","Appendicitis","ERT",1768.56989300583,795.410721020919
"Condition","event","Back problems","ERT",756.692908931232,113.115776851909
"Condition","event","Cancer","ERT",1215.66554307728,314.45837201601
"Condition","event","Cataract","ERT",0,0
"Condition","event","Cerebrovascular disease","ERT",1705.33869853744,592.110264721645
"Condition","event","CNS infection","ERT",671.976503636195,177.976831158528
"Condition","event","Coma, brain damage","ERT",260.267670159207,51.3691615591635
"Condition","event","Complications of pregnancy and birth","ERT",1146.97787515021,453.815693553743
"Condition","event","Complications of surgery or device","ERT",1514.74350266473,504.345400388679
"Condition","event","Congenital anomalies","ERT",1274.37063093243,729.465434224229
"Condition","event","COPD, asthma","ERT",846.183105803877,113.84036877659
"Condition","event","Diabetes mellitus","ERT",768.72594866324,190.137120464073
"Condition","event","Disorders of mouth and esophagus","ERT",821.794904113274,633.788386297205
"Condition","event","Disorders of teeth and jaws","ERT",512.593451173644,173.155757930021
"Condition","event","Disorders of the upper GI","ERT",1261.64086656988,182.295192160425
"Condition","event","Epilepsy and convulsions","ERT",1147.45665388484,380.624347482366
"Condition","event","Female genital disorders, and contraception","ERT",1131.38615537436,185.760709954544
"Condition","event","Gallbladder, pancreatic, and liver disease","ERT",1407.71380032792,258.098176612911
"Condition","event","Headache","ERT",1192.38875345576,248.76956879483
"Condition","event","Heart disease","ERT",2519.33490480827,881.906694884533
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","ERT",1450.23965521542,304.995349290572
"Condition","event","Hereditary, degenerative and other nervous system disorders","ERT",5643.95253962239,3976.33983482931
"Condition","event","Hernias","ERT",2095.97885101481,992.851331759543
"Condition","event","Hyperlipidemia","ERT",1078.20828277657,615.587244822764
"Condition","event","Hypertension","ERT",1635.35611858601,730.977056930567
"Condition","event","Infectious diseases","ERT",635.5152625342,88.6836913919232
"Condition","event","Influenza","ERT",534.564205468299,116.710716096886
"Condition","event","Intestinal infection","ERT",853.015746877388,152.561040935079
"Condition","event","Kidney Disease","ERT",1190.00297620778,161.741742552785
"Condition","event","Male genital disorders","ERT",1769.88878573026,574.573991260136
"Condition","event","Mental disorders","ERT",899.696484073891,167.565143634794
"Condition","event","Non-malignant breast disease","ERT",553.567852056987,140.365410314606
"Condition","event","Non-malignant neoplasm","ERT",869.265120774752,451.566726911217
"Condition","event","Normal birth/live born","ERT",981.963962852196,205.480661910124
"Condition","event","Osteoarthritis and other non-traumatic joint disorders","ERT",690.871037062494,125.94584126955
"Condition","event","Other bone and musculoskeletal disease","ERT",513.820564016481,155.547947545416
"Condition","event","Other care and screening","ERT",497.868693472158,395.554875735018
"Condition","event","Other circulatory conditions arteries, veins, and lymphatics","ERT",1842.35411587998,758.467946122787
"Condition","event","Other CNS disorders","ERT",905.848288918562,164.803090812501
"Condition","event","Other endocrine, nutritional & immune disorder","ERT",944.465044518689,186.661169480319
"Condition","event","Other eye disorders","ERT",347.251249144932,74.3111584011421
"Condition","event","Other GI","ERT",966.183243796838,209.847127070487
"Condition","event","Other stomach and intestinal disorders","ERT",1529.50354623095,575.113376897974
"Condition","event","Other urinary","ERT",722.396089435539,204.737721817999
"Condition","event","Otitis media","ERT",370.828735665914,68.603100781645
"Condition","event","Paralysis","ERT",209.86,0
"Condition","event","Perinatal Conditions","ERT",68.35,0
"Condition","event","Pneumonia","ERT",511.981735107061,83.7521986373293
"Condition","event","Poisoning by medical and non-medical substances","ERT",735.165415464556,156.43278779705
"Condition","event","Residual Codes","ERT",653.585976452157,155.491231236549
"Condition","event","Skin disorders","ERT",824.525106013512,122.019146880078
"Condition","event","Symptoms","ERT",951.640640220617,246.037233725791
"Condition","event","Systemic lupus and connective tissues disorders","ERT",1289.91079773813,232.881695301106
"Condition","event","Thyroid disease","ERT",2549.01483029705,1338.35865487483
"Condition","event","Tonsillitis","ERT",525.71471086185,197.500379035456
"Condition","event","Trauma-related disorders","ERT",815.507427644274,54.3060638870269
"Condition","event","Urinary tract infections","ERT",661.67008505245,102.333887423781
"Condition","event","Acute Bronchitis and URI","HHT",2200.38,0
"Condition","event","Allergic reactions","HHT",4550.86833498513,781.27040181845
"Condition","event","Anemia and other deficiencies","HHT",2624.44746557272,1244.64360830236
"Condition","event","Back problems","HHT",2671.18136713565,790.0497331727
"Condition","event","Cancer","HHT",4888.74028219337,675.393044997011
"Condition","event","Cataract","HHT",3105.48997437028,2406.58196807338
"Condition","event","Cerebrovascular disease","HHT",12064.8910149298,2863.26871148682
"Condition","event","CNS infection","HHT",5489.93,0
"Condition","event","Complications of pregnancy and birth","HHT",916.94,0
"Condition","event","Complications of surgery or device","HHT",3280.75765806035,1532.40074452644
"Condition","event","Congenital anomalies","HHT",14201.0291964393,5910.29676548763
"Condition","event","COPD, asthma","HHT",6338.36034952733,1994.21312018376
"Condition","event","Diabetes mellitus","HHT",7729.26311955857,1699.42675034475
"Condition","event","Disorders of mouth and esophagus","HHT",4028.10865450315,895.599283152692
"Condition","event","Disorders of teeth and jaws","HHT",9669.6,0
"Condition","event","Disorders of the upper GI","HHT",4713.83566727887,652.383974652131
"Condition","event","Epilepsy and convulsions","HHT",9978.5181362332,4043.5143700028
"Condition","event","Female genital disorders, and contraception","HHT",5084.8,0
"Condition","event","Gallbladder, pancreatic, and liver disease","HHT",2191.56293366143,794.257899528106
"Condition","event","Glaucoma","HHT",301,0
"Condition","event","Headache","HHT",4297.11886603702,1969.07697679822
