"rowGrp","colGrp","rowLevels","colLevels","totPOP","totPOP_se"
"Condition","ind","Acute Bronchitis and URI","Total",30735580.220686,928828.17867939
"Condition","ind","Allergic reactions","Total",6624015.492502,365856.163108062
"Condition","ind","Anemia and other deficiencies","Total",3069477.633391,219283.271477189
"Condition","ind","Appendicitis","Total",305391.490505,61539.285880769
"Condition","ind","Back problems","Total",17895697.218667,671757.582169426
"Condition","ind","Cancer","Total",15479927.633667,709324.474359722
"Condition","ind","Cataract","Total",4514756.411406,328839.379537167
"Condition","ind","Cerebrovascular disease","Total",3684309.733165,290957.976111546
"Condition","ind","CNS infection","Total",274968.236532,72013.0545044321
"Condition","ind","Coma, brain damage","Total",72950.281819,33517.3409100305
"Condition","ind","Complications of pregnancy and birth","Total",1367200.926901,152546.7193109
"Condition","ind","Complications of surgery or device","Total",875029.000484,111271.347989503
"Condition","ind","Congenital anomalies","Total",1656071.318557,155477.117660283
"Condition","ind","COPD, asthma","Total",46492921.50512,1469666.61696866
"Condition","ind","Diabetes mellitus","Total",21157779.273535,717548.984935986
"Condition","ind","Disorders of mouth and esophagus","Total",1073163.624724,113505.895199338
"Condition","ind","Disorders of teeth and jaws","Total",7331239.611945,383290.29599029
"Condition","ind","Disorders of the upper GI","Total",22521247.861213,714505.367029614
"Condition","ind","Epilepsy and convulsions","Total",2477565.595388,207632.000575158
"Condition","ind","Female genital disorders, and contraception","Total",13644918.401621,617462.663429151
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",2904198.423924,207600.252467854
"Condition","ind","Glaucoma","Total",3656679.00714,293172.049444319
"Condition","ind","Headache","Total",7297193.450577,367256.216554892
"Condition","ind","Heart disease","Total",23234186.629371,879697.767829064
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",870862.368767,117110.266602081
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",2780439.086557,212717.169431134
"Condition","ind","Hernias","Total",2248293.013177,186716.435526472
"Condition","ind","Hyperlipidemia","Total",44401137.261275,1365596.91553929
"Condition","ind","Hypertension","Total",55201024.015646,1491020.95045147
"Condition","ind","Infectious diseases","Total",16526954.939633,625420.960743889
"Condition","ind","Influenza","Total",3201693.160217,262339.479559534
"Condition","ind","Intestinal infection","Total",9725097.970215,514380.066521789
"Condition","ind","Kidney Disease","Total",4242635.124787,318243.809672841
"Condition","ind","Male genital disorders","Total",4840043.869112,325804.394934721
"Condition","ind","Mental disorders","Total",37799317.343789,1225226.0138985
"Condition","ind","Non-malignant breast disease","Total",1827690.02335,174594.31089736
"Condition","ind","Non-malignant neoplasm","Total",3936963.639781,304736.022590688
"Condition","ind","Normal birth/live born","Total",6045920.119192,356661.51258059
"Condition","ind","Osteoarthritis and other non-traumatic joint disorders","Total",35057606.233568,1133572.12181497
"Condition","ind","Other bone and musculoskeletal disease","Total",8630868.906187,432237.07543569
"Condition","ind","Other care and screening","Total",17219614.572596,808617.468865355
"Condition","ind","Other circulatory conditions arteries, veins, and lymphatics","Total",5517244.240296,289264.215306098
"Condition","ind","Other CNS disorders","Total",15503905.856051,634402.826149302
"Condition","ind","Other endocrine, nutritional & immune disorder","Total",11608845.060072,512024.741296131
"Condition","ind","Other eye disorders","Total",16115728.288843,675353.69251224
"Condition","ind","Other GI","Total",8612364.836626,468066.692627422
"Condition","ind","Other stomach and intestinal disorders","Total",2253679.697048,231991.220614269
"Condition","ind","Other urinary","Total",4883912.524923,317866.891193248
"Condition","ind","Otitis media","Total",9619882.909252,449185.000567432
"Condition","ind","Paralysis","Total",401808.98192,74762.4559210117
"Condition","ind","Perinatal Conditions","Total",171112.515256,61814.815170629
"Condition","ind","Pneumonia","Total",3571130.344842,285978.770048959
"Condition","ind","Poisoning by medical and non-medical substances","Total",2177129.37795,186994.336129784
"Condition","ind","Residual Codes","Total",19108011.600229,654185.415689213
"Condition","ind","Skin disorders","Total",21976284.166187,773750.576975341
"Condition","ind","Symptoms","Total",6789047.309374,353746.900521894
"Condition","ind","Systemic lupus and connective tissues disorders","Total",14625583.242613,592138.055533933
"Condition","ind","Thyroid disease","Total",15434555.34618,687099.603931147
"Condition","ind","Tonsillitis","Total",1229631.698786,138646.383688757
"Condition","ind","Trauma-related disorders","Total",33140003.709446,1075737.56771901
"Condition","ind","Urinary tract infections","Total",7869036.956143,386379.185420616
"Condition","event","Acute Bronchitis and URI","ERT",1874492.261554,171854.633225978
"Condition","event","Allergic reactions","ERT",653297.645388,99828.5634861431
"Condition","event","Anemia and other deficiencies","ERT",71027.235696,19969.0012739465
"Condition","event","Appendicitis","ERT",212768.694788,52006.7893312994
"Condition","event","Back problems","ERT",930610.73988,105991.848213373
"Condition","event","Cancer","ERT",437388.655042,83803.0612732064
"Condition","event","Cataract","ERT",6466.785938,6466.785938
"Condition","event","Cerebrovascular disease","ERT",545954.235976,79014.8354297897
"Condition","event","CNS infection","ERT",102727.51312,38877.3171516128
"Condition","event","Coma, brain damage","ERT",46384.10785,28902.6636873225
"Condition","event","Complications of pregnancy and birth","ERT",267537.42052,54941.7225926436
