"rowGrp","colGrp","rowLevels","colLevels","totEVT","totEVT_se"
"Condition","ind","Acute Bronchitis and URI","Total",119202119.545342,5049250.71020403
"Condition","ind","Allergic reactions","Total",21243212.3636,2248274.11121816
"Condition","ind","Anemia and other deficiencies","Total",7676880.590769,1074814.4284984
"Condition","ind","Appendicitis","Total",724169.814754,246058.40445512
"Condition","ind","Back problems","Total",92490648.0302,6491042.57231366
"Condition","ind","Cancer","Total",62867092.552506,6170095.59193756
"Condition","ind","Cataract","Total",14570645.874714,1465357.17927968
"Condition","ind","Cerebrovascular disease","Total",17148124.559846,2154363.96436591
"Condition","ind","CNS infection","Total",1353462.343001,654818.650240455
"Condition","ind","Coma, brain damage","Total",92546.024487,92546.024487
"Condition","ind","Complications of pregnancy and birth","Total",2807354.874451,471689.262935923
"Condition","ind","Complications of surgery or device","Total",3496917.265627,696544.813033165
"Condition","ind","Congenital anomalies","Total",8291037.353194,3421241.93452576
"Condition","ind","COPD, asthma","Total",193612963.283762,7932454.91589768
"Condition","ind","Diabetes mellitus","Total",76374040.738479,4126790.56102478
"Condition","ind","Disorders of mouth and esophagus","Total",2462076.214724,406997.128632592
"Condition","ind","Disorders of teeth and jaws","Total",16886605.924314,1321971.64178087
"Condition","ind","Disorders of the upper GI","Total",31769939.669273,2172124.12309675
"Condition","ind","Epilepsy and convulsions","Total",12275894.137881,1730376.03808272
"Condition","ind","Female genital disorders, and contraception","Total",41229699.574586,2453423.41036784
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",7753777.131628,869132.015177256
"Condition","ind","Glaucoma","Total",17754423.65879,1784852.0566159
"Condition","ind","Headache","Total",28326480.967017,3047970.94394758
"Condition","ind","Heart disease","Total",118891261.948469,6023716.32898925
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",4661719.673445,1210305.59515357
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",6822405.600576,1245974.32175738
"Condition","ind","Hernias","Total",8970031.185933,829035.903915699
"Condition","ind","Hyperlipidemia","Total",24476939.147011,1598316.64573381
"Condition","ind","Hypertension","Total",140402499.677103,5890719.34956034
"Condition","ind","Infectious diseases","Total",48855030.508267,2352339.8184863
"Condition","ind","Influenza","Total",7360459.556458,625523.663189325
"Condition","ind","Intestinal infection","Total",25613250.127787,1484747.40112222
"Condition","ind","Kidney Disease","Total",25277605.48156,4487069.78201884
"Condition","ind","Male genital disorders","Total",11060078.532029,1339369.681596
"Condition","ind","Mental disorders","Total",176077867.368532,16111976.7644509
