"rowGrp","colGrp","rowLevels","colLevels","totPOP","totPOP_se"
"ind","insurance","Total","Any private, all ages",197854995.687958,5401818.18295425
"ind","insurance","Total","Public only, all ages",43241339.3245548,1671757.08483681
"ind","insurance","Total","Uninsured, all ages",32437355.2588887,1344405.7087784
"ind","ins_lt65","Total","<65, Any private",178020296.039927,5080921.61109622
"ind","ins_lt65","Total","<65, Public only",28918117.6180182,1374804.62971619
"ind","ins_lt65","Total","<65, Uninsured",32285865.2208835,1343660.65689767
"ind","ins_lt65","Total","65+, Medicare only",0,0
"ind","ins_lt65","Total","65+, Medicare and private",0,0
"ind","ins_lt65","Total","65+, Medicare and other public",0,0
"ind","ins_lt65","Total","65+, No medicare",0,0
"ind","ins_ge65","Total","<65, Any private",0,0
"ind","ins_ge65","Total","<65, Public only",0,0
"ind","ins_ge65","Total","<65, Uninsured",0,0
"ind","ins_ge65","Total","65+, Medicare only",10122878.6704465,592414.186958931
"ind","ins_ge65","Total","65+, Medicare and private",19532453.4629204,865507.143042904
"ind","ins_ge65","Total","65+, Medicare and other public",4200343.03609012,319647.628892583
"ind","ins_ge65","Total","65+, No medicare",453736.223116435,89536.6201721353
"agegrps","insurance","Under 5","Any private, all ages",12286113.6628882,620365.944598269
"agegrps","insurance","Under 5","Public only, all ages",5373707.08110247,356421.019495288
"agegrps","insurance","Under 5","Uninsured, all ages",1710319.42378813,175302.889310412
"agegrps","insurance","5-17","Any private, all ages",37516970.5511681,1343463.29456256
"agegrps","insurance","5-17","Public only, all ages",10108382.8609541,655650.468478085
"agegrps","insurance","5-17","Uninsured, all ages",5432787.60785328,394021.890145846
"agegrps","insurance","18-44","Any private, all ages",81107914.6340916,2432123.46742901
"agegrps","insurance","18-44","Public only, all ages",8780141.73928642,472157.641489289
"agegrps","insurance","18-44","Uninsured, all ages",18879209.7731107,823793.482200267
"agegrps","insurance","45-64","Any private, all ages",47109297.1917791,1618963.14125983
"agegrps","insurance","45-64","Public only, all ages",4655885.93667523,317861.069909396
"agegrps","insurance","45-64","Uninsured, all ages",6263548.41613135,378010.123284559
"agegrps","insurance","65+","Any private, all ages",19834699.6480316,873736.381959361
"agegrps","insurance","65+","Public only, all ages",14323221.7065367,725844.751935258
"agegrps","insurance","65+","Uninsured, all ages",151490.038005236,46679.8917839587
"agegrps","ins_lt65","Under 5","<65, Any private",12286113.6628882,620365.944598269
"agegrps","ins_lt65","Under 5","<65, Public only",5373707.08110247,356421.019495288
"agegrps","ins_lt65","Under 5","<65, Uninsured",1710319.42378813,175302.889310412
"agegrps","ins_lt65","Under 5","65+, Medicare only",0,0
"agegrps","ins_lt65","Under 5","65+, Medicare and private",0,0
"agegrps","ins_lt65","Under 5","65+, Medicare and other public",0,0
"agegrps","ins_lt65","Under 5","65+, No medicare",0,0
"agegrps","ins_lt65","5-17","<65, Any private",37516970.5511681,1343463.29456256
"agegrps","ins_lt65","5-17","<65, Public only",10108382.8609541,655650.468478085
"agegrps","ins_lt65","5-17","<65, Uninsured",5432787.60785328,394021.890145846
"agegrps","ins_lt65","5-17","65+, Medicare only",0,0
"agegrps","ins_lt65","5-17","65+, Medicare and private",0,0
"agegrps","ins_lt65","5-17","65+, Medicare and other public",0,0
"agegrps","ins_lt65","5-17","65+, No medicare",0,0
"agegrps","ins_lt65","18-44","<65, Any private",81107914.6340916,2432123.46742901
"agegrps","ins_lt65","18-44","<65, Public only",8780141.73928642,472157.641489289
"agegrps","ins_lt65","18-44","<65, Uninsured",18879209.7731107,823793.482200267
"agegrps","ins_lt65","18-44","65+, Medicare only",0,0
"agegrps","ins_lt65","18-44","65+, Medicare and private",0,0
"agegrps","ins_lt65","18-44","65+, Medicare and other public",0,0
"agegrps","ins_lt65","18-44","65+, No medicare",0,0
"agegrps","ins_lt65","45-64","<65, Any private",47109297.1917791,1618963.14125983
"agegrps","ins_lt65","45-64","<65, Public only",4655885.93667523,317861.069909396
