"rowGrp","colGrp","rowLevels","colLevels","totEXP","totEXP_se"
"Condition","ind","Acute Bronchitis and URI","Total",10720445925.2289,994959123.049716
"Condition","ind","Allergic reactions","Total",2864161875.21246,371685985.562548
"Condition","ind","Anemia and other deficiencies","Total",5961625868.91666,1693748611.70736
"Condition","ind","Appendicitis","Total",8965333983.66416,5217398727.64416
"Condition","ind","Back problems","Total",41454818139.7995,3930072438.56533
"Condition","ind","Cancer","Total",74846692316.3921,10680807134.3452
"Condition","ind","Cataract","Total",7352652631.35387,848435351.193731
"Condition","ind","Cerebrovascular disease","Total",18884162019.8819,3364484586.85674
"Condition","ind","Complications of pregnancy and birth","Total",6717268111.06026,1788116360.4134
"Condition","ind","Complications of surgery or device","Total",4530365025.43391,1196200671.62249
"Condition","ind","Congenital anomalies","Total",7399594488.23759,1664714864.54313
"Condition","ind","COPD, asthma","Total",71504482456.4086,5017647758.70633
"Condition","ind","Diabetes mellitus","Total",63069143983.1687,3229992202.35986
"Condition","ind","Disorders of mouth and esophagus","Total",5395060639.39277,5041462303.30296
"Condition","ind","Disorders of teeth and jaws","Total",2335866914.31607,511027014.822403
"Condition","ind","Disorders of the upper GI","Total",34680049735.7327,9014844629.3182
"Condition","ind","Epilepsy and convulsions","Total",8884425977.36425,1481191143.04967
"Condition","ind","Female genital disorders, and contraception","Total",18036659066.7652,2687053258.92115
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",28167998993.3489,7638098919.19403
"Condition","ind","Glaucoma","Total",3846732063.71915,504688494.809487
"Condition","ind","Headache","Total",7123203589.46168,638212249.296889
"Condition","ind","Heart disease","Total",96453842672.4795,8544115716.17923
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",3886600652.42893,1492175166.57054
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",16163639605.9223,3906827241.18985
"Condition","ind","Hernias","Total",8667397496.78998,1542598182.02699
"Condition","ind","Hyperlipidemia","Total",34514608842.9721,1873866309.24468
"Condition","ind","Hypertension","Total",47455061430.7621,2941472515.87505
"Condition","ind","Infectious diseases","Total",22763511198.9375,3536684814.76532
"Condition","ind","Influenza","Total",3704109280.28244,628121812.590881
"Condition","ind","Intestinal infection","Total",6694976863.72956,2175892474.74145
"Condition","ind","Kidney Disease","Total",38078437653.7558,6650375122.52946
"Condition","ind","Male genital disorders","Total",5557430173.68053,818646058.019214
"Condition","ind","Mental disorders","Total",86069655105.5244,4875257793.47557
"Condition","ind","Non-malignant breast disease","Total",1167543506.05661,305814193.025396
"Condition","ind","Non-malignant neoplasm","Total",5080351323.6057,1019785636.38699
"Condition","ind","Normal birth/live born","Total",44169661402.6037,4407067960.31944
