"rowGrp","colGrp","rowLevels","colLevels","totEVT","totEVT_se"
"ind","ind","Total","Total",5114074744.15804,129452491.07967
"ind","event","Total","DVT",307057974.078167,8929581.92104755
"ind","event","Total","ERT",54989486.590983,1803457.43113872
"ind","event","Total","HHT",34893631.108008,2718977.95141063
"ind","event","Total","IPT",29489112.39619,1054554.04375104
"ind","event","Total","OBV",1543852979.36017,42900113.2780356
"ind","event","Total","OPT",142376793.341768,7196738.25015518
"ind","event","Total","RX",3001414767.28276,80926466.844388
"ind","sop","Total","XP",4972165139.11896,126547790.653316
"ind","sop","Total","SF",3701192665.24307,96928836.8936121
"ind","sop","Total","PR",2333702769.35545,68435204.5417968
"ind","sop","Total","MR",554494461.866965,24109284.2741965
"ind","sop","Total","MD",656370662.568241,30826498.063744
"ind","sop","Total","OZ",387276579.458131,19494394.9273731
"ind","agegrps","Total","Under 5",134555788.032198,7412370.1277198
"ind","agegrps","Total","5-17",379498525.533576,15440009.7349761
"ind","agegrps","Total","18-44",1144103502.45306,37346604.5268697
"ind","agegrps","Total","45-64",1875644952.17613,56228178.9545885
"ind","agegrps","Total","65+",1580271975.96309,63443045.2363376
"ind","region","Total","Northeast",980910149.610011,50378444.5879567
"ind","region","Total","Midwest",1229881743.25679,67731140.8876779
"ind","region","Total","South",1848209729.96552,71855249.6009143
"ind","region","Total","West",1055073121.32572,66046457.9968759
"ind","married","Total","Married",2537498790.92336,74222205.6896077
"ind","married","Total","Widowed",677264403.053579,31835394.2958337
"ind","married","Total","Divorced",636696178.62119,34592547.6639206
"ind","married","Total","Separated",95194604.638404,12263223.4140692
"ind","married","Total","Never married",720672857.031804,28619122.8255278
"ind","married","Total","Inapplicable (age < 16)",446747909.889709,17091440.3718484
"ind","race","Total","Hispanic",409554711.19514,23156276.4295746
"ind","race","Total","White",3941917764.40831,115694338.531271
"ind","race","Total","Black",509135571.934875,31015204.9012358
"ind","race","Total","Amer. Indian, AK Native, or mult. races",124732942.539666,15604499.9655123
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",128733754.080049,12921383.0570928
"ind","sex","Total","Male",2036910913.74602,57313725.7372774
"ind","sex","Total","Female",3077163830.41202,85402149.2593497
"ind","education","Total","Less than high school",950867758.727909,40256131.4944713
"ind","education","Total","High school",1477930174.59283,50181975.4721858
"ind","education","Total","Some college",2147734484.40409,72603860.3680953
"ind","education","Total","Inapplicable (age < 18)",514054313.565774,19050524.1229499
"ind","education","Total","Missing",23488012.867443,4056702.38568397
"ind","employed","Total","Employed",2019311562.86718,57005116.5255277
"ind","employed","Total","Not employed",2648000230.95573,86467020.5475736
"ind","employed","Total","Inapplicable (age < 16)",446747909.889709,17091440.3718484
"ind","insurance","Total","Any private, all ages",3532218415.54273,101717594.449337
"ind","insurance","Total","Public only, all ages",1351123798.52103,53599791.3294104
"ind","insurance","Total","Uninsured, all ages",230732530.094286,11940211.3210157
"ind","poverty","Total","Negative or poor",654841863.683513,32562292.9187271
"ind","poverty","Total","Near-poor",248038541.306186,18009174.0675386
"ind","poverty","Total","Low income",723193650.106478,34455893.4571009
"ind","poverty","Total","Middle income",1514516842.446,53577533.3274773
"ind","poverty","Total","High income",1973483846.61587,69247274.5030014
"ind","health","Total","Excellent",751075906.544937,29680862.6952661
"ind","health","Total","Very good",1323936331.15273,39929437.0357301
"ind","health","Total","Good",1579280980.72321,50015885.0496271
"ind","health","Total","Fair",921097103.317839,40979297.4808938
"ind","health","Total","Poor",535598655.825465,28510589.9197568
"ind","mnhlth","Total","Excellent",1311467206.06803,42627005.4239596
"ind","mnhlth","Total","Very good",1402169451.67121,43918781.8294784
"ind","mnhlth","Total","Good",1612513764.32242,56081301.4216139
"ind","mnhlth","Total","Fair",569445647.667799,30711132.5892403
"ind","mnhlth","Total","Poor",215392907.834712,16801120.7075591
"ind","agegrps_v2X","Total","Under 18",514054313.565774,19050524.1229499
"ind","agegrps_v2X","Total","18-64",3019748454.62918,81066695.7157102
"ind","agegrps_v2X","Total","65+",1580271975.96309,63443045.2363376
"ind","insurance_v2X","Total","<65, Any private",2613313015.26943,77209874.4956074
"ind","insurance_v2X","Total","<65, Public only",690861443.57589,34134635.7564913
"ind","insurance_v2X","Total","<65, Uninsured",229628309.349637,11883168.6932646
"ind","insurance_v2X","Total","65+, Medicare only",416992547.575349,26863233.9074024
"ind","insurance_v2X","Total","65+, Medicare and private",910434573.43217,46021746.5618345
"ind","insurance_v2X","Total","65+, Medicare and other public",243269807.369791,19914745.6398238
"ind","insurance_v2X","Total","65+, No medicare",9575047.585776,3239348.02564397
"ind","event_v2X","Total","Missing",18028450.963093,2490782.30076212
"ind","event_v2X","Total","OBD",981920757.849209,25229882.9894044
"ind","event_v2X","Total","OBO",547287539.006763,21944340.1751767
"ind","event_v2X","Total","OPY",53900542.01042,3741576.58321994
"ind","event_v2X","Total","OPZ",85092482.872454,4947371.53442757
"event","sop","DVT","XP",258090263.648217,7290320.1624624
"event","sop","ERT","XP",50569618.361274,1647111.29065841
"event","sop","HHT","XP",33925428.672249,2660214.65996369
"event","sop","IPT","XP",29159971.062485,1044345.12055301
"event","sop","OBV","XP",1462233205.75216,41013315.7729851
"event","sop","OPT","XP",136771884.33981,7072711.12234428
"event","sop","RX","XP",3001414767.28276,80926466.844388
"event","sop","DVT","SF",161009555.229188,5092861.5369944
"event","sop","ERT","SF",20565733.02353,798216.384909191
"event","sop","HHT","SF",5713317.464718,815450.700859292
"event","sop","IPT","SF",11795792.184515,590075.506103159
"event","sop","OBV","SF",809841815.690708,24906890.0873246
"event","sop","OPT","SF",44880578.261391,2609570.90133912
"event","sop","RX","SF",2647385873.38903,73285141.3009167
"event","sop","DVT","PR",148618711.627084,4901854.41756612
"event","sop","ERT","PR",27316782.441505,1074726.52834679
"event","sop","HHT","PR",1383811.97956,258616.321938046
"event","sop","IPT","PR",16590283.154095,720929.101835513
"event","sop","OBV","PR",846919223.68128,27565218.9232337
"event","sop","OPT","PR",80132708.040902,4573004.74353335
"event","sop","RX","PR",1212741248.43102,38098961.6461028
"event","sop","DVT","MR",1191402.297123,205100.126249853
"event","sop","ERT","MR",11830215.473381,608422.389303343
"event","sop","HHT","MR",14328358.105375,1617098.99243026
"event","sop","IPT","MR",12084340.88275,698958.027550351
"event","sop","OBV","MR",353417750.723107,15634483.4454079
"event","sop","OPT","MR",49830426.664427,4275241.70640676
"event","sop","RX","MR",111811967.720802,9128025.03384404
"event","sop","DVT","MD",21073740.857301,1262330.14989464
"event","sop","ERT","MD",11873148.410163,742024.720165118
"event","sop","HHT","MD",9759275.861736,1289230.87293028
"event","sop","IPT","MD",6800157.472921,440626.503366954
"event","sop","OBV","MD",166914525.644137,9067229.45104012
"event","sop","OPT","MD",18531912.288695,2310780.96457086
"event","sop","RX","MD",421417902.033288,21402364.06245
"event","sop","DVT","OZ",9122362.484972,816656.868220964
"event","sop","ERT","OZ",6986996.379648,394283.045497647
"event","sop","HHT","OZ",5504542.987816,614955.422880874
"event","sop","IPT","OZ",4545014.484057,348041.267130179
"event","sop","OBV","OZ",147542217.04507,7188298.60162084
