"rowGrp","colGrp","rowLevels","colLevels","meanEVT","meanEVT_se"
"ind","ind","Total","Total",196.010709380274,4.04304115912319
"ind","event","Total","DVT",236.034996109034,4.45423269268588
"ind","event","Total","ERT",606.445899868802,18.2119644123175
"ind","event","Total","HHT",1282.9933810559,312.070484918228
"ind","event","Total","IPT",10725.0112552633,371.535918747957
"ind","event","Total","OBV",146.60588056025,3.40972083295695
"ind","event","Total","OPT",674.598080029497,32.2296212897079
"ind","event","Total","RX",71.0213221180836,1.85574799429686
"ind","sop","Total","XP",196.010709380274,4.04304115912319
"ind","sop","Total","SF",35.2859293577238,0.687775966995417
"ind","sop","Total","PR",82.3544523238643,2.83766030542276
"ind","sop","Total","MR",42.0249974785985,2.18530690975172
"ind","sop","Total","MD",22.1703619286565,2.57180553563567
"ind","sop","Total","OZ",14.1749682914307,0.903384511343307
"ind","agegrps","Total","Under 5",212.74674276849,20.9719955698135
"ind","agegrps","Total","5-17",184.801585068272,14.2523637812115
"ind","agegrps","Total","18-44",211.546252570954,11.2186380690902
"ind","agegrps","Total","45-64",181.195809791907,5.34243825000264
"ind","agegrps","Total","65+",203.613918462982,5.9277793882307
"ind","region","Total","Northeast",190.723687851249,8.06548589803289
"ind","region","Total","Midwest",203.710262499272,7.26351141891368
"ind","region","Total","South",187.554432795559,5.77437683269268
"ind","region","Total","West",206.764017090007,12.2533075018631
"ind","married","Total","Married",198.803257606833,4.8734811988571
"ind","married","Total","Widowed",194.461500537497,9.67026263423453
"ind","married","Total","Divorced",177.720999364393,7.90080098336698
"ind","married","Total","Separated",201.733615843355,14.3052647906358
"ind","married","Total","Never married",206.597431516936,16.6651923842264
"ind","married","Total","Inapplicable (age < 16)",190.266466774237,13.2364213727121
"ind","race","Total","Hispanic",192.340970447799,7.43769091977025
"ind","race","Total","White",194.466705497168,4.95033574634832
"ind","race","Total","Black",222.118184768601,11.2759417377582
"ind","race","Total","Amer. Indian, AK Native, or mult. races",154.89279467836,7.90103986457359
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",191.550412839802,17.366391009148
"ind","sex","Total","Male",206.112056875701,5.61534820064573
"ind","sex","Total","Female",189.324180455936,5.50036156600936
"ind","education","Total","Less than high school",182.098520228114,5.38351575517702
"ind","education","Total","High school",208.346328791366,9.94868165326534
"ind","education","Total","Some college",195.092951262446,4.72883114843555
"ind","education","Total","Inapplicable (age < 18)",192.116342705367,11.8553383219402
"ind","education","Total","Missing",152.179190221971,28.2104086661461
"ind","employed","Total","Employed",176.408380667497,4.00221553454027
"ind","employed","Total","Not employed",211.911778655047,6.71026414432487
"ind","employed","Total","Inapplicable (age < 16)",190.266466774237,13.2364213727121
"ind","insurance","Total","Any private, all ages",199.681130208602,5.24113666369289
"ind","insurance","Total","Public only, all ages",191.969212010341,5.86497557930999
"ind","insurance","Total","Uninsured, all ages",163.487489696558,11.4117804163504
"ind","poverty","Total","Negative or poor",194.248446103472,8.28056148396994
"ind","poverty","Total","Near-poor",210.331762867299,16.7796717143862
"ind","poverty","Total","Low income",202.334097305145,10.5748295399717
"ind","poverty","Total","Middle income",197.394384717469,8.31296616761057
"ind","poverty","Total","High income",191.416396099706,5.86893492458757
"ind","health","Total","Excellent",170.294532119839,5.12087819463586
"ind","health","Total","Very good",168.400037181758,3.54261390228899
"ind","health","Total","Good",188.174870225143,8.99361979823298
"ind","health","Total","Fair",211.423181823754,8.47141346210042
"ind","health","Total","Poor",282.226832449055,19.5694521437005
"ind","mnhlth","Total","Excellent",184.723893668526,5.48611570537502
"ind","mnhlth","Total","Very good",184.728574141643,6.30010139445832
"ind","mnhlth","Total","Good",200.718295512707,9.36444081208314
"ind","mnhlth","Total","Fair",207.42994654137,12.1756526107841
"ind","mnhlth","Total","Poor",236.202980341993,21.2444165120127
"ind","agegrps_v2X","Total","Under 18",192.116342705367,11.8553383219402
"ind","agegrps_v2X","Total","18-64",192.694796679797,5.34937626397163
"ind","agegrps_v2X","Total","65+",203.613918462982,5.9277793882307
"ind","insurance_v2X","Total","<65, Any private",198.221187580847,6.42332798759675
"ind","insurance_v2X","Total","<65, Public only",181.447914548111,6.9813488637561
"ind","insurance_v2X","Total","<65, Uninsured",162.343535441806,11.4294806849767
"ind","insurance_v2X","Total","65+, Medicare only",200.31569318361,13.9791178452301
"ind","insurance_v2X","Total","65+, Medicare and private",203.909341341142,8.03984238634663
"ind","insurance_v2X","Total","65+, Medicare and other public",207.541791058584,13.7981138683478
"ind","insurance_v2X","Total","65+, No medicare",219.36729708649,47.7516703638604
"ind","event_v2X","Total","Missing",148.055868870125,16.3807862943326
"ind","event_v2X","Total","OBD",158.223426202645,3.07253119930136
"ind","event_v2X","Total","OBO",126.861696890738,6.76951505197852
"ind","event_v2X","Total","OPY",1165.62102039541,74.5915374204201
"ind","event_v2X","Total","OPZ",377.183984279285,27.4598140446606
"event","sop","DVT","XP",236.034996109034,4.45423269268588
"event","sop","ERT","XP",606.445899868802,18.2119644123175
"event","sop","HHT","XP",1282.9933810559,312.070484918228
"event","sop","IPT","XP",10725.0112552633,371.535918747957
"event","sop","OBV","XP",146.60588056025,3.40972083295695
"event","sop","OPT","XP",674.598080029497,32.2296212897079
"event","sop","RX","XP",71.0213221180836,1.85574799429686
"event","sop","DVT","SF",116.045886727182,3.38200546039483
"event","sop","ERT","SF",68.8720617819812,6.89695626493015
"event","sop","HHT","SF",68.2051512342755,17.7945787511313
"event","sop","IPT","SF",406.226080295377,71.6250612669573
"event","sop","OBV","SF",24.4338818505604,0.764233282532669
"event","sop","OPT","SF",43.8115207067913,2.83798012200297
"event","sop","RX","SF",27.5588665081592,0.549754440593091
"event","sop","DVT","PR",100.401339585885,2.46071461583752
"event","sop","ERT","PR",322.396034204359,16.2856678118329
"event","sop","HHT","PR",33.1589478371771,13.289602875319
"event","sop","IPT","PR",4403.89372693089,295.447309684849
"event","sop","OBV","PR",67.0470734645136,2.91491858870674
"event","sop","OPT","PR",387.273355164313,24.3655752257764
"event","sop","RX","PR",27.6322637930544,1.84005245758971
"event","sop","DVT","MR",0.965034314884373,0.247271768105318
"event","sop","ERT","MR",88.244665059814,6.66021774182855
"event","sop","HHT","MR",491.124367224818,32.0930317341894
"event","sop","IPT","MR",4044.92861494174,301.188318583035
"event","sop","OBV","MR",29.315683895149,1.27530770011705
"event","sop","OPT","MR",155.643222042324,18.9952695430923
"event","sop","RX","MR",1.97659188714783,0.17967750147323
"event","sop","DVT","MD",10.6877669025906,1.10485216250239
"event","sop","ERT","MD",66.565902484067,4.84217717417332
"event","sop","HHT","MD",590.217429885703,311.266342727758
"event","sop","IPT","MD",1132.52850611896,125.07047167809
"event","sop","OBV","MD",11.7822154068325,0.896477397711479
"event","sop","OPT","MD",33.5177976519725,3.27664355195731
"event","sop","RX","MD",9.82351552519258,0.498615900850556
"event","sop","DVT","OZ",7.93496857849268,1.27119953895495
"event","sop","ERT","OZ",60.3672363385808,5.45383225334795
"event","sop","HHT","OZ",100.287484873921,15.3820447367586
"event","sop","IPT","OZ",737.4343269763,113.217206729416
"event","sop","OBV","OZ",14.0270259431947,0.914119144429497
"event","sop","OPT","OZ",54.3521844640959,7.5739362253563
"event","sop","RX","OZ",4.03008440452951,0.28633857078807
"event","agegrps","DVT","Under 5",140.65690260699,18.7796067621116
"event","agegrps","DVT","5-17",224.588643388834,9.41449694066486
"event","agegrps","DVT","18-44",229.052765191405,6.19853932818614
"event","agegrps","DVT","45-64",252.094527536373,8.83753289099343
"event","agegrps","DVT","65+",249.142170358717,9.52998846334386
"event","agegrps","ERT","Under 5",430.093502551662,37.335360204768
"event","agegrps","ERT","5-17",495.300659128403,29.5004306473765
"event","agegrps","ERT","18-44",652.396999850864,30.8099457917227
"event","agegrps","ERT","45-64",750.054418998267,49.0721053484083
"event","agegrps","ERT","65+",500.403758824879,29.7428603863115
"event","agegrps","HHT","Under 5",1038.26897348618,389.779464361451
"event","agegrps","HHT","5-17",639.512630347161,207.746692039571
"event","agegrps","HHT","18-44",4409.71611507224,2543.46192675635
"event","agegrps","HHT","45-64",1051.20468980735,154.945851474648
"event","agegrps","HHT","65+",985.221699105188,47.6547592042041
"event","agegrps","IPT","Under 5",9127.26765931341,1485.49625056277
"event","agegrps","IPT","5-17",14180.3439158197,2913.84764321555
"event","agegrps","IPT","18-44",8342.06770471516,501.020562213911
"event","agegrps","IPT","45-64",12428.8980061341,993.948619135062
"event","agegrps","IPT","65+",11462.5334890763,512.930480615765
"event","agegrps","OBV","Under 5",106.514641094701,5.31052910129288
"event","agegrps","OBV","5-17",112.449288578797,3.59607349616758
"event","agegrps","OBV","18-44",132.619573380779,3.75491721530872
"event","agegrps","OBV","45-64",160.352306614873,6.80496206055731
"event","agegrps","OBV","65+",164.13619737783,7.91361711989923
"event","agegrps","OPT","Under 5",836.583918814167,128.867910016735
"event","agegrps","OPT","5-17",728.643755840304,135.138923667146
"event","agegrps","OPT","18-44",745.435934051317,61.4480781865983
"event","agegrps","OPT","45-64",736.484215859221,49.3606980989689
"event","agegrps","OPT","65+",539.877835140999,57.7540029628774
"event","agegrps","RX","Under 5",48.5184271094814,5.05606630268478
"event","agegrps","RX","5-17",85.9520433064855,14.2065523739718
"event","agegrps","RX","18-44",71.2427697320851,2.20260888696476
"event","agegrps","RX","45-64",73.4500283273566,1.33461579654687
"event","agegrps","RX","65+",67.0633684720449,4.13380856174772
"event","region","DVT","Northeast",245.832023538212,11.8867641243343
"event","region","DVT","Midwest",218.732201180721,8.38433707521281
"event","region","DVT","South",223.169078095846,6.93034484362962
"event","region","DVT","West",262.200608934262,8.87872956849517
"event","region","ERT","Northeast",552.349985384458,36.7751075855566
"event","region","ERT","Midwest",666.724175559854,39.604018935956
"event","region","ERT","South",543.401447659412,20.9922643046762
"event","region","ERT","West",711.718030826801,62.0781285103555
"event","region","HHT","Northeast",1075.88759897338,144.317479412487
"event","region","HHT","Midwest",916.094902933429,83.0643288021301
"event","region","HHT","South",1013.55045407853,68.7600161171725
"event","region","HHT","West",2235.84925875732,1172.78951943981
"event","region","IPT","Northeast",10570.6322709101,768.722738238465
"event","region","IPT","Midwest",11201.0547689491,747.82556047246
"event","region","IPT","South",10296.242040875,621.522420809675
"event","region","IPT","West",11144.9656730326,857.03365786751
"event","region","OBV","Northeast",128.626447288929,4.511366670472
"event","region","OBV","Midwest",152.544011785405,6.54488714201163
"event","region","OBV","South",141.268929101524,3.49533824256219
"event","region","OBV","West",163.975856684578,11.3058875294558
"event","region","OPT","Northeast",532.746834754756,52.2578783734137
"event","region","OPT","Midwest",726.573279510616,68.7820670861093
"event","region","OPT","South",756.210832278834,62.5689696582069
"event","region","OPT","West",621.661200550506,59.0194268590953
"event","region","RX","Northeast",83.2517036263166,9.35746362784036
