"rowGrp","colGrp","rowLevels","colLevels","avgEVT","avgEVT_se"
"ind","ind","Total","Total",17.2664878513665,0.273817617373125
"ind","event","Total","DVT",1.03671006864776,0.0198520572695571
"ind","event","Total","RX",10.1335811869781,0.195483382308171
"ind","event","Total","OBV",5.21246169561157,0.0926810099207751
"ind","event","Total","OBD",3.31522781433247,0.0473125013274224
"ind","event","Total","OBO",1.84778950566948,0.062211867313668
"ind","event","Total","OPT",0.480702237557321,0.0231800341832997
"ind","event","Total","OPY",0.18198268511193,0.0120895016636557
"ind","event","Total","OPZ",0.287295042654236,0.0161767417256492
"ind","event","Total","ERT",0.185659254053864,0.00489737542395129
"ind","event","Total","IPT",0.0995631519695795,0.00292921258420814
"ind","event","Total","HHT",0.117810256548308,0.00898843634631383
"ind","sop","Total","EXP",16.7873629668116,0.270100088798969
"ind","sop","Total","SLF",12.4962190400108,0.206741149849357
"ind","sop","Total","MCR",1.87212201002983,0.0732948704609069
"ind","sop","Total","MCD",2.21608338520554,0.100890882685316
"ind","sop","Total","PTR",7.87920641203107,0.155822959331826
"ind","sop","Total","OTZ",1.30754959378942,0.0594706455883534
"ind","agegrps","Total","Under 5",6.79823142308631,0.308050469905376
"ind","agegrps","Total","5-17",7.05777637487819,0.197597746759675
"ind","agegrps","Total","18-44",10.3010393141432,0.233831567965055
"ind","agegrps","Total","45-64",25.3199442485013,0.475226776445144
"ind","agegrps","Total","65+",42.1659978761245,0.924292243032989
"ind","region","Total","Northeast",17.96086126583,0.553143304608893
"ind","region","Total","Midwest",18.7022236606856,0.499304841152779
"ind","region","Total","South",17.2530439642829,0.519034341042666
"ind","region","Total","West",15.3607514371158,0.506449353409193
"ind","married","Total","Married",20.5926240248623,0.34294928737951
"ind","married","Total","Widowed",42.6512313659988,1.1155139602273
"ind","married","Total","Divorced",25.4107954235015,1.01475535806211
"ind","married","Total","Separated",23.9450115011922,2.61343172195486
"ind","married","Total","Never married",11.2782786587346,0.359025712742978
"ind","married","Total","Inapplicable (age < 16)",6.96541172440792,0.191432817317638
"ind","race","Total","Hispanic",9.39855794945787,0.322364385289414
"ind","race","Total","White",20.0592181181181,0.328602523595453
"ind","race","Total","Black",14.1897581822952,0.53505523283861
"ind","race","Total","Amer. Indian, AK Native, or mult. races",18.878286303694,1.51554596618464
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",9.46090027876521,0.697532622843422
"ind","sex","Total","Male",14.0364028902083,0.286865143404245
"ind","sex","Total","Female",20.3693013302989,0.356703562984376
"ind","education","Total","Less than high school",22.0648439743334,0.728191376871314
"ind","education","Total","High school",20.8944408791553,0.486497561599214
"ind","education","Total","Some college",19.9997986830658,0.395369874614704
"ind","education","Total","Inapplicable (age < 18)",6.98794358257935,0.181413796221645
"ind","education","Total","Missing",16.6967013828482,2.40100162440352
"ind","employed","Total","Employed",13.8328199083365,0.242271756561905
"ind","employed","Total","Not employed",30.8040933964722,0.634658654818345
"ind","employed","Total","Inapplicable (age < 16)",6.96541172440792,0.191432817317638
"ind","insurance","Total","Any private, all ages",17.2080908583627,0.285008884352157
"ind","insurance","Total","Public only, all ages",24.8866256436681,0.741019796644753
"ind","insurance","Total","Uninsured, all ages",6.29920007851299,0.271030134910019
"ind","poverty","Total","Negative or poor",17.2711902301348,0.637767769425051
"ind","poverty","Total","Near-poor",18.8408642607631,1.03459656383306
"ind","poverty","Total","Low income",17.6956584483686,0.666595601199156
"ind","poverty","Total","Middle income",16.3390043796228,0.472470277575287
"ind","poverty","Total","High income",17.6925760443278,0.356561929709636
"ind","health","Total","Excellent",8.26465136076058,0.183641744530505
"ind","health","Total","Very good",13.586094455422,0.298489513935433
"ind","health","Total","Good",20.8605642326446,0.492538735716409
"ind","health","Total","Fair",39.8431438623905,1.09326574009358
"ind","health","Total","Poor",62.6213369557371,2.05651577702699
"ind","mnhlth","Total","Excellent",11.1855028460967,0.222490254334039
"ind","mnhlth","Total","Very good",15.5580829516338,0.317184208857388
"ind","mnhlth","Total","Good",23.1244329797173,0.610584502541407
"ind","mnhlth","Total","Fair",40.1589397321623,1.45456738717299
"ind","mnhlth","Total","Poor",48.7675459512774,2.90440321325531
"ind","agegrps_v2X","Total","Under 18",6.98794358257935,0.181413796221645
"ind","agegrps_v2X","Total","18-64",16.3102187843086,0.278649500007569
"ind","agegrps_v2X","Total","65+",42.1659978761245,0.924292243032989
"ind","insurance_v2X","Total","<65, Any private",14.2778482691299,0.245683418175388
"ind","insurance_v2X","Total","<65, Public only",17.6107555279556,0.694850563565589
"ind","insurance_v2X","Total","<65, Uninsured",6.30061299633224,0.27154124166338
"ind","insurance_v2X","Total","65+, Medicare only",40.2091760861463,1.43185796968874
"ind","insurance_v2X","Total","65+, Medicare and private",41.4037896040635,1.11258105860862
"ind","insurance_v2X","Total","65+, Medicare and other public",51.8581563161959,2.89843270348241
"ind","insurance_v2X","Total","65+, No medicare",22.4452180505175,5.36762237090373
"event","sop","DVT","EXP",0.87138194586,0.0158876996650651
"event","sop","DVT","SLF",0.543611438705399,0.012805221953398
"event","sop","DVT","MCR",0.00402249367060262,0.00068520338188858
"event","sop","DVT","MCD",0.0711506007828869,0.00400976974342782
"event","sop","DVT","PTR",0.501776627673685,0.0129367119760756
"event","sop","DVT","OTZ",0.0307995422246146,0.00262430098999112
"event","sop","RX","EXP",10.1335811869781,0.195483382308171
"event","sop","RX","SLF",8.93828469616482,0.172195821817688
"event","sop","RX","MCR",0.377507189251387,0.0306182930983444
"event","sop","RX","MCD",1.42281985497341,0.0717218807364192
"event","sop","RX","PTR",4.09453969299244,0.0930143161098225
"event","sop","RX","OTZ",0.660813312422345,0.0467124710207187
"event","sop","OBV","EXP",4.93689145076058,0.0893839394127597
"event","sop","OBV","SLF",2.73424315671677,0.0600948714592701
"event","sop","OBV","MCR",1.19323310757017,0.045634112143141
"event","sop","OBV","MCD",0.56354820244724,0.0290200117759499
"event","sop","OBV","PTR",2.85942642967552,0.0678705929235398
"event","sop","OBV","OTZ",0.498142093265748,0.0215421576316294
"event","sop","OBD","EXP",3.17844105112467,0.0460810573460714
"event","sop","OBD","SLF",1.7913897770952,0.0330468827827595
"event","sop","OBD","MCR",0.85390967215714,0.0304724981335964
"event","sop","OBD","MCD",0.384977371312897,0.0186635325811103
"event","sop","OBD","PTR",1.90800528898797,0.0383165243236308
"event","sop","OBD","OTZ",0.305674973276432,0.013771428293275
"event","sop","OBO","EXP",1.71432078002361,0.0598727644330806
"event","sop","OBO","SLF",0.918894085195629,0.0400356567595789
"event","sop","OBO","MCR",0.329737329905091,0.0257860081213245
"event","sop","OBO","MCD",0.171921633333582,0.0168587709833448
"event","sop","OBO","PTR",0.931150365180176,0.0405952401612698
"event","sop","OBO","OTZ",0.186352811759323,0.013506444304943
"event","sop","OPT","EXP",0.461778561617529,0.0225784150583898
"event","sop","OPT","SLF",0.151528868481603,0.00832800635288912
"event","sop","OPT","MCR",0.168240884162398,0.0143501839131345
"event","sop","OPT","MCD",0.0625687058564925,0.00771615347405655
"event","sop","OPT","PTR",0.270549512688658,0.0148886329081081
"event","sop","OPT","OTZ",0.0602746711359336,0.00493990367479832
"event","sop","OPY","EXP",0.175961815009749,0.0118910168440375
"event","sop","OPY","SLF",0.0609200216435207,0.00318380801867287
"event","sop","OPY","MCR",0.0636075908834224,0.00934131533825796
"event","sop","OPY","MCD",0.0340334162134217,0.0056134678287369
"event","sop","OPY","PTR",0.0963546130691443,0.00585882710440718
"event","sop","OPY","OTZ",0.0262110542662862,0.00263554792521208
"event","sop","OPZ","EXP",0.276727716493408,0.0157118885553053
"event","sop","OPZ","SLF",0.0858025692285065,0.00711214416533672
"event","sop","OPZ","MCR",0.10176828854025,0.00877851010511428
"event","sop","OPZ","MCD",0.0282358167509562,0.00442683264020409
"event","sop","OPZ","PTR",0.170604030873312,0.0117603917765162
"event","sop","OPZ","OTZ",0.03234276054148,0.00409460864439776
"event","sop","ERT","EXP",0.170736593570638,0.00444321726001823
"event","sop","ERT","SLF",0.0694354300962977,0.00219918763355657
"event","sop","ERT","MCR",0.039941980117424,0.00193099407191904
"event","sop","ERT","MCD",0.0400869332259441,0.00247880121912635
"event","sop","ERT","PTR",0.0922287834575481,0.00300448425323747
"event","sop","ERT","OTZ",0.0235899735811538,0.00123621219523528
"event","sop","IPT","EXP",0.0984518825564189,0.0029209954808572
"event","sop","IPT","SLF",0.0398257578624232,0.00179684914984217
"event","sop","IPT","MCR",0.0407999756519253,0.00225964342549055
"event","sop","IPT","MCD",0.0229591553247625,0.00140228979162223
"event","sop","IPT","PTR",0.05601324518343,0.00216433873070763
"event","sop","IPT","OTZ",0.0153451878001785,0.00110894682759639
"event","sop","HHT","EXP",0.114541345468393,0.00881888168590633
"event","sop","HHT","SLF",0.019289691983529,0.00274571641602379
"event","sop","HHT","MCR",0.0483763796059295,0.00543034814047963
"event","sop","HHT","MCD",0.0329499325948044,0.00432563943125678
"event","sop","HHT","PTR",0.004672120359786,0.000855234787942266
"event","sop","HHT","OTZ",0.0185848133594491,0.00206063719680212
"event","agegrps","DVT","Under 5",0.270664515170078,0.0241208921849238
"event","agegrps","DVT","5-17",1.44592949071236,0.0442351050400654
