"rowGrp","colGrp","rowLevels","colLevels","totEVT","totEVT_se"
"Condition","ind","Acute Bronchitis and URI","Total",97374966.312804,3848188.43858584
"Condition","ind","Allergic reactions","Total",18082032.755944,1289693.65594081
"Condition","ind","Anemia and other deficiencies","Total",11039164.543192,1435724.84568134
"Condition","ind","Appendicitis","Total",1076035.959467,257499.688073136
"Condition","ind","Back problems","Total",151749867.737357,8045376.77431212
"Condition","ind","Cancer","Total",74869141.392805,6368970.49554359
"Condition","ind","Cataract","Total",16131069.174993,1208045.09985705
"Condition","ind","Cerebrovascular disease","Total",17026085.197107,2336894.4569223
"Condition","ind","CNS infection","Total",1634419.15329,492010.670031814
"Condition","ind","Coma, brain damage","Total",196658.162525,103802.988728538
"Condition","ind","Complications of pregnancy and birth","Total",4110597.771754,530257.651980528
"Condition","ind","Complications of surgery or device","Total",3016626.438428,504883.200409562
"Condition","ind","Congenital anomalies","Total",11190473.231695,2284627.1045607
"Condition","ind","COPD, asthma","Total",216594901.161928,7364581.17587982
"Condition","ind","Diabetes mellitus","Total",122305436.157119,4803108.86318885
"Condition","ind","Disorders of mouth and esophagus","Total",1659664.069949,246643.683815633
"Condition","ind","Disorders of teeth and jaws","Total",16553744.520126,1003676.40085786
"Condition","ind","Disorders of the upper GI","Total",65013078.455359,2623664.54818253
"Condition","ind","Epilepsy and convulsions","Total",11781332.434891,1168561.49867346
"Condition","ind","Female genital disorders, and contraception","Total",47059648.30155,2138159.07218583
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",12838477.464916,1343241.79596049
"Condition","ind","Glaucoma","Total",18561065.76563,1723968.87811268
"Condition","ind","Headache","Total",31227243.58874,2476486.0838491
"Condition","ind","Heart disease","Total",137319197.162765,6439021.74624794
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",5205100.230415,792618.61794384
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",13813597.257667,2132997.13635371
"Condition","ind","Hernias","Total",9811036.438847,827325.245464854
"Condition","ind","Hyperlipidemia","Total",78762448.151902,3260573.89422728
"Condition","ind","Hypertension","Total",204578720.595647,6350639.28549462
"Condition","ind","Infectious diseases","Total",51141504.393179,2877983.09454631
"Condition","ind","Influenza","Total",9656423.338753,728412.306867671
"Condition","ind","Intestinal infection","Total",17603476.466858,988018.990906233
"Condition","ind","Kidney Disease","Total",54157506.372489,6866191.79048756
"Condition","ind","Male genital disorders","Total",10988096.476612,896704.733680798
"Condition","ind","Mental disorders","Total",217324116.260542,9910436.25300049
"Condition","ind","Non-malignant breast disease","Total",7944931.708578,910078.087873242
"Condition","ind","Non-malignant neoplasm","Total",11694213.101766,890919.87694413
"Condition","ind","Normal birth/live born","Total",55430067.125094,3146368.6863924
"Condition","ind","Osteoarthritis and other non-traumatic joint disorders","Total",130803385.316093,5489685.40966404
"Condition","ind","Other bone and musculoskeletal disease","Total",35186558.736929,2642765.85203342
"Condition","ind","Other care and screening","Total",100453938.44735,5375446.46193499
"Condition","ind","Other circulatory conditions arteries, veins, and lymphatics","Total",36484484.059679,2739627.52735211
"Condition","ind","Other CNS disorders","Total",72656535.32153,4403936.25311997
"Condition","ind","Other endocrine, nutritional & immune disorder","Total",40915767.795392,2059866.87359761
"Condition","ind","Other eye disorders","Total",37576730.547596,1687137.6520778
"Condition","ind","Other GI","Total",26171687.641896,1762474.7594216
"Condition","ind","Other stomach and intestinal disorders","Total",8376334.146421,1135269.96661115
"Condition","ind","Other urinary","Total",15425242.92239,1262229.05022424
"Condition","ind","Otitis media","Total",36747504.952419,2107101.90397693
"Condition","ind","Paralysis","Total",4603185.546212,1287717.8728924
"Condition","ind","Perinatal Conditions","Total",2058399.34706,876169.838863225
"Condition","ind","Pneumonia","Total",17744850.561327,1415969.0408648
"Condition","ind","Poisoning by medical and non-medical substances","Total",5218625.865223,579215.297820252
"Condition","ind","Residual Codes","Total",59314561.04734,3477289.30568223
"Condition","ind","Skin disorders","Total",79841898.022187,3008544.68086376
"Condition","ind","Symptoms","Total",21560724.994134,1885571.20530683
"Condition","ind","Systemic lupus and connective tissues disorders","Total",85335025.459316,5370016.91839867
"Condition","ind","Thyroid disease","Total",47080539.363381,1887024.6757013
"Condition","ind","Tonsillitis","Total",3807028.81798,594704.526998955
"Condition","ind","Trauma-related disorders","Total",184136047.325896,8724783.63316029
"Condition","ind","Urinary tract infections","Total",24351413.1125,1414233.7266387
"Condition","event","Acute Bronchitis and URI","ERT",1603910.801727,167853.670334193
"Condition","event","Allergic reactions","ERT",704987.220441,100828.179880593
"Condition","event","Anemia and other deficiencies","ERT",140381.52255,73371.1301503432
"Condition","event","Appendicitis","ERT",285776.091006,73225.1361749491
"Condition","event","Back problems","ERT",1267769.456359,142696.188020628
"Condition","event","Cancer","ERT",545451.281113,104516.417202957
"Condition","event","Cataract","ERT",18905.8569,15989.420839967
"Condition","event","Cerebrovascular disease","ERT",882196.705358,146407.279750775
"Condition","event","CNS infection","ERT",59503.483266,24449.2144961768
"Condition","event","Coma, brain damage","ERT",28931.423799,21749.5656752499
"Condition","event","Complications of pregnancy and birth","ERT",392376.911325,76409.3074572746
"Condition","event","Complications of surgery or device","ERT",212362.053745,56640.8771972928
"Condition","event","Congenital anomalies","ERT",64125.585518,32193.6135804057
"Condition","event","COPD, asthma","ERT",4168979.72929,321045.915471699
"Condition","event","Diabetes mellitus","ERT",636706.149241,105481.61507706
"Condition","event","Disorders of mouth and esophagus","ERT",22383.969623,12103.1502123596
"Condition","event","Disorders of teeth and jaws","ERT",478178.147908,74455.6687435774
"Condition","event","Disorders of the upper GI","ERT",1160128.420795,126416.074824321
"Condition","event","Epilepsy and convulsions","ERT",577535.726689,101204.56515937
"Condition","event","Female genital disorders, and contraception","ERT",546950.098208,164362.220864564
