"rowGrp","colGrp","rowLevels","colLevels","n","n_se"
"Condition","ind","Acute Bronchitis and URI","Total",3734,0
"Condition","ind","Allergic reactions","Total",667,0
"Condition","ind","Anemia and other deficiencies","Total",322,0
"Condition","ind","Appendicitis","Total",33,0
"Condition","ind","Back problems","Total",1828,0
"Condition","ind","Cancer","Total",998,0
"Condition","ind","Cataract","Total",440,0
"Condition","ind","Cerebrovascular disease","Total",265,0
"Condition","ind","CNS infection","Total",30,0
"Condition","ind","Coma, brain damage","Total",5,0
"Condition","ind","Complications of pregnancy and birth","Total",162,0
"Condition","ind","Complications of surgery or device","Total",95,0
"Condition","ind","Congenital anomalies","Total",172,0
"Condition","ind","COPD, asthma","Total",5268,0
"Condition","ind","Diabetes mellitus","Total",1711,0
"Condition","ind","Disorders of mouth and esophagus","Total",90,0
"Condition","ind","Disorders of teeth and jaws","Total",921,0
"Condition","ind","Disorders of the upper GI","Total",2153,0
"Condition","ind","Epilepsy and convulsions","Total",278,0
"Condition","ind","Female genital disorders, and contraception","Total",1673,0
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",302,0
"Condition","ind","Glaucoma","Total",362,0
"Condition","ind","Headache","Total",876,0
"Condition","ind","Heart disease","Total",2038,0
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",114,0
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",139,0
"Condition","ind","Hernias","Total",283,0
"Condition","ind","Hyperlipidemia","Total",2068,0
"Condition","ind","Hypertension","Total",4089,0
"Condition","ind","Infectious diseases","Total",1735,0
"Condition","ind","Influenza","Total",556,0
"Condition","ind","Intestinal infection","Total",1003,0
"Condition","ind","Kidney Disease","Total",420,0
"Condition","ind","Male genital disorders","Total",320,0
"Condition","ind","Mental disorders","Total",3392,0
"Condition","ind","Non-malignant breast disease","Total",282,0
"Condition","ind","Non-malignant neoplasm","Total",415,0
"Condition","ind","Normal birth/live born","Total",813,0
"Condition","ind","Osteoarthritis and other non-traumatic joint disorders","Total",2486,0
"Condition","ind","Other bone and musculoskeletal disease","Total",790,0
"Condition","ind","Other care and screening","Total",2696,0
"Condition","ind","Other circulatory conditions arteries, veins, and lymphatics","Total",770,0
"Condition","ind","Other CNS disorders","Total",1464,0
"Condition","ind","Other endocrine, nutritional & immune disorder","Total",1204,0
"Condition","ind","Other eye disorders","Total",1550,0
"Condition","ind","Other GI","Total",859,0
"Condition","ind","Other stomach and intestinal disorders","Total",157,0
"Condition","ind","Other urinary","Total",456,0
"Condition","ind","Otitis media","Total",1296,0
"Condition","ind","Paralysis","Total",35,0
"Condition","ind","Perinatal Conditions","Total",30,0
"Condition","ind","Pneumonia","Total",489,0
"Condition","ind","Poisoning by medical and non-medical substances","Total",249,0
"Condition","ind","Residual Codes","Total",1833,0
"Condition","ind","Skin disorders","Total",2362,0
"Condition","ind","Symptoms","Total",924,0
"Condition","ind","Systemic lupus and connective tissues disorders","Total",1570,0
"Condition","ind","Thyroid disease","Total",1216,0
"Condition","ind","Tonsillitis","Total",146,0
"Condition","ind","Trauma-related disorders","Total",3600,0
"Condition","ind","Urinary tract infections","Total",848,0
"Condition","event","Acute Bronchitis and URI","ERT",191,0
"Condition","event","Allergic reactions","ERT",74,0
"Condition","event","Anemia and other deficiencies","ERT",12,0
"Condition","event","Appendicitis","ERT",26,0
"Condition","event","Back problems","ERT",127,0
"Condition","event","Cancer","ERT",45,0
"Condition","event","Cataract","ERT",2,0
"Condition","event","Cerebrovascular disease","ERT",69,0
"Condition","event","CNS infection","ERT",8,0
"Condition","event","Coma, brain damage","ERT",2,0
"Condition","event","Complications of pregnancy and birth","ERT",40,0
"Condition","event","Complications of surgery or device","ERT",18,0
"Condition","event","Congenital anomalies","ERT",7,0
"Condition","event","COPD, asthma","ERT",424,0
"Condition","event","Diabetes mellitus","ERT",65,0
"Condition","event","Disorders of mouth and esophagus","ERT",4,0
"Condition","event","Disorders of teeth and jaws","ERT",52,0
"Condition","event","Disorders of the upper GI","ERT",133,0
"Condition","event","Epilepsy and convulsions","ERT",57,0
"Condition","event","Female genital disorders, and contraception","ERT",43,0
"Condition","event","Gallbladder, pancreatic, and liver disease","ERT",73,0
"Condition","event","Glaucoma","ERT",5,0
"Condition","event","Headache","ERT",102,0
"Condition","event","Heart disease","ERT",328,0
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","ERT",7,0
"Condition","event","Hereditary, degenerative and other nervous system disorders","ERT",6,0
"Condition","event","Hernias","ERT",22,0
"Condition","event","Hyperlipidemia","ERT",4,0
