"rowGrp","colGrp","rowLevels","colLevels","meanEXP","meanEXP_se"
"Condition","ind","Acute Bronchitis and URI","Total",238.592083198157,12.7255886618738
"Condition","ind","Allergic reactions","Total",269.984674220457,33.7891703137519
"Condition","ind","Anemia and other deficiencies","Total",1137.7371700908,227.497612770095
"Condition","ind","Appendicitis","Total",6583.087264174,1291.58353860123
"Condition","ind","Back problems","Total",1318.37603725611,124.028999216673
"Condition","ind","Cancer","Total",4406.42975198732,383.707396423782
"Condition","ind","Cataract","Total",1183.23632690317,109.187805726501
"Condition","ind","Cerebrovascular disease","Total",6411.71486081933,1290.65862149236
"Condition","ind","CNS infection","Total",4067.8167569144,1146.61354353303
"Condition","ind","Coma, brain damage","Total",409280.245084113,258663.559623717
"Condition","ind","Complications of pregnancy and birth","Total",1200.03338275724,264.741125022811
"Condition","ind","Complications of surgery or device","Total",2530.74241520566,864.959955457199
"Condition","ind","Congenital anomalies","Total",4266.79460079948,1076.33408550505
"Condition","ind","COPD, asthma","Total",956.781997163365,108.168969895529
"Condition","ind","Diabetes mellitus","Total",1978.07568813425,101.698402330199
"Condition","ind","Disorders of mouth and esophagus","Total",464.757911120206,278.19280085354
"Condition","ind","Disorders of teeth and jaws","Total",186.419720185244,38.6215402480145
"Condition","ind","Disorders of the upper GI","Total",992.410311147442,40.6563636330108
"Condition","ind","Epilepsy and convulsions","Total",2223.23531818409,337.487630057691
"Condition","ind","Female genital disorders, and contraception","Total",667.229464995495,47.775919894524
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",4136.1877883805,418.309078921872
"Condition","ind","Glaucoma","Total",1025.22638841216,150.146823268477
"Condition","ind","Headache","Total",627.477176954815,50.6671504627596
"Condition","ind","Heart disease","Total",3391.34219889915,232.581749203083
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",1628.93324863605,529.305395047806
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",3965.06256199272,800.626694014414
"Condition","ind","Hernias","Total",2260.28745304351,265.261106823684
"Condition","ind","Hyperlipidemia","Total",836.483185732792,26.1145276124984
"Condition","ind","Hypertension","Total",935.445416346184,39.9570272999713
"Condition","ind","Infectious diseases","Total",721.087902781256,70.9001639007137
"Condition","ind","Influenza","Total",195.994901388649,23.1069365474083
"Condition","ind","Intestinal infection","Total",362.292884801269,48.2490312601044
"Condition","ind","Kidney Disease","Total",4602.7830510957,488.878958372111
"Condition","ind","Male genital disorders","Total",826.174616798348,135.149328069923
"Condition","ind","Mental disorders","Total",1476.11814392059,76.9898078607844
"Condition","ind","Non-malignant breast disease","Total",1050.62535016098,167.270062958538
"Condition","ind","Non-malignant neoplasm","Total",1048.56395660163,153.421158323654
"Condition","ind","Normal birth/live born","Total",3948.92442925312,198.251661382241
"Condition","ind","Osteoarthritis and other non-traumatic joint disorders","Total",1565.3598572758,116.9711899778
"Condition","ind","Other bone and musculoskeletal disease","Total",916.768653037085,95.3058376033371
"Condition","ind","Other care and screening","Total",620.499337582804,29.0285039747065
"Condition","ind","Other circulatory conditions arteries, veins, and lymphatics","Total",3527.2345458378,684.227084572437
"Condition","ind","Other CNS disorders","Total",2556.75493452085,1297.91487802041
"Condition","ind","Other endocrine, nutritional & immune disorder","Total",974.800011494937,77.873237764001
"Condition","ind","Other eye disorders","Total",496.293383905445,48.1580769834818
"Condition","ind","Other GI","Total",1389.33655981076,187.938971146639
"Condition","ind","Other stomach and intestinal disorders","Total",3450.19889893823,507.03991107617
"Condition","ind","Other urinary","Total",2090.97816469377,1067.139270547
"Condition","ind","Otitis media","Total",275.012553700105,22.5023460095019
"Condition","ind","Paralysis","Total",22286.1417083904,14200.7702662918
"Condition","ind","Perinatal Conditions","Total",14654.8814605761,4106.35367390158
"Condition","ind","Pneumonia","Total",2087.07807407041,256.651964526684
"Condition","ind","Poisoning by medical and non-medical substances","Total",786.90405455742,249.20919326057
"Condition","ind","Residual Codes","Total",813.12091233864,78.06663508377
"Condition","ind","Skin disorders","Total",653.956034381742,64.0700011281558
"Condition","ind","Symptoms","Total",2318.2537783593,1406.00992194625
"Condition","ind","Systemic lupus and connective tissues disorders","Total",958.408070747766,62.8287072295279
"Condition","ind","Thyroid disease","Total",394.277664575882,27.5978488504583
"Condition","ind","Tonsillitis","Total",923.515670036189,155.480027898846
"Condition","ind","Trauma-related disorders","Total",1988.882948252,201.919380697019
"Condition","ind","Urinary tract infections","Total",767.678468471566,116.055627408835
"Condition","event","Acute Bronchitis and URI","ERT",333.130238398672,42.2258194632388
"Condition","event","Allergic reactions","ERT",289.960352340005,37.9369359301492
"Condition","event","Anemia and other deficiencies","ERT",413.834879262768,149.590384878697
"Condition","event","Appendicitis","ERT",952.16982215697,448.953419799086
"Condition","event","Back problems","ERT",508.751714762232,68.4613547337791
"Condition","event","Cancer","ERT",551.733519376759,82.6192155748368
"Condition","event","Cataract","ERT",1134.63018938896,353.764156262858
"Condition","event","Cerebrovascular disease","ERT",737.640769750793,196.447792746309
"Condition","event","CNS infection","ERT",880.233561993856,384.686987650308
"Condition","event","Coma, brain damage","ERT",0,0
"Condition","event","Complications of pregnancy and birth","ERT",620.439576017062,163.721683302958
"Condition","event","Complications of surgery or device","ERT",297.647563611244,74.8585160679093
"Condition","event","Congenital anomalies","ERT",662.244200601563,467.40497424
"Condition","event","COPD, asthma","ERT",587.543827574793,43.6321538892787
"Condition","event","Diabetes mellitus","ERT",886.227914764983,175.270110637143
"Condition","event","Disorders of mouth and esophagus","ERT",729.720917158161,459.473147036656
"Condition","event","Disorders of teeth and jaws","ERT",561.235395083454,322.208808344268
"Condition","event","Disorders of the upper GI","ERT",773.072268537975,101.151491336121
"Condition","event","Epilepsy and convulsions","ERT",638.617545657907,149.502218975113
"Condition","event","Female genital disorders, and contraception","ERT",1189.19450680627,417.736215708308
"Condition","event","Gallbladder, pancreatic, and liver disease","ERT",1226.41376835503,204.040602181182
"Condition","event","Glaucoma","ERT",1226.14484285886,237.102699611038
"Condition","event","Headache","ERT",724.126951793263,89.5370819915273
