"rowGrp","colGrp","rowLevels","colLevels","totEXP","totEXP_se"
"Condition","ind","Acute Bronchitis and URI","Total",10466491365.4573,1735358143.56855
"Condition","ind","Allergic reactions","Total",2807205033.91754,518575537.505471
"Condition","ind","Anemia and other deficiencies","Total",4913528480.09189,1152424868.08022
"Condition","ind","Appendicitis","Total",3135609272.4975,1002348965.46746
"Condition","ind","Back problems","Total",30467100952.3678,2110636712.57392
"Condition","ind","Cancer","Total",97917042298.38,11385453482.2203
"Condition","ind","Cataract","Total",6163538649.18982,632979414.804074
"Condition","ind","Cerebrovascular disease","Total",25154637564.3894,3670592545.2625
"Condition","ind","CNS infection","Total",2195386719.69746,1228340920.92453
"Condition","ind","Coma, brain damage","Total",520478936.277905,349141489.429114
"Condition","ind","Complications of pregnancy and birth","Total",2380816091.55273,487925520.800018
"Condition","ind","Complications of surgery or device","Total",2682145725.43555,1000721874.7074
"Condition","ind","Congenital anomalies","Total",9966662364.28665,4533123156.00546
"Condition","ind","COPD, asthma","Total",51085431458.9531,3537736703.17536
"Condition","ind","Diabetes mellitus","Total",41181712835.3442,3866458797.9337
"Condition","ind","Disorders of mouth and esophagus","Total",320994550.250688,117293059.911203
"Condition","ind","Disorders of teeth and jaws","Total",1018449938.46469,161855100.670686
"Condition","ind","Disorders of the upper GI","Total",25272950141.9321,1801173470.85222
"Condition","ind","Epilepsy and convulsions","Total",9569490163.06077,2064169337.01847
"Condition","ind","Female genital disorders, and contraception","Total",12033982629.9465,1423990013.14336
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",17609224263.6995,2819072144.83335
"Condition","ind","Glaucoma","Total",3959349442.34856,499288173.721854
"Condition","ind","Headache","Total",8302686493.7652,975489119.181713
"Condition","ind","Heart disease","Total",82166712368.4855,6783045903.08194
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",2045761557.65736,661489258.08277
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",11032983043.5336,2383626692.29354
"Condition","ind","Hernias","Total",7291975584.65433,1131820390.57084
"Condition","ind","Hyperlipidemia","Total",31475912049.129,1258018892.29044
"Condition","ind","Hypertension","Total",40677614570.1899,1698897230.4156
"Condition","ind","Infectious diseases","Total",15911513451.1456,1930225902.8502
"Condition","ind","Influenza","Total",478892922.050973,76938282.7006471
"Condition","ind","Intestinal infection","Total",3595965069.81187,439059104.565504
"Condition","ind","Kidney Disease","Total",24132106970.3536,3367871601.35683
"Condition","ind","Male genital disorders","Total",4795548151.38772,867042911.735955
"Condition","ind","Mental disorders","Total",61347850455.3888,3423453280.29284
"Condition","ind","Non-malignant breast disease","Total",1759163156.72917,285920335.112179
"Condition","ind","Non-malignant neoplasm","Total",5877538499.24554,1097163866.84848
"Condition","ind","Normal birth/live born","Total",33353252443.6027,2591595476.41162
"Condition","ind","Osteoarthritis and other non-traumatic joint disorders","Total",40175392757.7514,3230954334.59008
"Condition","ind","Other bone and musculoskeletal disease","Total",12512789753.905,1889992599.97113
"Condition","ind","Other care and screening","Total",14456577285.4346,1201474047.20822
"Condition","ind","Other circulatory conditions arteries, veins, and lymphatics","Total",19430067604.661,2642595593.69889
"Condition","ind","Other CNS disorders","Total",19270038195.8396,1696277690.42555
"Condition","ind","Other endocrine, nutritional & immune disorder","Total",15347384097.5237,2253386009.42895
"Condition","ind","Other eye disorders","Total",8676084793.864,675476326.770636
"Condition","ind","Other GI","Total",12891416477.0876,1462314057.49086
"Condition","ind","Other stomach and intestinal disorders","Total",7187199134.36171,1744038188.79995
"Condition","ind","Other urinary","Total",5090925486.46482,643463799.440907
"Condition","ind","Otitis media","Total",3365577104.68339,387125057.116063
"Condition","ind","Paralysis","Total",2866131207.01213,952523009.025419
"Condition","ind","Perinatal Conditions","Total",2802416129.29837,2171779195.54912
"Condition","ind","Pneumonia","Total",14918841584.6953,2787679947.51033
"Condition","ind","Poisoning by medical and non-medical substances","Total",2466527425.96616,637408469.760609
"Condition","ind","Residual Codes","Total",15927794476.2749,1464827670.03387
"Condition","ind","Skin disorders","Total",22296273502.4678,2846324202.69159
"Condition","ind","Symptoms","Total",7626180307.28669,1316776177.36431
"Condition","ind","Systemic lupus and connective tissues disorders","Total",16036723112.6096,2020373423.63936
"Condition","ind","Thyroid disease","Total",6263377968.88406,991693223.645402
"Condition","ind","Tonsillitis","Total",1331438067.66373,304538661.720436
"Condition","ind","Trauma-related disorders","Total",83178107454.9787,9784564982.04475
"Condition","ind","Urinary tract infections","Total",5786079787.32332,749408835.972158
"Condition","event","Acute Bronchitis and URI","ERT",674108898.041478,100810725.755825
"Condition","event","Allergic reactions","ERT",298794590.261031,68657119.7275271
"Condition","event","Anemia and other deficiencies","ERT",53527575.6678934,21521172.2519408
"Condition","event","Appendicitis","ERT",540040494.904799,378980281.894479
"Condition","event","Back problems","ERT",856107555.872894,139230992.276062
"Condition","event","Cancer","ERT",777243975.967427,306632007.754443
"Condition","event","Cerebrovascular disease","ERT",582041573.219263,152014803.342276
"Condition","event","CNS infection","ERT",196407921.443732,180394866.312933
"Condition","event","Coma, brain damage","ERT",35748354.2421939,21753237.9385779
"Condition","event","Complications of pregnancy and birth","ERT",358445355.431658,97987934.0482232
"Condition","event","Complications of surgery or device","ERT",95901643.7613045,45440758.0116128
"Condition","event","Congenital anomalies","ERT",120305993.234553,91089648.5834942
"Condition","event","COPD, asthma","ERT",1854415211.58738,199349308.586333
"Condition","event","Diabetes mellitus","ERT",469147524.151769,122818438.700974
"Condition","event","Disorders of mouth and esophagus","ERT",38904328.6025973,34053371.4012695
"Condition","event","Disorders of teeth and jaws","ERT",106277765.297782,33771391.5779518
"Condition","event","Disorders of the upper GI","ERT",1037614862.87265,252993885.544219
"Condition","event","Epilepsy and convulsions","ERT",543270626.812861,201405976.527472
"Condition","event","Female genital disorders, and contraception","ERT",504494216.89203,139567202.330999
"Condition","event","Gallbladder, pancreatic, and liver disease","ERT",955808493.90547,232700631.701978
"Condition","event","Headache","ERT",1194699328.06424,338684279.12084
"Condition","event","Heart disease","ERT",3868932418.64455,606239460.800319
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","ERT",51659316.3551495,35060985.3364444
"Condition","event","Hereditary, degenerative and other nervous system disorders","ERT",8870299.40261717,5305776.48471948
"Condition","event","Hernias","ERT",213982628.587443,90736039.5858089
