"rowGrp","colGrp","rowLevels","colLevels","totPOP","totPOP_se"
"Condition","ind","Acute Bronchitis and URI","Total",31939583.7899974,1061279.89660048
"Condition","ind","Allergic reactions","Total",6206018.24836833,365532.501228563
"Condition","ind","Anemia and other deficiencies","Total",2702327.44085754,180856.074036662
"Condition","ind","Appendicitis","Total",379170.87242433,87438.3074075526
"Condition","ind","Back problems","Total",19732357.8334978,721959.444430977
"Condition","ind","Cancer","Total",12738266.8485246,543537.783776015
"Condition","ind","Cataract","Total",4462869.37698316,279541.732673809
"Condition","ind","Cerebrovascular disease","Total",3285329.68257362,273484.580876941
"Condition","ind","CNS infection","Total",195161.941653083,56316.7564697128
"Condition","ind","Coma, brain damage","Total",45626.1964665084,22431.0653237137
"Condition","ind","Complications of pregnancy and birth","Total",1339680.71132976,154935.501604296
"Condition","ind","Complications of surgery or device","Total",1012626.99987309,128954.993357188
"Condition","ind","Congenital anomalies","Total",1599997.76197848,167541.29674692
"Condition","ind","COPD, asthma","Total",45885270.2590461,1212630.04630711
"Condition","ind","Diabetes mellitus","Total",19463161.4877655,585278.43486501
"Condition","ind","Disorders of mouth and esophagus","Total",1026246.7230072,149288.811248109
"Condition","ind","Disorders of teeth and jaws","Total",7132310.31855225,345038.285106281
"Condition","ind","Disorders of the upper GI","Total",21514362.3269152,632874.508581328
"Condition","ind","Epilepsy and convulsions","Total",2274270.83428261,175301.673363264
"Condition","ind","Female genital disorders, and contraception","Total",14334312.9538435,593239.977871594
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",2942450.0587522,224139.555639707
"Condition","ind","Glaucoma","Total",4006430.10682337,261487.866538611
"Condition","ind","Headache","Total",8203163.92860478,378210.092016376
"Condition","ind","Heart disease","Total",20805310.9039392,674331.579466044
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",967492.842452434,108322.17096887
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",2559260.51511782,196771.892130741
"Condition","ind","Hernias","Total",2512833.18385607,222266.32627815
"Condition","ind","Hyperlipidemia","Total",36673364.0839913,1016792.93527624
"Condition","ind","Hypertension","Total",50471373.6514396,1254983.12605624
"Condition","ind","Infectious diseases","Total",16555087.6504855,708002.258020726
"Condition","ind","Influenza","Total",2507088.67762612,234131.954416177
"Condition","ind","Intestinal infection","Total",7553090.90246979,388710.298607944
"Condition","ind","Kidney Disease","Total",4024664.02203225,247316.438352587
"Condition","ind","Male genital disorders","Total",4431146.1880059,278892.957784766
"Condition","ind","Mental disorders","Total",35953454.5984774,1006164.79557827
"Condition","ind","Non-malignant breast disease","Total",2097768.49547845,184766.014610556
"Condition","ind","Non-malignant neoplasm","Total",4549153.35435758,286526.764676792
"Condition","ind","Normal birth/live born","Total",6279520.26887005,345786.634676282
"Condition","ind","Osteoarthritis and other non-traumatic joint disorders","Total",27586515.6330286,794993.958874888
"Condition","ind","Other bone and musculoskeletal disease","Total",9549997.3211622,405125.016735538
"Condition","ind","Other care and screening","Total",19875646.5331445,696035.360849771
"Condition","ind","Other circulatory conditions arteries, veins, and lymphatics","Total",6191470.9707299,311893.936620711
"Condition","ind","Other CNS disorders","Total",14495254.2742358,545431.942035851
"Condition","ind","Other endocrine, nutritional & immune disorder","Total",11454279.824433,426548.963260791
"Condition","ind","Other eye disorders","Total",17212322.4714962,732087.425582342
"Condition","ind","Other GI","Total",9019865.47936289,395073.7238985
"Condition","ind","Other stomach and intestinal disorders","Total",1889498.97925503,171311.752515627
"Condition","ind","Other urinary","Total",5260149.8645494,316435.025996494
"Condition","ind","Otitis media","Total",10431538.8680635,531187.242177375
"Condition","ind","Paralysis","Total",362642.374505099,61832.8841712176
"Condition","ind","Perinatal Conditions","Total",196116.686041727,54730.5462052666
"Condition","ind","Pneumonia","Total",3833542.86729894,259429.404358436
"Condition","ind","Poisoning by medical and non-medical substances","Total",2187735.38097801,167133.858530578
"Condition","ind","Residual Codes","Total",19204783.220856,625959.645458971
"Condition","ind","Skin disorders","Total",23071242.1833557,788541.546513931
"Condition","ind","Symptoms","Total",6772582.96424207,353118.094238915
"Condition","ind","Systemic lupus and connective tissues disorders","Total",14489320.8000067,533644.188920999
"Condition","ind","Thyroid disease","Total",14305306.3926465,518071.632883929
"Condition","ind","Tonsillitis","Total",1240912.77590431,149608.971679649
"Condition","ind","Trauma-related disorders","Total",34771553.7801624,920322.800760827
"Condition","ind","Urinary tract infections","Total",7828002.02899705,395307.491365057
"Condition","event","Acute Bronchitis and URI","ERT",1671640.52678919,172499.561274782
"Condition","event","Allergic reactions","ERT",634676.486866606,108593.166235987
"Condition","event","Anemia and other deficiencies","ERT",67663.1797245591,23810.7080186629
"Condition","event","Appendicitis","ERT",277438.708929679,74951.3273520388
"Condition","event","Back problems","ERT",1124972.1256147,118575.60966604
"Condition","event","Cancer","ERT",499352.041173384,81832.3484486461
"Condition","event","Cerebrovascular disease","ERT",772394.874868941,118014.333109812
"Condition","event","CNS infection","ERT",82694.38461208,37081.9815833754
"Condition","event","Coma, brain damage","ERT",25016.7618627051,14525.8530824736
"Condition","event","Complications of pregnancy and birth","ERT",357285.020000551,87398.2765190056
"Condition","event","Complications of surgery or device","ERT",202016.717589526,51643.4078337077
"Condition","event","Congenital anomalies","ERT",65351.5078980888,29775.6544577828
"Condition","event","COPD, asthma","ERT",2948223.29905926,214303.306228406
"Condition","event","Diabetes mellitus","ERT",439801.256319126,71780.0264750115
"Condition","event","Disorders of mouth and esophagus","ERT",40342.3774271977,18584.7971707022
"Condition","event","Disorders of teeth and jaws","ERT",343799.499739474,81793.0357320283
"Condition","event","Disorders of the upper GI","ERT",995050.328752301,116620.962845594
"Condition","event","Epilepsy and convulsions","ERT",514360.120262277,93453.9861351133
"Condition","event","Female genital disorders, and contraception","ERT",487987.662105489,80777.4489383858
"Condition","event","Gallbladder, pancreatic, and liver disease","ERT",802476.0843696,127532.043923703
"Condition","event","Headache","ERT",964106.579157804,134635.037493096
"Condition","event","Heart disease","ERT",2785489.97241991,214359.965188225
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","ERT",76181.7308363289,27891.591310999
"Condition","event","Hereditary, degenerative and other nervous system disorders","ERT",42234.5079415599,23179.1717689339
"Condition","event","Hernias","ERT",168436.668619314,45772.6277280055
"Condition","event","Hyperlipidemia","ERT",57222.6200088628,23856.1746824878
"Condition","event","Hypertension","ERT",660558.570896356,83526.3519345676
"Condition","event","Infectious diseases","ERT",1286954.97335637,149041.100054513
"Condition","event","Influenza","ERT",127101.119023071,40652.008593617
"Condition","event","Intestinal infection","ERT",1239266.19457672,140395.179342934
"Condition","event","Kidney Disease","ERT",863458.923285868,111124.926943864
"Condition","event","Male genital disorders","ERT",92080.991771825,30778.8453426611
"Condition","event","Mental disorders","ERT",1088231.66390913,123518.816791829
"Condition","event","Non-malignant breast disease","ERT",56218.5814831806,30271.3304186098
"Condition","event","Non-malignant neoplasm","ERT",101902.436473611,38037.2790435769
"Condition","event","Normal birth/live born","ERT",702656.679131897,104643.732841147
"Condition","event","Osteoarthritis and other non-traumatic joint disorders","ERT",647246.015704599,84057.5300141248
"Condition","event","Other bone and musculoskeletal disease","ERT",55053.0156649072,26727.487617112
"Condition","event","Other care and screening","ERT",102154.935149965,37785.1629643472
"Condition","event","Other circulatory conditions arteries, veins, and lymphatics","ERT",441079.286234685,80616.2617860654
"Condition","event","Other CNS disorders","ERT",972542.816983614,114874.098079158
"Condition","event","Other endocrine, nutritional & immune disorder","ERT",757957.798917973,106505.766497346
"Condition","event","Other eye disorders","ERT",264608.052980455,60970.0215151425
"Condition","event","Other GI","ERT",715079.011278395,107597.179998556
