"rowGrp","colGrp","rowLevels","colLevels","n","n_se"
"Condition","ind","Acute Bronchitis and URI","Total",2842,0
"Condition","ind","Allergic reactions","Total",533,0
"Condition","ind","Anemia and other deficiencies","Total",314,0
"Condition","ind","Appendicitis","Total",33,0
"Condition","ind","Back problems","Total",1763,0
"Condition","ind","Cancer","Total",1046,0
"Condition","ind","Cataract","Total",399,0
"Condition","ind","Cerebrovascular disease","Total",283,0
"Condition","ind","CNS infection","Total",19,0
"Condition","ind","Coma, brain damage","Total",5,0
"Condition","ind","Complications of pregnancy and birth","Total",127,0
"Condition","ind","Complications of surgery or device","Total",87,0
"Condition","ind","Congenital anomalies","Total",140,0
"Condition","ind","COPD, asthma","Total",4386,0
"Condition","ind","Diabetes mellitus","Total",2039,0
"Condition","ind","Disorders of mouth and esophagus","Total",89,0
"Condition","ind","Disorders of teeth and jaws","Total",645,0
"Condition","ind","Disorders of the upper GI","Total",2036,0
"Condition","ind","Epilepsy and convulsions","Total",226,0
"Condition","ind","Female genital disorders, and contraception","Total",1203,0
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",265,0
"Condition","ind","Glaucoma","Total",354,0
"Condition","ind","Headache","Total",777,0
"Condition","ind","Heart disease","Total",1916,0
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",107,0
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",220,0
"Condition","ind","Hernias","Total",215,0
"Condition","ind","Hyperlipidemia","Total",3319,0
"Condition","ind","Hypertension","Total",4875,0
"Condition","ind","Infectious diseases","Total",1430,0
"Condition","ind","Influenza","Total",270,0
"Condition","ind","Intestinal infection","Total",762,0
"Condition","ind","Kidney Disease","Total",397,0
"Condition","ind","Male genital disorders","Total",398,0
"Condition","ind","Mental disorders","Total",3331,0
"Condition","ind","Non-malignant breast disease","Total",181,0
"Condition","ind","Non-malignant neoplasm","Total",371,0
"Condition","ind","Normal birth/live born","Total",630,0
"Condition","ind","Osteoarthritis and other non-traumatic joint disorders","Total",2614,0
"Condition","ind","Other bone and musculoskeletal disease","Total",846,0
"Condition","ind","Other care and screening","Total",1811,0
"Condition","ind","Other circulatory conditions arteries, veins, and lymphatics","Total",570,0
"Condition","ind","Other CNS disorders","Total",1281,0
"Condition","ind","Other endocrine, nutritional & immune disorder","Total",1065,0
"Condition","ind","Other eye disorders","Total",1509,0
"Condition","ind","Other GI","Total",822,0
"Condition","ind","Other stomach and intestinal disorders","Total",168,0
"Condition","ind","Other urinary","Total",490,0
"Condition","ind","Otitis media","Total",990,0
"Condition","ind","Paralysis","Total",41,0
"Condition","ind","Perinatal Conditions","Total",21,0
"Condition","ind","Pneumonia","Total",335,0
"Condition","ind","Poisoning by medical and non-medical substances","Total",210,0
"Condition","ind","Residual Codes","Total",1788,0
"Condition","ind","Skin disorders","Total",1995,0
"Condition","ind","Symptoms","Total",712,0
"Condition","ind","Systemic lupus and connective tissues disorders","Total",1309,0
"Condition","ind","Thyroid disease","Total",1195,0
"Condition","ind","Tonsillitis","Total",118,0
"Condition","ind","Trauma-related disorders","Total",3089,0
"Condition","ind","Urinary tract infections","Total",713,0
"Condition","event","Acute Bronchitis and URI","ERT",197,0
"Condition","event","Allergic reactions","ERT",56,0
"Condition","event","Anemia and other deficiencies","ERT",10,0
"Condition","event","Appendicitis","ERT",24,0
"Condition","event","Back problems","ERT",119,0
"Condition","event","Cancer","ERT",47,0
"Condition","event","Cerebrovascular disease","ERT",63,0
"Condition","event","CNS infection","ERT",7,0
"Condition","event","Coma, brain damage","ERT",3,0
"Condition","event","Complications of pregnancy and birth","ERT",31,0
"Condition","event","Complications of surgery or device","ERT",20,0
"Condition","event","Congenital anomalies","ERT",6,0
"Condition","event","COPD, asthma","ERT",331,0
"Condition","event","Diabetes mellitus","ERT",53,0
"Condition","event","Disorders of mouth and esophagus","ERT",6,0
"Condition","event","Disorders of teeth and jaws","ERT",34,0
"Condition","event","Disorders of the upper GI","ERT",103,0
"Condition","event","Epilepsy and convulsions","ERT",49,0
"Condition","event","Female genital disorders, and contraception","ERT",56,0
"Condition","event","Gallbladder, pancreatic, and liver disease","ERT",72,0
"Condition","event","Headache","ERT",88,0
"Condition","event","Heart disease","ERT",275,0
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","ERT",10,0
"Condition","event","Hereditary, degenerative and other nervous system disorders","ERT",4,0
"Condition","event","Hernias","ERT",15,0
"Condition","event","Hyperlipidemia","ERT",8,0
"Condition","event","Hypertension","ERT",96,0
"Condition","event","Infectious diseases","ERT",126,0
"Condition","event","Influenza","ERT",17,0
"Condition","event","Intestinal infection","ERT",139,0
"Condition","event","Kidney Disease","ERT",87,0
"Condition","event","Male genital disorders","ERT",11,0
