"rowGrp","colGrp","rowLevels","colLevels","totEXP","totEXP_se"
"TC1name","ind","Alternative Medicines","Total",10548652.6945639,4071167.57484135
"TC1name","ind","Anti-Infectives","Total",10946669712.7428,1058714649.97154
"TC1name","ind","Antihyperlipidemic Agents","Total",21519272958.3572,837586239.286948
"TC1name","ind","Antineoplastics","Total",2009156561.26154,210765382.46673
"TC1name","ind","Biologicals","Total",299095924.735949,95869144.82347
"TC1name","ind","Cardiovascular Agents","Total",31856031036.4766,1134912004.73107
"TC1name","ind","Central Nervous System Agents","Total",24790387874.627,952279081.957974
"TC1name","ind","Coagulation Modifiers","Total",4629739555.20492,309757385.886353
"TC1name","ind","Gastrointestinal Agents","Total",16305940095.8857,729654776.652339
"TC1name","ind","Hormones/Hormone Modifiers","Total",25145995014.8431,843576477.472246
"TC1name","ind","Immunologic Agents","Total",2068051842.15651,458591566.027871
"TC1name","ind","Miscellaneous Agents","Total",5954203621.85555,698225698.145587
"TC1name","ind","Not Ascertained","Total",2538269528.46714,153235627.885785
"TC1name","ind","Nutritional Products","Total",1527676377.25897,92075059.7493751
"TC1name","ind","Psychotherapeutic Agents","Total",20043178408.3651,785508044.981926
"TC1name","ind","Respiratory Agents","Total",13674206567.4899,549823722.435239
"TC1name","ind","Topical Agents","Total",7653084262.788,317182635.12978
"RXDRGNAM","ind","ABACAVIR","Total",106577817.303989,50548308.284904
"RXDRGNAM","ind","ABACAVIR/LAMIVUDINE/ZIDOVUDINE","Total",78143189.6353139,78143189.6353139
"RXDRGNAM","ind","ACARBOSE","Total",28143933.5399757,12501613.0889271
"RXDRGNAM","ind","ACEBUTOLOL","Total",57793480.0568134,23281468.3245419
"RXDRGNAM","ind","ACETAMINOPHEN","Total",41244266.1223865,5007513.75578795
"RXDRGNAM","ind","ACETAMINOPHEN-BUTALBITAL","Total",2074519.72212306,790326.047589744
"RXDRGNAM","ind","ACETAMINOPHEN-CODEINE","Total",115681612.574626,14431794.3853594
"RXDRGNAM","ind","ACETAMINOPHEN-HYDROCODONE","Total",865849232.106036,84388857.8265747
"RXDRGNAM","ind","ACETAMINOPHEN-OXYCODONE","Total",413894976.772598,54643984.4739506
"RXDRGNAM","ind","ACETAMINOPHEN-PENTAZOCINE","Total",230255.07123398,174971.868005698
"RXDRGNAM","ind","ACETAMINOPHEN-PHENYLTOLOXAMINE","Total",709620.7454739,471934.659254556
"RXDRGNAM","ind","ACETAMINOPHEN-PROPOXYPHENE","Total",253440157.413073,34415078.6125368
"RXDRGNAM","ind","ACETAMINOPHEN-TRAMADOL","Total",208910749.438811,51940615.6141086
"RXDRGNAM","ind","ACETAZOLAMIDE","Total",8386218.43789898,4919675.42849569
"RXDRGNAM","ind","ACETIC ACID-HYDROCORTISONE OTIC","Total",2678347.16505111,983051.08018691
"RXDRGNAM","ind","ACETIC ACID OTIC","Total",730659.929184,468598.217494104
"RXDRGNAM","ind","ACITRETIN","Total",210910111.570097,210910111.570097
"RXDRGNAM","ind","ACRIVASTINE-PSEUDOEPHEDRINE","Total",1584690.76205768,1125217.01809901
"RXDRGNAM","ind","ACYCLOVIR","Total",135101076.441477,47925807.0431147
"RXDRGNAM","ind","ACYCLOVIR TOPICAL","Total",14852810.1016313,5519571.65737302
"RXDRGNAM","ind","ADALIMUMAB","Total",282777485.794005,193436139.883192
"RXDRGNAM","ind","ADAPALENE TOPICAL","Total",133391831.061392,32414594.1969173
"RXDRGNAM","ind","AL HYDROXIDE/MG HYDROXIDE/SIMETHICONE","Total",607314.37582599,258449.932321886
"RXDRGNAM","ind","ALBUTEROL","Total",884283575.754799,63154207.9246495
"RXDRGNAM","ind","ALBUTEROL-IPRATROPIUM","Total",521445684.06753,69692257.936841
"RXDRGNAM","ind","ALCLOMETASONE TOPICAL","Total",2285261.06871701,1027578.45173667
"RXDRGNAM","ind","ALENDRONATE","Total",1079352853.32191,108747361.342773
"RXDRGNAM","ind","ALFUZOSIN","Total",20521325.608266,7869851.7718075
"RXDRGNAM","ind","ALLOPURINOL","Total",187008701.798193,23496408.8908766
"RXDRGNAM","ind","ALMOTRIPTAN","Total",25129603.3049477,11344559.8706719
"RXDRGNAM","ind","ALOSETRON","Total",13031625.6415071,9017247.05739468
"RXDRGNAM","ind","ALPRAZOLAM","Total",798143230.975222,89075117.3779197
"RXDRGNAM","ind","ALUMINUM CHLORIDE HEXAHYDRATE TOPICAL","Total",2222384.65768669,608078.780547135
"RXDRGNAM","ind","ALUMINUM HYDROXIDE-MAGNESIUM HYDROXIDE","Total",930069.28127335,475751.483623853
"RXDRGNAM","ind","AMANTADINE","Total",9463009.49325089,5607967.21863069
"RXDRGNAM","ind","AMCINONIDE TOPICAL","Total",10100152.3327554,7799164.64838592
"RXDRGNAM","ind","AMILORIDE","Total",1631167.5738886,1631167.5738886
"RXDRGNAM","ind","AMINO ACIDS-UREA TOPICAL","Total",1805551.22557,708143.113426119
"RXDRGNAM","ind","AMIODARONE","Total",261095294.897453,61274487.0917162
"RXDRGNAM","ind","AMITRIPTYLINE","Total",171506416.199117,19332472.989628
"RXDRGNAM","ind","AMITRIPTYLINE-CHLORDIAZEPOXIDE","Total",4263837.87673157,4134430.54327981
"RXDRGNAM","ind","AMITRIPTYLINE-PERPHENAZINE","Total",2434136.01880368,1300386.09822617
"RXDRGNAM","ind","AMLODIPINE","Total",2352078648.3136,157987133.878335
"RXDRGNAM","ind","AMLODIPINE-ATORVASTATIN","Total",15225168.9635875,5372670.1538158
"RXDRGNAM","ind","AMLODIPINE-BENAZEPRIL","Total",1157936101.59487,115411994.440074
"RXDRGNAM","ind","AMMONIUM LACTATE TOPICAL","Total",19756587.4241926,5511108.38336228
"RXDRGNAM","ind","AMOXAPINE","Total",669662.0411724,669662.0411724
"RXDRGNAM","ind","AMOXICILLIN","Total",279865564.5463,12455978.2237015
"RXDRGNAM","ind","AMOXICILLIN-CLAVULANATE","Total",436849526.492273,31218304.7627976
"RXDRGNAM","ind","AMOXICILLIN/CLARITHROMYCIN/LANSOPRAZOLE","Total",27919241.8365775,10184475.8139478
"RXDRGNAM","ind","AMPHETAMINE-DEXTROAMPHETAMINE","Total",695760370.284095,108259050.021287
"RXDRGNAM","ind","AMPICILLIN","Total",9451631.7895645,3056422.14142325
"RXDRGNAM","ind","AMPRENAVIR","Total",41699234.8081872,35360485.9987146
"RXDRGNAM","ind","ANASTROZOLE","Total",209486191.124306,81236414.8257048
"RXDRGNAM","ind","ANTAZOLINE-NAPHAZOLINE OPHTHALMIC","Total",280893.89202,280893.89202
"RXDRGNAM","ind","ANTHRALIN TOPICAL","Total",509526.45399249,509526.45399249
