"rowGrp","colGrp","rowLevels","colLevels","totEXP","totEXP_se"
"TC1name","ind","Alternative Medicines","Total",6681244.20230448,2637344.60397746
"TC1name","ind","Anti-Infectives","Total",9529027854.92761,679995751.891218
"TC1name","ind","Antihyperlipidemic Agents","Total",14278858845.1855,610719949.871462
"TC1name","ind","Antineoplastics","Total",1813847683.98136,204102252.055449
"TC1name","ind","Biologicals","Total",303349264.980072,132579249.844771
"TC1name","ind","Cardiovascular Agents","Total",25005581227.5833,771311921.839134
"TC1name","ind","Central Nervous System Agents","Total",19187895710.7658,786870906.771042
"TC1name","ind","Coagulation Modifiers","Total",2841365400.62522,187127000.498291
"TC1name","ind","Gastrointestinal Agents","Total",12262655613.8458,485912596.286959
"TC1name","ind","Hormones/Hormone Modifiers","Total",21834756699.225,808791119.851949
"TC1name","ind","Immunologic Agents","Total",1614800233.73484,316531339.121657
"TC1name","ind","Miscellaneous Agents","Total",2396197410.6851,230308971.844076
"TC1name","ind","Not Ascertained","Total",1777782343.66074,93290385.4703173
"TC1name","ind","Nutritional Products","Total",1321014335.51625,76528372.0579192
"TC1name","ind","Psychotherapeutic Agents","Total",16434478738.29,564106709.069714
"TC1name","ind","Respiratory Agents","Total",13517842405.8208,554704779.780104
"TC1name","ind","Topical Agents","Total",6488521363.35813,235775204.432643
"RXDRGNAM","ind","ABACAVIR","Total",40883934.0111763,29418679.641677
"RXDRGNAM","ind","ABACAVIR/LAMIVUDINE/ZIDOVUDINE","Total",54255853.5057929,42693250.8447773
"RXDRGNAM","ind","ACARBOSE","Total",18454418.2205152,10050009.0276335
"RXDRGNAM","ind","ACEBUTOLOL","Total",26634149.7214341,11336161.1791842
"RXDRGNAM","ind","ACETAMINOPHEN","Total",21541963.491369,2221452.9260199
"RXDRGNAM","ind","ACETAMINOPHEN-BUTALBITAL","Total",5747665.29741895,2082676.76919047
"RXDRGNAM","ind","ACETAMINOPHEN-CODEINE","Total",163855827.190155,18839006.6518929
"RXDRGNAM","ind","ACETAMINOPHEN-HYDROCODONE","Total",561131176.840769,51739910.2334176
"RXDRGNAM","ind","ACETAMINOPHEN-OXYCODONE","Total",190516055.855091,27551289.1884035
