"rowGrp","colGrp","rowLevels","colLevels","n","n_se"
"TC1name","ind","Alternative Medicines","Total",13,0
"TC1name","ind","Anti-Infectives","Total",8464,0
"TC1name","ind","Antihyperlipidemic Agents","Total",2772,0
"TC1name","ind","Antineoplastics","Total",522,0
"TC1name","ind","Biologicals","Total",23,0
"TC1name","ind","Cardiovascular Agents","Total",6305,0
"TC1name","ind","Central Nervous System Agents","Total",8940,0
"TC1name","ind","Coagulation Modifiers","Total",792,0
"TC1name","ind","Gastrointestinal Agents","Total",3275,0
"TC1name","ind","Hormones/Hormone Modifiers","Total",6986,0
"TC1name","ind","Immunologic Agents","Total",100,0
"TC1name","ind","Miscellaneous Agents","Total",865,0
"TC1name","ind","Not Ascertained","Total",1761,0
"TC1name","ind","Nutritional Products","Total",2068,0
"TC1name","ind","Psychotherapeutic Agents","Total",3783,0
"TC1name","ind","Respiratory Agents","Total",7034,0
"TC1name","ind","Topical Agents","Total",6590,0
"RXDRGNAM","ind","ABACAVIR","Total",4,0
"RXDRGNAM","ind","ABACAVIR/LAMIVUDINE/ZIDOVUDINE","Total",4,0
"RXDRGNAM","ind","ACARBOSE","Total",5,0
"RXDRGNAM","ind","ACEBUTOLOL","Total",11,0
"RXDRGNAM","ind","ACETAMINOPHEN","Total",489,0
"RXDRGNAM","ind","ACETAMINOPHEN-BUTALBITAL","Total",19,0
"RXDRGNAM","ind","ACETAMINOPHEN-CODEINE","Total",680,0
"RXDRGNAM","ind","ACETAMINOPHEN-HYDROCODONE","Total",1185,0
"RXDRGNAM","ind","ACETAMINOPHEN-OXYCODONE","Total",415,0
"RXDRGNAM","ind","ACETAMINOPHEN-PENTAZOCINE","Total",2,0
"RXDRGNAM","ind","ACETAMINOPHEN-PHENYLTOLOXAMINE","Total",5,0
"RXDRGNAM","ind","ACETAMINOPHEN-PROPOXYPHENE","Total",391,0
"RXDRGNAM","ind","ACETAMINOPHEN-TRAMADOL","Total",67,0
"RXDRGNAM","ind","ACETAZOLAMIDE","Total",13,0
"RXDRGNAM","ind","ACETIC ACID-ALUMINUM ACETATE OTIC","Total",1,0
"RXDRGNAM","ind","ACETIC ACID-HYDROCORTISONE OTIC","Total",5,0
"RXDRGNAM","ind","ACETIC ACID OTIC","Total",7,0
"RXDRGNAM","ind","ACETIC ACID TOPICAL","Total",2,0
"RXDRGNAM","ind","ACITRETIN","Total",1,0
"RXDRGNAM","ind","ACRIVASTINE-PSEUDOEPHEDRINE","Total",3,0
"RXDRGNAM","ind","ACYCLOVIR","Total",89,0
"RXDRGNAM","ind","ACYCLOVIR TOPICAL","Total",15,0
"RXDRGNAM","ind","ADAPALENE TOPICAL","Total",58,0
"RXDRGNAM","ind","AL HYDROXIDE/ASA/CA CARBONATE/MG HYDROXIDE","Total",5,0
"RXDRGNAM","ind","AL HYDROXIDE/MG HYDROXIDE/SIMETHICONE","Total",11,0
"RXDRGNAM","ind","ALBENDAZOLE","Total",1,0
"RXDRGNAM","ind","ALBUTEROL","Total",1347,0
"RXDRGNAM","ind","ALBUTEROL-IPRATROPIUM","Total",128,0
"RXDRGNAM","ind","ALCLOMETASONE TOPICAL","Total",10,0
"RXDRGNAM","ind","ALENDRONATE","Total",184,0
"RXDRGNAM","ind","ALLANTOIN/CAMPHOR/PHENOL TOPICAL","Total",3,0
"RXDRGNAM","ind","ALLOPURINOL","Total",168,0
"RXDRGNAM","ind","ALMOTRIPTAN","Total",10,0
"RXDRGNAM","ind","ALPRAZOLAM","Total",398,0
"RXDRGNAM","ind","ALUMINUM CHLORIDE HEXAHYDRATE TOPICAL","Total",31,0
"RXDRGNAM","ind","ALUMINUM HYDROXIDE","Total",2,0
"RXDRGNAM","ind","ALUMINUM HYDROXIDE-MAGNESIUM HYDROXIDE","Total",33,0
"RXDRGNAM","ind","ALUMINUM SULFATE-CALCIUM ACETATE TOPICAL","Total",14,0
"RXDRGNAM","ind","AMANTADINE","Total",25,0
"RXDRGNAM","ind","AMCINONIDE TOPICAL","Total",4,0
"RXDRGNAM","ind","AMILORIDE","Total",4,0
"RXDRGNAM","ind","AMILORIDE-HYDROCHLOROTHIAZIDE","Total",6,0
"RXDRGNAM","ind","AMINO ACIDS-UREA TOPICAL","Total",10,0
"RXDRGNAM","ind","AMIODARONE","Total",61,0
"RXDRGNAM","ind","AMITRIPTYLINE","Total",237,0
"RXDRGNAM","ind","AMITRIPTYLINE-CHLORDIAZEPOXIDE","Total",6,0
"RXDRGNAM","ind","AMITRIPTYLINE-PERPHENAZINE","Total",13,0
"RXDRGNAM","ind","AMLODIPINE","Total",682,0
"RXDRGNAM","ind","AMLODIPINE-BENAZEPRIL","Total",169,0
"RXDRGNAM","ind","AMMONIUM LACTATE TOPICAL","Total",38,0
"RXDRGNAM","ind","AMOXICILLIN","Total",2634,0
"RXDRGNAM","ind","AMOXICILLIN-CLAVULANATE","Total",617,0
"RXDRGNAM","ind","AMOXICILLIN/CLARITHROMYCIN/LANSOPRAZOLE","Total",6,0
"RXDRGNAM","ind","AMPHETAMINE-DEXTROAMPHETAMINE","Total",136,0
"RXDRGNAM","ind","AMPICILLIN","Total",64,0
"RXDRGNAM","ind","ANAKINRA","Total",1,0
"RXDRGNAM","ind","ANASTROZOLE","Total",17,0
"RXDRGNAM","ind","ANTIPYRINE-BENZOCAINE OTIC","Total",50,0
"RXDRGNAM","ind","ANTIPYRINE/BENZOCAINE/PHENYLEPHRINE OTIC","Total",1,0
"RXDRGNAM","ind","APAP/BUTALBITAL/CAFFEINE","Total",68,0
"RXDRGNAM","ind","APAP/BUTALBITAL/CAFFEINE/CODEINE","Total",1,0
"RXDRGNAM","ind","APAP/CAFFEINE/CPM/HYDROCODONE/PE","Total",1,0
"RXDRGNAM","ind","APAP/CAFFEINE/DIHYDROCODEINE","Total",8,0
"RXDRGNAM","ind","APAP/CHLORPHENIRAMINE/DEXTROMETHORPHAN/PSE","Total",9,0
"RXDRGNAM","ind","APAP/CHLORPHENIRAMINE/PHENYLEPHRINE","Total",3,0
"RXDRGNAM","ind","APAP/CHLORPHENIRAMINE/PHENYLPROPANOLAMINE","Total",1,0
"RXDRGNAM","ind","APAP/DICHLORALPHENAZONE/ISOMETHEPTENE","Total",69,0
"RXDRGNAM","ind","APAP/PHENYLTOLOXAMINE/SALICYLAMIDE","Total",12,0
"RXDRGNAM","ind","ASA/BUTALBITAL/CAFFEINE","Total",48,0
"RXDRGNAM","ind","ASA/BUTALBITAL/CAFFEINE/CODEINE","Total",6,0
"RXDRGNAM","ind","ASA/CAFFEINE/DIHYDROCODEINE","Total",1,0
"RXDRGNAM","ind","ASA/CAFFEINE/ORPHENADRINE","Total",13,0
"RXDRGNAM","ind","ASA/CAFFEINE/PROPOXYPHENE","Total",21,0
"RXDRGNAM","ind","ASA/CARISOPRODOL/CODEINE","Total",3,0
"RXDRGNAM","ind","ASCORBIC ACID","Total",27,0
"RXDRGNAM","ind","ASPIRIN","Total",251,0
"RXDRGNAM","ind","ASPIRIN-CARISOPRODOL","Total",79,0
"RXDRGNAM","ind","ASPIRIN-DIPYRIDAMOLE","Total",22,0
"RXDRGNAM","ind","ASPIRIN-MEPROBAMATE","Total",1,0
"RXDRGNAM","ind","ASPIRIN-OXYCODONE","Total",14,0
"RXDRGNAM","ind","ATENOLOL","Total",809,0
"RXDRGNAM","ind","ATENOLOL-CHLORTHALIDONE","Total",40,0
"RXDRGNAM","ind","ATORVASTATIN","Total",1196,0
"RXDRGNAM","ind","ATOVAQUONE-PROGUANIL","Total",4,0
"RXDRGNAM","ind","ATROPINE-DIPHENOXYLATE","Total",56,0
"RXDRGNAM","ind","ATROPINE/CPM/HYOSCYAMINE/PE/PPA/SCOPOLAMINE","Total",1,0
"RXDRGNAM","ind","ATROPINE/CPM/HYOSCYAMINE/PE/SCOPOLAMINE","Total",1,0
"RXDRGNAM","ind","ATROPINE/HYOSCYAMINE/PB/SCOPOLAMINE","Total",44,0
"RXDRGNAM","ind","ATTAPULGITE","Total",9,0
"RXDRGNAM","ind","AZATADINE-PSEUDOEPHEDRINE","Total",5,0
"RXDRGNAM","ind","AZATHIOPRINE","Total",13,0
"RXDRGNAM","ind","AZELAIC ACID TOPICAL","Total",9,0
"RXDRGNAM","ind","AZELASTINE NASAL","Total",26,0
"RXDRGNAM","ind","AZELASTINE OPHTHALMIC","Total",11,0
"RXDRGNAM","ind","AZITHROMYCIN","Total",1081,0
"RXDRGNAM","ind","BACITRACIN-POLYMYXIN B OPHTHALMIC","Total",5,0
"RXDRGNAM","ind","BACITRACIN-POLYMYXIN B TOPICAL","Total",18,0
"RXDRGNAM","ind","BACITRACIN OPHTHALMIC","Total",13,0
"RXDRGNAM","ind","BACITRACIN TOPICAL","Total",19,0
"RXDRGNAM","ind","BACITRACIN/HC/NEOMYCIN/POLYMYXIN B OPHTHALMIC","Total",1,0
"RXDRGNAM","ind","BACITRACIN/HC/NEOMYCIN/POLYMYXIN B TOPICAL","Total",15,0
"RXDRGNAM","ind","BACITRACIN/NEOMYCIN/POLYMYXIN B OPHTHALMIC","Total",1,0
"RXDRGNAM","ind","BACITRACIN/NEOMYCIN/POLYMYXIN B TOPICAL","Total",1478,0
"RXDRGNAM","ind","BACLOFEN","Total",37,0
"RXDRGNAM","ind","BALSALAZIDE","Total",4,0
"RXDRGNAM","ind","BALSAM PERU/CASTOR OIL/TRYPSIN TOPICAL","Total",3,0
"RXDRGNAM","ind","BECAPLERMIN TOPICAL","Total",3,0
"RXDRGNAM","ind","BECLOMETHASONE","Total",47,0
"RXDRGNAM","ind","BECLOMETHASONE NASAL","Total",55,0
"RXDRGNAM","ind","BELLADONNA/ERGOTAMINE/PHENOBARBITAL","Total",13,0
"RXDRGNAM","ind","BENAZEPRIL","Total",173,0
"RXDRGNAM","ind","BENAZEPRIL-HYDROCHLOROTHIAZIDE","Total",14,0
"RXDRGNAM","ind","BENZOCAINE-TRIMETHOBENZAMIDE","Total",3,0
"RXDRGNAM","ind","BENZOCAINE OTIC","Total",4,0
"RXDRGNAM","ind","BENZOCAINE TOPICAL","Total",15,0
"RXDRGNAM","ind","BENZONATATE","Total",83,0
"RXDRGNAM","ind","BENZOYL PEROXIDE-CLINDAMYCIN TOPICAL","Total",50,0
"RXDRGNAM","ind","BENZOYL PEROXIDE-ERYTHROMYCIN TOPICAL","Total",44,0
"RXDRGNAM","ind","BENZOYL PEROXIDE-HYDROCORTISONE TOPICAL","Total",1,0
"RXDRGNAM","ind","BENZOYL PEROXIDE TOPICAL","Total",61,0
"RXDRGNAM","ind","BENZTROPINE","Total",26,0
"RXDRGNAM","ind","BETAMETHASONE-CLOTRIMAZOLE TOPICAL","Total",67,0
"RXDRGNAM","ind","BETAMETHASONE TOPICAL","Total",59,0
"RXDRGNAM","ind","BETAXOLOL","Total",8,0
"RXDRGNAM","ind","BETAXOLOL OPHTHALMIC","Total",25,0
"RXDRGNAM","ind","BETHANECHOL","Total",9,0
"RXDRGNAM","ind","BICALUTAMIDE","Total",10,0
"RXDRGNAM","ind","BIMATOPROST OPHTHALMIC","Total",42,0
"RXDRGNAM","ind","BISACODYL","Total",15,0
"RXDRGNAM","ind","BISMUTH SUBSALICYLATE","Total",4,0
"RXDRGNAM","ind","BISMUTH SUBSALICYLATE/METRONIDAZOLE/TCN","Total",8,0
"RXDRGNAM","ind","BISOPROLOL","Total",26,0
