"rowGrp","colGrp","rowLevels","colLevels","pctPOP","pctPOP_se"
"ind","insurance","Total","Any private, all ages",0.654367544554428,0.00824056073757969
"ind","insurance","Total","Public only, all ages",0.247264653440366,0.00683131666407996
"ind","insurance","Total","Uninsured, all ages",0.0983678020052063,0.00371547265996553
"ind","ins_lt65","Total","<65, Any private",0.673559502701623,0.00869795988005276
"ind","ins_lt65","Total","<65, Public only",0.211597197598955,0.00698471951083116
"ind","ins_lt65","Total","<65, Uninsured",0.114843299699421,0.00437338331877716
"ind","ins_lt65","Total","65+, Medicare only",0,0
"ind","ins_lt65","Total","65+, Medicare and private",0,0
"ind","ins_lt65","Total","65+, Medicare and other public",0,0
"ind","ins_lt65","Total","65+, No medicare",0,0
"ind","ins_ge65","Total","<65, Any private",0,0
"ind","ins_ge65","Total","<65, Public only",0,0
"ind","ins_ge65","Total","<65, Uninsured",0,0
"ind","ins_ge65","Total","65+, Medicare only",0.342073595009464,0.0118275896453587
"ind","ins_ge65","Total","65+, Medicare and private",0.53386658315184,0.0126896852776058
"ind","ins_ge65","Total","65+, Medicare and other public",0.106256389449065,0.00632289993608147
"ind","ins_ge65","Total","65+, No medicare",0.0178034323896304,0.00261926335599435
"agegrps","insurance","Under 5","Any private, all ages",0.523854705584947,0.0215682475375195
"agegrps","insurance","Under 5","Public only, all ages",0.441556404659937,0.0208943683530249
"agegrps","insurance","Under 5","Uninsured, all ages",0.0345888897551165,0.00454283044509464
"agegrps","insurance","5-17","Any private, all ages",0.583224489264016,0.0148677915243151
"agegrps","insurance","5-17","Public only, all ages",0.378259410358045,0.0142167095205082
"agegrps","insurance","5-17","Uninsured, all ages",0.0385161003779384,0.00391406420923428
"agegrps","insurance","18-44","Any private, all ages",0.684987682228818,0.00957174128834573
"agegrps","insurance","18-44","Public only, all ages",0.147428018913731,0.00692677376513522
"agegrps","insurance","18-44","Uninsured, all ages",0.167584298857451,0.00666096569449568
"agegrps","insurance","45-64","Any private, all ages",0.751897529811512,0.00793169773404198
"agegrps","insurance","45-64","Public only, all ages",0.136205983386747,0.00675703584042338
"agegrps","insurance","45-64","Uninsured, all ages",0.111896486801741,0.00579993939513025
"agegrps","insurance","65+","Any private, all ages",0.54613355391724,0.0130267287554758
"agegrps","insurance","65+","Public only, all ages",0.448413022563694,0.0130580596773454
"agegrps","insurance","65+","Uninsured, all ages",0.00545342351906616,0.00107758723762567
"agegrps","ins_lt65","Under 5","<65, Any private",0.523854705584947,0.0215682475375195
"agegrps","ins_lt65","Under 5","<65, Public only",0.441556404659937,0.0208943683530249
"agegrps","ins_lt65","Under 5","<65, Uninsured",0.0345888897551165,0.00454283044509464
"agegrps","ins_lt65","Under 5","65+, Medicare only",0,0
"agegrps","ins_lt65","Under 5","65+, Medicare and private",0,0
"agegrps","ins_lt65","Under 5","65+, Medicare and other public",0,0
"agegrps","ins_lt65","Under 5","65+, No medicare",0,0
"agegrps","ins_lt65","5-17","<65, Any private",0.583224489264016,0.0148677915243151
"agegrps","ins_lt65","5-17","<65, Public only",0.378259410358045,0.0142167095205082
"agegrps","ins_lt65","5-17","<65, Uninsured",0.0385161003779384,0.00391406420923428
"agegrps","ins_lt65","5-17","65+, Medicare only",0,0
"agegrps","ins_lt65","5-17","65+, Medicare and private",0,0
"agegrps","ins_lt65","5-17","65+, Medicare and other public",0,0
"agegrps","ins_lt65","5-17","65+, No medicare",0,0
"agegrps","ins_lt65","18-44","<65, Any private",0.684987682228818,0.00957174128834573
"agegrps","ins_lt65","18-44","<65, Public only",0.147428018913731,0.00692677376513522
"agegrps","ins_lt65","18-44","<65, Uninsured",0.167584298857451,0.00666096569449568
"agegrps","ins_lt65","18-44","65+, Medicare only",0,0
"agegrps","ins_lt65","18-44","65+, Medicare and private",0,0
"agegrps","ins_lt65","18-44","65+, Medicare and other public",0,0
"agegrps","ins_lt65","18-44","65+, No medicare",0,0
"agegrps","ins_lt65","45-64","<65, Any private",0.751897529811512,0.00793169773404198
"agegrps","ins_lt65","45-64","<65, Public only",0.136205983386747,0.00675703584042338
"agegrps","ins_lt65","45-64","<65, Uninsured",0.111896486801741,0.00579993939513025
"agegrps","ins_lt65","45-64","65+, Medicare only",0,0
"agegrps","ins_lt65","45-64","65+, Medicare and private",0,0
"agegrps","ins_lt65","45-64","65+, Medicare and other public",0,0
"agegrps","ins_lt65","45-64","65+, No medicare",0,0
"agegrps","ins_ge65","65+","<65, Any private",0,0
"agegrps","ins_ge65","65+","<65, Public only",0,0
"agegrps","ins_ge65","65+","<65, Uninsured",0,0
"agegrps","ins_ge65","65+","65+, Medicare only",0.342073595009464,0.0118275896453587
"agegrps","ins_ge65","65+","65+, Medicare and private",0.53386658315184,0.0126896852776058
"agegrps","ins_ge65","65+","65+, Medicare and other public",0.106256389449065,0.00632289993608147
"agegrps","ins_ge65","65+","65+, No medicare",0.0178034323896304,0.00261926335599435
"region","insurance","Northeast","Any private, all ages",0.662423389571111,0.0145891539340541
"region","insurance","Northeast","Public only, all ages",0.269114017923332,0.0118067811951779
"region","insurance","Northeast","Uninsured, all ages",0.0684625925055572,0.00679547726151072
"region","insurance","Midwest","Any private, all ages",0.705740520182729,0.0139967053109377
"region","insurance","Midwest","Public only, all ages",0.217973252194535,0.0106970763907274
"region","insurance","Midwest","Uninsured, all ages",0.0762862276227362,0.00681960625587799
"region","insurance","South","Any private, all ages",0.627291019977725,0.0144763339524439
"region","insurance","South","Public only, all ages",0.246225522217452,0.0101623354464584
"region","insurance","South","Uninsured, all ages",0.126483457804822,0.00685393601940887
"region","insurance","West","Any private, all ages",0.644772277831712,0.0191282078665928
"region","insurance","West","Public only, all ages",0.258969022440556,0.0187877886807196
"region","insurance","West","Uninsured, all ages",0.0962586997277325,0.00707793739188207
"region","ins_lt65","Northeast","<65, Any private",0.686570394919327,0.0164139861698868
"region","ins_lt65","Northeast","<65, Public only",0.23200007631974,0.0125535203064718
"region","ins_lt65","Northeast","<65, Uninsured",0.0814295287609336,0.00820104271991206
"region","ins_lt65","Northeast","65+, Medicare only",0,0
"region","ins_lt65","Northeast","65+, Medicare and private",0,0
"region","ins_lt65","Northeast","65+, Medicare and other public",0,0
"region","ins_lt65","Northeast","65+, No medicare",0,0
"region","ins_lt65","Midwest","<65, Any private",0.718977941112757,0.0140118117967724
"region","ins_lt65","Midwest","<65, Public only",0.191072932785362,0.0106666958684566
"region","ins_lt65","Midwest","<65, Uninsured",0.0899491261018808,0.00813314353774392
"region","ins_lt65","Midwest","65+, Medicare only",0,0
"region","ins_lt65","Midwest","65+, Medicare and private",0,0
"region","ins_lt65","Midwest","65+, Medicare and other public",0,0
"region","ins_lt65","Midwest","65+, No medicare",0,0
"region","ins_lt65","South","<65, Any private",0.651343465657455,0.015347543339364
"region","ins_lt65","South","<65, Public only",0.201162229167223,0.0100742365178167
"region","ins_lt65","South","<65, Uninsured",0.147494305175322,0.00809641533340742
"region","ins_lt65","South","65+, Medicare only",0,0
"region","ins_lt65","South","65+, Medicare and private",0,0
"region","ins_lt65","South","65+, Medicare and other public",0,0
"region","ins_lt65","South","65+, No medicare",0,0
"region","ins_lt65","West","<65, Any private",0.658671603976548,0.019919294371469
"region","ins_lt65","West","<65, Public only",0.231262760254961,0.0192112841530616
"region","ins_lt65","West","<65, Uninsured",0.110065635768491,0.00808100251479255
"region","ins_lt65","West","65+, Medicare only",0,0
"region","ins_lt65","West","65+, Medicare and private",0,0
"region","ins_lt65","West","65+, Medicare and other public",0,0
"region","ins_lt65","West","65+, No medicare",0,0
"region","ins_ge65","Northeast","<65, Any private",0,0
"region","ins_ge65","Northeast","<65, Public only",0,0
"region","ins_ge65","Northeast","<65, Uninsured",0,0
"region","ins_ge65","Northeast","65+, Medicare only",0.329928982501935,0.0253428527171043
"region","ins_ge65","Northeast","65+, Medicare and private",0.520071833366076,0.0275982510143014
"region","ins_ge65","Northeast","65+, Medicare and other public",0.126692697686979,0.0168603700857624
"region","ins_ge65","Northeast","65+, No medicare",0.0233064864450097,0.00827172689600207
"region","ins_ge65","Midwest","<65, Any private",0,0
"region","ins_ge65","Midwest","<65, Public only",0,0
"region","ins_ge65","Midwest","<65, Uninsured",0,0
"region","ins_ge65","Midwest","65+, Medicare only",0.306178694588916,0.0278404390291454
"region","ins_ge65","Midwest","65+, Medicare and private",0.627240614223207,0.0308727186892442
"region","ins_ge65","Midwest","65+, Medicare and other public",0.0572044262439458,0.0095671052806938
"region","ins_ge65","Midwest","65+, No medicare",0.00937626494393133,0.00377185237343923
"region","ins_ge65","South","<65, Any private",0,0
"region","ins_ge65","South","<65, Public only",0,0
"region","ins_ge65","South","<65, Uninsured",0,0
"region","ins_ge65","South","65+, Medicare only",0.388058293129249,0.0196234832663516
"region","ins_ge65","South","65+, Medicare and private",0.476237015416686,0.0218727884902255
"region","ins_ge65","South","65+, Medicare and other public",0.117127302373551,0.0105853367345757
"region","ins_ge65","South","65+, No medicare",0.0185773890805145,0.00480703669662294
"region","ins_ge65","West","<65, Any private",0,0
"region","ins_ge65","West","<65, Public only",0,0
"region","ins_ge65","West","<65, Uninsured",0,0
"region","ins_ge65","West","65+, Medicare only",0.311654931218287,0.0279524607221485
"region","ins_ge65","West","65+, Medicare and private",0.54871583357316,0.028550488619492
"region","ins_ge65","West","65+, Medicare and other public",0.119485951158846,0.0144162439313284
"region","ins_ge65","West","65+, No medicare",0.0201432840497075,0.00439650300735277
"married","insurance","Married","Any private, all ages",0.776460414395754,0.00845556059743338
"married","insurance","Married","Public only, all ages",0.139892321824123,0.0061407348475213
"married","insurance","Married","Uninsured, all ages",0.083647263780123,0.00508774868544578
"married","insurance","Widowed","Any private, all ages",0.485868289274497,0.0179067953305224
"married","insurance","Widowed","Public only, all ages",0.48380376307406,0.0183727804692329
"married","insurance","Widowed","Uninsured, all ages",0.0303279476514434,0.00383771009017066
"married","insurance","Divorced","Any private, all ages",0.568422585565629,0.0122256156647955
"married","insurance","Divorced","Public only, all ages",0.296675270396746,0.0117357468129277
"married","insurance","Divorced","Uninsured, all ages",0.134902144037625,0.00856817881088965
"married","insurance","Separated","Any private, all ages",0.474053524948622,0.0269549324296125
"married","insurance","Separated","Public only, all ages",0.297368323381746,0.0223987331643398
"married","insurance","Separated","Uninsured, all ages",0.228578151669632,0.0198111374445352
"married","insurance","Never married","Any private, all ages",0.610145762239673,0.010201558659983
"married","insurance","Never married","Public only, all ages",0.222070811575881,0.00853148251933839
"married","insurance","Never married","Uninsured, all ages",0.167783426184446,0.00665525406887795
"married","insurance","Inapplicable (age < 16)","Any private, all ages",0.558394563740368,0.0152143956026246
"married","insurance","Inapplicable (age < 16)","Public only, all ages",0.407446275146236,0.0146907379533035
"married","insurance","Inapplicable (age < 16)","Uninsured, all ages",0.0341591611133967,0.00302949893985817
"married","insurance","Missing","Any private, all ages",0,0
"married","insurance","Missing","Public only, all ages",0,0
"married","insurance","Missing","Uninsured, all ages",1,0
"married","ins_lt65","Married","<65, Any private",0.815300539934804,0.00836939345734627
"married","ins_lt65","Married","<65, Public only",0.0801093898633039,0.00483903433259558
"married","ins_lt65","Married","<65, Uninsured",0.104590070201892,0.00633622872693075
"married","ins_lt65","Married","65+, Medicare only",0,0
"married","ins_lt65","Married","65+, Medicare and private",0,0
"married","ins_lt65","Married","65+, Medicare and other public",0,0
"married","ins_lt65","Married","65+, No medicare",0,0
"married","ins_lt65","Widowed","<65, Any private",0.582919252440861,0.0326278892703053
"married","ins_lt65","Widowed","<65, Public only",0.301911465598191,0.0285740575009012
"married","ins_lt65","Widowed","<65, Uninsured",0.115169281960948,0.0150758800714549
"married","ins_lt65","Widowed","65+, Medicare only",0,0
"married","ins_lt65","Widowed","65+, Medicare and private",0,0
"married","ins_lt65","Widowed","65+, Medicare and other public",0,0
"married","ins_lt65","Widowed","65+, No medicare",0,0
"married","ins_lt65","Divorced","<65, Any private",0.606323547158184,0.0145448158492195
"married","ins_lt65","Divorced","<65, Public only",0.215997807114371,0.0127361946437738
"married","ins_lt65","Divorced","<65, Uninsured",0.177678645727445,0.0112687964406287
"married","ins_lt65","Divorced","65+, Medicare only",0,0
"married","ins_lt65","Divorced","65+, Medicare and private",0,0
"married","ins_lt65","Divorced","65+, Medicare and other public",0,0
"married","ins_lt65","Divorced","65+, No medicare",0,0
"married","ins_lt65","Separated","<65, Any private",0.482161238125922,0.0285031917124915
"married","ins_lt65","Separated","<65, Public only",0.270187382411213,0.0224250639313967
"married","ins_lt65","Separated","<65, Uninsured",0.247651379462865,0.0215840784733723
"married","ins_lt65","Separated","65+, Medicare only",0,0
"married","ins_lt65","Separated","65+, Medicare and private",0,0
"married","ins_lt65","Separated","65+, Medicare and other public",0,0
"married","ins_lt65","Separated","65+, No medicare",0,0
"married","ins_lt65","Never married","<65, Any private",0.615464055883986,0.0103322532266821
"married","ins_lt65","Never married","<65, Public only",0.212560281489702,0.00872365036346283
"married","ins_lt65","Never married","<65, Uninsured",0.171975662626312,0.0068506025736645
"married","ins_lt65","Never married","65+, Medicare only",0,0
"married","ins_lt65","Never married","65+, Medicare and private",0,0
"married","ins_lt65","Never married","65+, Medicare and other public",0,0
"married","ins_lt65","Never married","65+, No medicare",0,0
"married","ins_lt65","Inapplicable (age < 16)","<65, Any private",0.558394563740368,0.0152143956026246
"married","ins_lt65","Inapplicable (age < 16)","<65, Public only",0.407446275146236,0.0146907379533035
"married","ins_lt65","Inapplicable (age < 16)","<65, Uninsured",0.0341591611133967,0.00302949893985817
"married","ins_lt65","Inapplicable (age < 16)","65+, Medicare only",0,0
"married","ins_lt65","Inapplicable (age < 16)","65+, Medicare and private",0,0
"married","ins_lt65","Inapplicable (age < 16)","65+, Medicare and other public",0,0
"married","ins_lt65","Inapplicable (age < 16)","65+, No medicare",0,0
"married","ins_ge65","Married","<65, Any private",0,0
"married","ins_ge65","Married","<65, Public only",0,0
"married","ins_ge65","Married","<65, Uninsured",0,0
"married","ins_ge65","Married","65+, Medicare only",0.315971223748196,0.0153614586189822
"married","ins_ge65","Married","65+, Medicare and private",0.612037635170998,0.0166519577061553
"married","ins_ge65","Married","65+, Medicare and other public",0.0579833177275398,0.00708688606603581
"married","ins_ge65","Married","65+, No medicare",0.0140078233532662,0.00347628758824814
"married","ins_ge65","Widowed","<65, Any private",0,0
"married","ins_ge65","Widowed","<65, Public only",0,0
"married","ins_ge65","Widowed","<65, Uninsured",0,0
"married","ins_ge65","Widowed","65+, Medicare only",0.386932028524206,0.0210643678116737
"married","ins_ge65","Widowed","65+, Medicare and private",0.453345815934507,0.0211746355006337
"married","ins_ge65","Widowed","65+, Medicare and other public",0.140062712822845,0.0115066571298014
"married","ins_ge65","Widowed","65+, No medicare",0.0196594427184415,0.00516802316705706
"married","ins_ge65","Divorced","<65, Any private",0,0
"married","ins_ge65","Divorced","<65, Public only",0,0
"married","ins_ge65","Divorced","<65, Uninsured",0,0
"married","ins_ge65","Divorced","65+, Medicare only",0.378356069946779,0.0286642968866645
"married","ins_ge65","Divorced","65+, Medicare and private",0.441586308543213,0.0247524238403875
"married","ins_ge65","Divorced","65+, Medicare and other public",0.163643670738372,0.0174890630114251
"married","ins_ge65","Divorced","65+, No medicare",0.0164139507716372,0.00639852200658739
"married","ins_ge65","Separated","<65, Any private",0,0
"married","ins_ge65","Separated","<65, Public only",0,0
"married","ins_ge65","Separated","<65, Uninsured",0,0
"married","ins_ge65","Separated","65+, Medicare only",0.273991229419786,0.0595110071467063
"married","ins_ge65","Separated","65+, Medicare and private",0.388646709862898,0.098921673967692
"married","ins_ge65","Separated","65+, Medicare and other public",0.309701677548107,0.0781386728718496
"married","ins_ge65","Separated","65+, No medicare",0.0276603831692086,0.0175912992984438
"married","ins_ge65","Never married","<65, Any private",0,0
"married","ins_ge65","Never married","<65, Public only",0,0
"married","ins_ge65","Never married","<65, Uninsured",0,0
"married","ins_ge65","Never married","65+, Medicare only",0.291650118858049,0.0368604363590771
"married","ins_ge65","Never married","65+, Medicare and private",0.387756867859386,0.0407210165695982
"married","ins_ge65","Never married","65+, Medicare and other public",0.268369801699029,0.0306752229432128
"married","ins_ge65","Never married","65+, No medicare",0.0522232115835362,0.0170768230826021
"married","ins_ge65","Missing","<65, Any private",0,0
"married","ins_ge65","Missing","<65, Public only",0,0
"married","ins_ge65","Missing","<65, Uninsured",0,0
"married","ins_ge65","Missing","65+, Medicare only",0,0
"married","ins_ge65","Missing","65+, Medicare and private",0,0
"married","ins_ge65","Missing","65+, Medicare and other public",0,0
"married","ins_ge65","Missing","65+, No medicare",1,0
"race","insurance","Hispanic","Any private, all ages",0.424051602732,0.0133948380310424
"race","insurance","Hispanic","Public only, all ages",0.360756730338065,0.0109684764972405
"race","insurance","Hispanic","Uninsured, all ages",0.215191666929935,0.0101964544755778
"race","insurance","White","Any private, all ages",0.743786585086523,0.00860405652063183
"race","insurance","White","Public only, all ages",0.191883107576542,0.00732417246486663
"race","insurance","White","Uninsured, all ages",0.0643303073369347,0.00374921250320045
"race","insurance","Black","Any private, all ages",0.510695472513756,0.0124711678567936
"race","insurance","Black","Public only, all ages",0.372949939643696,0.0102279719302714
"race","insurance","Black","Uninsured, all ages",0.116354587842549,0.00643165753467911
"race","insurance","Amer. Indian, AK Native, or mult. races","Any private, all ages",0.616890433803164,0.028573169327319
"race","insurance","Amer. Indian, AK Native, or mult. races","Public only, all ages",0.309094142668611,0.0239080814462418
"race","insurance","Amer. Indian, AK Native, or mult. races","Uninsured, all ages",0.0740154235282256,0.0125315899667482
"race","insurance","Asian, Hawaiian, or Pacific Islander","Any private, all ages",0.735691188363819,0.0184113047767487
"race","insurance","Asian, Hawaiian, or Pacific Islander","Public only, all ages",0.184325993237098,0.015332088237714
"race","insurance","Asian, Hawaiian, or Pacific Islander","Uninsured, all ages",0.0799828183990835,0.00858763389426107
"race","ins_lt65","Hispanic","<65, Any private",0.436562715603681,0.0140802259353065
"race","ins_lt65","Hispanic","<65, Public only",0.33518751229203,0.0112379634283612
"race","ins_lt65","Hispanic","<65, Uninsured",0.22824977210429,0.0105976206253125
"race","ins_lt65","Hispanic","65+, Medicare only",0,0
"race","ins_lt65","Hispanic","65+, Medicare and private",0,0
"race","ins_lt65","Hispanic","65+, Medicare and other public",0,0
"race","ins_lt65","Hispanic","65+, No medicare",0,0
"race","ins_lt65","White","<65, Any private",0.777331895113508,0.00865059885165902
"race","ins_lt65","White","<65, Public only",0.143764958805812,0.00695724330254591
"race","ins_lt65","White","<65, Uninsured",0.0789031460806804,0.00470347958820234
"race","ins_lt65","White","65+, Medicare only",0,0
"race","ins_lt65","White","65+, Medicare and private",0,0
"race","ins_lt65","White","65+, Medicare and other public",0,0
"race","ins_lt65","White","65+, No medicare",0,0
"race","ins_lt65","Black","<65, Any private",0.526323853577651,0.0134097942541343
"race","ins_lt65","Black","<65, Public only",0.343442821402699,0.0109053409310484
"race","ins_lt65","Black","<65, Uninsured",0.13023332501965,0.00702602876937836
"race","ins_lt65","Black","65+, Medicare only",0,0
"race","ins_lt65","Black","65+, Medicare and private",0,0
"race","ins_lt65","Black","65+, Medicare and other public",0,0
"race","ins_lt65","Black","65+, No medicare",0,0
"race","ins_lt65","Amer. Indian, AK Native, or mult. races","<65, Any private",0.625342004144596,0.0291255369946783
"race","ins_lt65","Amer. Indian, AK Native, or mult. races","<65, Public only",0.294944955418465,0.0245409463699259
"race","ins_lt65","Amer. Indian, AK Native, or mult. races","<65, Uninsured",0.0797130404369395,0.013652587517183
"race","ins_lt65","Amer. Indian, AK Native, or mult. races","65+, Medicare only",0,0
"race","ins_lt65","Amer. Indian, AK Native, or mult. races","65+, Medicare and private",0,0
"race","ins_lt65","Amer. Indian, AK Native, or mult. races","65+, Medicare and other public",0,0
"race","ins_lt65","Amer. Indian, AK Native, or mult. races","65+, No medicare",0,0
"race","ins_lt65","Asian, Hawaiian, or Pacific Islander","<65, Any private",0.772394688683102,0.0194435104337747
"race","ins_lt65","Asian, Hawaiian, or Pacific Islander","<65, Public only",0.138660293959617,0.0153957813689761
"race","ins_lt65","Asian, Hawaiian, or Pacific Islander","<65, Uninsured",0.0889450173572809,0.00954573674643204
"race","ins_lt65","Asian, Hawaiian, or Pacific Islander","65+, Medicare only",0,0
"race","ins_lt65","Asian, Hawaiian, or Pacific Islander","65+, Medicare and private",0,0
"race","ins_lt65","Asian, Hawaiian, or Pacific Islander","65+, Medicare and other public",0,0
