"rowGrp","colGrp","rowLevels","colLevels","n","n_se"
"TC1name","ind","Alternative Medicines","Total",130,0
"TC1name","ind","Anti-Infectives","Total",6776,0
"TC1name","ind","Antineoplastics","Total",327,0
"TC1name","ind","Cardiovascular Agents","Total",6500,0
"TC1name","ind","Central Nervous System Agents","Total",8756,0
"TC1name","ind","Coagulation Modifiers","Total",865,0
"TC1name","ind","Gastrointestinal Agents","Total",3145,0
"TC1name","ind","Genitourinary Tract Agents","Total",335,0
"TC1name","ind","Hormones/Hormone Modifiers","Total",3909,0
"TC1name","ind","Immunologic Agents","Total",181,0
"TC1name","ind","Metabolic Agents","Total",5041,0
"TC1name","ind","Miscellaneous Agents","Total",568,0
"TC1name","ind","Not Ascertained","Total",1592,0
"TC1name","ind","Nutritional Products","Total",2264,0
"TC1name","ind","Psychotherapeutic Agents","Total",2783,0
"TC1name","ind","Respiratory Agents","Total",3607,0
"TC1name","ind","Topical Agents","Total",4214,0
"RXDRGNAM","ind","ACETAMINOPHEN","Total",269,0
"RXDRGNAM","ind","ACETAMINOPHEN-CODEINE","Total",504,0
"RXDRGNAM","ind","ACETAMINOPHEN-HYDROCODONE","Total",2001,0
"RXDRGNAM","ind","ACETAMINOPHEN-OXYCODONE","Total",580,0
"RXDRGNAM","ind","ACETAMINOPHEN-TRAMADOL","Total",49,0
"RXDRGNAM","ind","ACETAMINOPHEN/BUTALBITAL/CAFFEINE","Total",90,0
"RXDRGNAM","ind","ACETAMINOPHEN/CHLORPHENIRAMINE/PHENYLEPHRINE","Total",6,0
"RXDRGNAM","ind","ACETAMINOPHEN/DEXTROMETHORPHAN/GUAIFENESIN/PE","Total",7,0
"RXDRGNAM","ind","ACYCLOVIR","Total",119,0
"RXDRGNAM","ind","ADALIMUMAB","Total",26,0
"RXDRGNAM","ind","ADAPALENE-BENZOYL PEROXIDE TOPICAL","Total",22,0
"RXDRGNAM","ind","ADAPALENE TOPICAL","Total",19,0
"RXDRGNAM","ind","AL HYDROXIDE/MG HYDROXIDE/SIMETHICONE","Total",7,0
"RXDRGNAM","ind","ALBUTEROL","Total",1586,0
"RXDRGNAM","ind","ALBUTEROL-IPRATROPIUM","Total",100,0
"RXDRGNAM","ind","ALENDRONATE","Total",192,0
"RXDRGNAM","ind","ALLOPURINOL","Total",257,0
"RXDRGNAM","ind","ALOE VERA TOPICAL","Total",7,0
"RXDRGNAM","ind","ALPRAZOLAM","Total",461,0
"RXDRGNAM","ind","ALUMINUM HYDROXIDE-MAGNESIUM CARBONATE","Total",4,0
"RXDRGNAM","ind","AMIODARONE","Total",58,0
"RXDRGNAM","ind","AMITRIPTYLINE","Total",189,0
"RXDRGNAM","ind","AMLODIPINE","Total",1213,0
"RXDRGNAM","ind","AMLODIPINE-BENAZEPRIL","Total",101,0
"RXDRGNAM","ind","AMLODIPINE-OLMESARTAN","Total",23,0
"RXDRGNAM","ind","AMLODIPINE-VALSARTAN","Total",40,0
"RXDRGNAM","ind","AMMONIUM LACTATE TOPICAL","Total",36,0
"RXDRGNAM","ind","AMOXICILLIN","Total",1958,0
"RXDRGNAM","ind","AMOXICILLIN-CLAVULANATE","Total",409,0
"RXDRGNAM","ind","AMPHETAMINE-DEXTROAMPHETAMINE","Total",215,0
"RXDRGNAM","ind","AMPICILLIN","Total",32,0
"RXDRGNAM","ind","ANASTROZOLE","Total",50,0
"RXDRGNAM","ind","ANTIPYRINE-BENZOCAINE OTIC","Total",54,0
"RXDRGNAM","ind","APIXABAN","Total",22,0
"RXDRGNAM","ind","ARIPIPRAZOLE","Total",104,0
"RXDRGNAM","ind","ASCORBIC ACID","Total",14,0
"RXDRGNAM","ind","ASCORBIC ACID-CARBONYL IRON","Total",1,0
"RXDRGNAM","ind","ASPIRIN","Total",420,0
"RXDRGNAM","ind","ASPIRIN-DIPYRIDAMOLE","Total",17,0
"RXDRGNAM","ind","ATENOLOL","Total",489,0
"RXDRGNAM","ind","ATENOLOL-CHLORTHALIDONE","Total",71,0
"RXDRGNAM","ind","ATOMOXETINE","Total",37,0
"RXDRGNAM","ind","ATORVASTATIN","Total",1256,0
"RXDRGNAM","ind","ATROPINE-DIPHENOXYLATE","Total",38,0
"RXDRGNAM","ind","AZATHIOPRINE","Total",46,0
"RXDRGNAM","ind","AZELAIC ACID TOPICAL","Total",11,0
