"rowGrp","colGrp","rowLevels","colLevels","totEXP","totEXP_se"
"TC1name","ind","Alternative Medicines","Total",954611903.217143,271371970.669595
"TC1name","ind","Anti-Infectives","Total",32038257719.5862,9468453681.82074
"TC1name","ind","Antineoplastics","Total",11238325433.0328,3812876022.60509
"TC1name","ind","Cardiovascular Agents","Total",27450358243.4335,1192348139.67083
"TC1name","ind","Central Nervous System Agents","Total",46097626182.4727,2367729339.50776
"TC1name","ind","Coagulation Modifiers","Total",21542063666.901,10438384125.645
"TC1name","ind","Gastrointestinal Agents","Total",18132335656.9455,1586425288.22242
"TC1name","ind","Genitourinary Tract Agents","Total",2615617306.15696,300052318.652477
"TC1name","ind","Hormones/Hormone Modifiers","Total",17753980779.4065,1514029314.08388
"TC1name","ind","Immunologic Agents","Total",11079774294.9537,2905818928.33834
"TC1name","ind","Metabolic Agents","Total",67144604175.247,3578134611.73762
"TC1name","ind","Miscellaneous Agents","Total",17131489826.3192,2470607229.41483
"TC1name","ind","Not Ascertained","Total",8920047986.27792,873559729.263075
"TC1name","ind","Nutritional Products","Total",2887697196.11389,366105340.671914
"TC1name","ind","Psychotherapeutic Agents","Total",27728329060.481,1876365887.36971
"TC1name","ind","Respiratory Agents","Total",24076912084.0652,1367652104.4219
"TC1name","ind","Topical Agents","Total",13375647373.0021,838838801.718375
"RXDRGNAM","ind","ACETAMINOPHEN","Total",29966069.0634737,8984866.34493672
"RXDRGNAM","ind","ACETAMINOPHEN-CODEINE","Total",73669841.2330932,6836797.27524223
"RXDRGNAM","ind","ACETAMINOPHEN-HYDROCODONE","Total",1917715659.15474,180146557.963654
"RXDRGNAM","ind","ACETAMINOPHEN-OXYCODONE","Total",2091362912.64238,330028806.559154
"RXDRGNAM","ind","ACETAMINOPHEN-TRAMADOL","Total",63799861.2092883,27030340.9735012
"RXDRGNAM","ind","ACETAMINOPHEN/BUTALBITAL/CAFFEINE","Total",94944416.8044347,21006414.0237338
"RXDRGNAM","ind","ACETAMINOPHEN/CHLORPHENIRAMINE/PHENYLEPHRINE","Total",2053104.72299844,962779.226923652
"RXDRGNAM","ind","ACETAMINOPHEN/DEXTROMETHORPHAN/GUAIFENESIN/PE","Total",1983305.51278576,1659930.94591386
"RXDRGNAM","ind","ACYCLOVIR","Total",123104315.787589,20885046.9404598
"RXDRGNAM","ind","ADALIMUMAB","Total",6109088245.77333,1876751269.61046
"RXDRGNAM","ind","ADAPALENE-BENZOYL PEROXIDE TOPICAL","Total",144088550.241087,47025845.6664277
"RXDRGNAM","ind","ADAPALENE TOPICAL","Total",97365386.2460159,37844632.2080904
"RXDRGNAM","ind","AL HYDROXIDE/MG HYDROXIDE/SIMETHICONE","Total",895713.00214942,582457.852064631
"RXDRGNAM","ind","ALBUTEROL","Total",2833839203.27406,189294795.011878
"RXDRGNAM","ind","ALBUTEROL-IPRATROPIUM","Total",1111296230.23222,227570401.362825
"RXDRGNAM","ind","ALENDRONATE","Total",519593810.283796,156563478.997516
"RXDRGNAM","ind","ALLOPURINOL","Total",200108285.683557,21964251.5788957
"RXDRGNAM","ind","ALOE VERA TOPICAL","Total",386393.12905112,343601.735405174
"RXDRGNAM","ind","ALPRAZOLAM","Total",460387407.332129,64885858.3138701
"RXDRGNAM","ind","ALUMINUM HYDROXIDE-MAGNESIUM CARBONATE","Total",85695.93533656,50607.5260500745
"RXDRGNAM","ind","AMIODARONE","Total",122316136.274573,39816740.3542016
"RXDRGNAM","ind","AMITRIPTYLINE","Total",150611234.914654,34460459.3022433
"RXDRGNAM","ind","AMLODIPINE","Total",1440254332.04109,103802294.507723
"RXDRGNAM","ind","AMLODIPINE-BENAZEPRIL","Total",466929332.73907,110046396.024914
"RXDRGNAM","ind","AMLODIPINE-OLMESARTAN","Total",232582021.752519,69479268.9266169
"RXDRGNAM","ind","AMLODIPINE-VALSARTAN","Total",579175048.822852,130015564.013523
"RXDRGNAM","ind","AMMONIUM LACTATE TOPICAL","Total",11208749.7966198,2894257.64003732
"RXDRGNAM","ind","AMOXICILLIN","Total",290461579.023787,16922126.8432114
"RXDRGNAM","ind","AMOXICILLIN-CLAVULANATE","Total",879526392.478965,171492758.502832
"RXDRGNAM","ind","AMPHETAMINE-DEXTROAMPHETAMINE","Total",2364582366.66948,387300129.212157
"RXDRGNAM","ind","AMPICILLIN","Total",12892015.653574,8180649.54484643
"RXDRGNAM","ind","ANASTROZOLE","Total",607484572.219594,165143729.20264
"RXDRGNAM","ind","ANTIPYRINE-BENZOCAINE OTIC","Total",9696267.80681314,2522167.43463026
"RXDRGNAM","ind","APIXABAN","Total",394538952.888396,134769509.323657
"RXDRGNAM","ind","ARIPIPRAZOLE","Total",6412868894.64607,825934053.969365
"RXDRGNAM","ind","ASCORBIC ACID","Total",1607466.46022825,760157.003354077
"RXDRGNAM","ind","ASCORBIC ACID-CARBONYL IRON","Total",166113.8207832,166113.8207832
"RXDRGNAM","ind","ASPIRIN","Total",81979332.9816625,7749000.5299477
"RXDRGNAM","ind","ASPIRIN-DIPYRIDAMOLE","Total",683910608.208255,265870113.105947
"RXDRGNAM","ind","ATENOLOL","Total",341854081.593426,27822047.2133923
"RXDRGNAM","ind","ATENOLOL-CHLORTHALIDONE","Total",39653048.717419,7070869.77106724
"RXDRGNAM","ind","ATOMOXETINE","Total",913424269.884647,194885395.536911
"RXDRGNAM","ind","ATORVASTATIN","Total",5360273851.18668,423629688.370143
"RXDRGNAM","ind","ATROPINE-DIPHENOXYLATE","Total",31760420.9558254,10780996.4404102
"RXDRGNAM","ind","AZATHIOPRINE","Total",368999353.123752,91857587.284958
"RXDRGNAM","ind","AZELAIC ACID TOPICAL","Total",122049314.177662,54585443.0840766
"RXDRGNAM","ind","AZELASTINE-FLUTICASONE NASAL","Total",122415491.811406,32174531.2765337
"RXDRGNAM","ind","AZELASTINE NASAL","Total",196628190.55155,49214928.6673597
"RXDRGNAM","ind","AZITHROMYCIN","Total",746202655.104333,43937737.33314
"RXDRGNAM","ind","BACLOFEN","Total",310206439.766484,144904607.960025
"RXDRGNAM","ind","BECLOMETHASONE","Total",651162751.574728,109072596.016861
"RXDRGNAM","ind","BENAZEPRIL","Total",114481985.739185,18087288.3481976
"RXDRGNAM","ind","BENZONATATE","Total",56280145.9466951,13114414.4341636
"RXDRGNAM","ind","BENZOYL PEROXIDE-CLINDAMYCIN TOPICAL","Total",213582718.542717,79772513.9233292
"RXDRGNAM","ind","BENZTROPINE","Total",45335309.6280444,11927335.15416
"RXDRGNAM","ind","BENZYL ALCOHOL TOPICAL","Total",5349014.36156735,3989952.22132682
"RXDRGNAM","ind","BESIFLOXACIN OPHTHALMIC","Total",51800276.4342148,20187374.8762107
"RXDRGNAM","ind","BETAMETHASONE-CLOTRIMAZOLE TOPICAL","Total",42424040.7260057,13477433.3086288
"RXDRGNAM","ind","BETAMETHASONE TOPICAL","Total",75497195.8446858,15377862.2710554
"RXDRGNAM","ind","BIFIDOBACTERIUM-LACTOBACILLUS","Total",2051887.45812711,879371.344225105
"RXDRGNAM","ind","BIMATOPROST OPHTHALMIC","Total",490247628.004923,95740620.6016503
"RXDRGNAM","ind","BIOFLAVONOIDS-ZINC GLYCINATE","Total",854607.0249464,668815.369410969
"RXDRGNAM","ind","BISACODYL","Total",2214047.47325054,808127.785242341
"RXDRGNAM","ind","BISMUTH SUBSALICYLATE","Total",81831.81460872,60575.3935094579
"RXDRGNAM","ind","BISOPROLOL-HYDROCHLOROTHIAZIDE","Total",39642170.5855912,8026054.61194043
"RXDRGNAM","ind","BRIMONIDINE-TIMOLOL OPHTHALMIC","Total",178224498.600918,40710382.0443093
"RXDRGNAM","ind","BRIMONIDINE OPHTHALMIC","Total",269571625.569564,62446478.4849451
"RXDRGNAM","ind","BRINZOLAMIDE OPHTHALMIC","Total",315878780.693689,198680697.469764
"RXDRGNAM","ind","BROMFENAC OPHTHALMIC","Total",123305020.105298,41447388.6707087
"RXDRGNAM","ind","BROMPHENIRAMINE-PHENYLEPHRINE","Total",224608.66782607,142019.702269706
"RXDRGNAM","ind","BROMPHENIRAMINE-PSEUDOEPHEDRINE","Total",7257504.81475218,6059199.20613904
"RXDRGNAM","ind","BROMPHENIRAMINE/DEXTROMETHORPH/PHENYLEPHRINE","Total",1678463.65115908,1088163.36401415
"RXDRGNAM","ind","BROMPHENIRAMINE/DEXTROMETHORPHAN/PSE","Total",25937930.6229102,7362060.65669378
"RXDRGNAM","ind","BUDESONIDE","Total",1844314229.57647,383012474.099172
"RXDRGNAM","ind","BUDESONIDE-FORMOTEROL","Total",3238639507.46624,361608956.899255
"RXDRGNAM","ind","BUPRENORPHINE","Total",241567599.154433,187440041.772479
"RXDRGNAM","ind","BUPRENORPHINE-NALOXONE","Total",305108550.478642,188717046.441136
"RXDRGNAM","ind","BUPROPION","Total",1393541690.85558,147227180.421625
"RXDRGNAM","ind","BUSPIRONE","Total",332970583.85874,54097162.8281813
"RXDRGNAM","ind","CALCITRIOL","Total",82795999.1583532,20995757.2879966
"RXDRGNAM","ind","CALCIUM-VITAMIN D","Total",15459540.9221911,4053057.53419353
"RXDRGNAM","ind","CALCIUM ACETATE","Total",47126325.4752973,15494746.7992876
"RXDRGNAM","ind","CALCIUM CARBONATE","Total",11050064.5075669,3831520.71121692
"RXDRGNAM","ind","CALCIUM CARBONATE-MAGNESIUM CHLORIDE","Total",2142229.28447195,1646430.50368467
"RXDRGNAM","ind","CANAGLIFLOZIN","Total",501379378.720254,155237962.607297
"RXDRGNAM","ind","CARBAMAZEPINE","Total",132522707.417767,30487691.3600982
"RXDRGNAM","ind","CARBAMIDE PEROXIDE OTIC","Total",96552.42361715,69246.426399433
"RXDRGNAM","ind","CARBIDOPA-LEVODOPA","Total",124420171.665276,30680096.7120659
"RXDRGNAM","ind","CARBINOXAMINE","Total",940564.43203546,597212.937187537
