"rowGrp","colGrp","rowLevels","colLevels","totEVT","totEVT_se"
"TC1name","ind","Alternative Medicines","Total",3434558.94963557,539497.38086428
"TC1name","ind","Anti-Infectives","Total",159561698.274136,4684145.55758495
"TC1name","ind","Antineoplastics","Total",24683041.839894,1826474.81295545
"TC1name","ind","Biologicals","Total",1721779.99286779,519046.492947899
"TC1name","ind","Cardiovascular Agents","Total",746374710.966349,24463619.3813733
"TC1name","ind","Central Nervous System Agents","Total",523234479.980811,17068697.4240889
"TC1name","ind","Coagulation Modifiers","Total",55694253.5165793,3514819.23846302
"TC1name","ind","Gastrointestinal Agents","Total",157622815.530517,6221707.8678282
"TC1name","ind","Genitourinary Tract Agents","Total",17937759.296783,1594211.17460014
"TC1name","ind","Hormones/Hormone Modifiers","Total",247998519.958304,8749621.95523784
"TC1name","ind","Immunologic Agents","Total",5062115.69396223,1135916.17402185
"TC1name","ind","Metabolic Agents","Total",518566666.450592,16997598.8113215
"TC1name","ind","Miscellaneous Agents","Total",29975656.0262158,2383406.01852858
"TC1name","ind","Not Ascertained","Total",45757775.9641493,2563710.85023213
"TC1name","ind","Nutritional Products","Total",94817361.7115056,4459629.05071671
"TC1name","ind","Psychotherapeutic Agents","Total",206294563.861798,8154577.84523945
"TC1name","ind","Respiratory Agents","Total",187977268.197065,8456850.64187721
"TC1name","ind","Topical Agents","Total",123199936.607828,4734581.47646301
"RXDRGNAM","ind","ABACAVIR","Total",226258.043351,132034.803196542
"RXDRGNAM","ind","ACAMPROSATE","Total",234145.507517125,177550.471209393
"RXDRGNAM","ind","ACARBOSE","Total",105440.764815742,55444.0226209585
"RXDRGNAM","ind","ACEBUTOLOL","Total",283070.198697564,177817.171490409
"RXDRGNAM","ind","ACETAMINOPHEN","Total",5933539.21102383,1139198.89424706
"RXDRGNAM","ind","ACETAMINOPHEN-BUTALBITAL","Total",194335.245069808,127544.808779481
"RXDRGNAM","ind","ACETAMINOPHEN-CODEINE","Total",7340659.65635983,589046.624685158
"RXDRGNAM","ind","ACETAMINOPHEN-DEXTROMETHORPHAN","Total",22759.055664,10378.593504335
"RXDRGNAM","ind","ACETAMINOPHEN-DIPHENHYDRAMINE","Total",14232.9074018516,11280.7450958938
"RXDRGNAM","ind","ACETAMINOPHEN-HYDROCODONE","Total",55248476.5824464,2839598.21324805
"RXDRGNAM","ind","ACETAMINOPHEN-OXYCODONE","Total",16355335.9342015,1818378.29459727
"RXDRGNAM","ind","ACETAMINOPHEN-PROPOXYPHENE","Total",9863556.9208919,1117434.34407686
"RXDRGNAM","ind","ACETAMINOPHEN-TRAMADOL","Total",2397185.63042774,639160.486708284
"RXDRGNAM","ind","ACETAZOLAMIDE","Total",886376.487041045,382978.342576337
"RXDRGNAM","ind","ACETIC ACID-ALUMINUM ACETATE OTIC","Total",6808.49153844346,6808.49153844346
"RXDRGNAM","ind","ACETIC ACID-HYDROCORTISONE OTIC","Total",59278.3210159615,33375.8508494423
"RXDRGNAM","ind","ACETIC ACID OTIC","Total",57926.499891,39855.6829158653
"RXDRGNAM","ind","ACETIC ACID TOPICAL","Total",30189.237863,14892.2443237606
"RXDRGNAM","ind","ACETIC/ANTIPYRINE/BENZOCAINE/POLYCOS OTIC","Total",11885.44071,9889.38369037316
"RXDRGNAM","ind","ACETYLCYSTEINE","Total",249182.30848188,164755.209346778
"RXDRGNAM","ind","ACYCLOVIR","Total",2655841.71144404,451403.235390533
"RXDRGNAM","ind","ACYCLOVIR TOPICAL","Total",510101.204708,381461.516510789
"RXDRGNAM","ind","ADALIMUMAB","Total",1739312.26711085,498113.377579864
"RXDRGNAM","ind","ADAPALENE TOPICAL","Total",642603.720214,165978.804139917
"RXDRGNAM","ind","AL HYDROXIDE/MG HYDROXIDE/SIMETHICONE","Total",81453.3487500035,29949.4532378167
"RXDRGNAM","ind","ALBENDAZOLE","Total",6563.107856,6563.107856
"RXDRGNAM","ind","ALBUTEROL","Total",41856947.0817415,2471306.36600265
"RXDRGNAM","ind","ALBUTEROL-IPRATROPIUM","Total",6929052.64341332,966556.132481112
"RXDRGNAM","ind","ALCLOMETASONE TOPICAL","Total",66133.107963,60257.287837041
"RXDRGNAM","ind","ALENDRONATE","Total",18820841.3732957,1715528.88752868
"RXDRGNAM","ind","ALENDRONATE-CHOLECALCIFEROL","Total",3557040.93890755,642038.371942043
"RXDRGNAM","ind","ALFUZOSIN","Total",1405471.20016468,327634.821294375
"RXDRGNAM","ind","ALISKIREN","Total",1665013.8575893,512887.645261405
"RXDRGNAM","ind","ALLOPURINOL","Total",10295548.0795482,1071494.29366149
"RXDRGNAM","ind","ALMOTRIPTAN","Total",562483.187457,264775.827569143
"RXDRGNAM","ind","ALPRAZOLAM","Total",22501634.6911691,1809489.68597082
"RXDRGNAM","ind","ALPROSTADIL","Total",50818.387614,44069.1412116145
"RXDRGNAM","ind","ALUMINUM CHLORIDE HEXAHYDRATE TOPICAL","Total",226432.986566416,81054.1251935599
