"rowGrp","colGrp","rowLevels","colLevels","meanEXP0","meanEXP0_se"
"ind","ind","Total","Total",4977.5719298522,134.414460877998
"ind","event","Total","TOT",4977.5719298522,134.414460877998
"ind","event","Total","DVT",298.416796925495,7.61424150860306
"ind","event","Total","RX",1160.50224079212,48.4295557190335
"ind","event","Total","OBV",1213.5000527034,31.9483304609395
"ind","event","Total","OBD",799.157662860339,23.352413868138
"ind","event","Total","OBO",397.869276841058,14.819662500162
"ind","event","Total","OPT",421.109984083293,26.4445318531758
"ind","event","Total","OPY",282.731412414411,16.9568730992775
"ind","event","Total","OPZ",133.980007032322,17.7844878047375
"ind","event","Total","ERT",212.159195839783,12.5887260404416
"ind","event","Total","IPT",1325.98891264553,79.0537593130732
"ind","event","Total","HHT",244.264298227277,30.294445642937
"ind","event","Total","OMA",101.633807214733,6.73752969299738
"ind","sop","Total","EXP",4977.5719298522,134.414460877998
"ind","sop","Total","SLF",607.939394697667,14.7082564726494
"ind","sop","Total","PTR",2014.42398872109,80.2443966692009
"ind","sop","Total","MCR",1381.97084738993,85.2506624778431
"ind","sop","Total","MCD",550.509997041087,26.6678977368658
"ind","sop","Total","OTZ",422.738665947914,35.5186702353626
"ind","agegrps","Total","Under 5",1718.48263255315,219.111543668493
"ind","agegrps","Total","5-17",1691.32911496258,73.0749686554196
"ind","agegrps","Total","18-44",2968.16501060297,134.034890227438
"ind","agegrps","Total","45-64",7016.66585140723,348.761286921078
"ind","agegrps","Total","65+",11013.0366956912,336.115439127064
"ind","region","Total","Northeast",6400.56378721764,552.631561644434
"ind","region","Total","Midwest",5434.44646505394,252.662696000475
"ind","region","Total","South",4520.13949817481,170.084365658533
"ind","region","Total","West",4242.54504716764,169.587232137513
"ind","married","Total","Married",6094.12431108382,214.689604113911
"ind","married","Total","Widowed",12007.4487461066,846.072302154313
"ind","married","Total","Divorced",7978.24115199185,491.793585313588
"ind","married","Total","Separated",4912.00657853666,512.40678764589
"ind","married","Total","Never married",3547.02702384196,204.436177897251
"ind","married","Total","Inapplicable (age < 16)",1636.43493438825,89.0412401209522
"ind","race","Total","Hispanic",2902.74375766314,131.856425150003
"ind","race","Total","White",5954.03625374136,207.922047883706
"ind","race","Total","Black",4072.83925998329,223.122380218246
"ind","race","Total","Amer. Indian, AK Native, or mult. races",4456.20284765654,392.666269888475
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",3418.10426465703,363.025853828383
"ind","sex","Total","Male",4458.27287335585,163.782874387876
"ind","sex","Total","Female",5474.46654101696,168.410140545995
"ind","education","Total","Less than high school",5326.72893448137,374.368067649317
"ind","education","Total","High school",5861.21430085492,268.60689911365
"ind","education","Total","Some college",6168.58000954746,218.636673730086
"ind","education","Total","Inapplicable (age < 18)",1698.62202832503,77.9133432148173
"ind","education","Total","Missing",5551.0019633855,1440.10928937516
"ind","employed","Total","Employed",3786.26347656271,141.456345776314
"ind","employed","Total","Not employed",9052.16244483433,322.141065389289
"ind","employed","Total","Inapplicable (age < 16)",1636.43493438825,89.0412401209522
"ind","employed","Total","Missing",7897.35591316952,6946.23526512011
"ind","insurance","Total","Any private, all ages",4998.29647536542,159.261018724924
"ind","insurance","Total","Public only, all ages",6147.32819730616,286.495880057494
"ind","insurance","Total","Uninsured, all ages",1191.90054533011,110.815252897802
"ind","poverty","Total","Negative or poor",4491.48142279098,232.325813834104
"ind","poverty","Total","Near-poor",4990.70694870141,402.702456198931
"ind","poverty","Total","Low income",5478.80970706353,514.035501776344
"ind","poverty","Total","Middle income",4549.36962947823,230.072598393391
"ind","poverty","Total","High income",5276.36068313706,193.833967041689
"ind","health","Total","Excellent",2132.15885738656,99.0849055713597
"ind","health","Total","Very good",3435.54489911632,122.039809380585
"ind","health","Total","Good",6282.39354531311,268.242456437173
"ind","health","Total","Fair",11962.9386539207,542.801626490832
"ind","health","Total","Poor",26200.9728206806,2719.80306222388
"ind","health","Total","Missing",14016.4147435787,5739.47968535708
"ind","mnhlth","Total","Excellent",3107.8526844467,131.007278492743
"ind","mnhlth","Total","Very good",4520.2096013465,198.608040575444
"ind","mnhlth","Total","Good",6453.11975810262,268.192534782371
"ind","mnhlth","Total","Fair",11613.9436758761,702.638131364248
"ind","mnhlth","Total","Poor",18845.9760363041,2391.34891855296
"ind","mnhlth","Total","Missing",13837.2860450729,5531.64768323369
"ind","agegrps_v2X","Total","Under 18",1698.62202832503,77.9133432148173
"ind","agegrps_v2X","Total","18-64",4693.77363038053,181.534770831067
"ind","agegrps_v2X","Total","65+",11013.0366956912,336.115439127064
"ind","insurance_v2X","Total","<65, Any private",4094.53316893777,153.879515058375
"ind","insurance_v2X","Total","<65, Public only",4374.29595473324,352.815150343618
"ind","insurance_v2X","Total","<65, Uninsured",1166.89770327758,108.777220200415
"ind","insurance_v2X","Total","65+, Medicare only",9823.83228595707,492.551447714825
"ind","insurance_v2X","Total","65+, Medicare and private",11257.1325057109,515.711443012157
"ind","insurance_v2X","Total","65+, Medicare and other public",14218.806499882,932.757313443226
"ind","insurance_v2X","Total","65+, No medicare",5125.21698841611,1347.84015789476
"event","sop","TOT","EXP",4977.5719298522,134.414460877998
"event","sop","TOT","SLF",607.939394697667,14.7082564726494
"event","sop","TOT","PTR",2014.42398872109,80.2443966692009
"event","sop","TOT","MCR",1381.97084738993,85.2506624778431
"event","sop","TOT","MCD",550.509997041087,26.6678977368658
"event","sop","TOT","OTZ",422.738665947914,35.5186702353626
"event","sop","DVT","EXP",298.416796925495,7.61424150860306
"event","sop","DVT","SLF",131.754710678601,5.01506953036341
"event","sop","DVT","PTR",130.311475275056,4.77590815849658
"event","sop","DVT","MCR",3.73608788650101,0.407399326174847
"event","sop","DVT","MCD",25.0073533879985,1.63891455734444
"event","sop","DVT","OTZ",7.60822742861622,1.26720715982737
"event","sop","RX","EXP",1160.50224079212,48.4295557190335
"event","sop","RX","SLF",152.138152175568,4.68754327683484
"event","sop","RX","PTR",420.75145115594,28.5129347783441
"event","sop","RX","MCR",390.504843709047,34.6763419738577
"event","sop","RX","MCD",133.06106946758,9.06967354696409
"event","sop","RX","OTZ",64.0530805902972,5.1819152716946
"event","sop","OBV","EXP",1213.5000527034,31.9483304609395
"event","sop","OBV","SLF",175.608703432049,6.38993413615486
"event","sop","OBV","PTR",523.321545831947,18.4481907456654
"event","sop","OBV","MCR",286.117556691052,16.037900627978
"event","sop","OBV","MCD",109.272958379275,6.71462989842824
"event","sop","OBV","OTZ",119.181452668912,9.42293811025909
"event","sop","OBD","EXP",799.157662860339,23.352413868138
"event","sop","OBD","SLF",104.328916846988,4.62404020205296
"event","sop","OBD","PTR",348.927138968038,13.7020148402392
"event","sop","OBD","MCR",201.967022314038,12.4284427562871
"event","sop","OBD","MCD",64.5719542755396,4.74409275646385
"event","sop","OBD","OTZ",79.3641746166173,7.36536465491655
"event","sop","OBO","EXP",397.869276841058,14.819662500162
"event","sop","OBO","SLF",68.9625279024275,3.28302441627784
"event","sop","OBO","PTR",167.519028636186,7.88993060382794
"event","sop","OBO","MCR",79.1987611834773,6.07032943815319
"event","sop","OBO","MCD",43.4127943954942,4.22077451881626
"event","sop","OBO","OTZ",38.7788807487024,4.37566667341705
"event","sop","OPT","EXP",421.109984083293,26.4445318531758
"event","sop","OPT","SLF",30.428788173243,2.49407395966145
"event","sop","OPT","PTR",221.274497822226,17.7839731764419
"event","sop","OPT","MCR",96.7621156341961,12.8336043388582
"event","sop","OPT","MCD",38.2109313381767,8.30974579905679
"event","sop","OPT","OTZ",34.4372202306238,4.57245274977354
"event","sop","OPY","EXP",282.731412414411,16.9568730992775
"event","sop","OPY","SLF",21.7949247985707,2.05914763371686
"event","sop","OPY","PTR",160.943886118201,13.0794744529541
"event","sop","OPY","MCR",55.0238369517924,6.90131393839565
"event","sop","OPY","MCD",21.8417488374037,3.28516891416712
"event","sop","OPY","OTZ",23.131260937691,3.03915872421601
"event","sop","OPZ","EXP",133.980007032322,17.7844878047375
"event","sop","OPZ","SLF",8.03390474233969,0.764119331844523
"event","sop","OPZ","PTR",59.4621494901738,8.62801765733705
"event","sop","OPZ","MCR",40.6616502707022,11.0686143202159
"event","sop","OPZ","MCD",16.0251875655712,7.67262172728612
"event","sop","OPZ","OTZ",9.79793715226245,2.02137495041006
"event","sop","ERT","EXP",212.159195839783,12.5887260404416
"event","sop","ERT","SLF",19.7062002660946,1.41342252930555
"event","sop","ERT","PTR",106.830016997075,9.95638637375738
"event","sop","ERT","MCR",36.5806736795021,2.66140433482993
"event","sop","ERT","MCD",23.6877506466037,1.52265362188737
"event","sop","ERT","OTZ",25.3544443879597,2.91559339033023
"event","sop","IPT","EXP",1325.98891264553,79.0537593130732
"event","sop","IPT","SLF",28.175528962303,2.47402206455804
"event","sop","IPT","PTR",568.437266140501,61.6040526566851
"event","sop","IPT","MCR",472.728170561987,36.5272557007196
"event","sop","IPT","MCD",131.181997038355,16.265809370582
"event","sop","IPT","OTZ",125.465882561553,19.6059572235365
"event","sop","HHT","EXP",244.264298227277,30.294445642937
"event","sop","HHT","SLF",20.3821336489286,5.38217389694588
"event","sop","HHT","PTR",13.2428956950813,2.51223646912278
"event","sop","HHT","MCR",85.5731906381487,8.16085521846632
"event","sop","HHT","MCD",81.029597534978,10.6623714787816
"event","sop","HHT","OTZ",44.0365116897015,22.7602929965178
"event","sop","OMA","EXP",101.633807214733,6.73752969299738
"event","sop","OMA","SLF",49.7466193018428,2.57816192395813
"event","sop","OMA","PTR",30.2570675803176,3.25473808739367
"event","sop","OMA","MCR",9.96945988920514,1.73399524035948
"event","sop","OMA","MCD",9.05939593620074,2.55878644229665
"event","sop","OMA","OTZ",2.6022231559007,0.541771600195832
