"rowGrp","colGrp","rowLevels","colLevels","avgEVT","avgEVT_se"
"ind","ind","Total","Total",18.327876079934,0.286750952821791
"ind","event","Total","DVT",0.952009207134006,0.0166368152152314
"ind","event","Total","RX",10.6104968120033,0.211176620644384
"ind","event","Total","OBV",5.81887915896115,0.112097982193411
"ind","event","Total","OBD",3.22557067934767,0.0503616746823183
"ind","event","Total","OBO",2.49666432155708,0.0803238244613959
"ind","event","Total","OPT",0.488098022763145,0.0237357041411453
"ind","event","Total","OPY",0.207542031464148,0.0106311915041817
"ind","event","Total","OPZ",0.269236383380815,0.0175523506378848
"ind","event","Total","ERT",0.203091512220276,0.0054759384314842
"ind","event","Total","IPT",0.0905081744803262,0.00348904557611668
"ind","event","Total","HHT",0.164793192371733,0.00973176359867522
"ind","sop","Total","EXP",17.8889871840332,0.281379445504875
"ind","sop","Total","SLF",11.1541988919026,0.187955828746778
"ind","sop","Total","MCR",4.86640992979775,0.15317049894714
"ind","sop","Total","MCD",2.51280169993579,0.10381416408962
"ind","sop","Total","PTR",6.52748375045117,0.147137275735436
"ind","sop","Total","OTZ",1.37257534345413,0.0761225027861213
"ind","agegrps","Total","Under 5",6.04444738651577,0.214597746755589
"ind","agegrps","Total","5-17",7.6638622690815,0.30846062401625
"ind","agegrps","Total","18-44",10.3162626142368,0.269710778474212
"ind","agegrps","Total","45-64",25.6036829076634,0.545534490806837
"ind","agegrps","Total","65+",40.8894664932717,0.843414988987324
"ind","region","Total","Northeast",20.827908465317,0.78353784171286
"ind","region","Total","Midwest",20.4083573765059,0.56898712172039
"ind","region","Total","South",17.5999754693087,0.44076058351094
"ind","region","Total","West",15.7775103978793,0.59428437131395
"ind","married","Total","Married",21.9976858230154,0.444764277337677
"ind","married","Total","Widowed",43.7250703136603,1.26633671988208
"ind","married","Total","Divorced",30.6054462069838,0.940117496901155
"ind","married","Total","Separated",23.1734141364909,1.74564963498432
"ind","married","Total","Never married",12.4304958058414,0.377090941401096
"ind","married","Total","Inapplicable (age < 16)",6.92473267992638,0.253234553143822
"ind","race","Total","Hispanic",11.4788647525987,0.45522561657969
"ind","race","Total","White",21.9759622464681,0.400245429594042
"ind","race","Total","Black",14.6597501824071,0.470408573258484
"ind","race","Total","Amer. Indian, AK Native, or mult. races",15.9024887417494,0.97698702415668
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",10.6520061050673,0.587432871703948
"ind","sex","Total","Male",15.471320335281,0.311847084489821
"ind","sex","Total","Female",21.0611896460829,0.355054317687232
"ind","education","Total","Less than high school",21.670609771837,0.834459974813524
"ind","education","Total","High school",21.6199496510524,0.553476431781979
"ind","education","Total","Some college",21.686982685555,0.413343775066474
"ind","education","Total","Inapplicable (age < 18)",7.22891853123919,0.243528963384451
"ind","education","Total","Missing",20.4159592715787,3.41353606271099
"ind","employed","Total","Employed",14.1846936728265,0.236765166466548
