"rowGrp","colGrp","rowLevels","colLevels","totEXP","totEXP_se"
"ind","ind","Total","Total",1599907351396.35,52731878601.1328
"ind","event","Total","TOT",1599907351396.35,52731878601.1328
"ind","event","Total","DVT",95918096997.8327,3327595740.85325
"ind","event","Total","RX",373012402938.872,17213224795.4107
"ind","event","Total","OBV",390047131935.204,13761435406.6926
"ind","event","Total","OBD",256867853996.627,9467140461.38859
"ind","event","Total","OBO",127884436404.651,5794889769.07777
"ind","event","Total","OPT",135354540080.201,9398949596.90681
"ind","event","Total","OPY",90876449716.3023,5901999758.50326
"ind","event","Total","OPZ",43064289419.0203,5951605616.80893
"ind","event","Total","ERT",68192898440.0405,4427071069.28988
"ind","event","Total","IPT",426203666990.43,24916792070.5878
"ind","event","Total","HHT",78512224820.6459,9776972032.62041
"ind","event","Total","OMA",32667468718.6449,2452775774.98152
"ind","sop","Total","EXP",1599907351396.35,52731878601.1328
"ind","sop","Total","SLF",195405856607.908,6485460537.50089
"ind","sop","Total","PTR",647482707192.086,29737246369.2709
"ind","sop","Total","MCR",444197562448.937,27819395307.3219
"ind","sop","Total","MCD",176946712914.578,9064747743.85069
"ind","sop","Total","OTZ",135878036299.847,11599811894.1048
"ind","agegrps","Total","Under 5",34236901568.1815,4238739285.50215
"ind","agegrps","Total","5-17",91763260128.1993,5664947471.94945
"ind","agegrps","Total","18-44",336607805705.074,18051516175.0007
"ind","agegrps","Total","45-64",591126158835.311,32083709936.9276
"ind","agegrps","Total","65+",546173225159.588,23068225317.7659
"ind","region","Total","Northeast",361338121929.313,32409469265.3961
"ind","region","Total","Midwest",368503748344.995,24981125310.4697
"ind","region","Total","South",547185574028.206,26785454380.0174
"ind","region","Total","West",322879907093.84,14600337625.0819
"ind","married","Total","Married",798335504285.019,34284296903.0296
"ind","married","Total","Widowed",179376739923.172,14401722315.5644
"ind","married","Total","Divorced",210555209914.339,14914079996.8181
"ind","married","Total","Separated",23663883221.3903,2691057813.9019
"ind","married","Total","Never married",281965467768.181,17908607464.6288
"ind","married","Total","Inapplicable (age < 16)",106010546284.253,6890901347.89502
"ind","race","Total","Hispanic",165639996342.818,11094394841.397
"ind","race","Total","White",1155162247628.67,45980768977.9707
"ind","race","Total","Black",161011507583.656,12193626305.5412
"ind","race","Total","Amer. Indian, AK Native, or mult. races",54813546144.6758,7168088532.49709
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",63280053696.5359,8084807951.52088
"ind","sex","Total","Male",700699388108.427,28924877024.5711
"ind","sex","Total","Female",899207963287.926,33297221151.1184
"ind","education","Total","Less than high school",178372036818.191,13196384382.4684
"ind","education","Total","High school",422543873969.002,23368918486.0682
"ind","education","Total","Some college",864930023183.831,36549983797.0544
"ind","education","Total","Inapplicable (age < 18)",126000161696.381,7277365731.12885
"ind","education","Total","Missing",8061255728.94932,2387576378.79789
"ind","employed","Total","Employed",596116809062.402,25558046848.7215
"ind","employed","Total","Not employed",896457589702.943,40142687785.4586
"ind","employed","Total","Inapplicable (age < 16)",106010546284.253,6890901347.89502
"ind","employed","Total","Missing",1322406346.7559,1311115361.52366
"ind","insurance","Total","Any private, all ages",1071866665425.73,41894206262.5242
"ind","insurance","Total","Public only, all ages",496873276235.801,25589397382.6295
"ind","insurance","Total","Uninsured, all ages",31167409734.8199,3070555409.33895
"ind","poverty","Total","Negative or poor",195392437902.927,11631425254.7589
"ind","poverty","Total","Near-poor",70757583814.0407,6209814134.27269
"ind","poverty","Total","Low income",243161360323.494,22772267689.0364
"ind","poverty","Total","Middle income",418198570510.148,22969381373.8
"ind","poverty","Total","High income",672397398845.745,30730727819.0072
"ind","health","Total","Excellent",225865604143.871,12765724296.6641
"ind","health","Total","Very good",346475677454.777,16085784217.2069
"ind","health","Total","Good",504466537663.484,24520597344.9162
"ind","health","Total","Fair",310000213458.423,16746790800.0307
"ind","health","Total","Poor",204206759919.482,22866070901.6233
"ind","health","Total","Missing",8892558756.31705,4238208476.57076
"ind","mnhlth","Total","Excellent",417183868643.695,19852538870.7028
"ind","mnhlth","Total","Very good",412074646490.186,22389894037.4476
"ind","mnhlth","Total","Good",475661190999.709,22256593847.9915
"ind","mnhlth","Total","Fair",196316746185.706,14957059096.0219
"ind","mnhlth","Total","Poor",89525217518.5836,12636665546.6826
"ind","mnhlth","Total","Missing",9145681558.4746,4241998890.692
"ind","agegrps_v2X","Total","Under 18",126000161696.381,7277365731.12885
"ind","agegrps_v2X","Total","18-64",927733964540.385,40991837517.5906
"ind","agegrps_v2X","Total","65+",546173225159.588,23068225317.7659
"ind","insurance_v2X","Total","<65, Any private",765726939411.239,34393477355.7108
"ind","insurance_v2X","Total","<65, Public only",257806455111.905,21844632837.6232
"ind","insurance_v2X","Total","<65, Uninsured",30200731713.6217,2981637695.37409
"ind","insurance_v2X","Total","65+, Medicare only",161372965976.608,10670457540.3333
"ind","insurance_v2X","Total","65+, Medicare and private",303141056291.653,18032677221.9804
"ind","insurance_v2X","Total","65+, Medicare and other public",77693855147.2878,6679736290.70436
"ind","insurance_v2X","Total","65+, No medicare",3965347744.03928,1118548710.37683
"event","sop","TOT","EXP",1599907351396.35,52731878601.1328
"event","sop","TOT","SLF",195405856607.908,6485460537.50089
"event","sop","TOT","PTR",647482707192.086,29737246369.2709
"event","sop","TOT","MCR",444197562448.937,27819395307.3219
"event","sop","TOT","MCD",176946712914.578,9064747743.85069
"event","sop","TOT","OTZ",135878036299.847,11599811894.1048
"event","sop","DVT","EXP",95918096997.8327,3327595740.85325
"event","sop","DVT","SLF",42349027430.7403,1871221312.16142
"event","sop","DVT","PTR",41885138015.4855,1835346275.60743
"event","sop","DVT","MCR",1200865514.21334,130238020.530723
"event","sop","DVT","MCD",8037944822.95174,568076863.322564
"event","sop","DVT","OTZ",2445461193.86765,413387604.097958
"event","sop","RX","EXP",373012402938.872,17213224795.4107
"event","sop","RX","SLF",48900739461.695,1773016448.27234
"event","sop","RX","PTR",135239299261.128,9975368275.61095
"event","sop","RX","MCR",125517336366.155,11136117369.3488
"event","sop","RX","MCD",42768921519.5657,2978652035.02239
"event","sop","RX","OTZ",20588149394.9687,1696813440.5276
"event","sop","OBV","EXP",390047131935.204,13761435406.6926
"event","sop","OBV","SLF",56444720347.5089,2456399757.41483
"event","sop","OBV","PTR",168207712539.374,7418973217.17287
"event","sop","OBV","MCR",91964835217.7947,5356542885.15434
"event","sop","OBV","MCD",35122869520.2443,2290380082.68682
"event","sop","OBV","OTZ",38307689966.572,3183181682.52821
"event","sop","OBD","EXP",256867853996.627,9467140461.38859
"event","sop","OBD","SLF",33533739618.2381,1689065169.6082
"event","sop","OBD","PTR",112153295342.381,5311635606.5906
"event","sop","OBD","MCR",64916896891.4239,4077575915.49656
"event","sop","OBD","MCD",20754927461.6977,1549550185.75758
"event","sop","OBD","OTZ",25509491012.0968,2461522968.27739
"event","sop","OBO","EXP",127884436404.651,5794889769.07777
"event","sop","OBO","SLF",22166159910.269,1182849885.23699
"event","sop","OBO","PTR",53844510775.7123,2913114900.59388
"event","sop","OBO","MCR",25456323288.6706,2036423894.48212
"event","sop","OBO","MCD",13953881506.2532,1422442903.75121
"event","sop","OBO","OTZ",12464433917.4047,1439954039.39771
"event","sop","OPT","EXP",135354540080.201,9398949596.90681
"event","sop","OPT","SLF",9780520016.29226,837911960.342668
"event","sop","OPT","PTR",71122768436.3827,6193540751.46482
"event","sop","OPT","MCR",31101593773.3342,4177370724.39811
