"rowGrp","colGrp","rowLevels","colLevels","pctEXP","pctEXP_se"
"ind","ind","Total","Total",0.85356891261137,0.00376243656070461
"ind","event","Total","TOT",0.85356891261137,0.00376243656070461
"ind","event","Total","DVT",0.417842685847571,0.00640190722378617
"ind","event","Total","RX",0.613063669333008,0.00486840653319428
"ind","event","Total","OBV",0.733648376889434,0.00465554536912028
"ind","event","Total","OBD",0.666799881932276,0.00459521668330953
"ind","event","Total","OBO",0.391018278507694,0.00627167033217751
"ind","event","Total","OPT",0.15891581154804,0.00516171863456704
"ind","event","Total","OPY",0.0935618350161442,0.00327822653656815
"ind","event","Total","OPZ",0.0952088261988504,0.00409288868703116
"ind","event","Total","ERT",0.136460616605845,0.0030058233585815
"ind","event","Total","IPT",0.0637146320468105,0.00192691333122202
"ind","event","Total","HHT",0.0300989409643936,0.00140027360985947
"ind","event","Total","OMA",0.195489204129882,0.00375769149772733
"ind","sop","Total","EXP",0.85356891261137,0.00376243656070461
"ind","sop","Total","SLF",0.722596420032726,0.00530865011808385
"ind","sop","Total","PTR",0.554629954445011,0.00750203303885298
"ind","sop","Total","MCR",0.176053985692219,0.00446429649644563
"ind","sop","Total","MCD",0.198795826926586,0.00517015816859176
"ind","sop","Total","OTZ",0.176000535359162,0.00438546806546232
"ind","agegrps","Total","Under 5",0.906594384471686,0.00861785549908676
"ind","agegrps","Total","5-17",0.864750716632671,0.0065367590712458
"ind","agegrps","Total","18-44",0.765367958939692,0.0069892142575631
"ind","agegrps","Total","45-64",0.888621775731615,0.00504472092216071
"ind","agegrps","Total","65+",0.962179722647465,0.00367492184233253
"ind","region","Total","Northeast",0.868552256741211,0.00887664034125202
"ind","region","Total","Midwest",0.882551814750615,0.00551015491965144
"ind","region","Total","South",0.837779415243575,0.00721914501183646
"ind","region","Total","West",0.841746183036211,0.00663312034174528
"ind","married","Total","Married",0.8835979468388,0.00454755248822655
"ind","married","Total","Widowed",0.944732816656962,0.00834320510860444
"ind","married","Total","Divorced",0.882790050987002,0.00709980952539642
"ind","married","Total","Separated",0.791092151507647,0.0231052530383426
"ind","married","Total","Never married",0.761679868284684,0.00759876285466446
"ind","married","Total","Inapplicable (age < 16)",0.877320732415604,0.00581573574653965
"ind","race","Total","Hispanic",0.755322873199109,0.00855741324145687
"ind","race","Total","White",0.89933877945386,0.00388841608746923
"ind","race","Total","Black",0.794622593770714,0.00773545150986608
"ind","race","Total","Amer. Indian, AK Native, or mult. races",0.850257510615947,0.0132819644841326
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",0.804810808719978,0.0118580496216743
"ind","sex","Total","Male",0.812097313574557,0.00478915398578633
