"rowGrp","colGrp","rowLevels","colLevels","meanEVT","meanEVT_se"
"ind","ind","Total","Total",266.038697564855,6.20406940970158
"ind","event","Total","DVT",313.458475862028,6.40595265846107
"ind","event","Total","ERT",1044.63023686385,57.2006790718129
"ind","event","Total","HHT",1482.24700712688,144.989837949277
"ind","event","Total","IPT",14650.4795313354,632.899709705386
"ind","event","Total","OBV",208.544386469846,3.61471648248932
"ind","event","Total","OPT",862.753805032436,42.6970155695368
"ind","event","Total","RX",109.372636179149,4.21563175019099
"ind","sop","Total","XP",266.038697564855,6.20406940970158
"ind","sop","Total","SF",30.4555608992031,0.799488249226085
"ind","sop","Total","PR",108.25917495569,4.1406587426896
"ind","sop","Total","MR",74.8585975785427,4.37424449388931
"ind","sop","Total","MD",29.5422136980572,1.40311593094823
"ind","sop","Total","OZ",22.9231504333619,1.91350870924627
"ind","agegrps","Total","Under 5",283.07207298811,35.1391543678569
"ind","agegrps","Total","5-17",212.016946731261,5.30240034643828
"ind","agegrps","Total","18-44",281.517691315472,11.3504402342156
"ind","agegrps","Total","45-64",269.512445215904,12.1350117372088
"ind","agegrps","Total","65+",263.478870510335,6.86545336060524
"ind","region","Total","Northeast",302.598386900676,24.1377153577787
"ind","region","Total","Midwest",259.925393657565,10.3015075894266
"ind","region","Total","South",251.961063149779,6.68367835680958
"ind","region","Total","West",262.262457383976,9.87158776469442
"ind","married","Total","Married",271.689884360927,8.34102811737859
"ind","married","Total","Widowed",268.320635211601,17.1321668098029
"ind","married","Total","Divorced",256.701044593515,14.6342732049718
"ind","married","Total","Separated",208.481508931078,17.3043305011935
"ind","married","Total","Never married",278.803673396881,14.3863912275106
"ind","married","Total","Inapplicable (age < 16)",229.432085508659,11.8927889408424
"ind","race","Total","Hispanic",248.905548809868,9.09219895858046
"ind","race","Total","White",265.209142066996,7.76024633805518
"ind","race","Total","Black",273.983370876367,13.0479621832038
"ind","race","Total","Amer. Indian, AK Native, or mult. races",268.525349079524,16.8595048501049
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",315.068437079397,28.9689007334081
"ind","sex","Total","Male",281.64084963191,9.01992099850331
"ind","sex","Total","Female",255.072003219957,6.84377787375358
"ind","education","Total","Less than high school",242.663506968568,14.8805612534764
"ind","education","Total","High school",265.840317386274,10.1851614945023
"ind","education","Total","Some college",278.396628774708,8.51471900341151
"ind","education","Total","Inapplicable (age < 18)",227.974034839278,9.8225116216842
"ind","education","Total","Missing",269.561528302629,45.3376084095194
