"rowGrp","colGrp","rowLevels","colLevels","n","n_se"
"ind","ind","Total","Total",33893,0
"ind","event","Total","TOT",27785,0
"ind","event","Total","DVT",12853,0
"ind","event","Total","RX",19053,0
"ind","event","Total","OBT",23377,0
"ind","event","Total","OBD",21348,0
"ind","event","Total","OBO",11211,0
"ind","event","Total","OPT",4612,0
"ind","event","Total","OPD",2833,0
"ind","event","Total","OPO",2562,0
"ind","event","Total","ERT",4865,0
"ind","event","Total","IPD",2064,0
"ind","event","Total","HHT",977,0
"ind","event","Total","OMA",5656,0
"ind","sop","Total","EXP",27632,0
"ind","sop","Total","SLF",21423,0
"ind","sop","Total","PTR",14424,0
"ind","sop","Total","MCR",5229,0
"ind","sop","Total","MCD",9483,0
"ind","sop","Total","OTZ",5931,0
"ind","agegrps","Total","Under 5",2244,0
"ind","agegrps","Total","5-17",6958,0
"ind","agegrps","Total","18-44",12044,0
"ind","agegrps","Total","45-64",8275,0
"ind","agegrps","Total","65+",4372,0
"ind","region","Total","Northeast",5101,0
"ind","region","Total","Midwest",6239,0
"ind","region","Total","South",12994,0
"ind","region","Total","West",9559,0
"ind","married","Total","Married",11697,0
"ind","married","Total","Widowed",1525,0
"ind","married","Total","Divorced",2801,0
"ind","married","Total","Separated",740,0
"ind","married","Total","Never married",8990,0
"ind","married","Total","Inapplicable (age < 16)",8140,0
"ind","race","Total","Hispanic",11068,0
"ind","race","Total","White",12565,0
"ind","race","Total","Black",6551,0
"ind","race","Total","Amer. Indian, AK Native, or mult. races",1188,0
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",2521,0
"ind","sex","Total","Male",16268,0
"ind","sex","Total","Female",17625,0
"ind","education","Total","Less than high school",5101,0
"ind","education","Total","High school",7412,0
"ind","education","Total","Some college",11963,0
"ind","education","Total","Inapplicable (age < 18)",9202,0
"ind","education","Total","Missing",215,0
"ind","employed","Total","Employed",15100,0
"ind","employed","Total","Not employed",10634,0
"ind","employed","Total","Inapplicable (age < 16)",8140,0
"ind","employed","Total","Missing",19,0
"ind","insurance","Total","Any private, all ages",18151,0
"ind","insurance","Total","Public only, all ages",11915,0
"ind","insurance","Total","Uninsured, all ages",3827,0
"ind","poverty","Total","Negative or poor",7604,0
"ind","poverty","Total","Near-poor",2167,0
"ind","poverty","Total","Low income",5601,0
"ind","poverty","Total","Middle income",9642,0
"ind","poverty","Total","High income",8879,0
"ind","health","Total","Excellent",10842,0
"ind","health","Total","Very good",9826,0
"ind","health","Total","Good",9079,0
"ind","health","Total","Fair",3231,0
"ind","health","Total","Poor",866,0
"ind","health","Total","Missing",49,0
"ind","mnhlth","Total","Excellent",13911,0
"ind","mnhlth","Total","Very good",8985,0
"ind","mnhlth","Total","Good",8454,0
"ind","mnhlth","Total","Fair",1985,0
"ind","mnhlth","Total","Poor",506,0
"ind","mnhlth","Total","Missing",52,0
"ind","agegrps_v2X","Total","Under 18",9202,0
"ind","agegrps_v2X","Total","18-64",20319,0
"ind","agegrps_v2X","Total","65+",4372,0
"ind","insurance_v2X","Total","<65, Any private",16149,0
"ind","insurance_v2X","Total","<65, Public only",9584,0
"ind","insurance_v2X","Total","<65, Uninsured",3788,0
"ind","insurance_v2X","Total","65+, Medicare only",1498,0
"ind","insurance_v2X","Total","65+, Medicare and private",1962,0
"ind","insurance_v2X","Total","65+, Medicare and other public",833,0
"ind","insurance_v2X","Total","65+, No medicare",79,0
"event","sop","TOT","EXP",27632,0
"event","sop","TOT","SLF",21423,0
"event","sop","TOT","PTR",14424,0
"event","sop","TOT","MCR",5229,0
"event","sop","TOT","MCD",9483,0
"event","sop","TOT","OTZ",5931,0
"event","sop","DVT","EXP",12526,0
"event","sop","DVT","SLF",6485,0
"event","sop","DVT","PTR",6475,0
"event","sop","DVT","MCR",238,0
"event","sop","DVT","MCD",3414,0
"event","sop","DVT","OTZ",483,0
"event","sop","RX","EXP",19015,0
"event","sop","RX","SLF",15641,0
"event","sop","RX","PTR",7337,0
"event","sop","RX","MCR",4103,0
"event","sop","RX","MCD",5180,0
"event","sop","RX","OTZ",2317,0
"event","sop","OBV","EXP",23112,0
"event","sop","OBV","SLF",13931,0
"event","sop","OBV","PTR",11997,0
"event","sop","OBV","MCR",4432,0
"event","sop","OBV","MCD",6970,0
"event","sop","OBV","OTZ",3567,0
"event","sop","OBD","EXP",21160,0
"event","sop","OBD","SLF",11893,0
"event","sop","OBD","PTR",10792,0
"event","sop","OBD","MCR",4223,0
"event","sop","OBD","MCD",6369,0
"event","sop","OBD","OTZ",3029,0
"event","sop","OBO","EXP",10878,0
"event","sop","OBO","SLF",5980,0
"event","sop","OBO","PTR",5850,0
"event","sop","OBO","MCR",2234,0
"event","sop","OBO","MCD",2277,0
"event","sop","OBO","OTZ",1287,0
"event","sop","OPT","EXP",4522,0
"event","sop","OPT","SLF",1903,0
"event","sop","OPT","PTR",2290,0
"event","sop","OPT","MCR",1447,0
"event","sop","OPT","MCD",1141,0
"event","sop","OPT","OTZ",852,0
"event","sop","OPY","EXP",2778,0
"event","sop","OPY","SLF",1168,0
"event","sop","OPY","PTR",1353,0
"event","sop","OPY","MCR",783,0
"event","sop","OPY","MCD",771,0
"event","sop","OPY","OTZ",536,0
"event","sop","OPZ","EXP",2513,0
"event","sop","OPZ","SLF",909,0
"event","sop","OPZ","PTR",1290,0
"event","sop","OPZ","MCR",936,0
"event","sop","OPZ","MCD",496,0
"event","sop","OPZ","OTZ",432,0
"event","sop","ERT","EXP",4646,0
"event","sop","ERT","SLF",1572,0
"event","sop","ERT","PTR",1744,0
"event","sop","ERT","MCR",1149,0
"event","sop","ERT","MCD",1886,0
"event","sop","ERT","OTZ",867,0
"event","sop","IPT","EXP",2045,0
"event","sop","IPT","SLF",796,0
"event","sop","IPT","PTR",880,0
"event","sop","IPT","MCR",850,0
"event","sop","IPT","MCD",752,0
"event","sop","IPT","OTZ",517,0
"event","sop","HHT","EXP",979,0
"event","sop","HHT","SLF",90,0
"event","sop","HHT","PTR",108,0
"event","sop","HHT","MCR",502,0
"event","sop","HHT","MCD",357,0
"event","sop","HHT","OTZ",194,0
"event","sop","OMA","EXP",5656,0
"event","sop","OMA","SLF",4361,0
"event","sop","OMA","PTR",1732,0
"event","sop","OMA","MCR",362,0
"event","sop","OMA","MCD",969,0
"event","sop","OMA","OTZ",194,0
"event","agegrps","TOT","Under 5",1999,0
"event","agegrps","TOT","5-17",5857,0
"event","agegrps","TOT","18-44",8625,0
"event","agegrps","TOT","45-64",7114,0
"event","agegrps","TOT","65+",4190,0
"event","agegrps","DVT","Under 5",584,0
"event","agegrps","DVT","5-17",3796,0
"event","agegrps","DVT","18-44",3579,0
"event","agegrps","DVT","45-64",3159,0
"event","agegrps","DVT","65+",1735,0
"event","agegrps","RX","Under 5",998,0
"event","agegrps","RX","5-17",2734,0
"event","agegrps","RX","18-44",5579,0
"event","agegrps","RX","45-64",5822,0
"event","agegrps","RX","65+",3920,0
"event","agegrps","OBT","Under 5",1842,0
"event","agegrps","OBT","5-17",4587,0
"event","agegrps","OBT","18-44",6771,0
"event","agegrps","OBT","45-64",6222,0
"event","agegrps","OBT","65+",3955,0
"event","agegrps","OBD","Under 5",1794,0
"event","agegrps","OBD","5-17",4193,0
"event","agegrps","OBD","18-44",5792,0
"event","agegrps","OBD","45-64",5735,0
"event","agegrps","OBD","65+",3834,0
"event","agegrps","OBO","Under 5",358,0
"event","agegrps","OBO","5-17",1450,0
"event","agegrps","OBO","18-44",3362,0
