"rowGrp","colGrp","rowLevels","colLevels","medEXP","medEXP_se"
"ind","ind","Total","Total",1412,31.6332343293285
"ind","event","Total","TOT",1412,31.6332343293285
"ind","event","Total","DVT",270,4.84702784078421
"ind","event","Total","RX",301,10.2042691384931
"ind","event","Total","OBV",537,10.7144825954177
"ind","event","Total","OBD",409,7.14298839694516
"ind","event","Total","OBO",306,9.18384222464377
"ind","event","Total","OPT",623,29.3372737731676
"ind","event","Total","OPY",936,58.1643340894106
"ind","event","Total","OPZ",355,14.796190250815
"ind","event","Total","ERT",711,32.3985545147155
"ind","event","Total","IPT",10948,309.444461624803
"ind","event","Total","HHT",2577,227.300095059933
"ind","event","Total","OMA",250,5.61234802617119
"ind","sop","Total","EXP",1412,31.6332343293285
"ind","sop","Total","SLF",295,6.37766821155818
"ind","sop","Total","PTR",865,20.4085382769862
"ind","sop","Total","MCR",2205,100.767157742619
"ind","sop","Total","MCD",460,16.3268306215889
"ind","sop","Total","OTZ",310,15.8166171646643
"ind","agegrps","Total","Under 5",545,27.0413132170067
"ind","agegrps","Total","5-17",609,21.1738584623731
"ind","agegrps","Total","18-44",963,29.0821670447053
"ind","agegrps","Total","45-64",2266,77.2973387240851
"ind","agegrps","Total","65+",4847,157.400851461256
"ind","region","Total","Northeast",1679,76.0218050817735
"ind","region","Total","Midwest",1498,57.3990139040236
"ind","region","Total","South",1282,53.5724129770887
"ind","region","Total","West",1292,53.3173062486263
"ind","married","Total","Married",2038,56.8888004470989
"ind","married","Total","Widowed",5124,192.350473260595
"ind","married","Total","Divorced",2865,113.777600894198
"ind","married","Total","Separated",1864,233.677763271492
"ind","married","Total","Never married",1042,47.1947447655305
"ind","married","Total","Inapplicable (age < 16)",567,15.5615104362019
"ind","race","Total","Hispanic",740,34.6945150708765
"ind","race","Total","White",1821,52.0417726063147
"ind","race","Total","Black",978,43.3681438385956
"ind","race","Total","Amer. Indian, AK Native, or mult. races",1164,107.144825954177
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",856,45.1538909378319
"ind","sex","Total","Male",1133,29.5923805016299
"ind","sex","Total","Female",1663,44.8987842093696
"ind","education","Total","Less than high school",1598,102.808011570318
"ind","education","Total","High school",1867,79.3381925517837
"ind","education","Total","Some college",2013,53.3173062486263
"ind","education","Total","Inapplicable (age < 18)",584,15.5615104362019
"ind","education","Total","Missing",2102,828.076440588713
"ind","employed","Total","Employed",1323,34.1843016139518
"ind","employed","Total","Not employed",3314,100.512051014157
"ind","employed","Total","Inapplicable (age < 16)",567,15.5615104362019
"ind","employed","Total","Missing",804,13709.9458010224
"ind","insurance","Total","Any private, all ages",1493,35.2047285278011
"ind","insurance","Total","Public only, all ages",1435,58.4194408178729
"ind","insurance","Total","Uninsured, all ages",470,32.9087679716402
"ind","poverty","Total","Negative or poor",1025,53.5724129770887
"ind","poverty","Total","Near-poor",1212,103.573331755705
"ind","poverty","Total","Low income",1164,67.3481763140543
"ind","poverty","Total","Middle income",1233,40.8170765539723
"ind","poverty","Total","High income",1728,63.2664686586571
"ind","health","Total","Excellent",754,22.1942853762224
"ind","health","Total","Very good",1346,44.1334640239826
"ind","health","Total","Good",2044,71.1747772409892
"ind","health","Total","Fair",4740,266.841637971594
"ind","health","Total","Poor",12758,1129.86770035965
"ind","health","Total","Missing",3782,13327.5408150573
"ind","mnhlth","Total","Excellent",931,31.6332343293285
"ind","mnhlth","Total","Very good",1440,42.8579303816709
"ind","mnhlth","Total","Good",2062,93.624169345674
"ind","mnhlth","Total","Fair",4740,294.90337810245
"ind","mnhlth","Total","Poor",6241,828.8417607741
"ind","mnhlth","Total","Missing",6366,8678.4757955599
"ind","agegrps_v2X","Total","Under 18",584,15.5615104362019
"ind","agegrps_v2X","Total","18-64",1423,35.7149419847258
"ind","agegrps_v2X","Total","65+",4847,157.400851461256
"ind","insurance_v2X","Total","<65, Any private",1211,25.2555661177704
"ind","insurance_v2X","Total","<65, Public only",817,37.2455823554997
"ind","insurance_v2X","Total","<65, Uninsured",468,33.1638747001025
"ind","insurance_v2X","Total","65+, Medicare only",4220,247.963740065382
"ind","insurance_v2X","Total","65+, Medicare and private",5027,198.47303474369
"ind","insurance_v2X","Total","65+, Medicare and other public",6855,598.225278244157
"ind","insurance_v2X","Total","65+, No medicare",1461,712.513092595279
