"rowGrp","colGrp","rowLevels","colLevels","pctPOP","pctPOP_se"
"ind","insurance","Total","Any private, all ages",0.711929554736253,0.00620223666382565
"ind","insurance","Total","Public only, all ages",0.170539345268562,0.00488656712264538
"ind","insurance","Total","Uninsured, all ages",0.117531099995186,0.0033166543822856
"ind","ins_lt65","Total","<65, Any private",0.728625068184405,0.00652120792613772
"ind","ins_lt65","Total","<65, Public only",0.13768766080837,0.00488352575709826
"ind","ins_lt65","Total","<65, Uninsured",0.133687271007225,0.00371592552278102
"ind","ins_lt65","Total","65+, Medicare only",0,0
"ind","ins_lt65","Total","65+, Medicare and private",0,0
"ind","ins_lt65","Total","65+, Medicare and other public",0,0
"ind","ins_lt65","Total","65+, No medicare",0,0
"ind","ins_ge65","Total","<65, Any private",0,0
"ind","ins_ge65","Total","<65, Public only",0,0
"ind","ins_ge65","Total","<65, Uninsured",0,0
"ind","ins_ge65","Total","65+, Medicare only",0.290699725037214,0.0108860086227366
"ind","ins_ge65","Total","65+, Medicare and private",0.590169100238171,0.0123259651368664
"ind","ins_ge65","Total","65+, Medicare and other public",0.108112093741526,0.00662957461168732
"ind","ins_ge65","Total","65+, No medicare",0.011019080983089,0.00170476283340908
"agegrps","insurance","Under 5","Any private, all ages",0.607312746039071,0.0146786484200426
"agegrps","insurance","Under 5","Public only, all ages",0.328412105098988,0.0151526816909691
"agegrps","insurance","Under 5","Uninsured, all ages",0.0642751488619413,0.00687227486152298
"agegrps","insurance","5-17","Any private, all ages",0.669994588102002,0.0111171348610728
"agegrps","insurance","5-17","Public only, all ages",0.248803355771914,0.010514029408178
"agegrps","insurance","5-17","Uninsured, all ages",0.0812020561260842,0.00486027552245942
"agegrps","insurance","18-44","Any private, all ages",0.732337875135369,0.00633355631864845
"agegrps","insurance","18-44","Public only, all ages",0.0864722568553471,0.00404319820298374
"agegrps","insurance","18-44","Uninsured, all ages",0.181189868009284,0.00501090370099237
"agegrps","insurance","45-64","Any private, all ages",0.803375142828338,0.00672289449144835
"agegrps","insurance","45-64","Public only, all ages",0.0796161508519179,0.00372154072022959
"agegrps","insurance","45-64","Uninsured, all ages",0.117008706319745,0.00523129686345395
"agegrps","insurance","65+","Any private, all ages",0.595919486639124,0.0122531476155448
"agegrps","insurance","65+","Public only, all ages",0.39881181877874,0.0120171953325061
"agegrps","insurance","65+","Uninsured, all ages",0.00526869458213542,0.00115098780272954
"agegrps","ins_lt65","Under 5","<65, Any private",0.607312746039071,0.0146786484200426
"agegrps","ins_lt65","Under 5","<65, Public only",0.328412105098988,0.0151526816909691
"agegrps","ins_lt65","Under 5","<65, Uninsured",0.0642751488619413,0.00687227486152298
"agegrps","ins_lt65","Under 5","65+, Medicare only",0,0
"agegrps","ins_lt65","Under 5","65+, Medicare and private",0,0
"agegrps","ins_lt65","Under 5","65+, Medicare and other public",0,0
"agegrps","ins_lt65","Under 5","65+, No medicare",0,0
"agegrps","ins_lt65","5-17","<65, Any private",0.669994588102002,0.0111171348610728
"agegrps","ins_lt65","5-17","<65, Public only",0.248803355771914,0.010514029408178
"agegrps","ins_lt65","5-17","<65, Uninsured",0.0812020561260842,0.00486027552245942
"agegrps","ins_lt65","5-17","65+, Medicare only",0,0
"agegrps","ins_lt65","5-17","65+, Medicare and private",0,0
"agegrps","ins_lt65","5-17","65+, Medicare and other public",0,0
"agegrps","ins_lt65","5-17","65+, No medicare",0,0
"agegrps","ins_lt65","18-44","<65, Any private",0.732337875135369,0.00633355631864845
"agegrps","ins_lt65","18-44","<65, Public only",0.0864722568553471,0.00404319820298374
"agegrps","ins_lt65","18-44","<65, Uninsured",0.181189868009284,0.00501090370099237
"agegrps","ins_lt65","18-44","65+, Medicare only",0,0
"agegrps","ins_lt65","18-44","65+, Medicare and private",0,0
"agegrps","ins_lt65","18-44","65+, Medicare and other public",0,0
"agegrps","ins_lt65","18-44","65+, No medicare",0,0
