"rowGrp","colGrp","rowLevels","colLevels","n","n_se"
"TC1name","ind","Alternative Medicines","Total",58,0
"TC1name","ind","Anti-Infectives","Total",5400,0
"TC1name","ind","Antihyperlipidemic Agents","Total",955,0
"TC1name","ind","Antineoplastics","Total",413,0
"TC1name","ind","Biologicals","Total",13,0
"TC1name","ind","Cardiovascular Agents","Total",3432,0
"TC1name","ind","Central Nervous System Agents","Total",5305,0
"TC1name","ind","Coagulation Modifiers","Total",338,0
"TC1name","ind","Gastrointestinal Agents","Total",1646,0
"TC1name","ind","Hormones/Hormone Modifiers","Total",3895,0
"TC1name","ind","Immunologic Agents","Total",83,0
"TC1name","ind","Miscellaneous Agents","Total",444,0
"TC1name","ind","Not Ascertained","Total",864,0
"TC1name","ind","Nutritional Products","Total",1426,0
"TC1name","ind","Psychotherapeutic Agents","Total",1921,0
"TC1name","ind","Respiratory Agents","Total",3827,0
"TC1name","ind","Topical Agents","Total",4514,0
"RXDRGNAM","ind","ACARBOSE","Total",15,0
"RXDRGNAM","ind","ACEBUTOLOL","Total",29,0
"RXDRGNAM","ind","ACETAMINOPHEN","Total",473,0
"RXDRGNAM","ind","ACETAMINOPHEN-BUTALBITAL","Total",11,0
"RXDRGNAM","ind","ACETAMINOPHEN-CODEINE","Total",634,0
"RXDRGNAM","ind","ACETAMINOPHEN-DIPHENHYDRAMINE","Total",23,0
"RXDRGNAM","ind","ACETAMINOPHEN-HYDROCODONE","Total",638,0
"RXDRGNAM","ind","ACETAMINOPHEN-OXYCODONE","Total",228,0
"RXDRGNAM","ind","ACETAMINOPHEN-PENTAZOCINE","Total",11,0
"RXDRGNAM","ind","ACETAMINOPHEN-PHENYLTOLOXAMINE","Total",9,0
"RXDRGNAM","ind","ACETAMINOPHEN-PROPOXYPHENE","Total",427,0
"RXDRGNAM","ind","ACETAMINOPHEN-SALICYLAMIDE","Total",4,0
"RXDRGNAM","ind","ACETAZOLAMIDE","Total",23,0
"RXDRGNAM","ind","ACETIC ACID-ALUMINUM ACETATE OTIC","Total",3,0
"RXDRGNAM","ind","ACETIC ACID-HYDROCORTISONE OTIC","Total",6,0
"RXDRGNAM","ind","ACETIC ACID OTIC","Total",17,0
"RXDRGNAM","ind","ACETYLCYSTEINE","Total",2,0
"RXDRGNAM","ind","ACITRETIN","Total",5,0
"RXDRGNAM","ind","ACRIVASTINE-PSEUDOEPHEDRINE","Total",4,0
"RXDRGNAM","ind","ACYCLOVIR","Total",67,0
"RXDRGNAM","ind","ACYCLOVIR TOPICAL","Total",4,0
"RXDRGNAM","ind","ADAPALENE TOPICAL","Total",28,0
"RXDRGNAM","ind","AL HYDROXIDE/ASA/CA CARBONATE/MG HYDROXIDE","Total",5,0
"RXDRGNAM","ind","AL HYDROXIDE/MG HYDROXIDE/SIMETHICONE","Total",12,0
"RXDRGNAM","ind","ALBUTEROL","Total",882,0
"RXDRGNAM","ind","ALBUTEROL-IPRATROPIUM","Total",37,0
"RXDRGNAM","ind","ALCLOMETASONE TOPICAL","Total",20,0
"RXDRGNAM","ind","ALENDRONATE","Total",96,0
"RXDRGNAM","ind","ALLOPURINOL","Total",80,0
"RXDRGNAM","ind","ALPRAZOLAM","Total",226,0
"RXDRGNAM","ind","ALPROSTADIL","Total",6,0
"RXDRGNAM","ind","ALUMINUM CHLORIDE HEXAHYDRATE TOPICAL","Total",4,0
"RXDRGNAM","ind","ALUMINUM HYDROXIDE","Total",2,0
"RXDRGNAM","ind","ALUMINUM HYDROXIDE-MAGNESIUM HYDROXIDE","Total",32,0
"RXDRGNAM","ind","ALUMINUM SULFATE-CALCIUM ACETATE TOPICAL","Total",1,0
"RXDRGNAM","ind","AMANTADINE","Total",20,0
"RXDRGNAM","ind","AMCINONIDE TOPICAL","Total",5,0
"RXDRGNAM","ind","AMILORIDE","Total",5,0
"RXDRGNAM","ind","AMILORIDE-HYDROCHLOROTHIAZIDE","Total",14,0
"RXDRGNAM","ind","AMINO ACIDS-UREA TOPICAL","Total",7,0
"RXDRGNAM","ind","AMINOPHYLLINE","Total",2,0
"RXDRGNAM","ind","AMIODARONE","Total",21,0
"RXDRGNAM","ind","AMITRIPTYLINE","Total",254,0
"RXDRGNAM","ind","AMITRIPTYLINE-CHLORDIAZEPOXIDE","Total",1,0
"RXDRGNAM","ind","AMITRIPTYLINE-PERPHENAZINE","Total",15,0
"RXDRGNAM","ind","AMLEXANOX TOPICAL","Total",1,0
"RXDRGNAM","ind","AMLODIPINE","Total",274,0
"RXDRGNAM","ind","AMLODIPINE-BENAZEPRIL","Total",41,0
"RXDRGNAM","ind","AMMONIUM LACTATE TOPICAL","Total",38,0
"RXDRGNAM","ind","AMOXAPINE","Total",1,0
"RXDRGNAM","ind","AMOXICILLIN","Total",1886,0
"RXDRGNAM","ind","AMOXICILLIN-CLAVULANATE","Total",370,0
"RXDRGNAM","ind","AMOXICILLIN/CLARITHROMYCIN/LANSOPRAZOLE","Total",2,0
"RXDRGNAM","ind","AMPHETAMINE-DEXTROAMPHETAMINE","Total",39,0
"RXDRGNAM","ind","AMPICILLIN","Total",94,0
"RXDRGNAM","ind","AMYLASE/CELLULASE/LIPASE/PROTEASE","Total",3,0
"RXDRGNAM","ind","ANASTROZOLE","Total",1,0
"RXDRGNAM","ind","ANTAZOLINE-NAPHAZOLINE OPHTHALMIC","Total",84,0
"RXDRGNAM","ind","ANTHRALIN TOPICAL","Total",4,0
"RXDRGNAM","ind","ANTIPYRINE-BENZOCAINE OTIC","Total",42,0
"RXDRGNAM","ind","ANTIPYRINE/BENZOCAINE/PHENYLEPHRINE OTIC","Total",2,0
"RXDRGNAM","ind","APAP/ASA/CAFFEINE","Total",38,0
"RXDRGNAM","ind","APAP/BUTALBITAL/CAFFEINE","Total",63,0
"RXDRGNAM","ind","APAP/BUTALBITAL/CAFFEINE/CODEINE","Total",1,0
"RXDRGNAM","ind","APAP/CAFFEINE/DIHYDROCODEINE","Total",2,0
"RXDRGNAM","ind","APAP/CHLORPHENIRAMINE/PHENYLEPHRINE","Total",29,0
"RXDRGNAM","ind","APAP/DICHLORALPHENAZONE/ISOMETHEPTENE","Total",56,0
"RXDRGNAM","ind","APRACLONIDINE OPHTHALMIC","Total",7,0
"RXDRGNAM","ind","ASA/BUTALBITAL/CAFFEINE","Total",42,0
"RXDRGNAM","ind","ASA/BUTALBITAL/CAFFEINE/CODEINE","Total",6,0
"RXDRGNAM","ind","ASA/CAFFEINE/DIHYDROCODEINE","Total",1,0
"RXDRGNAM","ind","ASA/CAFFEINE/ORPHENADRINE","Total",5,0
"RXDRGNAM","ind","ASA/CARISOPRODOL/CODEINE","Total",5,0
"RXDRGNAM","ind","ASCORBIC ACID","Total",28,0
"RXDRGNAM","ind","ASPIRIN","Total",159,0
"RXDRGNAM","ind","ASPIRIN-CARISOPRODOL","Total",9,0
"RXDRGNAM","ind","ASPIRIN-CODEINE","Total",3,0
"RXDRGNAM","ind","ASPIRIN-HYDROCODONE","Total",1,0
"RXDRGNAM","ind","ASPIRIN-MEPROBAMATE","Total",2,0
"RXDRGNAM","ind","ASPIRIN-METHOCARBAMOL","Total",52,0
"RXDRGNAM","ind","ASPIRIN-OXYCODONE","Total",12,0
"RXDRGNAM","ind","ASTEMIZOLE","Total",11,0
"RXDRGNAM","ind","ATENOLOL","Total",381,0
"RXDRGNAM","ind","ATENOLOL-CHLORTHALIDONE","Total",22,0
"RXDRGNAM","ind","ATORVASTATIN","Total",306,0
"RXDRGNAM","ind","ATROPINE-DIPHENOXYLATE","Total",60,0
"RXDRGNAM","ind","ATROPINE OPHTHALMIC","Total",6,0
"RXDRGNAM","ind","ATROPINE/CPM/HYOSCYAMINE/PE/PPA/SCOPOLAMINE","Total",7,0
"RXDRGNAM","ind","ATROPINE/HYOSCYAMINE/PB/SCOPOLAMINE","Total",56,0
"RXDRGNAM","ind","ATTAPULGITE","Total",7,0
"RXDRGNAM","ind","AURANOFIN","Total",4,0
"RXDRGNAM","ind","AZATADINE","Total",2,0
"RXDRGNAM","ind","AZATADINE-PSEUDOEPHEDRINE","Total",5,0
"RXDRGNAM","ind","AZATHIOPRINE","Total",32,0
"RXDRGNAM","ind","AZELAIC ACID TOPICAL","Total",14,0
"RXDRGNAM","ind","AZELASTINE NASAL","Total",23,0
"RXDRGNAM","ind","AZITHROMYCIN","Total",467,0
"RXDRGNAM","ind","BACITRACIN-POLYMYXIN B OPHTHALMIC","Total",7,0
"RXDRGNAM","ind","BACITRACIN-POLYMYXIN B TOPICAL","Total",393,0
"RXDRGNAM","ind","BACITRACIN OPHTHALMIC","Total",6,0
"RXDRGNAM","ind","BACITRACIN TOPICAL","Total",9,0
"RXDRGNAM","ind","BACITRACIN/HC/NEOMYCIN/POLYMYXIN B OPHTHALMIC","Total",6,0
"RXDRGNAM","ind","BACITRACIN/HC/NEOMYCIN/POLYMYXIN B TOPICAL","Total",4,0
"RXDRGNAM","ind","BACITRACIN/NEOMYCIN/POLYMYXIN B OPHTHALMIC","Total",3,0
"RXDRGNAM","ind","BACITRACIN/NEOMYCIN/POLYMYXIN B TOPICAL","Total",945,0
"RXDRGNAM","ind","BACITRACIN/POLYMYXIN B/PRAMOXINE TOPICAL","Total",5,0
"RXDRGNAM","ind","BACLOFEN","Total",32,0
"RXDRGNAM","ind","BECAPLERMIN TOPICAL","Total",1,0
"RXDRGNAM","ind","BECLOMETHASONE","Total",101,0
"RXDRGNAM","ind","BECLOMETHASONE NASAL","Total",185,0
"RXDRGNAM","ind","BELLADONNA-OPIUM","Total",1,0
"RXDRGNAM","ind","BELLADONNA/ERGOTAMINE/PHENOBARBITAL","Total",7,0
"RXDRGNAM","ind","BENAZEPRIL","Total",139,0
"RXDRGNAM","ind","BENAZEPRIL-HYDROCHLOROTHIAZIDE","Total",6,0
"RXDRGNAM","ind","BENZOCAINE-TRIMETHOBENZAMIDE","Total",28,0
"RXDRGNAM","ind","BENZOCAINE OTIC","Total",6,0
"RXDRGNAM","ind","BENZONATATE","Total",72,0
"RXDRGNAM","ind","BENZOYL PEROXIDE-ERYTHROMYCIN TOPICAL","Total",32,0
"RXDRGNAM","ind","BENZOYL PEROXIDE-SULFUR TOPICAL","Total",1,0
"RXDRGNAM","ind","BENZOYL PEROXIDE TOPICAL","Total",45,0
"RXDRGNAM","ind","BENZPHETAMINE","Total",4,0
"RXDRGNAM","ind","BENZTROPINE","Total",45,0
"RXDRGNAM","ind","BETA-CAROTENE","Total",2,0
