"rowGrp","colGrp","rowLevels","colLevels","totEXP","totEXP_se"
"Condition","ind","Acute Bronchitis and URI","Total",8190381894.08574,1034603430.11718
"Condition","ind","Allergic reactions","Total",1633783025.86899,240560255.470055
"Condition","ind","Anemia and other deficiencies","Total",2976729897.87765,644866572.599496
"Condition","ind","Appendicitis","Total",3375420935.95825,1227407785.8147
"Condition","ind","Back problems","Total",18448607090.9925,1442747696.50219
"Condition","ind","Cancer","Total",45141393588.0901,5232718781.38179
"Condition","ind","Cataract","Total",4295365262.21457,463521017.000178
"Condition","ind","Cerebrovascular disease","Total",11849329557.0459,1703855510.069
"Condition","ind","CNS infection","Total",1129482678.1651,608296869.802894
"Condition","ind","Coma, brain damage","Total",388281161.090795,363112842.063302
"Condition","ind","Complications of pregnancy and birth","Total",3119398470.95144,775976169.40652
"Condition","ind","Complications of surgery or device","Total",2047715070.95425,571534540.178826
"Condition","ind","Congenital anomalies","Total",2961969085.23303,862182010.608175
"Condition","ind","COPD, asthma","Total",44416308965.6366,3623819244.07111
"Condition","ind","Diabetes mellitus","Total",25840947028.2409,2523244473.91614
"Condition","ind","Disorders of mouth and esophagus","Total",296470426.559073,123300810.404149
"Condition","ind","Disorders of teeth and jaws","Total",1289690525.87564,428460850.499797
"Condition","ind","Disorders of the upper GI","Total",14552702995.9877,1469596505.92176
"Condition","ind","Epilepsy and convulsions","Total",6085952350.82818,1748401864.30502
"Condition","ind","Female genital disorders, and contraception","Total",9501644538.87901,745011646.014821
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",6697152800.74501,898624894.874258
"Condition","ind","Glaucoma","Total",2385607818.86169,424940394.846897
"Condition","ind","Headache","Total",4464302057.41357,540456529.227294
"Condition","ind","Heart disease","Total",58764870944.7435,4683155367.16345
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",2261915861.57497,649408284.374888
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",4836297672.99104,1151928607.10272
"Condition","ind","Hernias","Total",5909994713.63202,987741962.542631
"Condition","ind","Hyperlipidemia","Total",10917099306.7637,571755795.786173
"Condition","ind","Hypertension","Total",28384904576.6418,2203803703.13805
"Condition","ind","Infectious diseases","Total",10593417461.0711,1969884705.77449
"Condition","ind","Influenza","Total",771577747.465776,164123675.529828
"Condition","ind","Intestinal infection","Total",3243850283.60194,1070144112.72983
"Condition","ind","Kidney Disease","Total",14242746646.4487,2053029747.11765
"Condition","ind","Male genital disorders","Total",3125691171.92033,675346246.533852
"Condition","ind","Mental disorders","Total",42326485971.7586,2848865368.63906
"Condition","ind","Non-malignant breast disease","Total",1783437949.69965,227210400.22449
"Condition","ind","Non-malignant neoplasm","Total",4113704191.88489,676110587.417505
"Condition","ind","Normal birth/live born","Total",22415550892.5799,1607248365.87862
"Condition","ind","Osteoarthritis and other non-traumatic joint disorders","Total",27314754121.3414,1994614901.10616
"Condition","ind","Other bone and musculoskeletal disease","Total",9209306546.98251,2451818509.74436
"Condition","ind","Other care and screening","Total",12938332619.2431,980108309.188615
"Condition","ind","Other circulatory conditions arteries, veins, and lymphatics","Total",20138898243.14,4009248828.45439
"Condition","ind","Other CNS disorders","Total",13554402926.9489,1593552624.54466
"Condition","ind","Other endocrine, nutritional & immune disorder","Total",9900916884.51055,1926582585.75471
"Condition","ind","Other eye disorders","Total",7077166674.94822,1064023564.77685
"Condition","ind","Other GI","Total",10568468717.3184,2180094646.44041
"Condition","ind","Other stomach and intestinal disorders","Total",4539976891.05546,904038940.230343
"Condition","ind","Other urinary","Total",2222314365.81591,290247303.828735
"Condition","ind","Otitis media","Total",3813690549.53448,593707321.18943
"Condition","ind","Paralysis","Total",2095494752.63024,1059136242.21385
"Condition","ind","Perinatal Conditions","Total",667059480.014393,304097191.374476
"Condition","ind","Pneumonia","Total",11342768269.7396,2681205603.83969
"Condition","ind","Poisoning by medical and non-medical substances","Total",3673717562.64038,2077600913.14928
"Condition","ind","Residual Codes","Total",11209016317.123,1159647544.64968
"Condition","ind","Skin disorders","Total",12724867940.8605,976095002.881632
"Condition","ind","Symptoms","Total",4460391652.92453,596834005.464403
"Condition","ind","Systemic lupus and connective tissues disorders","Total",12797588712.2633,1136371780.55838
"Condition","ind","Thyroid disease","Total",4161198700.80445,552750651.061236
"Condition","ind","Tonsillitis","Total",606693635.17576,121481713.454747
"Condition","ind","Trauma-related disorders","Total",50137005369.7035,3886027425.8206
"Condition","ind","Urinary tract infections","Total",4272103980.93298,723042413.508416
"Condition","event","Acute Bronchitis and URI","ERT",419951549.600118,62348657.494034
"Condition","event","Allergic reactions","ERT",169498893.462607,46719614.465284
"Condition","event","Anemia and other deficiencies","ERT",22595414.3386379,12122795.6244342
"Condition","event","Appendicitis","ERT",113120495.223625,51539138.5945732
"Condition","event","Back problems","ERT",459790222.333729,90687390.2775246
"Condition","event","Cancer","ERT",298642753.916396,99151034.7331336
"Condition","event","Cataract","ERT",800547.71470578,800547.71470578
"Condition","event","Cerebrovascular disease","ERT",373068725.438945,132101573.452905
"Condition","event","CNS infection","ERT",133481356.478024,56026185.328507
"Condition","event","Coma, brain damage","ERT",21371309.9800124,20837180.0596783
"Condition","event","Complications of pregnancy and birth","ERT",181078111.711124,65664278.7433887
"Condition","event","Complications of surgery or device","ERT",121620928.047227,38077638.6379726
"Condition","event","Congenital anomalies","ERT",148762272.277615,102717826.412513
"Condition","event","COPD, asthma","ERT",1612987678.53698,203304675.240919
"Condition","event","Diabetes mellitus","ERT",690002011.386121,285908029.195576
"Condition","event","Disorders of mouth and esophagus","ERT",10782037.1090651,8068230.45214908
"Condition","event","Disorders of teeth and jaws","ERT",99612958.8406346,32345238.0202805
"Condition","event","Disorders of the upper GI","ERT",634055244.95644,176057242.649559
"Condition","event","Epilepsy and convulsions","ERT",322289848.003711,93551326.1020872
"Condition","event","Female genital disorders, and contraception","ERT",236797022.756766,50688183.933514
"Condition","event","Gallbladder, pancreatic, and liver disease","ERT",601371208.138416,172477332.892725
"Condition","event","Glaucoma","ERT",4627233.94205376,4627233.94205376
"Condition","event","Headache","ERT",428736244.096746,73202802.387413
"Condition","event","Heart disease","ERT",2590913050.21671,453451080.667218
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","ERT",24594480.2951978,13815035.0706664
"Condition","event","Hereditary, degenerative and other nervous system disorders","ERT",18355545.8338955,10785226.1125203
"Condition","event","Hernias","ERT",140800780.932703,61380333.250158
"Condition","event","Hyperlipidemia","ERT",522304.43402295,428284.367241731
"Condition","event","Hypertension","ERT",335343968.127595,74476806.3261301
"Condition","event","Infectious diseases","ERT",536774253.447353,120982797.775313
"Condition","event","Influenza","ERT",141240847.362141,73802734.0050998
"Condition","event","Intestinal infection","ERT",365834722.40968,86947145.2959273
"Condition","event","Kidney Disease","ERT",903583397.380621,184429541.320995
"Condition","event","Male genital disorders","ERT",32708490.4973244,12359576.0323792
"Condition","event","Mental disorders","ERT",532461158.35361,102659513.505792
"Condition","event","Non-malignant breast disease","ERT",6214187.4603466,6214187.46034661
"Condition","event","Non-malignant neoplasm","ERT",11665204.5299018,10133772.1582222
"Condition","event","Normal birth/live born","ERT",347015087.268577,74660626.8246364
"Condition","event","Osteoarthritis and other non-traumatic joint disorders","ERT",394966999.13367,88060418.4811127
"Condition","event","Other bone and musculoskeletal disease","ERT",87766286.6038575,46313587.7272723
"Condition","event","Other care and screening","ERT",51019752.027113,14631823.6533946
