"rowGrp","colGrp","rowLevels","colLevels","meanEXP","meanEXP_se"
"Condition","ind","Acute Bronchitis and URI","Total",228.981874707405,27.7547312972926
"Condition","ind","Allergic reactions","Total",256.397516162276,35.3920402579381
"Condition","ind","Anemia and other deficiencies","Total",1240.7738200234,246.758048887871
"Condition","ind","Appendicitis","Total",10049.7741105402,3129.88306821749
"Condition","ind","Back problems","Total",1183.16795109072,84.7785265948954
"Condition","ind","Cancer","Total",4375.85624233842,485.722580720923
"Condition","ind","Cataract","Total",1077.98318664883,93.4382333040656
"Condition","ind","Cerebrovascular disease","Total",5253.35033780288,630.584705463807
"Condition","ind","CNS infection","Total",5265.18896204157,1994.61937515379
"Condition","ind","Coma, brain damage","Total",7203.27589476118,6758.84812752918
"Condition","ind","Complications of pregnancy and birth","Total",2700.33641617053,594.191895881677
"Condition","ind","Complications of surgery or device","Total",1395.49125078358,371.367072643495
"Condition","ind","Congenital anomalies","Total",2180.90913510719,620.480586886797
"Condition","ind","COPD, asthma","Total",901.324364092302,72.1817083112321
"Condition","ind","Diabetes mellitus","Total",2013.28072671392,183.107523735051
"Condition","ind","Disorders of mouth and esophagus","Total",245.393481271629,101.0834933156
"Condition","ind","Disorders of teeth and jaws","Total",160.96762039425,53.2292738160218
"Condition","ind","Disorders of the upper GI","Total",887.921856777115,87.7888721032898
"Condition","ind","Epilepsy and convulsions","Total",2733.84489407113,741.367254147267
"Condition","ind","Female genital disorders, and contraception","Total",509.303142654139,34.6573149646225
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",3113.11704846001,320.44974040155
"Condition","ind","Glaucoma","Total",751.988377070588,121.321239448929
"Condition","ind","Headache","Total",579.718121558295,63.9745393623364
"Condition","ind","Heart disease","Total",3317.03728243327,247.461093513855
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",1907.26463860405,536.952411410175
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",3835.63516904766,791.99041663958
"Condition","ind","Hernias","Total",2332.76099859437,353.531175389892
"Condition","ind","Hyperlipidemia","Total",657.256414704649,23.9942443943985
"Condition","ind","Hypertension","Total",835.030329326197,61.0560920964683
"Condition","ind","Infectious diseases","Total",618.969316515646,115.557868038865
"Condition","ind","Influenza","Total",192.247710637187,38.3382212152304
"Condition","ind","Intestinal infection","Total",486.681431639178,161.070380224079
"Condition","ind","Kidney Disease","Total",4859.70863919934,620.105996257987
"Condition","ind","Male genital disorders","Total",969.846442799105,201.155000700055
"Condition","ind","Mental disorders","Total",1544.15053471898,88.8686185013748
"Condition","ind","Non-malignant breast disease","Total",667.780262894236,72.006753969987
"Condition","ind","Non-malignant neoplasm","Total",904.65154480062,130.251047192748
"Condition","ind","Normal birth/live born","Total",3444.91423943981,170.844971667464
"Condition","ind","Osteoarthritis and other non-traumatic joint disorders","Total",1236.47101931481,85.8398707589181
"Condition","ind","Other bone and musculoskeletal disease","Total",1381.60410172441,350.123149656687
"Condition","ind","Other care and screening","Total",503.502668078511,33.0948998115914
"Condition","ind","Other circulatory conditions arteries, veins, and lymphatics","Total",3080.25512926304,595.488134529308
"Condition","ind","Other CNS disorders","Total",1020.6507020408,116.389898153169
"Condition","ind","Other endocrine, nutritional & immune disorder","Total",762.982913982295,143.511594007939
"Condition","ind","Other eye disorders","Total",478.364597669499,73.1991382032929
"Condition","ind","Other GI","Total",1393.30058360905,284.984322352648
"Condition","ind","Other stomach and intestinal disorders","Total",2666.31005469388,448.870980146187
"Condition","ind","Other urinary","Total",533.062096946944,60.7265904948047
"Condition","ind","Otitis media","Total",299.29118312747,45.645968713223
"Condition","ind","Paralysis","Total",6706.54233788415,3046.18449693418
"Condition","ind","Perinatal Conditions","Total",3926.51510112714,1593.04710709569
"Condition","ind","Pneumonia","Total",2774.7988624187,651.298349156531
"Condition","ind","Poisoning by medical and non-medical substances","Total",1876.12092455424,1041.62660545955
"Condition","ind","Residual Codes","Total",637.184203378376,64.4953785107817
"Condition","ind","Skin disorders","Total",515.092134330255,37.5582073466465
"Condition","ind","Symptoms","Total",778.064859483107,100.961317881348
"Condition","ind","Systemic lupus and connective tissues disorders","Total",910.318402400973,75.0407117016449
"Condition","ind","Thyroid disease","Total",371.1000367928,47.4892507208187
"Condition","ind","Tonsillitis","Total",489.806317901484,83.9854908140635
"Condition","ind","Trauma-related disorders","Total",1396.75819617437,100.662116769152
"Condition","ind","Urinary tract infections","Total",575.379065165397,95.270823026442
"Condition","event","Acute Bronchitis and URI","ERT",289.331293118155,32.1630477052844
"Condition","event","Allergic reactions","ERT",311.430863108331,71.4716654292711
"Condition","event","Anemia and other deficiencies","ERT",287.858365683519,75.8516445955149
"Condition","event","Appendicitis","ERT",499.423750660341,132.567065390836
"Condition","event","Back problems","ERT",430.770611513204,63.2734110487546
"Condition","event","Cancer","ERT",708.951903762995,187.414690872265
"Condition","event","Cataract","ERT",176.98,0
"Condition","event","Cerebrovascular disease","ERT",632.529634721644,180.725609783795
"Condition","event","CNS infection","ERT",1286.34236511165,360.011971025796
"Condition","event","Coma, brain damage","ERT",561.846211292315,428.003602419545
"Condition","event","Complications of pregnancy and birth","ERT",1096.47385237144,308.689670371482
"Condition","event","Complications of surgery or device","ERT",599.791668990846,114.819072279089
"Condition","event","Congenital anomalies","ERT",1741.38535703205,1062.25858061735
"Condition","event","COPD, asthma","ERT",532.781640188619,63.0567902525041
"Condition","event","Diabetes mellitus","ERT",1197.00629908313,470.023259055041
"Condition","event","Disorders of mouth and esophagus","ERT",205.076086552694,127.570206256933
"Condition","event","Disorders of teeth and jaws","ERT",336.871791338955,81.5947011379235
"Condition","event","Disorders of the upper GI","ERT",618.576318470929,159.759628724175
"Condition","event","Epilepsy and convulsions","ERT",706.456455462891,187.858130786401
"Condition","event","Female genital disorders, and contraception","ERT",511.17413508662,85.9721274726927
"Condition","event","Gallbladder, pancreatic, and liver disease","ERT",1016.23631235032,265.69612669784
"Condition","event","Glaucoma","ERT",620.08,0
"Condition","event","Headache","ERT",538.218205433157,65.1046997025104
"Condition","event","Heart disease","ERT",898.214770026497,146.652557214847
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","ERT",337.216830471078,182.974947240727
"Condition","event","Hereditary, degenerative and other nervous system disorders","ERT",388.199565848217,122.75881421707
"Condition","event","Hernias","ERT",1000.52073152629,280.283829848074
"Condition","event","Hyperlipidemia","ERT",138.170247595548,47.8318885114513
