"rowGrp","colGrp","rowLevels","colLevels","totEVT","totEVT_se"
"Condition","ind","Acute Bronchitis and URI","Total",98747030.562973,3614445.86813185
"Condition","ind","Allergic reactions","Total",18443382.886034,1438922.43455616
"Condition","ind","Anemia and other deficiencies","Total",9609765.657899,1188858.92734172
"Condition","ind","Appendicitis","Total",1382089.654359,369282.672862148
"Condition","ind","Back problems","Total",121049128.850902,6190923.32179098
"Condition","ind","Cancer","Total",82219666.610259,5975958.04056648
"Condition","ind","Cataract","Total",14993748.381762,1159542.75239
"Condition","ind","Cerebrovascular disease","Total",13665729.956311,1442804.84021825
"Condition","ind","CNS infection","Total",865946.382953,294757.615150696
"Condition","ind","Coma, brain damage","Total",117358.148063,56636.9215655834
"Condition","ind","Complications of pregnancy and birth","Total",4659543.063353,802281.295540119
"Condition","ind","Complications of surgery or device","Total",3536507.255911,433298.826707914
"Condition","ind","Congenital anomalies","Total",7848934.948229,2440300.56625249
"Condition","ind","COPD, asthma","Total",225746219.531892,7936320.73373681
"Condition","ind","Diabetes mellitus","Total",105439504.078236,5012549.54044951
"Condition","ind","Disorders of mouth and esophagus","Total",1987184.682529,277968.592337458
"Condition","ind","Disorders of teeth and jaws","Total",14071466.902135,717599.255270964
"Condition","ind","Disorders of the upper GI","Total",47662298.590495,1873124.66879618
"Condition","ind","Epilepsy and convulsions","Total",12898207.585377,1433170.85344066
"Condition","ind","Female genital disorders, and contraception","Total",47308548.153109,2093176.20730507
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",8935878.018726,930356.628469982
"Condition","ind","Glaucoma","Total",14434248.060539,1212769.58256295
"Condition","ind","Headache","Total",29169728.935173,2600775.83252815
"Condition","ind","Heart disease","Total",120884394.189393,6025359.26026944
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",5723961.207221,1017034.64859414
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",11040774.622961,2038536.38831135
"Condition","ind","Hernias","Total",9331469.11352,857221.8937583
"Condition","ind","Hyperlipidemia","Total",58499070.5424,2385321.42157534
"Condition","ind","Hypertension","Total",176937293.004566,5460778.81100845
"Condition","ind","Infectious diseases","Total",45841815.968131,2091754.68718968
"Condition","ind","Influenza","Total",8548589.877714,715130.284347367
"Condition","ind","Intestinal infection","Total",13614891.040364,827413.750787711
"Condition","ind","Kidney Disease","Total",48552130.217327,7439318.9347366
"Condition","ind","Male genital disorders","Total",10211159.683554,792976.25938136
"Condition","ind","Mental disorders","Total",185300381.210323,9613888.25903445
"Condition","ind","Non-malignant breast disease","Total",7082581.810531,693201.620870757
"Condition","ind","Non-malignant neoplasm","Total",9800516.042376,713653.41724587
"Condition","ind","Normal birth/live born","Total",51523760.925592,3256206.22514713
"Condition","ind","Osteoarthritis and other non-traumatic joint disorders","Total",115330299.155129,4518542.89497619
"Condition","ind","Other bone and musculoskeletal disease","Total",30160052.03789,2511208.05911644
"Condition","ind","Other care and screening","Total",83589271.789956,3828309.17671779
"Condition","ind","Other circulatory conditions arteries, veins, and lymphatics","Total",35075430.236816,2742812.24260089
"Condition","ind","Other CNS disorders","Total",56110740.781844,3230066.27607189
"Condition","ind","Other endocrine, nutritional & immune disorder","Total",42945839.999684,2301638.98858963
"Condition","ind","Other eye disorders","Total",35146781.181485,1560273.92079914
"Condition","ind","Other GI","Total",22005666.776957,1455500.99331825
"Condition","ind","Other stomach and intestinal disorders","Total",7813979.745628,936965.426079222
