"rowGrp","colGrp","rowLevels","colLevels","n","n_se"
"Condition","ind","Acute Bronchitis and URI","Total",3815,0
"Condition","ind","Allergic reactions","Total",667,0
"Condition","ind","Anemia and other deficiencies","Total",285,0
"Condition","ind","Appendicitis","Total",37,0
"Condition","ind","Back problems","Total",1631,0
"Condition","ind","Cancer","Total",1039,0
"Condition","ind","Cataract","Total",418,0
"Condition","ind","Cerebrovascular disease","Total",247,0
"Condition","ind","CNS infection","Total",22,0
"Condition","ind","Coma, brain damage","Total",8,0
"Condition","ind","Complications of pregnancy and birth","Total",129,0
"Condition","ind","Complications of surgery or device","Total",143,0
"Condition","ind","Congenital anomalies","Total",147,0
"Condition","ind","COPD, asthma","Total",5450,0
"Condition","ind","Diabetes mellitus","Total",1585,0
"Condition","ind","Disorders of mouth and esophagus","Total",129,0
"Condition","ind","Disorders of teeth and jaws","Total",855,0
"Condition","ind","Disorders of the upper GI","Total",1819,0
"Condition","ind","Epilepsy and convulsions","Total",264,0
"Condition","ind","Female genital disorders, and contraception","Total",1916,0
"Condition","ind","Gallbladder, pancreatic, and liver disease","Total",255,0
"Condition","ind","Glaucoma","Total",322,0
"Condition","ind","Headache","Total",858,0
"Condition","ind","Heart disease","Total",1917,0
"Condition","ind","Hemorrhagic, coagulation, and disorders of White Blood cells","Total",134,0
"Condition","ind","Hereditary, degenerative and other nervous system disorders","Total",124,0
"Condition","ind","Hernias","Total",264,0
"Condition","ind","Hyperlipidemia","Total",1748,0
"Condition","ind","Hypertension","Total",3845,0
"Condition","ind","Infectious diseases","Total",1785,0
"Condition","ind","Influenza","Total",492,0
"Condition","ind","Intestinal infection","Total",784,0
"Condition","ind","Kidney Disease","Total",332,0
"Condition","ind","Male genital disorders","Total",338,0
"Condition","ind","Mental disorders","Total",2878,0
"Condition","ind","Non-malignant breast disease","Total",281,0
"Condition","ind","Non-malignant neoplasm","Total",435,0
"Condition","ind","Normal birth/live born","Total",739,0
"Condition","ind","Osteoarthritis and other non-traumatic joint disorders","Total",2430,0
"Condition","ind","Other bone and musculoskeletal disease","Total",683,0
"Condition","ind","Other care and screening","Total",2756,0
"Condition","ind","Other circulatory conditions arteries, veins, and lymphatics","Total",691,0
"Condition","ind","Other CNS disorders","Total",1419,0
"Condition","ind","Other endocrine, nutritional & immune disorder","Total",1388,0
"Condition","ind","Other eye disorders","Total",1531,0
"Condition","ind","Other GI","Total",836,0
"Condition","ind","Other stomach and intestinal disorders","Total",166,0
"Condition","ind","Other urinary","Total",431,0
"Condition","ind","Otitis media","Total",1462,0
"Condition","ind","Paralysis","Total",36,0
"Condition","ind","Perinatal Conditions","Total",18,0
"Condition","ind","Pneumonia","Total",422,0
"Condition","ind","Poisoning by medical and non-medical substances","Total",214,0
"Condition","ind","Residual Codes","Total",1925,0
"Condition","ind","Skin disorders","Total",2530,0
"Condition","ind","Symptoms","Total",681,0
"Condition","ind","Systemic lupus and connective tissues disorders","Total",1469,0
"Condition","ind","Thyroid disease","Total",1144,0
"Condition","ind","Tonsillitis","Total",159,0
"Condition","ind","Trauma-related disorders","Total",3763,0
"Condition","ind","Urinary tract infections","Total",826,0
"Condition","event","Acute Bronchitis and URI","ERT",163,0
"Condition","event","Allergic reactions","ERT",66,0
"Condition","event","Anemia and other deficiencies","ERT",10,0
"Condition","event","Appendicitis","ERT",24,0
"Condition","event","Back problems","ERT",116,0
"Condition","event","Cancer","ERT",43,0
"Condition","event","Cataract","ERT",1,0
"Condition","event","Cerebrovascular disease","ERT",65,0
"Condition","event","CNS infection","ERT",11,0
"Condition","event","Coma, brain damage","ERT",4,0
"Condition","event","Complications of pregnancy and birth","ERT",23,0
"Condition","event","Complications of surgery or device","ERT",19,0
"Condition","event","Congenital anomalies","ERT",12,0
"Condition","event","COPD, asthma","ERT",378,0
"Condition","event","Diabetes mellitus","ERT",71,0
"Condition","event","Disorders of mouth and esophagus","ERT",5,0
"Condition","event","Disorders of teeth and jaws","ERT",36,0
"Condition","event","Disorders of the upper GI","ERT",126,0
"Condition","event","Epilepsy and convulsions","ERT",56,0
"Condition","event","Female genital disorders, and contraception","ERT",67,0
"Condition","event","Gallbladder, pancreatic, and liver disease","ERT",68,0
"Condition","event","Glaucoma","ERT",1,0
"Condition","event","Headache","ERT",96,0
"Condition","event","Heart disease","ERT",308,0
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","ERT",11,0
"Condition","event","Hereditary, degenerative and other nervous system disorders","ERT",6,0
"Condition","event","Hernias","ERT",17,0
"Condition","event","Hyperlipidemia","ERT",2,0
"Condition","event","Hypertension","ERT",92,0
"Condition","event","Infectious diseases","ERT",141,0
"Condition","event","Influenza","ERT",33,0
"Condition","event","Intestinal infection","ERT",97,0
"Condition","event","Kidney Disease","ERT",94,0
